Gene = pix
index = 1838
Annotated 5SS: [ 109  632 1305 2081]
Annotated 3SS: [ 417  693 1363 2137]
SMsplice 5SS: [ 109  632 1305 2081]
SMsplice 3SS: [ 417  693 1363 2137]
top_k =  1000
Partition function (log Z): 2.3718885457519727

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.9827711652242446
Position 2081: 0.9744222837013877
Position 1305: 0.9672408674119768
Position 109: 0.6037070197022004
Position 317: 0.04727281921067336
Position 1042: 0.03608843955146168
Position 1708: 0.027373503455293
Position 1767: 0.025296820430846637
Position 66: 0.022374183132806567
Position 1744: 0.021430344656282154
Position 1139: 0.02112435914490752
Position 2308: 0.018755454128398807
Position 2070: 0.018586905646121806
Position 618: 0.009862892583741362
Position 223: 0.007265561069230454
Position 842: 0.00669079976459207
Position 2608: 0.004811631674379434
Position 1957: 0.003165653561577982
Position 1192: 0.002989767927516878
Position 1017: 0.0027592907247680366
Position 307: 0.002325055025044362
Position 636: 0.0016974188731267855
Position 75: 0.0011308178689950572
Position 903: 0.0010915983449589612
Position 2230: 0.0010915098480717802
Position 1833: 0.0006771956542552645
Position 285: 0.000580694499275836
Position 1458: 0.000512838474739565
Position 1453: 0.0005084481273443316
Position 191: 0.0005057637173524409
Position 1133: 0.0005014757768584123
Position 101: 0.0003424015891190192
Position 329: 0.00032515967806966405
Position 1476: 0.0003236238711419442
Position 141: 0.00028289941274443
Position 829: 0.00022157910176819664
Position 563: 0.0002177587184522423
Position 812: 0.00020776585759018637
Position 1653: 0.00019594079825244117
Position 612: 0.00018932384966312223
Position 1640: 0.00018434474019657533
Position 367: 0.00015785285140437825
Position 824: 0.00015668733692462836
Position 1608: 0.00015415119961086703
Position 1560: 0.00010529421153638098
Position 1054: 9.660867276585071e-05
Position 806: 7.002964221345e-05
Position 2241: 6.120516691256841e-05
Position 2320: 5.64948845971816e-05
Position 2467: 5.308885178936964e-05
Position 1106: 4.0610232560097616e-05
Position 1938: 3.658056154849766e-05
Position 204: 3.317284487619729e-05
Position 8: 3.13264085084813e-05
Position 1663: 2.9491850647740055e-05
Position 2595: 2.9394509058756022e-05
Position 298: 2.81251534296447e-05
Position 536: 2.729130211361159e-05
Position 817: 2.1637526492240677e-05
Position 3: 2.1301101530840272e-05
Position 2058: 1.9831697496646293e-05
Position 293: 1.932721249018502e-05
Position 1309: 1.5560423216720814e-05
Position 1455: 1.3109746410077906e-05
Position 626: 1.1305006680828428e-05
Position 2569: 1.1165464315091896e-05
Position 2497: 1.0814996357078955e-05
Position 79: 8.3923497728267e-06
Position 1021: 7.971504213992461e-06
Position 1512: 7.055613115728386e-06
Position 1006: 6.495971177050579e-06
Position 2267: 5.858889658541103e-06
Position 2220: 5.672373382951982e-06
Position 852: 4.767760980949942e-06
Position 2085: 4.721209452908679e-06
Position 2477: 4.607431900814158e-06
Position 273: 3.4592732392774114e-06
Position 657: 3.447780488900439e-06
Position 2516: 3.2964460596434886e-06
Position 446: 3.1499538341064817e-06
Position 2554: 3.1054323855617743e-06
Position 1249: 3.0396176142538217e-06
Position 70: 2.5643404156018846e-06
Position 1239: 2.5204681965251787e-06
Position 2548: 2.2513406290752295e-06
Position 2053: 2.100776849556968e-06
Position 46: 1.7269293892755073e-06
Position 791: 1.4426131518651177e-06
Position 135: 1.2963771968325415e-06
Position 1046: 1.255068096529339e-06
Position 604: 1.0861370786827624e-06
Position 487: 9.508838028582055e-07
Position 592: 9.482962932927148e-07
Position 386: 6.647591213811456e-07
Position 502: 6.359165097523943e-07
Position 271: 5.591587561483399e-07
Position 1353: 5.533330309588891e-07
Position 6: 4.765018710695998e-07
Position 1364: 3.4798703784713124e-07
Position 589: 2.3643994761276853e-07
Position 533: 2.2411937190181472e-07
Position 574: 2.0902775035136936e-07
Position 1568: 1.8349771721708345e-07
Position 1259: 1.6064522732073593e-07
Position 462: 1.4634035850368663e-07
Position 473: 1.0794949212570385e-07
Position 1345: 1.04362309396193e-07
Position 1221: 5.7852515300204626e-08
Position 421: 3.214519448236029e-08
Position 514: 3.021500219098786e-08
Position 1391: 3.00940838911823e-08
Position 1623: 2.1888731164968572e-08
Position 660: 2.0436566479729604e-08
Position 1689: 1.786020570371334e-08
Position 1724: 1.6018288718475293e-08
Position 1872: 7.213643849157502e-09
Position 1954: 2.297586873854374e-09
Position 2212: 1.3433532727867262e-09
Position 676: 4.059780542358757e-10
Position 504: 1.9298740321395226e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 693: 0.9825174658014935
Position 2137: 0.973921066118636
Position 1363: 0.8978019843576311
Position 417: 0.6002019408349201
Position 1883: 0.09278771282474138
Position 1203: 0.06631118931506597
Position 429: 0.042106532493061746
Position 2156: 0.021616832152310087
Position 1560: 0.01904789271491194
Position 128: 0.017051921570174784
Position 1856: 0.016657731072975707
Position 2372: 0.010680195898203966
Position 477: 0.010003747996004987
Position 355: 0.009501534171129462
Position 1919: 0.006706113612942316
Position 2379: 0.005749332328145224
Position 2660: 0.004472365165315761
Position 734: 0.004257812539084151
Position 1967: 0.003492391102485935
Position 767: 0.0026465147336085793
Position 1799: 0.0025943178107252825
Position 2046: 0.002114382792271955
Position 1485: 0.0020489155573274556
Position 433: 0.0019639570679904268
Position 1254: 0.0017917390168013365
Position 2632: 0.0015356736926425093
Position 293: 0.0014820751906077859
Position 436: 0.0014459161028681747
Position 1934: 0.0012253036120665113
Position 1257: 0.0011937076340426606
Position 1805: 0.0011398070749153457
Position 1152: 0.0010772241447615793
Position 1808: 0.0009375049393249097
Position 2341: 0.0007881170606588511
Position 1937: 0.0007085850193778097
Position 2487: 0.0006753791502899546
Position 181: 0.0006114956833033914
Position 1961: 0.0005632706465345048
Position 938: 0.0005626873611705994
Position 2683: 0.0005563650032874806
Position 2399: 0.0004951991399004343
Position 1766: 0.0003957076824621607
Position 1628: 0.0003730402535442046
Position 222: 0.00036548744231467193
Position 978: 0.00036429352826351737
Position 888: 0.00033066400124681146
Position 2522: 0.0002994527053857292
Position 1943: 0.0002329100337548765
Position 1997: 0.00022447628645731927
Position 457: 0.00022275056692336377
Position 152: 0.000198986215243835
Position 2384: 0.00018995655764363631
Position 511: 0.00017865978381412326
Position 957: 0.00015227422619979708
Position 963: 0.00014375465561235114
Position 1210: 0.00014249968051379194
Position 2608: 0.000142466391218955
Position 867: 0.00013567705681177318
Position 837: 0.00012075064667020247
Position 2051: 0.00011912236574177492
Position 817: 0.00010353431881422649
Position 2001: 9.940968402591396e-05
Position 1095: 9.118845562020459e-05
Position 747: 8.981645206774186e-05
Position 1077: 7.97680214050435e-05
Position 1038: 6.017076236479453e-05
Position 172: 5.175248757394259e-05
Position 367: 4.8906934932209256e-05
Position 2267: 4.61976821154385e-05
Position 771: 4.552501202406807e-05
Position 514: 3.690334299611454e-05
Position 999: 3.444243906865979e-05
Position 1101: 2.9341339185514767e-05
Position 783: 2.829671022383428e-05
Position 108: 2.5514379042725995e-05
Position 660: 2.440319316886797e-05
Position 1029: 2.4199423532685668e-05
Position 1661: 2.338478354269287e-05
Position 1074: 2.224512715309252e-05
Position 2414: 1.495165249942868e-05
Position 442: 1.4863214780217583e-05
Position 1583: 1.4152538142031089e-05
Position 487: 1.1318657290863484e-05
Position 1143: 1.0319522131469263e-05
Position 533: 9.862706280810076e-06
Position 377: 9.60268105429691e-06
Position 2437: 8.529445098185935e-06
Position 493: 7.2151120026722e-06
Position 1580: 6.797465530947698e-06
Position 2048: 6.085597536034247e-06
Position 1682: 5.311305009958052e-06
Position 1672: 5.155180861898731e-06
Position 903: 4.691876977177368e-06
Position 987: 4.3381223972658615e-06
Position 2095: 3.5090653051811895e-06
Position 454: 3.498705796285121e-06
Position 631: 3.2754726874801118e-06
Position 2644: 3.204708260375668e-06
Position 1011: 2.9509305822966404e-06
Position 2228: 2.9002588059331723e-06
Position 1017: 2.702459447640824e-06
Position 930: 2.66187896980759e-06
Position 584: 2.501029317527054e-06
Position 1382: 2.196796906214386e-06
Position 580: 1.3818016591888168e-06
Position 708: 1.286796043717338e-06
Position 550: 1.2235424369312731e-06
Position 2234: 1.1929058471989335e-06
Position 601: 1.1334216947398328e-06
Position 852: 1.0550921775333696e-06
Position 2562: 3.8378637883785875e-07
Position 744: 3.41168273604468e-07
Position 598: 1.5070920946441037e-07
Position 523: 8.270950857448516e-08
Position 62: 8.225307961534814e-08
Position 445: 5.605688378317207e-08
Position 520: 2.2769489093990363e-08
Position 101: 1.7552851572330995e-08
Position 562: 1.6190485975345734e-08
Position 1713: 1.3909497129545175e-08
Position 174: 4.184994548532065e-11
Position 64: 2.500997352381601e-12
