Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  1000
Partition function (log Z): 75.68905339344941

Sorted 5' Splice Sites (High to Low Probability):
Position 27283: 0.9996168839184751
Position 30840: 0.9985810459205383
Position 33278: 0.9963087784708714
Position 27123: 0.9953050603944982
Position 34365: 0.9948553363092653
Position 25939: 0.9933915324169724
Position 33127: 0.9927388657950863
Position 25345: 0.9906837741035919
Position 34077: 0.9863159565212379
Position 31621: 0.982428847576657
Position 31779: 0.9811968096264432
Position 24436: 0.9739597990883928
Position 27747: 0.9647270487461586
Position 34573: 0.9536644351214564
Position 31981: 0.9227107220619066
Position 29567: 0.9195734381017134
Position 32264: 0.9176627779636569
Position 26211: 0.8418549399623224
Position 11293: 0.7929184097660419
Position 24797: 0.698422425162617
Position 25624: 0.6940987355984112
Position 491: 0.5116363595896017
Position 33600: 0.4998824688247835
Position 25707: 0.2750792157844135
Position 227: 0.23902981156751876
Position 24831: 0.18885761669018022
Position 279: 0.15315919778327955
Position 17516: 0.10227270651047524
Position 26818: 0.10089344023211735
Position 24805: 0.08803195069017396
Position 30570: 0.06725475509536911
Position 10989: 0.05997770442812028
Position 32215: 0.05799521156401249
Position 11436: 0.053874208400207936
Position 1257: 0.05383314976439958
Position 2062: 0.053687352139017055
Position 292: 0.048095231932376976
Position 146: 0.041579589259039366
Position 17054: 0.039409683773908216
Position 26843: 0.03182524018494269
Position 29610: 0.02962691711947336
Position 19738: 0.028110131314357533
Position 26634: 0.024999308911346496
Position 25628: 0.023751393940059762
Position 29571: 0.022526022013020185
Position 26945: 0.022317516976484326
Position 27924: 0.020720416318473885
Position 1652: 0.018527337613521416
Position 34582: 0.017121317183012616
Position 26585: 0.015573283264122884
Position 12324: 0.014605679348665846
Position 159: 0.012611813097805276
Position 31626: 0.012478541146862034
Position 29105: 0.01203954770895131
Position 29838: 0.010226885025476347
Position 26356: 0.009232205832164627
Position 33732: 0.009160315024671205
Position 16913: 0.008951236008839502
Position 34828: 0.007842941570422285
Position 29014: 0.007424917834502062
Position 868: 0.006864188437363257
Position 246: 0.006324623414112272
Position 25863: 0.005950287368856212
Position 31997: 0.00590110982048759
Position 34081: 0.005487519763279683
Position 8878: 0.005434442409481452
Position 27846: 0.005359759673026218
Position 1912: 0.005271148314892662
Position 26629: 0.005193568102652999
Position 31251: 0.005127644179343701
Position 26897: 0.004796081896712452
Position 283: 0.004366612957262656
Position 485: 0.004187051316293684
Position 621: 0.004149735407828132
Position 1676: 0.004051833298489585
Position 2022: 0.004004374102488079
Position 34070: 0.003993900834215904
Position 1656: 0.003689806869198059
Position 31956: 0.0034731999124008837
Position 33137: 0.0033948457970913756
Position 27960: 0.0033552872690056127
Position 756: 0.0033134845592048
Position 5452: 0.003238092626819541
Position 33347: 0.0029986214293662742
Position 153: 0.002985394716160266
Position 30037: 0.0027408373953107155
Position 362: 0.0026041543680605356
Position 29693: 0.002585577901165648
Position 33921: 0.0024813267544899365
Position 32451: 0.002413254626628006
Position 6596: 0.0023560336485484025
Position 28701: 0.0023349280583687534
Position 29122: 0.0022145161498451577
Position 3972: 0.002202843718204762
Position 27074: 0.0021589576747081916
Position 1031: 0.0020740418788884885
Position 34382: 0.0020141839029481595
Position 32398: 0.0019327273883911794
Position 34845: 0.0018533380697476898
Position 34614: 0.0017411038017948331
Position 29734: 0.001637496273770936
Position 35106: 0.0016361677675699158
Position 29920: 0.0016189739710822774
Position 2181: 0.001618914570446963
Position 7661: 0.0016174199281847085
Position 25360: 0.0015721443448587695
Position 1073: 0.0015047514041396943
Position 6592: 0.0014833298724794637
Position 33822: 0.0014551060906590628
Position 29811: 0.001421824398956543
Position 27096: 0.0012662209236530854
Position 5848: 0.0012621848938068538
Position 25635: 0.0012245518312562766
Position 6790: 0.0011929676704991272
Position 32694: 0.001182538480755775
Position 32675: 0.0011670556832639489
Position 302: 0.0011636716865792635
Position 28204: 0.0011474715165202339
Position 1438: 0.0011403726278774594
Position 32698: 0.0011212638563428792
Position 34873: 0.0010899801619138254
Position 31985: 0.0010895141482119236
Position 3562: 0.0010751328708973051
Position 26167: 0.001062065467998002
Position 2185: 0.0010457603229636625
Position 26415: 0.0010277876069314097
Position 6737: 0.0009795342416894185
Position 28303: 0.000974222357574938
Position 35306: 0.0009592961332491127
Position 5834: 0.000948856656191978
Position 7097: 0.0008890428888828179
Position 7667: 0.0008719571973461577
Position 1545: 0.0008715878142363663
Position 1456: 0.0008490037231254669
Position 26905: 0.0008487998186810263
Position 25906: 0.0008469892167984874
Position 2777: 0.0008380761789288874
Position 2607: 0.0008187072986104703
Position 2578: 0.0008038823250210063
Position 1666: 0.0007787205761564018
Position 26444: 0.0007749773955173527
Position 26089: 0.00073494808376031
Position 32577: 0.0006609871497434005
Position 31960: 0.0006175447284748859
Position 34989: 0.0005951122453677308
Position 27127: 0.0005917322749571977
Position 33579: 0.0005479336809497324
Position 34543: 0.0005478734314823465
Position 34817: 0.0005065924654054797
Position 30527: 0.00046232816763392917
Position 34229: 0.0004528830677170529
Position 26242: 0.0004506515593797091
Position 33673: 0.0004401190945355608
Position 33827: 0.0004341023786192222
Position 32414: 0.00043266489065742946
Position 29784: 0.0004058133183064121
Position 27481: 0.0003899566085058654
Position 26429: 0.0003875870815479815
Position 30025: 0.00037933777136630535
Position 917: 0.0003696053700804079
Position 34654: 0.00036857882254450174
Position 25255: 0.00036685584066265204
Position 35084: 0.0003658377767563132
Position 30010: 0.00034683257850441645
Position 26026: 0.0003462654545517792
Position 30870: 0.0003454570919261276
Position 29109: 0.0003161489051808754
Position 34522: 0.00031540760728217677
Position 27466: 0.0003058193566382932
Position 818: 0.00029532476384271544
Position 31987: 0.0002691052599461943
Position 31424: 0.00026851728731638115
Position 27877: 0.0002684641284258142
Position 27443: 0.0002672175012068159
Position 26763: 0.00025772931993955987
Position 27729: 0.0002533131693462372
Position 25593: 0.00024970440914011096
Position 27991: 0.00024693540846590915
Position 32539: 0.0002445790780263134
Position 33573: 0.00023097067666826915
Position 34513: 0.00023000332948325952
Position 34587: 0.0002295638744427972
Position 33743: 0.00021180223366401297
Position 34063: 0.000211014909737291
Position 26098: 0.0002005557778418891
Position 27904: 0.0001964550475190306
Position 626: 0.00019041873948130126
Position 34937: 0.00018942934529246437
Position 26400: 0.00018859713090258942
Position 32443: 0.0001804220188556253
Position 26625: 0.00017980892155577854
Position 26558: 0.00017779546692537718
Position 34585: 0.00016780530138894807
Position 31562: 0.00016340021273208842
Position 34963: 0.00015774446941654204
Position 34851: 0.00014935566360684907
Position 34553: 0.00014477713319590205
Position 25138: 0.00014078413692370097
Position 34622: 0.0001380303785129612
Position 1171: 0.00013623972613444903
Position 11543: 0.00013201993911496836
Position 30523: 0.00012978211393901664
Position 33366: 0.00012177279731523326
Position 25806: 0.00011313194423609453
Position 33121: 0.0001117360788350869
Position 33100: 0.00011062730203702576
Position 35297: 0.00010991140544752096
Position 32437: 0.00010752015535199882
Position 30844: 0.00010148216952980282
Position 33810: 9.961053460273361e-05
Position 778: 9.945101117675747e-05
Position 338: 9.66598315011852e-05
Position 26316: 9.47670139216715e-05
Position 858: 9.470003469790117e-05
Position 33604: 9.05401660276826e-05
Position 25249: 8.06308221655966e-05
Position 24844: 8.022261687456084e-05
Position 32751: 7.675460878119972e-05
Position 25605: 7.076384529189908e-05
Position 29773: 6.304778506353102e-05
Position 27129: 6.279479679775162e-05
Position 34026: 5.934554580821398e-05
Position 33094: 5.913979947112237e-05
Position 32662: 5.783608517274392e-05
Position 30918: 5.5669392202041926e-05
Position 30851: 5.4007294731061835e-05
Position 256: 5.361467269816038e-05
Position 34074: 5.336268177395838e-05
Position 32476: 5.318897415286754e-05
Position 32318: 5.260293982335374e-05
Position 25704: 5.1429125472913396e-05
Position 31783: 5.123396708843005e-05
Position 32445: 4.8884894690008665e-05
Position 1680: 4.7691679932656986e-05
Position 1061: 4.725915548409934e-05
Position 31975: 4.3786658857242985e-05
Position 952: 4.3657158751033565e-05
Position 34871: 4.156538403843767e-05
Position 1660: 4.086098747394558e-05
Position 31951: 4.065788908743817e-05
Position 1662: 4.054748403806779e-05
Position 1688: 3.945977381147648e-05
Position 32801: 3.8821949580315183e-05
Position 714: 3.779401163994179e-05
Position 660: 3.7380929135056265e-05
Position 33290: 3.637708509174215e-05
Position 29614: 3.60074788747281e-05
Position 3627: 3.5104793153058126e-05
Position 33511: 3.419470551083395e-05
Position 31924: 3.387372910345821e-05
Position 30934: 3.383638045463578e-05
Position 34625: 3.306613845865926e-05
Position 25632: 3.2386045682798315e-05
Position 8632: 3.211927252412787e-05
Position 26949: 3.140707788607335e-05
Position 33506: 2.9900470629836953e-05
Position 551: 2.9540569284887174e-05
