Gene = ND-MLRQ
index = 1304
Annotated 5SS: [ 151  355 2277]
Annotated 3SS: [ 207 2130 6516]
SMsplice 5SS: [ 151  355 1742]
SMsplice 3SS: [ 207 1431 2130]
top_k =  1000
Partition function (log Z): -7.4288075881717734

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9644995008255044
Position 151: 0.8337312003932758
Position 1742: 0.4939092359073463
Position 44: 0.16350841653282663
Position 2277: 0.14028409877343748
Position 1961: 0.10796039765901182
Position 2227: 0.06305402551914736
Position 579: 0.035779297660482885
Position 1847: 0.028434156594180915
Position 1198: 0.028180251464531337
Position 1863: 0.026207945103132298
Position 2580: 0.025279589296851163
Position 39: 0.018984298073695876
Position 746: 0.016087620436600322
Position 1521: 0.016038503923859464
Position 4947: 0.014679554166237101
Position 791: 0.013901455277890117
Position 1494: 0.013586813978438365
Position 4677: 0.013364734009103551
Position 2554: 0.01294387656151452
Position 608: 0.009318260464096598
Position 1954: 0.008267027381493309
Position 1206: 0.007274402344607892
Position 1189: 0.007032033569091707
Position 968: 0.006135114135753026
Position 706: 0.005803281325865287
Position 2756: 0.005735349115963156
Position 1305: 0.005389549102230903
Position 2690: 0.0039038994025702104
Position 1897: 0.0037611446286187765
Position 34: 0.003209367104851263
Position 1789: 0.0031823975560080994
Position 1578: 0.00285297521794285
Position 1058: 0.0019255208126536325
Position 4111: 0.0018031011218018244
Position 1530: 0.0017710804243388876
Position 1697: 0.0015732683157978907
Position 1167: 0.0015400799853262134
Position 3372: 0.0010655758509375184
Position 333: 0.0009844099135067196
Position 1665: 0.0009091219170695767
Position 1100: 0.0008865075037336451
Position 2744: 0.0008739203249084899
Position 1004: 0.0008461189072604675
Position 2713: 0.0008409354696150368
Position 3063: 0.0007343812940192017
Position 1308: 0.0007273179846630959
Position 1367: 0.0007008268021916747
Position 999: 0.000614274918240833
Position 2722: 0.0005437599240430462
Position 978: 0.0004929742725075615
Position 619: 0.000486661158322431
Position 3979: 0.0004796421380234147
Position 1605: 0.0004198859146787296
Position 1724: 0.0003642879007248199
Position 3216: 0.0002942162653589296
Position 694: 0.00027968463722117783
Position 1867: 0.00025216123657972867
Position 1736: 0.00023306210353169572
Position 1478: 0.00020859838708652058
Position 1872: 0.00020243846024379491
Position 1802: 0.0001671842948942395
Position 2263: 0.00016640394869687938
Position 555: 0.0001636446995544187
Position 423: 0.0001246635523366516
Position 1968: 0.00010744914540057498
Position 549: 0.00010194985026224257
Position 859: 0.00010078496450630496
