Gene = Pino
index = 1382
Annotated 5SS: [  150   825 11510 12513]
Annotated 3SS: [  607 11436 12262 13009]
SMsplice 5SS: [  150   825 11510 12513]
SMsplice 3SS: [  648 11436 12262 13009]
top_k =  1000
Partition function (log Z): -0.41552130875762683

Sorted 5' Splice Sites (High to Low Probability):
Position 12513: 0.9744711031282178
Position 11510: 0.9346356741644992
Position 825: 0.9165820025867965
Position 150: 0.7790900444855101
Position 405: 0.08325526806902123
Position 1788: 0.08162380224477629
Position 2101: 0.07009909031326346
Position 12184: 0.05721435714767376
Position 12045: 0.028351697378691542
Position 2025: 0.023796395360726936
Position 11680: 0.021266334110926696
Position 13390: 0.020996898187454104
Position 11884: 0.016563960422220587
Position 6828: 0.015979859460192394
Position 7466: 0.00956704118007088
Position 12499: 0.009125575162411569
Position 1105: 0.008583940692442072
Position 12190: 0.007202053492992603
Position 7072: 0.005895713972322653
Position 1585: 0.005736790961978606
Position 13557: 0.005418266377787457
Position 2696: 0.005396216441860292
Position 11894: 0.004978656563838397
Position 523: 0.004906283373469278
Position 3480: 0.004100707596048503
Position 7872: 0.0037986887037227274
Position 6540: 0.0036328866032590366
Position 11877: 0.0034954459457385463
Position 154: 0.0033300061243920756
Position 10910: 0.003201918443482765
Position 3534: 0.002815390354158852
Position 11553: 0.0025510884129302447
Position 7580: 0.0025508214480978422
Position 12923: 0.0022558547565356274
Position 11514: 0.0017744094377165089
Position 386: 0.0017195096659647542
Position 11754: 0.0017100586734141606
Position 6788: 0.0016157339173727527
Position 13700: 0.0015940423264725306
Position 1770: 0.001573597062607485
Position 13678: 0.0015365974647106072
Position 1109: 0.0014423608115760583
Position 12817: 0.001416657282147327
Position 1719: 0.001354177390869562
Position 11761: 0.001349358792514818
Position 1904: 0.0012246814184551395
Position 214: 0.0011687559276625258
Position 13424: 0.0011419703156193926
Position 13943: 0.0011413417942530292
Position 176: 0.0010956290003547242
Position 5213: 0.0010179886661605005
Position 3176: 0.0009238441068829013
Position 1529: 0.0009077826594487929
Position 11898: 0.0008615765339079368
Position 10388: 0.0008065948696253908
Position 11888: 0.0007225088524266717
Position 6099: 0.0006797539091795889
Position 5664: 0.0006647200399978604
Position 6840: 0.0006351569052255966
Position 9416: 0.000525358251770713
Position 1778: 0.0004640530600969284
Position 6730: 0.0004506109276430975
Position 6103: 0.000445786582454087
Position 12798: 0.0004429261224143932
Position 843: 0.0004400438665430992
Position 555: 0.0004309912710927662
Position 3684: 0.0004293367099922529
Position 3530: 0.000419123823330927
Position 995: 0.0004180479994352243
Position 13812: 0.0003851897930046734
Position 2194: 0.0003761651485914088
Position 12035: 0.0003727045783348426
Position 2412: 0.0003502992596158406
Position 13776: 0.0003448552912108365
Position 12833: 0.0003229693844781518
Position 13711: 0.00031219473041411814
Position 12027: 0.0003007314724365985
Position 12848: 0.00029300230799478066
Position 11637: 0.00028910899339983006
Position 11892: 0.0002871180279772467
Position 2312: 0.00028088149130166886
Position 12467: 0.00027566271507660283
Position 1287: 0.0002571516019215883
Position 142: 0.0002473907398895439
Position 527: 0.00021251208014757062
Position 1900: 0.00020024283548838743
Position 12558: 0.00019843300641796935
Position 2044: 0.00016280845050424024
Position 12690: 0.00014958882527451263
Position 587: 0.00014400912242385123
Position 12390: 0.0001381627205816354
Position 11926: 0.00013057405251998925
Position 11804: 0.00012648704676070216
Position 39: 0.00012648601719808322
Position 449: 0.00011527196313788641
Position 2010: 0.00011291647863300847
Position 12436: 0.00010841123111739539
Position 1763: 0.00010676496874258066
Position 11684: 0.00010159651554341309
Position 12479: 9.25575791792668e-05
Position 13999: 8.670801523058238e-05
Position 12303: 8.179755098128524e-05
Position 1350: 6.071986274440907e-05
Position 6218: 5.691574461517921e-05
Position 1851: 5.274100463455445e-05
Position 1620: 5.1656748067782715e-05
Position 12855: 5.0031799794557476e-05
Position 1298: 4.935925479726196e-05
Position 422: 4.2366960517325976e-05
Position 393: 4.0597938982554536e-05
Position 847: 3.9088830337997906e-05
Position 14143: 3.324414155159699e-05
Position 1563: 3.134470163872332e-05
Position 829: 3.060377383297086e-05
Position 13594: 2.9105313954493733e-05
Position 12628: 2.731369427359668e-05
Position 3043: 2.411197495511758e-05
Position 1518: 2.299868920709589e-05
Position 315: 2.0141023663517925e-05
Position 13655: 1.9949706988779425e-05
Position 1229: 1.9601023163619654e-05
Position 1050: 1.7089522078133355e-05
Position 424: 1.695727491325137e-05
Position 13820: 1.6315769714830294e-05
Position 1831: 1.5370013615049755e-05
Position 13669: 1.4869344381960734e-05
Position 12277: 1.470122219418305e-05
Position 383: 1.3970033752797713e-05
Position 83: 1.330041052961415e-05
Position 12486: 1.1594153601254626e-05
Position 12484: 1.063296863527271e-05
Position 1167: 8.59808886457957e-06
Position 2022: 7.791174186764907e-06
Position 1113: 7.336477223940161e-06
Position 14149: 6.27712780465085e-06
Position 133: 5.994953646281182e-06
Position 3180: 4.895733509985256e-06
Position 2866: 4.303167700779159e-06
Position 451: 4.27259147666982e-06
Position 1310: 4.169274818800109e-06
Position 539: 4.121400338053897e-06
Position 1319: 3.986286322038255e-06
Position 14035: 3.4730881011022434e-06
Position 44: 3.165551112022637e-06
Position 381: 2.3689229514628745e-06
Position 1223: 2.2156589307640416e-06
Position 748: 1.5599482414749816e-06
Position 15: 1.069743742954404e-06
Position 411: 1.0650707919898914e-06
Position 1327: 1.058412690735795e-06
Position 968: 9.712647910926946e-07
Position 525: 6.401879439090262e-07
Position 1425: 5.690233293375587e-07
Position 122: 5.658893912915898e-07
Position 1434: 5.576194635519864e-07
Position 683: 5.310643541795256e-07
Position 880: 4.750848987976538e-07
Position 371: 3.732963461828067e-07
Position 88: 3.305606832718375e-07
Position 1028: 2.6161592240072733e-07
Position 13379: 2.47505856316457e-07
Position 894: 1.0515617912133863e-07
Position 2105: 8.635443995486346e-08
Position 13561: 8.371762300112742e-08
Position 13437: 7.836570522436818e-08
Position 13504: 7.347709274404578e-08
Position 362: 5.540493193232084e-08
Position 716: 3.699795598874239e-08
Position 1739: 1.8990282060161723e-08
Position 722: 4.568579496491526e-09
Position 1181: 3.0010112337304845e-09
Position 1197: 2.8291542536843315e-09
Position 920: 2.6724193001697043e-09
Position 998: 1.5257827137783405e-09
Position 773: 9.801523473122823e-10
Position 903: 6.420203581750279e-10
Position 1016: 1.629590167758464e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13009: 0.99052079070198
Position 11436: 0.9639643687546252
Position 12262: 0.8863609716112788
Position 648: 0.4445005467961074
Position 645: 0.1783472802458634
Position 11573: 0.1766358601465836
Position 551: 0.09549842101910522
Position 880: 0.04535864477625862
Position 6596: 0.031126927115228166
Position 1401: 0.029817632052049955
Position 12297: 0.029722463561818423
Position 1890: 0.02424394425871571
Position 340: 0.023831788152153838
Position 1219: 0.022828904153340056
Position 675: 0.019826135758314854
Position 917: 0.019525847305099774
Position 2096: 0.01947894895106347
Position 13445: 0.013230548894579005
Position 607: 0.011144727166538387
Position 11717: 0.00878793789697485
Position 1859: 0.00815073307829632
Position 1928: 0.007911598864815012
Position 13621: 0.007372458255298035
Position 3277: 0.006456839649940827
Position 12740: 0.005258179224042594
Position 10591: 0.005234521567764447
Position 1347: 0.0051335513497145924
Position 242: 0.004809037731159735
Position 651: 0.004383855046050321
Position 318: 0.0037877927750736965
Position 5513: 0.003713553323972587
Position 1822: 0.003633969595338119
Position 13023: 0.003555426424874485
Position 13471: 0.0031887159768762587
Position 1951: 0.0026394604127822478
Position 13873: 0.002443539628782372
Position 944: 0.0024239414738933306
Position 974: 0.002419029541911654
Position 885: 0.0023274057812264844
Position 5911: 0.0018989303802085214
Position 13823: 0.0018701809505975737
Position 1964: 0.0018587939500869226
Position 7210: 0.0018459595313920162
Position 1179: 0.0017400090266704092
Position 7140: 0.0016726457764572886
Position 11796: 0.0015467542949978116
Position 13843: 0.0012401711328251508
Position 6641: 0.0012397050232794634
Position 566: 0.0012120517483998588
Position 7295: 0.0012098097010752847
Position 381: 0.001206570847262431
Position 506: 0.001193509875126045
Position 6977: 0.0010737052655154788
Position 13643: 0.0009799748964353947
Position 923: 0.0009502650424450586
Position 621: 0.000915010675835719
Position 1979: 0.0009094120646787015
Position 694: 0.0008522869812624468
Position 1680: 0.0008261980955770791
Position 13746: 0.0008213922654873938
Position 10223: 0.0008065948696253908
Position 251: 0.00077872181179921
Position 12573: 0.0007775808077620612
Position 7372: 0.0007074270703792001
Position 14235: 0.0006478269057094953
Position 2503: 0.0006082769134204058
Position 7401: 0.0006030619556382364
Position 14008: 0.0006009057378277621
Position 378: 0.0006002264183898738
Position 5164: 0.0005650986124252457
Position 8861: 0.0005253582517707125
Position 518: 0.0004920390120831315
Position 13536: 0.0004889443354080597
Position 2163: 0.0004670217274723
Position 1156: 0.00045686756085466644
Position 13729: 0.00043357233588965747
Position 691: 0.00042662918722409374
Position 1695: 0.0003688685152454465
Position 12625: 0.00032939697010023287
Position 571: 0.0003153259858239771
Position 12136: 0.00030743125768850816
Position 14028: 0.0003053306160390202
Position 11018: 0.00029647645645279743
Position 13549: 0.00028533438454127636
Position 1197: 0.00026443152069840657
Position 7331: 0.00025981816199475093
Position 5059: 0.0002445036788593124
Position 1618: 0.00023664078244204172
Position 11985: 0.00023165139909122554
Position 3008: 0.00022561458780482086
Position 12427: 0.0002225406973226098
Position 11118: 0.00021875841678574334
Position 11035: 0.00021314960148434978
Position 7688: 0.0002126429415413157
Position 5040: 0.00020499884767554547
Position 1105: 0.00019669367920548275
Position 13053: 0.0001963675499066345
Position 12232: 0.0001955807541539876
Position 11179: 0.00018627334380724318
Position 13452: 0.00016176441477041962
Position 6586: 0.00015926613463726312
Position 11650: 0.00015855020485831245
Position 13627: 0.00014513470108819842
Position 2047: 0.00013994353960285983
Position 1894: 0.00013930417659105868
Position 12952: 0.00013865795088542453
Position 12851: 0.0001328591763903561
Position 7518: 0.00012991550164296025
Position 654: 0.00012146298493628213
Position 7796: 0.00012035814501351022
Position 10811: 0.00011851712892182123
Position 13752: 0.00011560569443895578
Position 393: 0.00011416571136292996
Position 1992: 8.412315649580118e-05
Position 13028: 8.247836700951435e-05
Position 1408: 7.999381664626517e-05
Position 419: 7.783305066509289e-05
Position 1800: 6.800882694049982e-05
Position 1477: 6.454324286805382e-05
Position 13624: 4.877174367608749e-05
Position 2137: 4.7016858930188935e-05
Position 12158: 4.4285416358489936e-05
Position 12923: 3.411073671196022e-05
Position 11583: 3.2991372452446905e-05
Position 221: 3.247782017802597e-05
Position 13847: 2.8340712410682113e-05
Position 12825: 2.5489594754000314e-05
Position 11945: 2.3595295248931257e-05
Position 1016: 2.1160671776382478e-05
Position 11807: 1.743661673692921e-05
Position 957: 1.6865149921295957e-05
Position 2765: 1.506906816211095e-05
Position 12773: 1.491854162704966e-05
Position 14259: 1.3943644328726538e-05
Position 12658: 1.2236713562116141e-05
Position 13459: 1.182338139465049e-05
Position 995: 8.7444821188339e-06
Position 267: 8.437088230257843e-06
Position 13650: 7.86677990963301e-06
Position 13297: 7.851371928530237e-06
Position 1372: 6.7341379353957004e-06
Position 3083: 5.338656254119941e-06
Position 13251: 4.4453251741409815e-06
Position 1557: 4.210011415460185e-06
Position 191: 3.889085177455122e-06
Position 118: 3.7787256291363236e-06
Position 697: 3.490128159415711e-06
Position 4917: 3.3882460226790658e-06
Position 14253: 3.071043659420685e-06
Position 1298: 2.6426406430398415e-06
Position 390: 1.0290738756035516e-06
Position 1468: 8.68637779620805e-07
Position 2522: 7.601348208168395e-07
Position 1356: 6.215818980081968e-07
Position 657: 5.276870373939652e-07
Position 1900: 4.700464951068601e-07
Position 754: 4.0427660280366134e-07
Position 2029: 2.807896677918254e-07
Position 811: 2.095704334657665e-07
Position 1770: 2.0733617762994672e-07
Position 928: 8.779228939141926e-08
Position 142: 4.5357503329332464e-08
Position 409: 4.1800917494193295e-08
Position 824: 1.6371018843133354e-08
Position 149: 1.4888615462253118e-08
Position 184: 1.3591460176473068e-08
Position 7987: 1.3049259617938851e-08
Position 748: 1.0744688613811525e-08
Position 860: 1.0343371327657984e-08
Position 163: 6.238708159827228e-09
Position 402: 6.638822147053511e-10
Position 4225: 1.0317525229976746e-10
Position 4278: 8.177903297612625e-11
Position 154: 6.154668144253725e-11
Position 4005: 5.487648270671948e-11
Position 170: 1.568746264500144e-11
Position 165: 1.3046088648533167e-12
Position 131: 4.2553227406318787e-17
Position 158: 3.882874032452633e-19
