Gene = Bacc
index = 45
Annotated 5SS: [ 396 1216 3726]
Annotated 3SS: [ 926 3562 3799]
SMsplice 5SS: [1216 3726]
SMsplice 3SS: [3562 3799]
top_k =  1000
Partition function (log Z): -1.7825467839673002

Sorted 5' Splice Sites (High to Low Probability):
Position 3726: 0.9870694216178919
Position 1216: 0.8711608150645122
Position 2927: 0.30409729321794654
Position 4030: 0.1946708546197873
Position 3375: 0.14284790583582985
Position 1795: 0.1129195690572032
Position 2600: 0.09391256174083872
Position 447: 0.09112023301485711
Position 1127: 0.07805716926382425
Position 3393: 0.07357769905935725
Position 3501: 0.06442799006064237
Position 3356: 0.06091505132462291
Position 2891: 0.05038818355432174
Position 2127: 0.039536100046151816
Position 267: 0.026858986056874083
Position 1833: 0.02068557147369957
Position 4187: 0.017429910698130043
Position 2321: 0.01621207871306056
Position 3846: 0.014634180275381365
Position 3360: 0.013807833814136451
Position 396: 0.013205824798261405
Position 2699: 0.010783999729691275
Position 3699: 0.008770074186667537
Position 1240: 0.008673460660671387
Position 1943: 0.007425170535491994
Position 865: 0.007324144061826671
Position 1575: 0.007067052808278226
Position 5208: 0.007025143244763494
Position 3857: 0.006951084919103277
Position 127: 0.00607550441447154
Position 393: 0.005917829162201415
Position 364: 0.0056186071182722595
Position 3122: 0.005359384525226316
Position 3416: 0.005187863718223182
Position 2336: 0.004782102367862852
Position 3087: 0.00453378260903003
Position 1548: 0.004307512934973736
Position 2226: 0.004185895291887339
Position 2326: 0.0037748546197726445
Position 794: 0.003676567121040258
Position 1543: 0.003399704322936574
Position 674: 0.0027033562681079972
Position 3366: 0.0025339229458587187
Position 852: 0.0024841589710095885
Position 3327: 0.002396694985578584
Position 1579: 0.002314518210561577
Position 1255: 0.0021358607160580673
Position 816: 0.0020217834063637145
Position 1509: 0.0019340664933634782
Position 2895: 0.0017951522700405914
Position 2798: 0.0017701552548031855
Position 2094: 0.001666780267841575
Position 1856: 0.0012131011927900633
Position 3084: 0.0010125052818029845
Position 2426: 0.000998480285168281
Position 434: 0.000871855099177553
Position 2370: 0.0008657822449122129
Position 101: 0.0008590898247290172
Position 3354: 0.0007666159687082122
Position 2509: 0.0006918384165794125
Position 4896: 0.0005745650252199544
Position 275: 0.0005424680394943396
Position 4313: 0.00042345381059878564
Position 798: 0.00042343265881926375
Position 735: 0.0004027845492943558
Position 3144: 0.00038924399957575555
Position 2503: 0.0003840959832188535
Position 466: 0.0003754009307294255
Position 2609: 0.00033997687410890535
Position 4889: 0.0003116220444263335
Position 3048: 0.0003033294359539965
Position 4675: 0.0003016863808624359
Position 4085: 0.0003013703993594349
Position 3679: 0.00027965882154984965
Position 1428: 0.00025294494704570613
Position 3720: 0.00024875539557870664
Position 3103: 0.0002485407551509977
Position 4965: 0.00023190522758824363
Position 641: 0.00017928192352492504
Position 1220: 0.0001537335211265929
Position 2117: 0.00014779125614866194
Position 3127: 0.00014195122969073876
Position 2287: 0.00013405537947167387
Position 636: 0.00012072381337059508
Position 2354: 0.00011856854256511796
Position 683: 0.0001150956388449827
Position 821: 8.78147554149761e-05
Position 359: 7.61197203131968e-05
Position 680: 7.569562767721805e-05
Position 1232: 7.517012278203598e-05
Position 1813: 7.349591404383575e-05
Position 1021: 6.518993243779331e-05
Position 2131: 6.503562089643224e-05
Position 4744: 6.371376886935386e-05
Position 1934: 5.626603581684267e-05
Position 3824: 5.20852724066571e-05
Position 2318: 4.832997515343659e-05
Position 724: 4.6756618186947756e-05
Position 1570: 4.670019549485216e-05
Position 2121: 4.6498969818094614e-05
Position 937: 4.1901862280013286e-05
Position 802: 3.9276898237867734e-05
Position 1432: 3.4252327327138223e-05
Position 1868: 3.3925208349944134e-05
