Gene = Lon
index = 1251
Annotated 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
Annotated 3SS: [ 618  937 1454 1642 2010 2489 3277 3530]
SMsplice 5SS: [ 456  875 1398 1585 1948 2434 3219 3468]
SMsplice 3SS: [ 618  991 1454 1642 2010 2489 3277 3530]
top_k =  1000
Partition function (log Z): 22.16290027492679

Sorted 5' Splice Sites (High to Low Probability):
Position 2434: 0.9984833375973924
Position 3219: 0.9974724388336232
Position 1948: 0.9943112499075217
Position 3468: 0.9810513802423693
Position 1585: 0.9719442496557379
Position 1398: 0.9602716263157831
Position 456: 0.9091282356012477
Position 875: 0.9044588915032001
Position 4191: 0.04637155063179842
Position 3832: 0.04128439539551606
Position 513: 0.030549390007449728
Position 2679: 0.027426933295583752
Position 1330: 0.014082466168134262
Position 844: 0.011416476234798587
Position 839: 0.011402526326683864
Position 3806: 0.007953861910731382
Position 3879: 0.007807307684851445
Position 4209: 0.00775807038680536
Position 2983: 0.007709601291270382
Position 563: 0.006917962077062773
Position 59: 0.005849654621528608
Position 2581: 0.0057018839818457
Position 3445: 0.00545956248816512
Position 461: 0.0037464740204484715
Position 3472: 0.0037198848078617707
Position 4043: 0.003183562155262689
Position 3624: 0.0030252370878840343
Position 3438: 0.002744237596787207
Position 847: 0.0021870414993054054
Position 77: 0.002167326435524132
Position 270: 0.0017064835805153092
Position 1392: 0.001704111619695922
Position 3787: 0.0016529268041018499
Position 1297: 0.0015692557174162626
Position 1727: 0.0014701239104898706
Position 1100: 0.0014479099875751075
Position 1865: 0.001270344229477048
Position 509: 0.0012628996392438274
Position 2620: 0.0011448339276236888
Position 3796: 0.0008329818276121599
Position 3602: 0.0007020181771568125
Position 788: 0.0006108154839898893
Position 913: 0.0005986066409091287
Position 2438: 0.000560065880720395
Position 2220: 0.0005450358675035652
Position 2908: 0.0005091616236512982
Position 4047: 0.000442016782256006
Position 3616: 0.0004368048052853253
Position 2355: 0.00042356138814480995
Position 2711: 0.00041138906977619677
Position 679: 0.00040721883133814897
Position 21: 0.0003856135770026443
Position 1168: 0.0003609543693509184
Position 3957: 0.00035804134845384864
Position 2866: 0.00034398810242074874
Position 2824: 0.0003181155698230097
Position 88: 0.0003108062756521151
Position 1515: 0.0002884163930491932
Position 2744: 0.0002817786695261603
Position 3733: 0.0002810544481156772
Position 2854: 0.000274532514710323
Position 2417: 0.0002443382628070864
Position 3163: 0.00021538223338447772
Position 3442: 0.0002118239016785742
Position 619: 0.00018883129265642357
Position 450: 0.0001846849844069376
Position 3675: 0.00017936051468330885
Position 1935: 0.0001791695248568636
Position 2142: 0.00017187052346992427
Position 805: 0.0001688540078701112
Position 1889: 0.00016709602258652107
Position 830: 0.00015752191508038564
Position 170: 0.00013031095855123856
Position 1942: 0.00012005946914389448
Position 4033: 0.00010509057504217623
Position 3411: 0.00010281135601198861
Position 1243: 8.928523915355354e-05
Position 2162: 8.029400614101652e-05
Position 937: 7.81093367402668e-05
Position 2881: 7.144270012611484e-05
Position 2967: 7.122955350911526e-05
Position 4055: 6.856922131340783e-05
Position 1628: 6.232670634366315e-05
Position 924: 6.201178589745226e-05
Position 3665: 5.762793330109735e-05
Position 401: 5.501938071383318e-05
Position 3429: 5.436276649765692e-05
Position 658: 4.9791398308496664e-05
Position 2402: 4.644217872257458e-05
Position 1929: 4.480760014676651e-05
Position 1739: 4.1155972312114416e-05
Position 3381: 4.059584392258274e-05
Position 1229: 4.002851817321964e-05
Position 821: 3.7793762372111216e-05
Position 856: 3.4038871770098636e-05
Position 2012: 3.227053548927293e-05
Position 1833: 3.20930507363434e-05
Position 384: 3.150944506601892e-05
Position 2715: 3.0774474229458634e-05
Position 2222: 3.0251065950996433e-05
Position 3758: 2.90633713334649e-05
Position 1840: 2.814397781259141e-05
Position 2987: 2.7859374632143286e-05
Position 138: 2.740347888761961e-05
Position 3890: 2.728885711747031e-05
Position 6: 2.7065258267790684e-05
Position 3798: 2.6266825792499434e-05
Position 1288: 2.5403097140310604e-05
Position 3862: 2.4572175864985668e-05
Position 3304: 2.422782001580502e-05
Position 375: 2.0800812297643524e-05
Position 1082: 2.0690345721641107e-05
Position 1282: 1.8957568281856863e-05
Position 3546: 1.848660507892411e-05
Position 119: 1.8320922428487947e-05
Position 811: 1.8245444686090775e-05
Position 1952: 1.8234778457070925e-05
Position 915: 1.793360397434585e-05
Position 2878: 1.582763808284953e-05
Position 3840: 1.5275824748037607e-05
Position 1213: 1.400414434560563e-05
Position 3223: 1.3427861053413676e-05
Position 230: 1.1928027508858842e-05
Position 3502: 1.1400663443558537e-05
Position 824: 1.1139378302122809e-05
Position 1402: 1.0340441824923621e-05
Position 808: 1.0140694742510845e-05
Position 4058: 1.0095047270280462e-05
Position 4148: 9.870402855911726e-06
Position 3498: 9.786228090421666e-06
Position 3975: 9.459276683509432e-06
Position 2989: 9.161937195689607e-06
Position 3020: 8.897336674869217e-06
Position 685: 8.892441663302474e-06
Position 2520: 8.182525019927819e-06
Position 2575: 8.0351385771842e-06
Position 2804: 7.322206862897158e-06
Position 1784: 6.654343032693531e-06
Position 546: 6.57122554076419e-06
Position 544: 5.915320160832008e-06
Position 2245: 5.888157971090421e-06
Position 3023: 5.492502421916039e-06
Position 2596: 5.452810067553601e-06
Position 2200: 4.809193146246457e-06
Position 4143: 4.544657651218163e-06
Position 396: 4.4113612486512394e-06
Position 2999: 4.273664861076111e-06
Position 174: 4.104077683795022e-06
Position 1868: 2.975170892596862e-06
Position 1460: 2.827929028179697e-06
Position 2673: 2.4924279890530114e-06
Position 3699: 2.1827745389798725e-06
Position 2464: 2.152766311345564e-06
Position 3141: 2.0998824286736315e-06
Position 2288: 1.9913242921215513e-06
Position 2339: 1.9306582479688264e-06
Position 3204: 1.7549334205037752e-06
Position 176: 1.6667245886860487e-06
Position 650: 1.642669077576927e-06
Position 202: 1.539686495087584e-06
Position 1777: 1.39873340671553e-06
Position 3053: 1.3573171953714184e-06
Position 1492: 1.3379139271726674e-06
Position 404: 1.3293074524628009e-06
Position 338: 1.2588971146564116e-06
Position 3824: 1.1909942053487376e-06
Position 99: 8.994687150402094e-07
Position 3789: 7.969857647571935e-07
Position 1173: 7.914451911153993e-07
Position 369: 7.848594358982222e-07
Position 1687: 6.926133584824661e-07
Position 609: 6.286059877226307e-07
Position 2306: 4.7515793608208327e-07
Position 3538: 4.40749096866736e-07
Position 1273: 4.200543812473974e-07
Position 2272: 3.553875626888785e-07
Position 233: 2.3153621150776643e-07
Position 1495: 2.06487870270157e-07
Position 2166: 1.967320343094331e-07
Position 3294: 1.830450330113772e-07
Position 167: 1.700754829350725e-07
Position 1426: 9.414754579195333e-08
Position 3535: 9.410844492194848e-08
Position 3651: 7.537510814194145e-08
Position 3541: 7.291755143850993e-08
Position 3328: 7.159687567891751e-08
Position 3553: 6.142118896089422e-08
Position 2286: 6.138316723892405e-08
Position 3237: 5.744645332420568e-08
Position 154: 5.4482975704228706e-08
Position 3357: 5.214686886870364e-08
Position 3251: 4.8091108235704737e-08
Position 739: 4.048583166888832e-08
Position 190: 2.2737739795350968e-08
Position 3910: 1.2173882288606083e-08
Position 3567: 7.944456267706847e-09
Position 2368: 3.47273788340598e-09
Position 386: 2.9665447782371406e-09
Position 3362: 9.605748072878245e-10
Position 3130: 1.6373616262762648e-10
Position 3500: 6.957549655729429e-11
Position 2992: 3.934781873370383e-11
Position 2010: 5.190901748948801e-12
Position 2057: 6.242865559762139e-13
Position 1653: 1.9503306877690125e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2489: 0.9972721433856075
Position 3277: 0.9928956556755391
Position 2010: 0.9909973336645023
Position 1642: 0.9860692878476438
Position 1454: 0.9599785033969641
Position 3530: 0.9337009954174862
Position 618: 0.7890767835540542
Position 991: 0.5746875269767795
Position 937: 0.37581900134225316
Position 3612: 0.03791806417671675
Position 682: 0.035131826191182686
Position 563: 0.03245353510824991
Position 4256: 0.03155386118237922
Position 3940: 0.02265802977562852
Position 3906: 0.02146426347434322
Position 509: 0.019258005324680093
Position 2804: 0.019134305568883136
Position 4292: 0.018611259803685307
Position 772: 0.015380926982066829
Position 4092: 0.012080001810988226
Position 1397: 0.011366934569125884
Position 3910: 0.009760045805536445
Position 123: 0.008024201654920814
Position 3050: 0.007444024380639188
Position 2954: 0.007388598535252338
Position 696: 0.007262667154176526
Position 838: 0.00602601072740737
Position 3927: 0.006023702675287055
Position 3303: 0.005682151593192874
Position 3956: 0.004536648961077157
Position 4262: 0.0036130867031829252
Position 2648: 0.003201602261279842
Position 2064: 0.003085065515456262
Position 997: 0.002923258951399053
Position 2959: 0.002645990434101808
Position 3831: 0.002520368943045363
Position 1201: 0.002478159691189666
Position 3541: 0.0023691429137641506
Position 3951: 0.0023117080545865306
Position 544: 0.002284500543425076
Position 1684: 0.0019740758802362472
Position 658: 0.001758448102977544
Position 3879: 0.0015127774611611677
Position 348: 0.0014675544067428996
Position 4120: 0.0012721454659005728
Position 2188: 0.001181790459853904
Position 1040: 0.0011209930237904638
Position 532: 0.0010855192735765413
Position 2499: 0.001083954735433797
Position 663: 0.0010738962256366977
Position 2286: 0.001042961309216025
Position 1137: 0.0009957682066973504
Position 1470: 0.000994622344105839
Position 513: 0.0009004922100383961
Position 1777: 0.0008414551805331842
Position 1079: 0.0007696988494594886
Position 1525: 0.0007654341817412777
Position 3351: 0.00075859228881161
Position 2731: 0.0007531265489739108
Position 3578: 0.0007106694265925669
Position 3849: 0.0006833274356666638
Position 3066: 0.0006780004377236002
Position 1004: 0.000662161696202132
Position 1288: 0.0006582692061489886
Position 1771: 0.0006510105440190037
Position 2692: 0.0006197593769467687
Position 2992: 0.0005592974639335357
Position 1262: 0.0004567367516788396
Position 1051: 0.0003933260427133673
Position 1649: 0.0003819838201692306
Position 4237: 0.0003655864080487674
Position 3978: 0.0003526021377729454
Position 4005: 0.00033912153993708686
Position 3856: 0.0003309674908664848
Position 4067: 0.00032211260335663033
Position 77: 0.00031493546480042516
Position 1015: 0.00030410973159059447
Position 2524: 0.00027650526163838096
Position 2697: 0.0002384745161769684
Position 3211: 0.00022507118148595436
Position 4303: 0.00022274850903078735
Position 3582: 0.0002140222645704229
Position 780: 0.0002127210190709978
Position 200: 0.00020362285856027903
Position 2166: 0.00019129659749650134
Position 4313: 0.000189844995938897
Position 2150: 0.00018339360786357272
Position 2865: 0.00018014939715110318
Position 1162: 0.00016248016067622618
Position 3960: 0.00015661950016755626
Position 3079: 0.00014856134384027522
Position 2089: 0.00014675516464884817
Position 843: 0.0001436176543289081
