Gene = brun
index = 1634
Annotated 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
Annotated 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
SMsplice 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
SMsplice 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
top_k =  1000
Partition function (log Z): 25.973346471412786

Sorted 5' Splice Sites (High to Low Probability):
Position 3237: 0.999720327568645
Position 2323: 0.9982310847003126
Position 1421: 0.9866308881792548
Position 3778: 0.9803845866854841
Position 2626: 0.9695196147253863
Position 593: 0.9596084235726071
Position 4553: 0.9317703642462412
Position 4285: 0.8531357371247053
Position 4034: 0.7602468253881886
Position 4012: 0.21074948569064408
Position 3417: 0.04543721500131841
Position 2837: 0.03885798539349211
Position 4280: 0.017763053299156048
Position 4289: 0.017613620387979353
Position 1297: 0.016276730571547948
Position 4930: 0.016080959966755418
Position 595: 0.015657355088911504
Position 2970: 0.014778726388888792
Position 562: 0.013664588002636596
Position 2973: 0.011489890066236325
Position 3776: 0.009798194554095602
Position 1954: 0.007798578406009668
Position 586: 0.0072702761003963735
Position 4924: 0.005660470976831451
Position 2143: 0.005567937569476304
Position 2911: 0.0054804851665341365
Position 4868: 0.005374783292139688
Position 1114: 0.0052314855913381895
Position 4398: 0.0050692264450137485
Position 4138: 0.00442711234743081
Position 238: 0.004261282971710633
Position 2490: 0.0036425298656685354
Position 1812: 0.0036389584281283313
Position 1591: 0.002860466515562149
Position 4251: 0.002415485250349821
Position 1293: 0.0017296060603068787
Position 517: 0.0017002807579562069
Position 4906: 0.0013857462860168317
Position 832: 0.0012757647624474394
Position 3650: 0.0011288395271656989
Position 2754: 0.001008706029810791
Position 1633: 0.0008808233282032291
Position 2950: 0.0008800876972351353
Position 2944: 0.0007617558775339413
Position 2913: 0.0007562966531568091
Position 2532: 0.0006971262659345946
Position 198: 0.0006024645866263244
Position 4389: 0.0005457869919118077
Position 1301: 0.0004588251286895863
Position 2439: 0.00042395109139815916
Position 3599: 0.0004216887325823103
Position 2814: 0.00041324600758207064
Position 390: 0.00037217082081546194
Position 2918: 0.00035349388882407003
Position 5027: 0.000350895556472083
Position 4318: 0.00034702988437336697
Position 1083: 0.00034061541926989496
Position 4293: 0.00033642653108873025
Position 5031: 0.00032713531789168595
Position 4170: 0.0003147173883259733
Position 597: 0.00030160028011006905
Position 2476: 0.0002976203412455739
Position 195: 0.0002926441040610596
Position 852: 0.0002905285491491687
Position 2926: 0.0002818112693069768
Position 1969: 0.000270843092796883
Position 2947: 0.00026765271836026673
Position 2548: 0.0002629859325322875
Position 291: 0.000253938039891314
Position 3988: 0.0002480793979010059
Position 2115: 0.00024366295479356971
Position 552: 0.00023197877383691223
Position 4885: 0.00022894689132751548
Position 5103: 0.00022553884431155704
Position 2787: 0.00022302524517445817
Position 4934: 0.00022144434515596
Position 3052: 0.0002147387838467852
Position 4287: 0.0002136829965955202
Position 571: 0.0002117601812505203
Position 5063: 0.00021039120693320534
Position 3782: 0.0001895743400747522
Position 2784: 0.00012360070743993307
Position 3991: 0.00011864485288464008
Position 2084: 9.511379429623043e-05
Position 913: 9.36710638099238e-05
Position 2638: 8.900082906639641e-05
Position 599: 8.71106934018494e-05
Position 4841: 8.112981809226551e-05
Position 935: 7.838262202258365e-05
Position 3006: 7.614662482538677e-05
Position 3740: 6.132993125206265e-05
Position 4916: 6.108770058071943e-05
Position 2097: 5.915052012114326e-05
Position 3482: 5.824257348594949e-05
Position 812: 5.810355065249776e-05
Position 3761: 5.6415700539779534e-05
Position 428: 4.873101044431426e-05
Position 2795: 4.572526144888789e-05
Position 4874: 4.486682377620575e-05
Position 569: 4.3733513862955526e-05
Position 1902: 4.3464436116877125e-05
Position 4977: 4.088101018224099e-05
Position 4892: 3.846675502929515e-05
Position 4849: 3.601747237063907e-05
Position 1564: 3.425461128604193e-05
Position 2789: 3.170116425442153e-05
Position 1195: 3.049123643100773e-05
Position 1315: 2.9136355620686683e-05
Position 502: 2.8439770325083716e-05
Position 2979: 2.8120983515752128e-05
Position 2421: 2.719452334287668e-05
Position 843: 2.695646784842138e-05
Position 5008: 2.512772128630786e-05
Position 4877: 2.466925638147276e-05
Position 3705: 2.318767535771052e-05
Position 3859: 2.3152961543198004e-05
Position 3661: 1.930018251510632e-05
Position 5325: 1.9147167889637866e-05
Position 4181: 1.8224725880311832e-05
Position 3486: 1.774560050310859e-05
Position 3591: 1.723724936457829e-05
Position 2687: 1.487703612012994e-05
Position 3972: 1.4122315571509504e-05
Position 398: 1.3762162268183287e-05
Position 5078: 1.303742430318789e-05
Position 3501: 1.2820706571888952e-05
Position 2327: 1.267588061272811e-05
Position 3619: 1.2228954195986531e-05
Position 1425: 1.2159739133950734e-05
Position 2656: 1.1937248611290694e-05
Position 1262: 1.120234816085589e-05
Position 388: 9.25301292061605e-06
Position 137: 9.115497728578604e-06
Position 145: 8.913932764574136e-06
Position 2172: 8.230635759335426e-06
Position 3805: 6.9307490130308974e-06
Position 1014: 6.927495891238186e-06
Position 1153: 6.7437558678917425e-06
Position 3362: 6.698004708110053e-06
Position 1246: 6.07395634821248e-06
Position 4464: 5.598809105454024e-06
Position 4330: 5.499609327650009e-06
Position 4266: 5.224700093934945e-06
Position 3164: 5.067699938971912e-06
Position 822: 4.905022878566856e-06
Position 694: 4.891027278804493e-06
Position 2829: 4.728363956236414e-06
Position 4409: 4.030807241801252e-06
Position 2105: 4.012537656342436e-06
Position 4233: 3.998406648809274e-06
Position 2367: 3.7009145808230365e-06
Position 521: 3.557961538621373e-06
Position 434: 3.3871674372834e-06
Position 1544: 3.3866152938490893e-06
Position 3446: 2.940436469893938e-06
Position 2188: 2.689832872191749e-06
Position 5174: 2.65914960871996e-06
Position 538: 2.5749962682293773e-06
Position 2712: 2.210439166643579e-06
Position 3261: 2.15093514701319e-06
Position 450: 2.117881745304221e-06
Position 4244: 2.0617631567359934e-06
Position 3063: 1.9547766966116603e-06
Position 1894: 1.879163967435968e-06
Position 4268: 1.7978953205775887e-06
Position 3710: 1.7688189663651494e-06
Position 1266: 1.702754296109424e-06
Position 1621: 1.6472294448759299e-06
Position 4074: 1.569437567297417e-06
Position 3421: 1.4155340352930827e-06
Position 89: 1.4146087234719407e-06
Position 1623: 1.2237028226275948e-06
Position 1170: 1.1464468930031096e-06
Position 153: 1.1233029046110132e-06
Position 2271: 1.0748307187073584e-06
Position 1016: 1.0271526854112346e-06
Position 4187: 1.004696749647458e-06
Position 304: 9.715318738712573e-07
Position 2311: 9.308892539434938e-07
Position 3823: 9.169793220397673e-07
Position 1338: 9.152341426307565e-07
Position 807: 9.000324161793209e-07
Position 3549: 8.911237485125639e-07
Position 1506: 8.105823790700292e-07
Position 1511: 7.574387307889519e-07
Position 2718: 7.0277389068628e-07
Position 2396: 6.840263019084271e-07
Position 3712: 6.70296040122181e-07
Position 406: 5.55958418893005e-07
