Gene = Nulp1
index = 1336
Annotated 5SS: [ 287  739 1677 2071 2347]
Annotated 3SS: [ 361  809 1743 2125 2643]
SMsplice 5SS: [ 287  739 1677 2071 2347]
SMsplice 3SS: [ 361  809 1743 2125 2643]
top_k =  1000
Partition function (log Z): 7.275308193894761

Sorted 5' Splice Sites (High to Low Probability):
Position 1677: 0.9987939733967445
Position 739: 0.9731780174005519
Position 2347: 0.9260485629292473
Position 287: 0.9249374763309837
Position 2071: 0.9117785665565217
Position 1434: 0.0604616722378525
Position 1869: 0.04869729383957041
Position 2095: 0.02603032123623381
Position 728: 0.020665127775105742
Position 981: 0.017743959955417582
Position 1503: 0.01629266683855715
Position 2351: 0.013546879879047255
Position 1123: 0.008135958121139411
Position 2804: 0.0071281906460189705
Position 393: 0.006547110471324948
Position 1438: 0.003418286442724897
Position 1883: 0.002693153224094858
Position 1817: 0.0026385341344531224
Position 1852: 0.0024992241127905273
Position 42: 0.002414710592921666
Position 1455: 0.0019693851375296124
Position 2485: 0.0014973423398613479
Position 948: 0.001403714438253058
Position 1828: 0.0013307974356030507
Position 2099: 0.001251043791189165
Position 734: 0.0011370429037507205
Position 2808: 0.0010345663167938227
Position 1355: 0.0009168070286364208
Position 2788: 0.0008689687530021979
Position 563: 0.0008131484954374834
Position 1393: 0.0007777762602868809
Position 2054: 0.0007643964453679563
Position 743: 0.0006679730420257142
Position 619: 0.0006673196850531668
Position 2266: 0.0005594109146638209
Position 1015: 0.0005550368511670518
Position 2828: 0.0005515584531616602
Position 725: 0.0005347216949239151
Position 39: 0.0005119318892801536
Position 73: 0.0004289312474546106
Position 2301: 0.000422984720030006
Position 2650: 0.00038459400187518646
Position 623: 0.00036897245829655003
Position 1841: 0.00030871613706672944
Position 2328: 0.00029929807721304415
Position 1026: 0.00019805205120779521
Position 2836: 0.00018473765440346154
Position 1614: 0.00018024201869866867
Position 1108: 0.00016112423614827868
Position 2442: 0.0001371343057090292
Position 856: 0.0001370436712163298
Position 507: 0.00013608797658631048
Position 1681: 0.00013347393138242087
Position 1891: 0.00012575176501745169
Position 1777: 0.00012372203363822672
Position 973: 0.00012250732119917655
Position 1296: 0.00010897211954196903
Position 705: 0.0001086612703546101
Position 939: 9.868381749851223e-05
Position 2555: 9.496954038160058e-05
Position 584: 8.555366413749596e-05
Position 1686: 8.259434580431433e-05
Position 1425: 7.64713556408352e-05
Position 1920: 7.603609369460745e-05
Position 937: 7.137139464817292e-05
Position 2078: 6.554694374400685e-05
Position 112: 6.117262248762361e-05
Position 2445: 5.698708020395594e-05
Position 1850: 5.354989065950821e-05
Position 1806: 5.3496325589733963e-05
Position 750: 5.134791475321763e-05
Position 2174: 4.984558685038889e-05
Position 1443: 4.502899307896636e-05
Position 2612: 4.22821966721581e-05
Position 25: 3.691293788347434e-05
Position 2468: 3.4629202179413914e-05
Position 1991: 2.6470643669808584e-05
Position 550: 2.628476523365894e-05
Position 2180: 2.3974937471037706e-05
Position 1221: 2.3675912633708778e-05
Position 540: 2.339105771840821e-05
Position 1979: 2.303362524118956e-05
Position 596: 1.9665587535812383e-05
Position 1711: 1.857210029118731e-05
Position 502: 1.812990451016339e-05
Position 668: 1.7567657477132965e-05
Position 1586: 1.6477486436577838e-05
Position 1214: 1.4285564120383937e-05
Position 2536: 1.393617139032887e-05
Position 2812: 1.2829337590499506e-05
Position 1618: 1.2794465219296039e-05
Position 2172: 1.02157269700306e-05
Position 2505: 9.923838086927695e-06
Position 2660: 9.524369166728602e-06
Position 607: 8.906860434420068e-06
Position 2116: 7.930410959225932e-06
Position 1538: 7.752614615031586e-06
Position 1697: 7.704620551087957e-06
Position 459: 7.030105775730285e-06
Position 2615: 6.375540491493804e-06
Position 2075: 6.332345084243212e-06
Position 375: 4.408422602890439e-06
Position 1276: 4.245686251285767e-06
Position 2910: 3.1959745146380242e-06
Position 1650: 2.6064357735928623e-06
Position 2864: 2.562314415847835e-06
Position 2135: 2.506321656476801e-06
Position 2728: 1.9578963545959275e-06
Position 1769: 1.7949793232275955e-06
Position 1595: 1.7402431427791016e-06
Position 1999: 1.1574439388401475e-06
Position 1668: 5.633036342717313e-07
Position 1588: 5.040368241663223e-07
Position 1781: 3.596559139374843e-07
Position 1578: 3.5782167458462976e-07
Position 397: 2.0943758785519804e-07
Position 1666: 2.0578545275277908e-07
Position 1636: 1.812423397803067e-07
Position 1796: 1.4540140471372185e-07
Position 1708: 1.2412474835780132e-07
Position 381: 1.1403496723062594e-07
Position 843: 4.3800691351448105e-08
Position 430: 3.997405244902869e-08
Position 2433: 3.197987958992762e-08
Position 133: 2.358862002317064e-08
Position 1096: 1.4465329091421962e-08
Position 873: 9.844248706110565e-09
Position 1281: 3.4855960439795765e-09
Position 818: 1.0202673848037091e-10
Position 1194: 4.3510642529281767e-11
Position 343: 2.584335955541157e-11
Position 1952: 1.1577897614628786e-11
Position 1997: 1.7830439059601896e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 809: 0.9954258010993225
Position 1743: 0.9927071449947268
Position 361: 0.923481029125883
Position 2125: 0.8241714584648058
Position 2643: 0.5269503637437865
Position 2413: 0.2003213931312239
Position 2718: 0.15151797467184774
Position 2223: 0.10278024716358364
Position 1554: 0.09466875411626705
Position 2646: 0.03139114025894386
Position 1972: 0.0206122265959621
Position 1920: 0.019269931934425135
Position 2594: 0.016262170746956173
Position 2998: 0.015139663002823718
Position 2615: 0.011553740323945821
Position 2116: 0.010470334987932336
Position 1214: 0.0064316659143000745
Position 1935: 0.005955842913976493
Position 1663: 0.005132209345156413
Position 459: 0.005131030393595599
Position 1765: 0.0035058516017165485
Position 2853: 0.003163529268278083
Position 2143: 0.0028127993142738014
Position 1118: 0.002499322076825355
Position 2493: 0.0022908410489045294
Position 1418: 0.0019729174943659256
Position 694: 0.0018956814048600801
Position 109: 0.0017204894698729823
Position 2897: 0.001676765889357331
Position 2603: 0.0016322227137687895
Position 1393: 0.0016229335640884127
Position 1482: 0.0011295134562693183
Position 2237: 0.0008742059898908162
Position 2140: 0.0008063060668216476
Position 118: 0.0006819703358113985
Position 3004: 0.0006558114483415274
Position 2660: 0.0006218544290292719
Position 2657: 0.0005675403720082872
Position 1296: 0.0005385620883526897
Position 371: 0.0005250116206309859
Position 1287: 0.00047638963852416087
Position 3010: 0.00045837205857365154
Position 2526: 0.00037678339047087937
Position 1897: 0.00034971570882636035
Position 2427: 0.00031090116253069304
Position 1441: 0.00027997934839885715
Position 2247: 0.00026091729764086236
Position 129: 0.0002582258589245545
Position 583: 0.0002417801570551766
Position 2146: 0.00023777714366315304
Position 1011: 0.00018639425079159785
Position 1044: 0.0001680180635111455
Position 2008: 0.00014188474462424955
Position 1873: 0.00013582287944179599
Position 619: 0.00012836937772319016
Position 1015: 0.0001250553741893838
Position 96: 0.00012449335951931017
Position 607: 0.00012037138086269975
Position 2005: 0.00011553818143844141
Position 562: 0.00011384874064795445
Position 525: 9.629229191936672e-05
Position 1903: 9.533590294415107e-05
Position 2011: 9.160112653385931e-05
Position 1123: 8.214511397508746e-05
Position 475: 8.172085244276595e-05
Position 1975: 7.892801943333526e-05
Position 1794: 7.43677251630544e-05
Position 154: 7.182507028792623e-05
Position 2938: 6.968131908140099e-05
Position 2052: 6.44510520787254e-05
Position 522: 6.234367316850669e-05
Position 1254: 6.141037646316199e-05
Position 998: 5.9490622995498906e-05
Position 671: 5.8774068718451905e-05
Position 603: 5.030507009837258e-05
Position 2244: 4.8973021130667095e-05
Position 1455: 4.725794219052798e-05
Position 1796: 4.511805478844874e-05
Position 2902: 4.1399241225204845e-05
Position 816: 4.12920475785077e-05
Position 1422: 3.836239104594528e-05
Position 867: 3.776579121353951e-05
Position 391: 3.701992665341962e-05
Position 1020: 3.220979739890981e-05
Position 958: 3.1526193141765686e-05
Position 160: 2.5865829470478723e-05
Position 824: 2.5050538613083322e-05
Position 151: 2.3047298509817577e-05
Position 1131: 2.120819165255727e-05
Position 1362: 2.0815658463478275e-05
Position 2250: 1.5515992124529168e-05
Position 550: 1.5048861387635983e-05
Position 481: 1.3979909327539454e-05
Position 1850: 1.3979339629194769e-05
Position 407: 1.3620983829709235e-05
Position 1170: 1.3093642269064579e-05
Position 828: 1.3092719705882135e-05
Position 1816: 1.2564876655757991e-05
Position 1856: 1.2399144724273587e-05
Position 2095: 1.2186177609742595e-05
Position 484: 1.1774293112032746e-05
Position 948: 1.086600954249072e-05
Position 655: 9.946238399689508e-06
Position 1979: 9.563636930456324e-06
Position 2764: 8.59481427512887e-06
Position 2253: 8.516624663110146e-06
Position 472: 8.1943272900988e-06
Position 1810: 8.109910627531993e-06
Position 404: 6.760159812989527e-06
Position 1900: 5.541904844945898e-06
Position 1425: 5.42078993298494e-06
Position 1141: 5.248286253502563e-06
Position 496: 5.118535970637985e-06
Position 290: 4.915915843339921e-06
Position 3018: 4.459504301626617e-06
Position 700: 4.3080331931072095e-06
Position 530: 3.3961573416546315e-06
Position 2804: 2.3588118248076704e-06
Position 381: 2.3357168631207414e-06
Position 909: 2.2748124282587847e-06
Position 1366: 1.7582982907810352e-06
Position 925: 1.716265969666093e-06
Position 493: 1.6865535398998963e-06
Position 544: 1.5339259290234005e-06
Position 2262: 1.4057737585823502e-06
Position 175: 8.143793040950933e-07
Position 507: 7.260725920191642e-07
Position 2301: 6.965078618144808e-07
Position 843: 6.025662555784816e-07
Position 2099: 4.912974662888528e-07
Position 2277: 4.857153472000625e-07
Position 2259: 4.829929124661783e-07
Position 490: 4.812105753510437e-07
Position 1319: 4.2569096346666867e-07
Position 397: 3.9189307412611847e-07
Position 308: 2.2556437112999067e-07
Position 312: 1.5171372391723708e-07
Position 721: 1.191128852867209e-07
Position 502: 7.121914809681513e-08
Position 559: 2.980250590538917e-08
Position 424: 1.9789233336132168e-08
Position 2331: 1.1959175914666813e-08
Position 211: 5.42831438664963e-09
Position 1708: 4.5257373488333065e-09
Position 199: 4.29905608607714e-09
Position 235: 3.1901972362593632e-09
Position 240: 8.329272431116129e-10
Position 208: 6.66094839188589e-10
Position 831: 1.4630140826128975e-10
Position 216: 8.396918913810852e-14
Position 393: 5.910044347648723e-17
