Gene = Daxx
index = 1129
Annotated 5SS: [ 322 5183 5424]
Annotated 3SS: [1053 5242 5561]
SMsplice 5SS: [ 322 1471 5183 5424]
SMsplice 3SS: [1053 5081 5242 5561]
top_k =  1000
Partition function (log Z): -8.48548775582968

Sorted 5' Splice Sites (High to Low Probability):
Position 5183: 0.7588553729154041
Position 5424: 0.6220877063900124
Position 1471: 0.619167105286446
Position 322: 0.5443488718730332
Position 630: 0.2955919686228006
Position 4554: 0.10558469727112643
Position 5905: 0.07435662193203806
Position 1999: 0.056880920369967745
Position 4539: 0.046224592529079046
Position 1621: 0.04600572746385069
Position 1109: 0.04267821785448241
Position 1414: 0.04244382085486015
Position 353: 0.03993117674415616
Position 5408: 0.02097397999802641
Position 373: 0.017202302160916835
Position 678: 0.015146221197433099
Position 361: 0.01292150114506996
Position 991: 0.010395493360875493
Position 357: 0.008892367620533624
Position 961: 0.008321971285933549
Position 207: 0.007874556968952565
Position 1171: 0.0077158342741333145
Position 3256: 0.007663925291767098
Position 406: 0.007473278200743418
Position 359: 0.0058516120947514185
Position 6287: 0.005408807458975552
Position 378: 0.00526929252090059
Position 617: 0.003667723306340094
Position 60: 0.0036262952126227656
Position 412: 0.003551886323755873
Position 349: 0.0033631582733919976
Position 806: 0.003107807500013413
Position 5163: 0.003103004435596613
Position 6251: 0.0026450783446631374
Position 223: 0.0019593119759752594
Position 228: 0.0018823059726943378
Position 3580: 0.0015765275611420544
Position 926: 0.0014075475233119817
Position 1477: 0.0012192529772027526
Position 971: 0.0010811285227688928
Position 625: 0.0009149244482507657
Position 1219: 0.0008837660088786893
Position 5263: 0.0007237765441349638
Position 979: 0.000718067239006823
Position 6574: 0.0006803770161459966
Position 949: 0.0006612944211548197
Position 683: 0.0005439396882500258
Position 162: 0.0005376146441391642
Position 989: 0.0005210402205843194
Position 1410: 0.0005006505269045245
Position 71: 0.00047606938132968324
Position 382: 0.0004328011306908252
Position 363: 0.00040645797325395165
Position 178: 0.00032870962392956784
Position 152: 0.0003278908453336321
Position 5635: 0.0003127990151529756
Position 2140: 0.0002660175309927936
Position 365: 0.000264472852482746
Position 858: 0.00024755366509937555
Position 1753: 0.0002344423900665393
Position 658: 0.00020193775409731596
Position 1250: 0.00019804807375617547
Position 1213: 0.00019420340059485112
Position 4765: 0.00017781429381695418
Position 5770: 0.00017197173139888548
Position 517: 0.00016851463314351709
Position 6292: 0.00016561867042596653
Position 653: 0.00016534777501559414
Position 5351: 0.00015487141373757686
Position 1444: 0.00013271103416050657
Position 20: 0.00010372299891240572
Position 1282: 9.473135671989845e-05
Position 1574: 8.124682170920616e-05
Position 309: 8.039217657187138e-05
Position 96: 7.876303615775197e-05
Position 185: 7.0604081049709e-05
Position 2111: 6.332926965071425e-05
Position 410: 6.219052352560211e-05
Position 2425: 5.857738415396299e-05
Position 241: 5.434472061470701e-05
Position 154: 4.860922881063706e-05
Position 1233: 4.8369678698643805e-05
Position 634: 4.343712707151715e-05
Position 596: 3.981207935414473e-05
Position 887: 3.8716087111808117e-05
Position 810: 3.7038149834248714e-05
Position 651: 3.3556740478966984e-05
Position 283: 3.3162029587949995e-05
Position 692: 3.0890967046242364e-05
Position 50: 2.9532839035091257e-05
Position 41: 2.6112330489671352e-05
Position 279: 2.458880084765151e-05
Position 3265: 2.301929311034849e-05
Position 1118: 2.0775724122396343e-05
Position 134: 1.7349340367258584e-05
Position 1180: 1.3214814417488626e-05
Position 1174: 1.0242464960129568e-05
Position 868: 9.587357174192439e-06
Position 485: 8.750734599016966e-06
Position 1648: 8.400697586121562e-06
Position 557: 7.755174661028665e-06
Position 428: 7.749181992065088e-06
Position 1625: 6.5419684950625694e-06
Position 1512: 5.992865394843773e-06
Position 418: 5.0009440620664385e-06
Position 695: 4.836627663815776e-06
Position 273: 4.812096607983102e-06
Position 2209: 4.741820682131314e-06
Position 4808: 4.470467833702172e-06
Position 603: 3.0339120142410152e-06
Position 292: 2.1454215287992726e-06
Position 1433: 1.8891331268541458e-06
