Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  1000
Partition function (log Z): 5.271246303743723

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9986522577845586
Position 3210: 0.9963129196564356
Position 471: 0.8257898896245769
Position 1044: 0.38437579196533844
Position 1052: 0.19248343200637189
Position 986: 0.11162020864847087
Position 56: 0.053660684965560486
Position 1686: 0.027903340311905937
Position 2721: 0.023513717895923724
Position 565: 0.02069232194828584
Position 561: 0.017028853419681314
Position 37: 0.015171118335530864
Position 2697: 0.013371517403423665
Position 1058: 0.009241998152485564
Position 1645: 0.00783390121884221
Position 2820: 0.006743434151895179
Position 1558: 0.006719419544853033
Position 367: 0.00590469566867554
Position 50: 0.005839592599694177
Position 3491: 0.005311495969478669
Position 707: 0.004860069504532953
Position 1649: 0.00399755523859072
Position 734: 0.0025286846377266733
Position 1754: 0.0022746446329774024
Position 701: 0.0020750677011409572
Position 1700: 0.0020082458030674616
Position 553: 0.0019747705073008886
Position 456: 0.0018780073061932018
Position 1449: 0.0018761487253035351
Position 2104: 0.0016929125845944267
Position 54: 0.001516389374543999
Position 3694: 0.0014157801379193718
Position 1307: 0.0012915390902989274
Position 845: 0.0012722402241361287
Position 1697: 0.0012403181688279352
Position 807: 0.0011797545181107037
Position 1553: 0.001103299055739694
Position 2111: 0.0010800322270180331
Position 1474: 0.0009882225738470213
Position 575: 0.0008532765291287523
Position 834: 0.0007739491176804381
Position 1036: 0.0007679849721014071
Position 3698: 0.000711918663602879
Position 1668: 0.0006692589307230946
Position 557: 0.0005441078874474974
Position 859: 0.0005302895132140386
Position 250: 0.00048738574756824603
Position 1259: 0.00047289959247159683
Position 354: 0.00040736042455635037
Position 3055: 0.000387399900982669
Position 1102: 0.0003870201737873971
Position 2416: 0.0003621912302558322
Position 41: 0.00036041272540026487
Position 600: 0.00035562647984662413
Position 684: 0.0003283713108447254
Position 3598: 0.00031892293440838386
Position 1884: 0.000299132382317526
Position 361: 0.00029805645245655084
Position 76: 0.0002953499113430626
Position 968: 0.0002692644780502505
Position 1690: 0.0002689068260139596
Position 3522: 0.00026751726300379837
Position 670: 0.00022905459346975545
Position 3240: 0.0002125621129954041
Position 3226: 0.00018448524162185243
Position 795: 0.00017926476041169146
Position 2950: 0.00017743670183395247
Position 2260: 0.00016772393046565021
Position 1299: 0.0001653415599532004
Position 388: 0.00014738282841537394
Position 3001: 0.00014482074853631625
Position 1274: 0.00012305782711525897
Position 549: 0.00012079820210958168
Position 3374: 0.00011321058008045337
Position 827: 0.00010907323713754303
Position 3726: 0.00010676649839184105
Position 1659: 0.00010149772240227035
Position 3671: 8.871635688874083e-05
Position 3446: 8.449173303875889e-05
Position 887: 8.284198083712562e-05
Position 197: 8.170668770697251e-05
Position 2525: 7.948242962490448e-05
Position 1207: 6.929418862827877e-05
Position 2125: 6.531291483137252e-05
Position 2108: 6.380181602469275e-05
Position 2119: 6.378663708661484e-05
Position 3304: 6.081838410473731e-05
Position 787: 5.3902126916518615e-05
Position 1731: 5.124782808594679e-05
Position 1897: 5.0809313214427574e-05
Position 3194: 5.074315821074458e-05
Position 2132: 5.058107125980405e-05
Position 1009: 4.666730561580882e-05
Position 85: 4.05968602972604e-05
Position 1067: 3.719657066711536e-05
Position 3214: 3.598071335829755e-05
Position 1638: 3.3837229962931416e-05
Position 3731: 3.251065776812176e-05
Position 1692: 3.104681798578487e-05
Position 67: 3.101322839264421e-05
Position 2507: 2.963187218590141e-05
Position 340: 2.9610862397400968e-05
Position 2537: 2.7064571914401285e-05
Position 748: 2.638116936135295e-05
Position 2187: 2.6089691591729052e-05
Position 8: 2.4455862843532967e-05
Position 306: 2.423290053400254e-05
Position 2718: 2.2567595189763604e-05
Position 1331: 2.2450127275773905e-05
Position 660: 2.0634529204099493e-05
Position 1338: 2.029225061543746e-05
Position 3179: 1.9907813882403872e-05
Position 401: 1.9451408293569124e-05
Position 475: 1.905216941314734e-05
Position 1346: 1.8450259308253087e-05
Position 893: 1.7005523074657905e-05
Position 695: 1.2979946379338205e-05
Position 3478: 1.279618446606902e-05
Position 2266: 1.0438442636532183e-05
Position 409: 1.0006881075236992e-05
Position 3336: 9.938797314802982e-06
Position 2480: 9.67221234267617e-06
Position 3154: 7.39701756063284e-06
Position 3606: 5.938611145392462e-06
Position 543: 5.93714870165525e-06
Position 2504: 5.8594138076821436e-06
Position 2153: 5.801253388231429e-06
Position 35: 5.795828706067006e-06
Position 3187: 5.749493857414494e-06
Position 403: 5.2055626791085045e-06
Position 1211: 4.553399133502095e-06
Position 3085: 4.552602685957767e-06
Position 2385: 3.5118763303843286e-06
Position 2759: 2.898534955225524e-06
Position 3724: 1.5666037454233169e-06
Position 2574: 9.576483569307603e-07
Position 2703: 9.324419129131843e-07
Position 2165: 8.673655164241028e-07
Position 164: 8.209585289123831e-07
Position 3666: 7.235308227052184e-07
Position 3061: 7.127085413296833e-07
Position 2988: 6.976098316920406e-07
Position 3329: 6.725455432204751e-07
Position 1392: 6.14818797170654e-07
Position 2435: 6.025676106292881e-07
Position 2634: 5.873593076051404e-07
Position 1403: 5.488390576199096e-07
Position 1406: 5.387350868363538e-07
Position 2020: 3.704399235949828e-07
Position 166: 3.5637181017122497e-07
Position 3613: 3.458998787801114e-07
Position 2531: 2.2938528327295516e-07
Position 2314: 1.7911909977502161e-07
Position 2339: 1.7401774132876457e-07
Position 3128: 1.1743057626999539e-07
Position 3620: 1.0114624686513054e-07
Position 1993: 6.237104335114931e-08
Position 2144: 4.121781789954253e-08
Position 1854: 2.0851135008235287e-08
Position 2061: 7.109672585808394e-09
Position 334: 6.467395326249296e-09
Position 1868: 5.9252330930953456e-09
Position 518: 2.1904780022426606e-09
Position 2666: 1.6425279285562789e-09
Position 3116: 1.3664932123522445e-09
Position 3296: 8.146241364369708e-10
Position 1576: 5.071892475764881e-10
Position 1508: 5.04528930328715e-10
Position 1922: 4.023191161317981e-10
Position 3586: 2.79105403080568e-10
Position 2867: 1.5240882159684507e-10
Position 551: 1.3311983927561502e-10
Position 2189: 8.954044851490642e-11
Position 559: 1.1895027233574514e-11
Position 569: 1.1768996875212445e-11
Position 1829: 2.0143516580769904e-14
Position 1484: 2.6114662495697222e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9980018800558358
Position 1960: 0.988834902354477
Position 1182: 0.9649832145374816
Position 540: 0.5762186208588536
Position 109: 0.05944718455491035
Position 3104: 0.03275911775881497
Position 1751: 0.02373416527664715
Position 765: 0.020415685372328914
Position 1720: 0.020203351825032703
Position 112: 0.010574363358965479
Position 2783: 0.007660843221027832
Position 1346: 0.006944453205744017
Position 1135: 0.006785275949202443
Position 1775: 0.006760547174367451
Position 1818: 0.006716304757372577
