Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  1000
Partition function (log Z): 4.928291219972292

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9933889847099159
Position 74: 0.9835955723661503
Position 201: 0.937347667858298
Position 795: 0.03432956806547258
Position 301: 0.001610356381215759
Position 334: 0.0010859547207613407
Position 463: 0.0010581418946748159
Position 80: 0.001040660614988294
Position 892: 0.0008931641693031109
Position 288: 0.0005144969231796505
Position 531: 0.00045079225286452694
Position 766: 0.00044907313750481616
Position 889: 0.0003113340676836093
Position 374: 0.00025614427562129204
Position 10: 0.00023328053638732203
Position 859: 0.00014105243023641503
Position 78: 0.00011575551379559193
Position 779: 0.00011123722582768269
Position 947: 8.157631438734447e-05
Position 754: 8.03924717314453e-05
Position 310: 6.861088775386519e-05
Position 484: 6.490400248491303e-05
Position 770: 5.5087357254813775e-05
Position 957: 5.435470295029205e-05
Position 557: 4.353490855083733e-05
Position 342: 3.900058571156805e-05
Position 729: 3.308361323642509e-05
Position 773: 2.9840379121758952e-05
Position 436: 2.856960314883816e-05
Position 297: 2.613116379731922e-05
Position 912: 2.2978993954892495e-05
Position 171: 2.0582702691239845e-05
Position 90: 1.9079313690011813e-05
Position 473: 1.8770315452368493e-05
Position 63: 1.6792506174991276e-05
Position 403: 1.5621395898863092e-05
Position 322: 1.4205980021646489e-05
Position 570: 1.4097927560416415e-05
Position 862: 1.3690432116042253e-05
Position 72: 1.1180683914291927e-05
Position 100: 1.0655352748885723e-05
Position 727: 8.409962295791808e-06
Position 901: 5.234217021470091e-06
Position 491: 3.6755604058007094e-06
Position 21: 3.4114479572360455e-06
Position 972: 3.0304628192205373e-06
Position 1030: 2.423918092725509e-06
Position 992: 1.6564390563519686e-06
Position 34: 1.5750444422602636e-06
Position 930: 1.17559248460732e-06
Position 716: 6.536458406427651e-07
Position 907: 3.7576603869245453e-07
Position 169: 2.721501687975045e-07
Position 984: 2.0176400014347444e-07
Position 995: 9.619838452895683e-08
Position 138: 8.867285407217196e-08
Position 709: 3.374793668430707e-08
Position 673: 2.1728789576096222e-08
Position 316: 4.303232967920692e-10
Position 612: 1.234015178681587e-10
Position 625: 1.0729470860919192e-11
Position 684: 3.245386849487288e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9953626256259068
Position 145: 0.9750640321910212
Position 269: 0.946413689584717
Position 947: 0.014839834411048292
Position 853: 0.013290836197667922
Position 862: 0.006991953887768073
Position 1030: 0.001400382714877047
Position 597: 0.0013276352156793379
Position 581: 0.0010101660970544626
Position 612: 0.00053252645377153
Position 193: 0.0005029014475027659
Position 600: 0.0003369938956424861
Position 1083: 0.00028496556123908427
Position 449: 6.759741509002549e-05
Position 275: 6.70802035973103e-05
Position 663: 5.928199078730082e-05
Position 370: 4.37181352633502e-05
Position 338: 3.356656007710703e-05
Position 625: 3.0494296585540198e-05
Position 365: 2.3177134831828345e-05
Position 984: 1.3372526394588317e-05
Position 972: 9.750479950343947e-06
Position 557: 9.23642576444892e-06
Position 704: 7.595647115256029e-06
Position 287: 4.769104540518249e-06
Position 398: 3.110267135483117e-06
Position 506: 2.9888651122025463e-06
Position 434: 2.947626757774456e-06
Position 350: 2.775771749401321e-06
Position 693: 1.9313557306888766e-06
Position 1091: 1.4708063226815215e-06
Position 531: 8.797290509566391e-07
Position 565: 7.188346893188392e-07
Position 957: 7.108870832258908e-07
Position 374: 6.092112927511011e-07
Position 347: 5.414082479898685e-07
Position 284: 4.37114393822726e-07
Position 491: 3.859906340422876e-07
Position 1088: 2.794323873584946e-07
Position 992: 1.8389746506435694e-07
Position 453: 7.153043506564922e-08
Position 789: 5.041700680554589e-08
Position 78: 3.92399796898534e-08
Position 422: 2.5383780624535213e-11
Position 403: 6.84566546675015e-12
