Gene = Ect4
index = 1147
Annotated 5SS: [  587  8431  8620 29464 34852 35663 40945 41186 41423 41784 43076]
Annotated 3SS: [ 7077  8494 29184 34471 35271 39018 41005 41252 41565 42141 44764]
SMsplice 5SS: [  587  7007  8431  8620  9546  9845 10952 11201 29464 34852 35663 41186
 41423 41784]
SMsplice 3SS: [ 6919  7077  8494  8666  9607  9922 11017 29184 34471 35271 41005 41252
 41565 44411]
top_k =  1000
Partition function (log Z): 8.359266499326782

Sorted 5' Splice Sites (High to Low Probability):
Position 8431: 0.9994552001254604
Position 8620: 0.9896442037591321
Position 35663: 0.9749583921180336
Position 29464: 0.9446628231768648
Position 10952: 0.9427060969818484
Position 9845: 0.9281115324989739
Position 34852: 0.84353495491996
Position 587: 0.8360608158277082
Position 19039: 0.8089440086161127
Position 11201: 0.7393031469915384
Position 41186: 0.6995274265965052
Position 9546: 0.6922235292247042
Position 41784: 0.6778342581760998
Position 19854: 0.660799148316788
Position 17888: 0.5781689150712795
Position 41423: 0.5767049329115442
Position 7007: 0.4853798110519839
Position 78: 0.4315747008039573
Position 20475: 0.4256967737427593
Position 10024: 0.3693892930778503
Position 15768: 0.2578806217956504
Position 18387: 0.17886760513334987
Position 9290: 0.17680701344769187
Position 19219: 0.1336719241625865
Position 9283: 0.10624730431444793
Position 6177: 0.09529622497828438
Position 36162: 0.08890961791617989
Position 19365: 0.08667640016868196
Position 11181: 0.08364212226768569
Position 12057: 0.08092961755251321
Position 807: 0.0766626880422851
Position 19426: 0.07664426181505363
Position 7444: 0.07304162356218898
Position 26755: 0.06827853414861194
Position 261: 0.05511153834156313
Position 1883: 0.053721902006801305
Position 1859: 0.04793360359136147
Position 27771: 0.0477221965540726
Position 11223: 0.04531556586198081
Position 25398: 0.042973737886562245
Position 3616: 0.04143608824178276
Position 9608: 0.040794542483058145
Position 10764: 0.031209464280660175
Position 11877: 0.029887222872161587
Position 17267: 0.027407265428376834
Position 17247: 0.025193064260604518
Position 10460: 0.024232722596709343
Position 4231: 0.024226894901877582
Position 2029: 0.023789073474959507
Position 19885: 0.01848690952623617
Position 19242: 0.017522503323866078
Position 41224: 0.01483210097305942
Position 9826: 0.013695486012833238
Position 35433: 0.011557028588654964
Position 36440: 0.011391106046693114
Position 10523: 0.010475510390199996
Position 9457: 0.010027517872440508
Position 10494: 0.00902193753903922
Position 9742: 0.008612569018050253
Position 41880: 0.008178384252213372
Position 11381: 0.008093355846792084
Position 7255: 0.0074825091226895036
Position 35019: 0.007452628699501029
Position 2333: 0.00714252559065719
Position 18582: 0.006851006061385849
Position 9806: 0.0067966722109221575
Position 612: 0.006073772006742389
Position 3195: 0.005765894625283123
Position 8960: 0.005251573425010072
Position 821: 0.004752744219434638
Position 12069: 0.004594835159885383
Position 825: 0.004563355421053801
Position 9273: 0.004149851647277
Position 12923: 0.003984832275290364
Position 19433: 0.0035966849176963583
Position 10482: 0.0034819803490821056
Position 9500: 0.0033825179409028372
Position 248: 0.0032861110586660676
Position 10110: 0.0032575179311063675
Position 2828: 0.0031636810834564356
Position 72: 0.0030800970893859643
Position 250: 0.002939050582695264
Position 11429: 0.0029270477526199537
Position 10238: 0.00283538956434448
Position 252: 0.0027468858567495156
Position 12763: 0.002743562456300302
Position 15323: 0.0026157342011402076
Position 9629: 0.0025306324614691456
Position 3910: 0.0025104496938433796
Position 12919: 0.0023867818928984025
Position 296: 0.0023352733676406897
Position 246: 0.0023136980275022313
Position 8956: 0.0018351181725340356
Position 15436: 0.0018051348884439082
Position 8609: 0.0017377076107203304
Position 13232: 0.0016524944444174256
Position 13333: 0.0014136535944355344
Position 13700: 0.0014069063052949572
Position 12705: 0.00138729870112334
Position 622: 0.0013680522076242963
Position 15141: 0.0011836207481928595
Position 44846: 0.0011431584761787878
Position 3645: 0.0011109052726229025
Position 10719: 0.0010551100015464973
Position 10551: 0.0010391434325426473
Position 1895: 0.0008573272753770431
Position 18071: 0.0007955469613221422
Position 30698: 0.00072196345551703
Position 8760: 0.0007192865709003698
Position 31476: 0.0007060113874309557
Position 15384: 0.0005609074368813647
Position 474: 0.0005504627005410288
Position 34: 0.0005368669823803554
Position 80: 0.00051564880655989
Position 9413: 0.0004925384819059115
Position 17848: 0.0004123292516925371
Position 8442: 0.00040576358280184423
Position 8788: 0.00038936712959277396
Position 4430: 0.0003869327539985787
Position 10067: 0.0003862232860102651
Position 2058: 0.0003257966546088521
Position 82: 0.00030851203500130073
Position 36050: 0.0002957771139591189
Position 10922: 0.000295262160076693
Position 6206: 0.00023389506727232505
Position 157: 0.000203045622021538
Position 12272: 0.00018876876378469998
Position 15935: 0.00017836910623236302
Position 227: 0.0001772679082549316
Position 1252: 0.0001705672376770696
Position 1467: 0.00016129736651854186
Position 90: 0.00014762046453443707
Position 162: 0.00012240273426327618
Position 9797: 0.0001221762855599944
Position 8668: 0.00011770119599411866
Position 9201: 0.00011641339384134328
Position 2285: 0.00011368128086773548
Position 256: 0.00011303467511543312
Position 265: 0.00010908266012431756
Position 240: 0.00010851764698499952
Position 633: 9.724052869615333e-05
Position 413: 9.136676210780914e-05
Position 11539: 8.687448157193109e-05
Position 11306: 8.629477017457944e-05
Position 1547: 8.169461540650231e-05
Position 2715: 7.68510024678767e-05
Position 35592: 7.47362773533743e-05
Position 8796: 6.793836053622278e-05
Position 12315: 6.57558756973797e-05
Position 1948: 6.500448251777095e-05
Position 150: 6.33799375343337e-05
Position 1240: 6.261797935907007e-05
Position 8939: 4.920690120826686e-05
Position 898: 4.476475630906737e-05
Position 1318: 4.079105033672628e-05
Position 2038: 3.867428022671256e-05
Position 294: 3.7005199635742916e-05
Position 10881: 3.6366868660580536e-05
Position 3817: 3.4520609859822495e-05
Position 8970: 3.447778766162301e-05
Position 11228: 3.40889690198975e-05
Position 9027: 3.358715427148368e-05
Position 575: 3.244823473317907e-05
Position 3147: 3.058770639258949e-05
Position 9590: 2.7483729335080672e-05
Position 28: 2.7369290077121704e-05
Position 36156: 2.7309492338263805e-05
Position 2346: 2.6832960295846395e-05
Position 9102: 2.388142850255495e-05
Position 548: 2.331066834129867e-05
Position 8635: 2.3016696776914396e-05
Position 1540: 2.2022148966190878e-05
Position 11044: 2.1404745229957527e-05
Position 8624: 2.129922877621197e-05
Position 47: 2.093774210713395e-05
Position 2869: 2.066234702908423e-05
Position 238: 1.904787471951501e-05
Position 1881: 1.825991128459827e-05
Position 36190: 1.6596955877647876e-05
Position 1670: 1.5747922440749504e-05
Position 1527: 1.438113314316415e-05
Position 8824: 1.3639187201988912e-05
Position 1192: 1.346349920245722e-05
Position 152: 1.3125518053036135e-05
Position 2053: 1.2277684708846734e-05
Position 92: 1.1431105038797338e-05
Position 254: 1.0830570561742317e-05
Position 231: 1.0631390303077432e-05
Position 2501: 9.184338571324983e-06
Position 1342: 8.87606290319992e-06
Position 1062: 8.11395292406487e-06
Position 8990: 7.575410157260765e-06
Position 1058: 6.540614639358769e-06
Position 1430: 6.5295980594546805e-06
Position 2288: 5.516429973806793e-06
Position 811: 5.0700926105245176e-06
Position 36393: 4.763495124691316e-06
Position 209: 4.2866802143308345e-06
Position 38688: 3.999383679249481e-06
Position 2005: 3.784013638702737e-06
Position 300: 3.3864749593827378e-06
Position 49: 2.7465502752766908e-06
Position 591: 2.3723898316878687e-06
Position 657: 2.0563694680584128e-06
Position 7208: 1.998896721896708e-06
Position 8798: 1.992977901912649e-06
Position 2269: 1.6728842074296989e-06
Position 689: 1.2830623311186508e-06
Position 1197: 9.118408263409825e-07
Position 1054: 8.295704938901159e-07
Position 8911: 5.931730172352275e-07
Position 517: 4.916169090343218e-07
Position 8838: 3.306006847367435e-07
Position 36649: 2.369424730109325e-07
Position 8977: 2.2617268483978792e-07
Position 8887: 2.201109870735522e-07
Position 1030: 1.9253248052167662e-07
Position 8656: 8.442583461755948e-08
Position 520: 3.669114933143268e-08
Position 2466: 1.8327285031835317e-08
Position 8591: 5.688504585704808e-09
Position 36388: 1.7661225530444497e-09
Position 927: 9.283598952474176e-10
Position 8546: 6.029624036905449e-11
