Gene = nompC
index = 1820
Annotated 5SS: [ 1030  2339  5982  7464  9086 10196 10722 11079 12565 13163 13438 14206
 14679 16613 17585 18218]
Annotated 3SS: [ 2236  5879  7346  8992  9981 10425 10775 11136 12625 13230 13511 14591
 16382 17455 18108 18573]
SMsplice 5SS: [ 1030  2339  5817  5982  7464  9086 10196 10722 11079 12565 13163 13438
 14206 14679 18792]
SMsplice 3SS: [ 2236  5254  5879  7346  8992  9981 10425 10775 11136 12625 13230 13511
 14591 18573 18910]
top_k =  1000
Partition function (log Z): 43.57054094897653

Sorted 5' Splice Sites (High to Low Probability):
Position 11079: 0.9992610358455132
Position 10196: 0.9977776928233179
Position 9086: 0.997762588946607
Position 13163: 0.9961013352249798
Position 12565: 0.9821314118252394
Position 2339: 0.9782390468499914
Position 14206: 0.9642079585514223
Position 10722: 0.8723591656490707
Position 18792: 0.8565683911433486
Position 5982: 0.8215607379953375
Position 14679: 0.8021506796307777
Position 13438: 0.7316982909433697
Position 1030: 0.6425298096143388
Position 5817: 0.5783966457897756
Position 7464: 0.5166372808806243
Position 5690: 0.42282229065117216
Position 18218: 0.3896467853676567
Position 16613: 0.36026766670282834
Position 13761: 0.3463403750805831
Position 19284: 0.31490347129364904
Position 8931: 0.31430299993171684
Position 16010: 0.2572391722335354
Position 13417: 0.2509479982222479
Position 17585: 0.24520632232207493
Position 17201: 0.2230841329295388
Position 1169: 0.20276993568024643
Position 15521: 0.19510804464338424
Position 6319: 0.1858182369261589
Position 7865: 0.16105525077685476
Position 2146: 0.12950087823700177
Position 10726: 0.1231063794817173
Position 18484: 0.11789869908012396
Position 11257: 0.11193265446564123
Position 5647: 0.10096139645110971
Position 969: 0.09443744654231795
Position 9369: 0.07975522369380177
Position 9783: 0.06265457872258927
Position 9405: 0.05346236103944616
Position 5404: 0.052382656923082416
Position 7285: 0.04566612321336474
Position 7784: 0.04367318862345136
Position 19091: 0.035126834943332706
Position 13635: 0.031177546323390124
Position 4475: 0.031096069474883758
Position 18992: 0.03025369803324647
Position 1893: 0.027851804576568585
Position 17893: 0.02636446706177147
Position 9490: 0.026314991012237804
Position 14990: 0.026024330697045513
Position 18435: 0.025166673534846674
Position 6310: 0.02045785711943783
Position 4335: 0.019036920800091728
Position 9538: 0.018501582151850163
Position 2170: 0.018415012423880574
Position 1217: 0.018180129318466413
Position 5807: 0.018080387023010305
Position 2113: 0.01770163364655815
Position 2140: 0.016286531567105304
Position 1618: 0.016271891749580436
Position 11366: 0.015106919797185097
Position 19043: 0.01416282396459177
Position 13754: 0.014055662841097008
Position 19027: 0.013580938985816965
Position 5083: 0.013228910574952946
Position 11314: 0.012713323546547623
Position 8798: 0.01242586964515156
Position 8304: 0.012419637871035666
Position 18227: 0.012230284789287935
Position 3345: 0.011913185981606527
Position 13875: 0.01189003355337705
Position 9453: 0.011448574237258402
Position 2916: 0.010483565018879317
Position 5114: 0.010199257761891933
Position 7032: 0.008968556065010142
Position 13649: 0.00836943689923989
Position 9751: 0.00791686859616299
Position 2121: 0.007670393173110485
Position 13658: 0.007625322119887959
Position 5044: 0.007357517106037944
Position 11225: 0.007303562423524083
Position 3966: 0.007271167666044628
Position 1757: 0.007048924242560215
Position 11659: 0.006975783444944916
Position 13440: 0.006414455264384087
Position 2517: 0.006142668852375219
Position 3694: 0.005876006207040778
Position 11995: 0.005841143862708467
Position 15767: 0.005689695278769525
Position 6228: 0.00551507773597016
Position 9443: 0.005408620132665116
Position 7900: 0.005255563467463807
Position 16893: 0.00497611134526074
Position 13402: 0.004811801323990069
Position 2640: 0.004484098270294653
Position 4756: 0.004287416205141574
Position 6601: 0.0042641141195261445
Position 16912: 0.004188266820610506
Position 6372: 0.004074928533356893
Position 6019: 0.003984456342738833
Position 7512: 0.0038294134569515914
Position 19080: 0.003745404933381347
Position 10704: 0.003662057669648716
Position 2187: 0.0036318671341927086
Position 5809: 0.0035501663216454737
Position 2159: 0.003545689466637504
Position 12667: 0.003510506855262884
Position 13442: 0.0035015412278469687
Position 9216: 0.0033054311930292637
Position 5152: 0.0032869770492795847
Position 17597: 0.003274666209752927
Position 67: 0.0032358876057338713
Position 18763: 0.0032232403856359273
Position 5052: 0.0031575442567817057
Position 5387: 0.003128853125135976
Position 421: 0.002856295852603276
Position 300: 0.002796975660912047
Position 6056: 0.002774666994117587
Position 6899: 0.0026964370449446343
Position 5558: 0.002671194106057079
Position 9472: 0.002623229162082773
Position 28: 0.0024925381986477886
Position 703: 0.002387947221923957
Position 12263: 0.0023005011461464534
Position 9667: 0.002261123943093948
Position 7510: 0.002218975514328435
Position 302: 0.0022084519324528725
Position 5725: 0.0022067956985142296
Position 9876: 0.0021967704638062627
Position 7652: 0.0018854089029720072
Position 8317: 0.0018087631443560578
Position 2321: 0.0017900379570433454
Position 1772: 0.0017829962754398686
Position 11188: 0.0017781823569454351
Position 298: 0.0016228491291550593
Position 2521: 0.0015924963161650014
Position 304: 0.0015721542042135314
Position 17072: 0.0015252375266077893
Position 501: 0.00140824574047439
Position 1180: 0.0013888212659189296
Position 8072: 0.0013297847337464274
Position 13420: 0.0013247835125904585
Position 11512: 0.0011974199471863447
Position 1596: 0.0011386263318775046
Position 11280: 0.0011315273255675057
Position 12674: 0.0011192922881330637
Position 686: 0.0011164986747351949
Position 7206: 0.0010973372930938347
Position 7725: 0.001091833562792212
Position 11209: 0.0010804763701546384
Position 364: 0.001062761390063976
Position 1791: 0.0010587247111115757
Position 9601: 0.001036128304492318
Position 9090: 0.0010114080113097646
Position 10882: 0.001010265504559629
Position 1604: 0.0009315439438919202
Position 3019: 0.0009203169630029734
Position 5410: 0.0009194388885535006
Position 377: 0.0009183266522566112
Position 10571: 0.0009161835524020809
Position 10319: 0.0008703321738680476
Position 13148: 0.0008512329470077469
Position 13845: 0.0008461106751984562
Position 6050: 0.0008191889485649221
Position 8225: 0.0008030948115276727
Position 393: 0.0007940549217859713
Position 982: 0.0007253174104688434
Position 904: 0.0007151092406166819
Position 2879: 0.000701463278477726
Position 4331: 0.0006920964133219991
Position 13932: 0.0006885995637647426
Position 10561: 0.0006805679659749468
Position 3010: 0.0006684178085855114
Position 11761: 0.0006475917193289326
Position 13934: 0.0006411128485166478
Position 3948: 0.0005834444339724784
Position 1089: 0.000571270631234038
Position 10375: 0.0005703341659109348
Position 3890: 0.0005563644198123111
Position 1429: 0.0005499071816043136
Position 13314: 0.0005425035926774252
Position 13625: 0.0005411264999028654
Position 268: 0.0005368999667256936
Position 12061: 0.0005352701658610487
Position 13916: 0.0005021303236404986
Position 5700: 0.0004922407043952239
Position 13618: 0.00047879649439019775
Position 1917: 0.00047194300361859404
Position 2133: 0.0004675408787641775
Position 2153: 0.0004656599101620611
Position 9613: 0.00043425922228024205
Position 12828: 0.000426363861250918
Position 2952: 0.00042349461442087687
Position 2663: 0.00042239933782089957
Position 15908: 0.0004176094320732194
Position 9447: 0.0004141641330601391
Position 9676: 0.00040873757455567956
Position 220: 0.000400965508594656
Position 6895: 0.0003777790311400112
Position 12657: 0.00037244223578400913
Position 1833: 0.00036837363534357573
Position 9845: 0.0003649336229294898
Position 276: 0.0003629553059769787
Position 414: 0.00035783560001058574
Position 7516: 0.00035103446869872655
Position 9744: 0.0003434051092691763
Position 9607: 0.00031560498533760283
Position 10348: 0.0003125507028542892
Position 12184: 0.00030912675922039104
Position 15067: 0.00028667791635284684
Position 6889: 0.0002849314042698405
Position 2908: 0.0002677368333381859
Position 11083: 0.00026377169622772195
Position 12541: 0.0002565146194391962
Position 9464: 0.00025161468398733475
Position 1861: 0.0002414605362749307
Position 324: 0.00023732633433762432
Position 5694: 0.00023646602801886317
Position 10200: 0.0002311860079123634
Position 4541: 0.00022792092387874586
Position 2097: 0.00022512979369100335
Position 5520: 0.00022487030159693203
Position 8068: 0.00022273696704700944
Position 13097: 0.00022214450486056985
Position 4946: 0.00022047187068960247
Position 12268: 0.0002156854899859257
Position 6382: 0.0002088929761258515
Position 9519: 0.00020728456074961063
Position 7829: 0.00020511346555712417
Position 294: 0.00020262308080221908
Position 6875: 0.0001978548098992214
Position 5986: 0.00019705710297276724
Position 10710: 0.00018709988267426872
Position 4061: 0.00017036241922769284
Position 15235: 0.00016762609715816295
Position 9589: 0.00016598596902237198
Position 1206: 0.000164316274038368
Position 7226: 0.00015652875801178872
Position 11066: 0.00015234299586437528
Position 88: 0.00014659483572508186
Position 4095: 0.00014144527868097654
Position 1963: 0.0001328415733336394
Position 10204: 0.00013197512856227646
Position 3323: 0.00013082028547034007
Position 13655: 0.0001277649050789339
Position 6036: 0.0001246029716019029
Position 3878: 0.00012062438137050037
Position 1145: 0.0001204916242288706
Position 5380: 0.00011817971427188177
Position 308: 0.00011635988043567742
Position 12979: 0.0001144992712919426
Position 211: 0.00011428618760617147
Position 360: 0.0001123998838018546
Position 91: 0.00010948236930305795
Position 10326: 0.00010902406911713513
Position 11379: 0.00010883369827734044
Position 328: 0.00010727583551824996
Position 545: 0.00010651305554601981
Position 11425: 0.0001045900169989969
Position 5476: 0.00010188293823720796
Position 12081: 0.00010031687891933634
Position 15303: 9.874120504914606e-05
Position 5348: 9.842036521744252e-05
Position 14066: 9.65668301729764e-05
Position 13360: 9.649218386754945e-05
Position 14218: 9.114344911000047e-05
Position 14531: 8.950694228683552e-05
Position 7514: 8.767023906305553e-05
Position 3955: 8.498652849954231e-05
Position 14454: 8.44197475427129e-05
Position 9513: 8.08231270602753e-05
Position 214: 8.082206908628593e-05
Position 10928: 7.772320375850969e-05
Position 2921: 7.449669125841273e-05
Position 4344: 6.854739341500036e-05
Position 1039: 6.817279996400369e-05
Position 13087: 6.745104856342253e-05
Position 12508: 6.0859123775921744e-05
Position 1368: 6.0676285655091906e-05
Position 531: 5.672666984420414e-05
Position 9494: 5.22731567870456e-05
Position 636: 4.972955121399634e-05
Position 1497: 4.8456749092189535e-05
