Gene = mRpS2
index = 1777
Annotated 5SS: [81]
Annotated 3SS: [137]
SMsplice 5SS: [81]
SMsplice 3SS: [137]
top_k =  1000
Partition function (log Z): -4.445946953004613

Sorted 5' Splice Sites (High to Low Probability):
Position 81: 0.9966119456504
Position 85: 0.00315963933425379
Position 537: 0.0004527986230706644
Position 290: 0.00022464480606927329
Position 233: 0.0001770686085081268
Position 272: 0.00017268564004716892
Position 58: 0.00010701523675256496
Position 357: 8.468009285399032e-05
Position 384: 7.756432055480948e-05
Position 30: 6.378254751451152e-05
Position 674: 4.397238787550991e-05
Position 755: 4.371086431725094e-05
Position 70: 4.1020547955225936e-05
Position 590: 2.1046821472341158e-05
Position 367: 1.618801524405178e-05
Position 314: 1.0521500047913522e-05
Position 134: 5.9030351955961705e-06
Position 203: 5.099544780850195e-06
Position 361: 4.568488938808694e-06
Position 716: 3.6379689641588274e-06
Position 605: 3.394189994829155e-06
Position 653: 2.1289523386140345e-06
Position 512: 1.9421732024376583e-06
Position 283: 9.496839925528124e-07
Position 375: 8.837833340556074e-07
Position 478: 1.7721549168136037e-07
Position 162: 8.772221652997634e-08
Position 137: 8.7641614210665e-08
Position 150: 7.461472296462261e-08
Position 157: 2.8332513301125295e-08
Position 785: 1.54905333323891e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 137: 0.535454029360797
Position 154: 0.4385209424621771
Position 181: 0.024552579774287393
Position 811: 0.0016015601056268308
Position 375: 0.00041052146365748253
Position 664: 0.00026594046126918907
Position 612: 0.0001573043633961003
Position 716: 0.00010071091631274389
Position 331: 4.9111495456751165e-05
Position 383: 4.356557360224487e-05
Position 241: 3.306306252282979e-05
Position 785: 3.2886168050563635e-05
Position 409: 2.7386771128547293e-05
Position 334: 1.9536594249126226e-05
Position 523: 1.836426370555828e-05
Position 190: 9.948373962896035e-06
Position 314: 9.848125540746963e-06
Position 272: 7.813099011915906e-06
Position 815: 7.222171473175652e-06
Position 105: 4.05369014952148e-06
Position 723: 3.393600436252843e-06
Position 220: 3.2520098195467095e-06
Position 183: 1.2532124248018707e-06
Position 529: 1.2328485211744947e-06
Position 196: 6.758052231925874e-07
Position 253: 4.2480944529685535e-07
Position 832: 1.7427325335709314e-07
Position 464: 1.5216999106077743e-07
Position 880: 1.4379464110243304e-07
Position 85: 1.1967702117757825e-07
Position 910: 2.2142831963694247e-08
Position 891: 1.4425236845483685e-08
Position 532: 2.1610597310794105e-09
Position 918: 6.669713608732309e-10
Position 517: 3.653547708599192e-14
