Gene = RpL27A
index = 1440
Annotated 5SS: [ 76 625 990]
Annotated 3SS: [ 306  854 1074]
SMsplice 5SS: [244 625 990]
SMsplice 3SS: [ 306  854 1074]
top_k =  1000
Partition function (log Z): 3.060227393106291

Sorted 5' Splice Sites (High to Low Probability):
Position 990: 0.9225741451033549
Position 625: 0.9083214818801238
Position 244: 0.8091145685925145
Position 76: 0.2684430533238183
Position 404: 0.05624539401454425
Position 472: 0.05419693958481754
Position 202: 0.038849225521610464
Position 224: 0.03368450410307466
Position 248: 0.027141659607987256
Position 961: 0.014000058471467326
Position 90: 0.013118775371365457
Position 616: 0.0077186810935175095
Position 998: 0.0029560071518016907
Position 788: 0.0026631145638804756
Position 458: 0.0017124193765709205
Position 398: 0.0015753247804639338
Position 349: 0.001355628822817966
Position 741: 0.0012087624068378617
Position 984: 0.0010160575847657633
Position 564: 0.0005386348156058024
Position 810: 0.0005119640299803106
Position 807: 0.00046743590439194945
Position 115: 0.00040596430364425924
Position 629: 0.00034567453876327116
Position 413: 0.00030959966331035144
Position 550: 0.00024761350636487656
Position 510: 0.00024737186410838427
Position 86: 0.00014452428064825508
Position 722: 0.00014322234520501725
Position 1010: 0.0001079114470258028
Position 739: 0.00010009078364336903
Position 1002: 9.04060506991471e-05
Position 917: 8.02999331806805e-05
Position 604: 5.394222903191627e-05
Position 773: 5.320588110500002e-05
Position 796: 5.155531149455687e-05
Position 112: 4.932615464674077e-05
Position 96: 3.526047581052821e-05
Position 1000: 2.195127966161774e-05
Position 963: 1.9935544538311084e-05
Position 368: 1.9792827567370243e-05
Position 965: 1.848389063369731e-05
Position 99: 1.8088696437538485e-05
Position 906: 1.4681621919294249e-05
Position 17: 1.280363735978454e-05
Position 497: 1.0111179096203176e-05
Position 1023: 9.371422632039997e-06
Position 359: 7.359128438374614e-06
Position 164: 6.1078064392875935e-06
Position 119: 3.7378459742869804e-06
Position 1103: 3.564358573819058e-06
Position 543: 1.2485958876934384e-06
Position 136: 8.500691340719941e-07
Position 80: 6.373076496983587e-07
Position 341: 6.350712271819633e-07
Position 1040: 3.5478894767837805e-07
Position 820: 3.242086941273184e-07
Position 344: 3.224800442118911e-07
Position 877: 8.608405482557816e-08
Position 900: 7.983452996900954e-08
Position 1045: 5.762208815638369e-08
Position 282: 7.559295149191003e-09
Position 306: 3.6495449551545896e-12
Position 880: 2.857428661332718e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 306: 0.9965341426543042
Position 854: 0.9856401909217753
Position 1074: 0.9400459086969062
Position 126: 0.14334979801172654
Position 144: 0.04453122454684481
Position 504: 0.021983351391261778
Position 471: 0.019945320429588104
Position 686: 0.007517700505312157
Position 164: 0.0028611532590074964
Position 172: 0.001848757115990767
Position 744: 0.0014626720201000338
Position 537: 0.0009707329204973321
Position 1089: 0.0009655868883183545
Position 510: 0.0003877255274631994
Position 1155: 0.0003548109471050711
Position 151: 0.000271368261504165
Position 697: 0.00022335146306162737
Position 1092: 0.00022307517799611043
Position 652: 0.00017832716808243866
Position 240: 0.00014188415458829654
Position 1045: 0.00010672146918872754
Position 522: 9.751228934150888e-05
Position 318: 8.194321358310453e-05
Position 866: 8.169574627107679e-05
Position 202: 3.713001142540282e-05
Position 1164: 2.4231417283648162e-05
Position 482: 2.281796974501057e-05
Position 515: 2.241193519749336e-05
Position 712: 1.9276675789560603e-05
Position 759: 1.8202771682097535e-05
Position 327: 1.465692989683238e-05
Position 932: 1.4011603213457562e-05
Position 72: 1.2045614324059251e-05
Position 911: 1.2006032249463547e-05
Position 1032: 1.1886787331273666e-05
Position 1007: 7.561720643953603e-06
Position 751: 5.949745064746604e-06
Position 211: 5.662494886442853e-06
Position 556: 3.7629660312780597e-06
Position 378: 1.976740725583796e-06
Position 782: 1.8980588289911607e-06
Position 773: 1.5846907320714228e-06
Position 1040: 1.1661599749701846e-06
Position 324: 1.1281364531084546e-06
Position 397: 9.518053501031649e-07
Position 387: 8.836946938396944e-07
Position 917: 6.766113056642426e-07
Position 582: 4.901964441328103e-07
Position 766: 4.5113544941758233e-07
Position 629: 4.436524608588293e-07
Position 564: 3.799021890248443e-07
Position 770: 3.47028558360276e-07
Position 1099: 3.132099621135534e-07
Position 938: 2.880144341229815e-07
Position 585: 1.5764852019655674e-07
Position 224: 1.3409411293477684e-07
Position 332: 1.327841815843019e-07
Position 944: 9.901133334595126e-08
Position 929: 9.311259290423817e-08
Position 1103: 5.5796745813870246e-08
Position 262: 4.424286851187507e-08
Position 153: 3.9938547244057134e-08
Position 579: 3.197485993148949e-08
Position 561: 1.7750416603290925e-08
Position 588: 1.7347732602950264e-08
Position 80: 1.2268208706147459e-08
Position 984: 7.432116973533496e-09
Position 220: 5.7005052371961204e-09
Position 573: 7.688722302291201e-11
Position 336: 6.671705759020701e-11
Position 206: 6.154912125262807e-15
