Gene = Elp3
index = 1153
Annotated 5SS: [ 101  405 1327]
Annotated 3SS: [ 162  460 1379]
SMsplice 5SS: [ 101  405 1327]
SMsplice 3SS: [ 162  460 1379]
top_k =  1000
Partition function (log Z): 1.8323837463178756

Sorted 5' Splice Sites (High to Low Probability):
Position 405: 0.9939038415825341
Position 101: 0.9097397822630652
Position 1327: 0.7937656140305889
Position 105: 0.086156163183093
Position 717: 0.05422345711849543
Position 625: 0.04701383582260324
Position 1322: 0.030869795879862893
Position 1498: 0.030370733952428366
Position 844: 0.007483674925061623
Position 992: 0.006995121589499689
Position 1909: 0.006549229978558641
Position 815: 0.0043680791912918075
Position 252: 0.0034818338533002596
Position 1295: 0.0018253531887267775
Position 695: 0.0013970385902976497
Position 1001: 0.0008920924907255116
Position 6: 0.0005594883836293051
Position 707: 0.0005137241597827581
Position 96: 0.0004971721849960801
Position 580: 0.0004916907121531058
Position 1669: 0.00047927029017087123
Position 1456: 0.0004688145570166874
Position 1192: 0.00043949983015047586
Position 1288: 0.0003106754516553336
Position 400: 0.0002829608296825814
Position 1597: 0.00027543810903915995
Position 1046: 0.00017028290379001798
Position 832: 0.00016354816522330765
Position 565: 0.00015680788322259225
Position 409: 0.0001355156247437239
Position 1684: 0.00012974818025354452
Position 577: 0.00010724224132167971
Position 1003: 8.974913123507859e-05
Position 279: 8.440771813823365e-05
Position 1111: 5.4575169148924365e-05
Position 61: 5.343148972809536e-05
Position 619: 5.3128983736335586e-05
Position 1216: 4.514109631411403e-05
Position 192: 4.228984545074742e-05
Position 1102: 3.32500328368343e-05
Position 1182: 3.1886010058595774e-05
Position 1936: 3.184436145720473e-05
Position 1268: 3.06984433633376e-05
Position 1560: 2.9273911127123007e-05
Position 1076: 2.707772050502207e-05
Position 684: 2.543637508992596e-05
Position 1526: 2.4367603408022532e-05
Position 50: 2.277926738841053e-05
Position 1916: 2.221726820467202e-05
Position 1748: 1.990001210876679e-05
Position 939: 1.8462281413470804e-05
Position 803: 1.7670439538122287e-05
Position 110: 1.4270160678374162e-05
Position 727: 1.351595295614146e-05
Position 918: 1.206638315761593e-05
Position 721: 1.195181820135222e-05
Position 742: 9.435268973172826e-06
Position 530: 8.917547883480124e-06
Position 700: 8.677110107079794e-06
Position 1334: 8.10720911129362e-06
Position 1286: 7.515136827923924e-06
Position 304: 7.485869923586102e-06
Position 32: 7.010901764618969e-06
Position 55: 6.347544935615979e-06
Position 1471: 5.988768014746297e-06
Position 10: 5.933133959731821e-06
Position 122: 5.65388468666592e-06
Position 1166: 4.520715256079898e-06
Position 656: 4.14595935878012e-06
Position 950: 3.1316713495059562e-06
Position 1705: 2.638620303611513e-06
Position 1247: 2.4789830736654518e-06
Position 1825: 1.603768378290602e-06
Position 1933: 1.4706681067987774e-06
Position 318: 1.172348638339359e-06
Position 495: 1.1314253994574677e-06
Position 336: 9.185493050679203e-07
Position 1881: 8.3219537499696e-07
Position 498: 5.832923463171801e-07
Position 431: 2.356870437954404e-07
Position 481: 2.0466661885873095e-07
Position 136: 7.598974509448868e-08
Position 165: 7.015877232853298e-08
Position 198: 4.397872679725869e-08
Position 686: 1.960835752064862e-08
Position 1238: 1.1697662322745592e-08
Position 467: 7.920211716570534e-09
Position 140: 2.435035766292544e-09
Position 470: 1.1386130037523688e-09
Position 537: 1.10464055615737e-09
Position 476: 2.272725483910619e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 162: 0.9964109623213652
Position 460: 0.9875696090750057
Position 1379: 0.8763196926051758
Position 912: 0.025429402322276876
Position 1576: 0.019885383224078262
Position 1247: 0.013323475078553495
Position 1150: 0.009790537584945917
Position 792: 0.009406972540818369
Position 1975: 0.006540350600233705
Position 1600: 0.006317693627186267
Position 1610: 0.005103420530223689
Position 795: 0.004288984304165833
Position 1102: 0.004091565529957913
Position 959: 0.003916282660972703
Position 304: 0.0026843337083911315
Position 643: 0.0024994437365015265
Position 863: 0.0021887064421042615
Position 684: 0.0015476080917234264
Position 344: 0.0009007262737171736
Position 1587: 0.0006570991428407612
Position 1728: 0.0006102103393048974
Position 1653: 0.0004870704663323264
Position 577: 0.00048435895201646425
Position 1734: 0.0004109772796627172
Position 587: 0.0004104340321112941
Position 664: 0.00039219681538560554
Position 1326: 0.0003804450497683807
Position 1460: 0.00036386800678964604
Position 55: 0.0002662723289200267
Position 1740: 0.00024681508055530337
Position 1978: 0.00023795129765115893
Position 74: 0.0002243747478456335
Position 694: 0.00021347190779206829
Position 1120: 0.00018121855226764307
Position 1497: 0.0001776655188979438
Position 1715: 0.00015023881547209964
Position 673: 0.00012934307053482684
Position 1482: 9.276440398483317e-05
Position 1099: 8.910068430118651e-05
Position 670: 8.85436171827906e-05
Position 969: 6.83587818302782e-05
Position 832: 5.772053168996677e-05
Position 1216: 5.5898021612633205e-05
Position 1696: 5.3761420758840376e-05
Position 742: 4.842410998007786e-05
Position 739: 4.789626020417541e-05
Position 1042: 4.2182146623658206e-05
Position 1255: 3.345188361347779e-05
Position 889: 3.320460678622141e-05
Position 1981: 2.8087326937506484e-05
Position 191: 2.3399894209562314e-05
Position 1431: 2.0496368082924222e-05
Position 487: 2.0091573187838543e-05
Position 1018: 1.991296290816401e-05
Position 1300: 1.5747352203633137e-05
Position 371: 1.2325437119339156e-05
Position 844: 9.829345806440508e-06
Position 875: 7.662178272731433e-06
Position 218: 6.652556034207794e-06
Position 829: 4.508774686789193e-06
Position 1286: 3.0471499952987737e-06
Position 182: 2.47386097532523e-06
Position 1518: 2.2344146194881565e-06
Position 1835: 1.8362096577430979e-06
Position 396: 1.702870702680466e-06
Position 870: 1.562162123945303e-06
Position 221: 3.078955341113313e-07
Position 248: 1.7443974837346348e-07
Position 84: 1.6215191469927323e-07
Position 376: 1.3483475255257605e-07
Position 96: 1.1816005333946141e-07
Position 555: 1.0880208890215519e-07
Position 1764: 7.777865087615911e-08
Position 230: 6.86161959764442e-08
Position 400: 2.4713176087151863e-08
Position 565: 1.559210561064966e-08
Position 240: 1.3663872976159426e-08
Position 122: 1.3539253839548342e-08
Position 93: 1.2190853937957106e-08
Position 104: 1.1521527794979413e-08
Position 383: 8.342831525766358e-09
Position 175: 9.329330046997205e-10
Position 428: 9.15462185520474e-10
Position 812: 5.660354736755122e-10
Position 595: 4.673331433204643e-10
Position 209: 6.285023626590089e-11
Position 700: 5.317067538341439e-11
