Gene = CdGAPr
index = 1061
Annotated 5SS: [  119   613  9462 10791 12483 12865 14801]
Annotated 3SS: [  540  9056  9516 10856 12548 12935 14861]
SMsplice 5SS: [  119  9462 10624 10791 12483 12865 14801]
SMsplice 3SS: [ 9056  9516 10702 10856 12551 12935 14861]
top_k =  1000
Partition function (log Z): 6.208509188117918

Sorted 5' Splice Sites (High to Low Probability):
Position 9462: 0.9975489663983085
Position 10791: 0.9975127786998573
Position 12483: 0.9909913589832837
Position 12865: 0.9599959222420524
Position 14801: 0.9284576636034039
Position 10624: 0.8161589758771433
Position 119: 0.3573142146343706
Position 11465: 0.2742613151963158
Position 613: 0.1903525588878565
Position 167: 0.16417856433124525
Position 888: 0.1437905363287648
Position 12706: 0.1341460309852845
Position 12155: 0.12234273472137272
Position 11141: 0.09469486517241425
Position 9656: 0.07475143960223861
Position 186: 0.04472107145242353
Position 68: 0.04205521786293191
Position 16034: 0.03895005192107878
Position 13839: 0.03751101566420315
Position 11522: 0.03409284448250811
Position 10192: 0.032256168566106164
Position 4342: 0.031364304417090705
Position 403: 0.029540062852571918
Position 10033: 0.024836815126277313
Position 4337: 0.023676922913935975
Position 1235: 0.02367062047871579
Position 9798: 0.023515839964361997
Position 13377: 0.020184565250568443
Position 348: 0.01818282112759762
Position 10001: 0.017562340117223785
Position 14110: 0.01599571191514171
Position 5514: 0.015041595877998401
Position 8697: 0.014935924361313857
Position 14640: 0.014163803439185716
Position 171: 0.01197391981735079
Position 6674: 0.011104103357687738
Position 6670: 0.010830800576144982
Position 16061: 0.010278673252438857
Position 9671: 0.00981426551538513
Position 200: 0.009709131354906737
Position 4404: 0.009337393192513371
Position 11740: 0.009309998329138681
Position 10310: 0.007820465912083142
Position 13135: 0.007653618949845145
Position 222: 0.007261247422655557
Position 10592: 0.007063309797966923
Position 9160: 0.006981900176948121
Position 6104: 0.006965298870135971
Position 1209: 0.006457899069039321
Position 13139: 0.0063678151836668515
Position 10445: 0.006219906907592739
Position 6610: 0.005972567472837734
Position 983: 0.005893086816218823
Position 11581: 0.005580269530873845
Position 13229: 0.005294878465167268
Position 123: 0.005109845129335728
Position 10096: 0.0048247727957796875
Position 731: 0.004713632060712475
Position 177: 0.004638827046575071
Position 277: 0.004561459821414797
Position 175: 0.004319930298680753
Position 5729: 0.004227698457126654
Position 15791: 0.004138026079156288
Position 9581: 0.0038659105721319514
Position 9102: 0.003843559697758697
Position 204: 0.0037673210750698584
Position 15020: 0.0034256173723114856
Position 10644: 0.0034048611352430836
Position 609: 0.0027523477724533453
Position 16266: 0.0027120365598389583
Position 735: 0.0025802058084323284
Position 4902: 0.002538870834354403
Position 617: 0.002422671751616915
Position 100: 0.0023353109717643944
Position 743: 0.0021924446669276424
Position 747: 0.002188017434650009
Position 9612: 0.0020935738723645504
Position 12809: 0.0020868888614312526
Position 10237: 0.001999933153311949
Position 14028: 0.0019703630973686927
Position 80: 0.0019674970541324623
Position 173: 0.0019048875450352247
Position 15779: 0.0018706384643094437
Position 12657: 0.0018661316744085343
Position 9894: 0.0018243058915030862
Position 739: 0.001817849392978006
Position 10795: 0.0017906398229970307
Position 14348: 0.0016473389961835245
Position 9600: 0.0016142223915349186
Position 12487: 0.0014177600924878894
Position 13398: 0.001405910311656466
Position 12013: 0.00136285128020669
Position 8267: 0.0013492286042920873
Position 16043: 0.0012773887925741248
Position 13059: 0.001224971531181412
Position 14554: 0.001207066848728532
Position 9632: 0.0011777154236947435
Position 7094: 0.0010188791330332208
Position 254: 0.001001991944422454
Position 4137: 0.0009637926825570275
Position 549: 0.0009033286318497135
Position 11681: 0.0008907174991908139
Position 551: 0.0008565026918376847
Position 1106: 0.0008543888993598008
Position 14380: 0.000811720973806918
Position 4789: 0.0007596208601964895
Position 281: 0.000754081633081146
Position 44: 0.0007483020364732071
Position 1030: 0.0007232537114088931
Position 11846: 0.0006938911572448749
Position 15932: 0.0006727322591595181
Position 5572: 0.0006433232495980286
Position 11905: 0.0006380803986685395
Position 12180: 0.0006312439929108331
Position 13407: 0.0006185568385963092
Position 9466: 0.0005798220360008625
Position 847: 0.0005510204275319519
