Gene = Fic
index = 1167
Annotated 5SS: [1071 1334]
Annotated 3SS: [1129 1392]
SMsplice 5SS: [1071 1334]
SMsplice 3SS: [1129 1392]
top_k =  1000
Partition function (log Z): 3.246764737320444

Sorted 5' Splice Sites (High to Low Probability):
Position 1334: 0.9988810633595213
Position 1071: 0.9986636374034447
Position 257: 0.4433672218525548
Position 30: 0.02680781239510072
Position 1961: 0.003680349882602438
Position 1695: 0.0030125739294107647
Position 1226: 0.0026435675644757416
Position 121: 0.002356787874735946
Position 1508: 0.0017442203878717517
Position 46: 0.0014541146242582604
Position 1918: 0.0013892275517249253
Position 1555: 0.001222197366284643
Position 573: 0.0011738556028264267
Position 1224: 0.0011442936835197133
Position 364: 0.0011257452837171785
Position 1537: 0.0010216530091234828
Position 128: 0.0008492153067394971
Position 1738: 0.0007122773156341973
Position 1530: 0.0004746320930108448
Position 1044: 0.0004597169227680133
Position 1837: 0.00043235844193040116
Position 919: 0.00034099882681336405
Position 1818: 0.0003387921958252249
Position 1063: 0.0002849783983929649
Position 1591: 0.0002487245924955534
Position 1216: 0.0002258743213306023
Position 6: 0.00022071168173767034
Position 649: 0.00022063416904398816
Position 336: 0.0002055223520072843
Position 144: 0.0001932277383744409
Position 1783: 0.00018762810885384967
Position 1853: 0.00016557749229153895
Position 435: 0.00016328579914576835
Position 37: 0.00015473420542967535
Position 669: 0.0001369759790906822
Position 298: 0.00010829134051710132
Position 34: 0.0001059328683226624
Position 1338: 8.931628680430425e-05
Position 858: 7.018886290561e-05
Position 1863: 6.655101501795818e-05
Position 1417: 6.516219992359982e-05
Position 419: 4.516137763302682e-05
Position 1586: 4.203556474984707e-05
Position 1483: 4.0561935262788954e-05
Position 1292: 3.1949660574740756e-05
Position 1058: 2.887212398677312e-05
Position 1926: 2.4910552194884243e-05
Position 787: 2.025229699883907e-05
Position 711: 1.7248095853391615e-05
Position 484: 1.7229821082458013e-05
Position 784: 1.628026785679297e-05
Position 605: 1.51471760898553e-05
Position 426: 1.3381156164849355e-05
Position 1312: 1.1402374526657673e-05
Position 159: 1.0411169553592108e-05
Position 1252: 1.0371642390224995e-05
Position 960: 9.54962032107668e-06
Position 1727: 8.721538220051265e-06
Position 1464: 8.67077397437571e-06
Position 1237: 8.367701106321038e-06
Position 108: 7.610924642110179e-06
Position 767: 7.287649065067838e-06
Position 1887: 6.505869366973128e-06
Position 697: 6.480010728813982e-06
Position 1075: 5.989954691955405e-06
Position 98: 5.070691135958549e-06
Position 1717: 4.479208629820439e-06
Position 1208: 4.0259168238158134e-06
Position 1633: 4.013572081150286e-06
Position 1099: 3.7845869687127874e-06
Position 794: 3.5962738851938547e-06
Position 137: 2.557177945286651e-06
Position 1841: 2.343878055106379e-06
Position 1900: 2.2726246351356686e-06
Position 139: 2.2148042990458567e-06
Position 1230: 1.9676123251323533e-06
