Gene = mRpL17
index = 1765
Annotated 5SS: [271]
Annotated 3SS: [332]
SMsplice 5SS: [271]
SMsplice 3SS: [332]
top_k =  1000
Partition function (log Z): -5.766278584576558

Sorted 5' Splice Sites (High to Low Probability):
Position 271: 0.9871491105571141
Position 762: 0.07378533817452583
Position 732: 0.0685332651507574
Position 653: 0.06301012568495994
Position 441: 0.04432255276693319
Position 34: 0.043567436414489
Position 435: 0.02691079919475799
Position 48: 0.01226190816544047
Position 870: 0.005131407051116102
Position 185: 0.004547064548885746
Position 629: 0.00410248072763227
Position 524: 0.0037839372655875574
Position 927: 0.0018512251575091103
Position 637: 0.001643320331747572
Position 29: 0.0014113646231313816
Position 417: 0.0008825839698108585
Position 846: 0.0006758556594524081
Position 167: 0.0006124191651106845
Position 647: 0.0006022046870786937
Position 603: 0.0004831021846653282
Position 1023: 0.0002498944500683434
Position 657: 0.0002395780125456685
Position 712: 0.000226950892449138
Position 68: 0.00022306219038608865
Position 201: 0.00019484558908621912
Position 697: 0.00018157807995812479
Position 467: 0.00015113871147114352
Position 482: 0.00014790629685225754
Position 784: 0.00013646584710893104
Position 766: 0.00012500721155303475
Position 205: 9.30633624598384e-05
Position 18: 6.275876926703633e-05
Position 465: 5.9311010919211324e-05
Position 500: 5.73207184177903e-05
Position 88: 1.256532786802363e-05
Position 837: 1.038928583463473e-05
Position 218: 6.3939887546636916e-06
Position 688: 4.774507911938117e-06
Position 316: 4.369498606680762e-06
Position 8: 3.4701954066393077e-06
Position 821: 2.827971969674687e-06
Position 1094: 2.143318891147926e-06
Position 113: 7.803305089088155e-07
Position 121: 4.759895394117762e-07
Position 228: 4.716419503037873e-07
Position 254: 3.039014635758462e-07
Position 239: 2.970939266150468e-07
Position 151: 1.7502344653085042e-07
Position 193: 1.1886014822361809e-07
Position 528: 1.0248049767927821e-07
Position 102: 3.6724416946061855e-09
Position 854: 1.2832243508079917e-09
Position 797: 7.999433455678253e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 332: 0.9281325209355346
Position 837: 0.15850101547012904
Position 520: 0.0895139654579544
Position 108: 0.04533813265590636
Position 931: 0.04165763322705322
Position 795: 0.02208245209350486
Position 935: 0.012167316383770308
Position 998: 0.011865603115906391
Position 821: 0.0105134965388349
Position 96: 0.010439342435551559
Position 965: 0.0038109421255638205
Position 697: 0.0015728110141059934
Position 118: 0.0013465645549610543
Position 489: 0.001255605357883958
Position 700: 0.0012397949353843206
Position 250: 0.0011622222187523082
Position 316: 0.0011441125993653443
Position 1146: 0.0009968594206507472
Position 581: 0.0008068558270030062
Position 968: 0.000703882011852437
Position 724: 0.0006746087811516456
Position 874: 0.0005185888131887679
Position 1063: 0.00043990767171077794
Position 434: 0.0002648187772230731
Position 1002: 0.00025787460779802275
Position 82: 0.00019672480189516093
Position 797: 0.0001961979787373038
Position 846: 0.00014019386676547135
Position 425: 0.00010665721392818194
Position 500: 0.00010403198534668178
Position 1029: 6.788117778407892e-05
Position 147: 6.455175470412481e-05
Position 410: 4.0047477875021805e-05
Position 888: 2.9384594230644056e-05
Position 745: 2.1862641131384533e-05
Position 166: 1.772972205890757e-05
Position 1100: 1.691276894114599e-05
Position 736: 1.0514048033951167e-05
Position 882: 9.917066567123851e-06
Position 372: 7.786682556161468e-06
Position 68: 5.623883885767175e-06
Position 668: 4.0801289317416e-06
Position 943: 3.6365245396744534e-06
Position 298: 3.417537740556869e-06
Position 1075: 2.653470339196418e-06
Position 1105: 2.5199089242492877e-06
Position 125: 2.2184280906292344e-06
Position 135: 2.111745448516812e-06
Position 210: 1.5077094796880474e-06
Position 180: 2.3709721483151626e-07
Position 705: 2.0452673881549631e-07
Position 712: 1.9709950090123887e-07
Position 216: 1.3749880248562826e-07
Position 536: 9.74539074022998e-08
Position 189: 3.883958969047808e-08
Position 657: 1.9618838189517812e-08
Position 455: 9.728835602005898e-09
Position 275: 8.64748272690391e-09
Position 709: 4.453547415619425e-09
Position 277: 2.682448225056668e-09
