Gene = slow
index = 1878
Annotated 5SS: [  186  6780 17715 18202]
Annotated 3SS: [ 6007 17457 17782 18269]
SMsplice 5SS: [  446  6780 17715 18202]
SMsplice 3SS: [ 6007 17457 17782 18269]
top_k =  1000
Partition function (log Z): 3.386364155589845

Sorted 5' Splice Sites (High to Low Probability):
Position 18202: 0.9985392585186996
Position 17715: 0.9931324405949548
Position 6780: 0.9466234602627593
Position 446: 0.6732003242827185
Position 186: 0.26644481556129956
Position 18346: 0.20438612759517397
Position 421: 0.047866881759740264
Position 7574: 0.040382312791900764
Position 16366: 0.030502211812391964
Position 158: 0.03021891272084494
Position 11967: 0.025994550666038764
Position 794: 0.023925458911308622
Position 1324: 0.023439394573746185
Position 984: 0.017443530776844015
Position 12313: 0.01637430474026424
Position 781: 0.01334880375437453
Position 695: 0.011861614435479775
Position 593: 0.011686309046088824
Position 1812: 0.011505553299194636
Position 18435: 0.006940563627330056
Position 17695: 0.00648856117863316
Position 13745: 0.0059652559640467
Position 8406: 0.005866992900456289
Position 5905: 0.005367181645854771
Position 7023: 0.00533379495023276
Position 1520: 0.005297417947332093
Position 1150: 0.005081619890054942
Position 677: 0.004528339336186796
Position 5533: 0.004427702900793854
Position 4843: 0.004320641593444525
Position 6556: 0.0036775497040456894
Position 5188: 0.003666405540359043
Position 498: 0.0035251262274568233
Position 15660: 0.0031126426323011
Position 296: 0.0027530522955923667
Position 830: 0.0024453153918134306
Position 513: 0.0022831793664232327
Position 442: 0.0022737970410993138
Position 1433: 0.0021255061076201854
Position 6536: 0.0016672080408051426
Position 6517: 0.0016598254767579105
Position 3447: 0.0015713272412455253
Position 3133: 0.0014871906757056917
Position 100: 0.0013358488158791869
Position 5120: 0.0013112819543776087
Position 1114: 0.0012557594742208203
Position 955: 0.001215729047400874
Position 5092: 0.0011750422636906876
Position 1416: 0.0011689798908562565
Position 4554: 0.0011293889174399888
Position 2144: 0.001080550963897171
Position 18368: 0.0009802286009636982
Position 3387: 0.0009338861169215536
Position 2129: 0.0008477915856134322
Position 2137: 0.0008396726190399142
Position 5813: 0.0008329096176043417
Position 10795: 0.0007733545816141833
Position 254: 0.0007690676176370205
Position 4503: 0.000743928649752244
Position 30: 0.0007071715377062002
Position 267: 0.0006462594633420876
Position 300: 0.0004844022812923563
Position 7307: 0.00045158040799322073
Position 4799: 0.00044155282934521734
Position 757: 0.0003648824702128299
Position 17919: 0.00036081047141153067
Position 3379: 0.0003361442827392692
Position 323: 0.0003195805138335068
Position 70: 0.00029602151797475276
Position 1443: 0.00028187691716032866
Position 5299: 0.00027543029950666406
Position 2600: 0.00027134533780011805
Position 3465: 0.0002672380739740796
Position 7330: 0.00024953020839851137
Position 6115: 0.0002462300947414914
Position 1930: 0.00024419509994771764
Position 1438: 0.00021276276093644883
Position 41: 0.0002110660034319685
Position 731: 0.0002067182406463307
Position 4921: 0.00020480352152719568
Position 5116: 0.00019566099408505183
Position 3: 0.00019081922384924717
Position 1450: 0.00018576743615420613
Position 231: 0.00018263107154896773
Position 11833: 0.0001806962432044777
Position 1407: 0.00017647316577305358
Position 745: 0.0001745799390831591
Position 573: 0.0001734714237244991
Position 18214: 0.0001710504027267963
Position 10141: 0.00015971022577568737
Position 17719: 0.00014408960934958202
Position 7710: 0.00013178873584206063
Position 7371: 0.00012786432572507467
Position 4631: 0.00012573270577160577
Position 6815: 7.877163956623596e-05
Position 7456: 7.228349710629849e-05
Position 6974: 5.670147571426027e-05
Position 7973: 5.566169948447125e-05
Position 8469: 4.6224971500003535e-05
Position 18166: 4.32492878277452e-05
Position 9342: 3.917090552274226e-05
Position 8398: 3.6594054181564484e-05
Position 7177: 3.396099633970101e-05
Position 190: 3.07627796801921e-05
Position 17810: 2.970897076543718e-05
Position 18185: 2.8467427656887442e-05
Position 1011: 2.8186262363767116e-05
Position 18488: 2.5868824001640602e-05
Position 18611: 2.4116258256443816e-05
Position 18169: 2.3446474841566365e-05
Position 17704: 2.147975347977502e-05
Position 9352: 2.036939021550018e-05
Position 1159: 1.8923474680442226e-05
Position 7324: 1.5285370272864575e-05
Position 1261: 1.3994165043843182e-05
Position 18164: 1.3207882395936868e-05
Position 968: 1.0785809610427408e-05
Position 18288: 9.39806168179347e-06
Position 18073: 7.588623620477239e-06
Position 947: 7.530170003595239e-06
Position 1196: 7.254805315154221e-06
Position 106: 7.149689370955188e-06
Position 816: 6.789997373040293e-06
Position 18439: 4.765613602027876e-06
Position 1846: 4.330686774228794e-06
Position 625: 4.19038392864346e-06
Position 91: 4.0038967048988525e-06
Position 7087: 3.757819189765012e-06
Position 450: 3.6058157628839632e-06
Position 18144: 3.5842723987354742e-06
Position 6355: 3.168578338347879e-06
Position 1214: 2.9721367799470853e-06
Position 502: 2.6496063088367555e-06
Position 714: 2.604204276016526e-06
Position 17597: 2.163544720734882e-06
Position 18102: 2.1002850192525763e-06
Position 1454: 2.0172406908156414e-06
Position 435: 1.9429952415734738e-06
Position 1447: 1.8979321005648613e-06
Position 766: 1.4885255749180395e-06
Position 6328: 1.4243675678785608e-06
Position 18646: 1.3527497152629193e-06
Position 18574: 1.310726143090405e-06
Position 1224: 1.1445342233062282e-06
Position 828: 9.9473646111234e-07
Position 425: 9.655082695383042e-07
Position 843: 9.503700950755988e-07
Position 18525: 7.024797129818897e-07
Position 18001: 6.61727003533661e-07
Position 1266: 6.276000815576975e-07
Position 1148: 6.048677381906576e-07
Position 18024: 5.659260525117839e-07
Position 13340: 5.112847372815346e-07
Position 1395: 4.2636476664513184e-07
Position 528: 3.8552113171002e-07
Position 818: 3.793400371084376e-07
Position 18323: 3.6938027510317384e-07
Position 1123: 3.6898104994325717e-07
Position 352: 3.3867063400178605e-07
Position 18597: 3.322502865702286e-07
Position 580: 2.444330262345566e-07
Position 345: 2.3820506686109574e-07
Position 247: 2.1633987134271863e-07
Position 608: 2.1241067865070403e-07
Position 18602: 2.081636774817522e-07
Position 8171: 1.7329034307694385e-07
Position 18529: 1.5988650753401485e-07
Position 18587: 9.892113664290505e-08
Position 444: 9.805857077038293e-08
Position 8187: 9.752332563575238e-08
Position 500: 6.368519772807656e-08
Position 17957: 5.996774227747664e-08
Position 17976: 5.691077397364154e-08
Position 17819: 5.301729217860042e-08
Position 398: 4.180458319285286e-08
Position 343: 3.522118682261512e-08
Position 7438: 2.9278432645687165e-08
Position 17864: 2.5880094503301373e-08
Position 18121: 2.13482507290595e-08
Position 748: 1.7378106059120358e-08
Position 17889: 1.6250499462629494e-08
Position 7881: 1.553922503732614e-08
Position 565: 1.3496073252694407e-08
Position 8001: 1.3051234095740353e-08
Position 17852: 1.229698151171992e-08
Position 17881: 1.105809272634789e-08
Position 1761: 1.050551326205488e-08
Position 7: 8.469582412271353e-09
Position 17968: 3.602515363568564e-09
Position 18258: 1.409605994839152e-09
Position 18003: 1.259084225323693e-09
Position 837: 3.7422972236969994e-10
Position 18468: 2.0366471946846607e-11
Position 18466: 1.586507692697071e-11
Position 13555: 9.661222293443123e-12
Position 18522: 1.8104754034123399e-12
Position 18460: 1.6423944571790831e-12
Position 18558: 1.2346994078016824e-12
Position 18292: 2.4098897140666322e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18269: 0.9961349345639601
Position 17782: 0.9954872124804527
Position 17457: 0.9438653441788147
Position 6007: 0.9265813555243534
Position 18471: 0.17457088275363183
Position 241: 0.1148034585371336
Position 6918: 0.0354588917707702
Position 11413: 0.03382333250343937
Position 17479: 0.03043586057025672
Position 18405: 0.024649984704496652
Position 4472: 0.021869655743944536
Position 570: 0.014540913877463382
Position 1072: 0.014114024814640082
Position 247: 0.011555861771247336
Position 6697: 0.010768350078354123
Position 15718: 0.01028815352629007
Position 16959: 0.010173811079001779
Position 14653: 0.009132683314202947
Position 15795: 0.007348964224115253
Position 1323: 0.007196734431319383
Position 6596: 0.007030974092989841
Position 16989: 0.0070217252907359
Position 18492: 0.0064603053959113345
Position 1006: 0.00553111393452314
Position 16120: 0.005470539616568548
Position 11230: 0.004999084231129608
Position 17355: 0.004911060663169645
Position 17860: 0.0037329081839220326
Position 7227: 0.003512097505207838
Position 8125: 0.003273959087275889
Position 5723: 0.002995014030493778
Position 7385: 0.0025880995874964638
Position 6623: 0.0025314350810332247
Position 13661: 0.002377789865822782
Position 18475: 0.0022725094793986803
Position 17169: 0.002264006552131968
Position 7427: 0.0022314228668405844
Position 3280: 0.002128346243749514
Position 1668: 0.0018720693713524545
Position 508: 0.0018214162867248793
Position 1219: 0.0017976362490429653
Position 6159: 0.0017066345604947557
Position 18525: 0.0015645509009922878
Position 18439: 0.0015593670475081809
Position 8233: 0.0014992263869559974
Position 1976: 0.0014952639546496208
Position 11249: 0.001493677138589109
Position 4945: 0.001400995329426125
Position 4388: 0.00138253226481567
Position 13487: 0.0013724030454686205
Position 11013: 0.0011288238047624118
Position 18275: 0.0010913341592343308
Position 18278: 0.0010231977428812637
Position 12817: 0.0009574587510894938
Position 15420: 0.0009501407800808266
Position 14897: 0.0008943016470576227
Position 3284: 0.0008903619137079572
Position 7448: 0.0008888706948265405
Position 12832: 0.0008281550717985262
Position 18532: 0.0007426046230401993
Position 16902: 0.0006941981411988539
Position 7069: 0.0006814758848817416
Position 6868: 0.0006516431823955672
Position 1513: 0.000589157675959491
Position 6233: 0.0005781098724959891
Position 7224: 0.0004820960629773931
Position 11466: 0.00047543150544773115
Position 18608: 0.0004524010804310763
Position 6355: 0.0004320822677087096
Position 13716: 0.0004299191471136028
Position 5772: 0.00039841489644772593
Position 17840: 0.00039329870034298547
Position 6026: 0.00036777235977676463
Position 528: 0.00036595626647862906
Position 17831: 0.00031044475432806724
Position 17976: 0.00028969302271766764
Position 10651: 0.0002845335948945491
Position 271: 0.0002751792948687992
Position 11801: 0.0002624390190672882
Position 8130: 0.0002548543944656899
Position 7648: 0.00024402787622101535
Position 18538: 0.00023527011884717447
Position 9385: 0.00023408299860410814
Position 7487: 0.00022592132483689276
Position 6137: 0.00021870177959600184
Position 10725: 0.0001950915560099013
Position 11469: 0.00018606727606366587
Position 11904: 0.0001806962418929273
Position 8342: 0.00017355531965931157
Position 2077: 0.00016024002952661956
Position 7342: 0.0001411983763219687
Position 7004: 0.000136855686638087
Position 6925: 0.0001276296745379027
Position 7460: 0.00012491858581730066
Position 1486: 0.00011299122177042536
Position 18658: 0.00010644945315723144
Position 18558: 0.00010382626363387727
Position 17988: 9.884188815276055e-05
Position 816: 9.238498497534731e-05
Position 3296: 9.106227297425047e-05
Position 1574: 8.650117464880344e-05
Position 1148: 7.493431047737462e-05
Position 6972: 7.0762035522439e-05
Position 18317: 6.378627616812446e-05
Position 2231: 5.851858795715834e-05
Position 10674: 5.760031786657073e-05
Position 1828: 5.7163543346382706e-05
Position 18602: 5.34999735839333e-05
Position 366: 5.253680006594092e-05
Position 10308: 5.196965388034459e-05
Position 18284: 5.041477876216485e-05
Position 18302: 4.8785098262780875e-05
Position 9141: 4.707188678800247e-05
Position 1193: 3.345812131025428e-05
Position 10527: 3.313380995969011e-05
Position 748: 3.060241154624188e-05
Position 18321: 2.9001952160978544e-05
Position 200: 2.3911911057646668e-05
Position 9098: 2.3204465514576092e-05
Position 7664: 1.3928836072912374e-05
Position 9901: 1.3848424603973748e-05
Position 8666: 1.3278277266962723e-05
Position 9408: 9.687410782608487e-06
Position 17985: 9.007426933431203e-06
Position 9426: 7.547021550944692e-06
Position 18566: 6.9132346510732215e-06
Position 18514: 2.9626194294310905e-06
Position 18509: 2.542174448792521e-06
Position 929: 2.491769998652024e-06
Position 828: 2.4812366990748403e-06
Position 7250: 2.195404115627505e-06
Position 7605: 2.1103014588786793e-06
Position 4631: 2.05898689353608e-06
Position 4903: 1.8936977388166023e-06
Position 7573: 1.676019211754332e-06
Position 5398: 1.6671680100957657e-06
Position 18292: 1.5897727145130596e-06
Position 17877: 1.3650774626403002e-06
Position 18704: 1.3527497152629167e-06
Position 824: 1.3089518921254543e-06
Position 2340: 1.2246236207910172e-06
Position 3990: 1.2170140205526079e-06
Position 625: 1.11156804780377e-06
Position 80: 1.0706377565784317e-06
Position 964: 1.0364076877214647e-06
Position 3730: 1.0272392965595545e-06
Position 2769: 9.941367867656409e-07
Position 18570: 9.248457626841191e-07
Position 4214: 8.901664214699443e-07
Position 5188: 7.961496239152433e-07
Position 683: 7.201338817639703e-07
Position 3617: 6.949858223954688e-07
Position 5000: 6.354706966633959e-07
Position 368: 5.36225479605688e-07
Position 1393: 4.500642099771697e-07
Position 388: 3.678755687768652e-07
Position 464: 2.9538568896978515e-07
Position 1726: 2.561537896463531e-07
Position 573: 2.329870121029663e-07
Position 18594: 1.9916395058156364e-07
Position 1492: 1.3249011010707155e-07
Position 186: 9.618632225124376e-08
Position 45: 6.478938350552123e-08
Position 12811: 4.137715217554134e-08
Position 1011: 4.1203687418404477e-08
Position 708: 2.3606676806237025e-08
Position 1224: 2.2272082754802973e-08
Position 87: 1.805610048556913e-08
Position 450: 1.1327770691035275e-08
Position 59: 1.0405374545619846e-08
Position 7073: 9.131535793640976e-09
Position 7157: 7.578538070691134e-09
Position 91: 3.6983699797392584e-09
Position 18338: 3.455152327654301e-09
Position 7357: 3.1256555013584936e-09
Position 425: 1.9628820505087206e-09
Position 613: 1.2729271422298992e-09
Position 135: 1.6820100032571284e-10
Position 153: 6.175519736891466e-11
Position 123: 3.85722447853511e-11
Position 155: 1.322405515170736e-11
Position 11907: 7.933463856771751e-14
