Gene = sty
index = 1901
Annotated 5SS: [511]
Annotated 3SS: [20013]
SMsplice 5SS: [511]
SMsplice 3SS: [20013]
top_k =  1000
Partition function (log Z): -12.957224532509468

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.9827790452313419
Position 1957: 0.12037339911160769
Position 176: 0.04575742523011723
Position 260: 0.04319558134455829
Position 10103: 0.03977348089467007
Position 15735: 0.024105282272238928
Position 182: 0.017684070250141563
Position 13234: 0.012473383986715308
Position 10140: 0.011396799060021568
Position 1603: 0.00925556648915981
Position 13793: 0.009013445338805529
Position 4970: 0.0077351011896372775
Position 12062: 0.005616644243753554
Position 10454: 0.005379209446393848
Position 166: 0.005032593609670105
Position 3066: 0.00471204558399896
Position 151: 0.004618292015193327
Position 218: 0.004503631424144759
Position 15976: 0.004269779052439833
Position 157: 0.0031509898073130826
Position 8132: 0.003126678561461921
Position 2580: 0.002757708528513127
Position 101: 0.002690162189568694
Position 11733: 0.002681483139174537
Position 15591: 0.0026228615172350775
Position 20601: 0.0025307281856300724
Position 14013: 0.002387546726792373
Position 1767: 0.0023282425372759164
Position 2267: 0.0022998242813526116
Position 6590: 0.002268759519927642
Position 7236: 0.002228000662687815
Position 664: 0.002216334152033934
Position 5959: 0.0016521459287413694
Position 13560: 0.0015565348243493581
Position 1789: 0.0015259748162897453
Position 3711: 0.001448065216988463
Position 10485: 0.0014001014539246522
Position 771: 0.0012774177703025827
Position 10129: 0.0012551329878593548
Position 1017: 0.001231996585611334
Position 9406: 0.0011230647189433107
Position 1376: 0.0010338461281586707
Position 704: 0.0009787058729115747
Position 5891: 0.0009450416029440927
Position 6586: 0.0009245595556156133
Position 812: 0.0009056151481302258
Position 6526: 0.0007885206730945227
Position 992: 0.0007223010499426474
Position 14064: 0.0005570372939489917
Position 15980: 0.0005422338460177003
Position 1761: 0.0004874911712719424
Position 16142: 0.00047056900915392697
Position 6578: 0.00042070170893390165
Position 719: 0.00039265467404439336
Position 10713: 0.00036041071207170957
Position 10204: 0.00035830696325253375
Position 8537: 0.00033407212465730193
Position 10167: 0.0003152060694639913
Position 4207: 0.00031337409207569207
Position 4912: 0.00028211712627135803
Position 15: 0.0001664256662692255
Position 327: 0.00012841057881579895
Position 1744: 0.00010368848685456875
Position 188: 9.852242841669897e-05
Position 1606: 9.34029773576334e-05
Position 51: 8.4348734945993e-05
Position 4595: 7.508253710207732e-05
Position 1026: 6.467256843380799e-05
Position 32: 5.86696828788688e-05
Position 2895: 5.789128352000346e-05
Position 1664: 5.521290909599416e-05
Position 4522: 4.093013780571135e-05
Position 190: 3.636495381199946e-05
Position 98: 3.1508730898555204e-05
Position 4279: 2.101034210782514e-05
Position 1208: 2.0983789769754446e-05
Position 515: 2.0676305215729118e-05
Position 831: 1.3665904017813925e-05
Position 1640: 1.2308859151175662e-05
Position 669: 1.0416292797037982e-05
Position 1462: 9.648470298105005e-06
Position 3590: 6.801314370552367e-06
Position 2393: 6.57213849094579e-06
Position 823: 5.634245720310332e-06
Position 3428: 4.230363475314221e-06
Position 1176: 4.2062366411447595e-06
Position 873: 3.851241347747461e-06
Position 3609: 3.2390782181600096e-06
Position 5508: 2.611016212814115e-06
Position 589: 1.915299951880917e-06
Position 2047: 1.775014730806865e-06
Position 1453: 1.5824396369182446e-06
Position 3413: 1.572948076437815e-06
Position 1971: 1.3744321990421627e-06
Position 1217: 1.1500916788087541e-06
Position 322: 1.1170216376506167e-06
Position 105: 1.0357047926094412e-06
Position 332: 8.709142477183231e-07
Position 292: 5.56630413630259e-07
Position 865: 4.1810989524224964e-07
Position 1847: 3.5466726676572347e-07
Position 826: 2.9338277994761845e-07
Position 396: 2.4468959052774197e-07
Position 783: 2.3677488660759088e-07
Position 1224: 2.3655902427145228e-07
Position 2081: 1.559029813513538e-07
Position 601: 7.678190560835606e-08
Position 835: 6.961548617798356e-08
Position 936: 1.9044084467435058e-08
Position 686: 1.7082872598682173e-08
Position 1186: 1.0986320487259098e-09
Position 946: 6.42488871719711e-10
Position 564: 4.5650736747362004e-10
Position 753: 2.7655681872695516e-10
Position 631: 1.4885928175915647e-10
Position 653: 1.2125439789286048e-10
Position 449: 9.151877210646262e-11
Position 582: 6.031002906590576e-11
Position 533: 1.1946902642510776e-11
Position 526: 5.51360626081218e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20013: 0.9473504506369667
Position 314: 0.06139274662521446
Position 9983: 0.05698214698862274
Position 1828: 0.041692286904525505
Position 23151: 0.03596684956901741
Position 564: 0.03294480702945742
Position 258: 0.027300607614676894
Position 1875: 0.027197262164570746
Position 15482: 0.024484345278569127
Position 1667: 0.016933151384952636
Position 22925: 0.015474734724908928
Position 1692: 0.015378070484463727
Position 13133: 0.013048124424675027
Position 13696: 0.010289828086278768
Position 377: 0.009187241846640245
Position 4834: 0.008744380911461248
Position 327: 0.005116147087413027
Position 332: 0.0048235046899155086
Position 15808: 0.004559099491468775
Position 11533: 0.0036597837558158116
Position 15506: 0.0032739185943739054
Position 11815: 0.003147576403491184
Position 218: 0.002813125502549589
Position 946: 0.002670138815171497
Position 2096: 0.0018305942409931573
Position 7948: 0.0018257361060658062
Position 2964: 0.0018252388225791602
Position 9995: 0.0017825637112646466
Position 11869: 0.001706628182476376
Position 5641: 0.001556426100531662
Position 3534: 0.00152712200282418
Position 6050: 0.0014818081480085015
Position 6696: 0.0014605654956892675
Position 20703: 0.0013372547217547172
Position 4663: 0.0012234877063325826
Position 20658: 0.0011934734638753526
Position 6388: 0.0011767543280787787
Position 1298: 0.0011429225288523198
Position 342: 0.0011034360868534471
Position 13623: 0.001068412068151036
Position 6879: 0.0009192082658324341
Position 2694: 0.0008074877538196266
Position 1731: 0.0007699038567625619
Position 9321: 0.0007452970608549561
Position 1099: 0.0007381876581647008
Position 2159: 0.0006848264696429019
Position 1800: 0.0006755828638266509
Position 1837: 0.0006427531958878736
Position 12667: 0.0005933560424280534
Position 1017: 0.000588826084992871
Position 5644: 0.0005327455200177736
Position 11497: 0.0005178969884401546
Position 1491: 0.0004894342785638413
Position 10271: 0.0004837268875896825
Position 1281: 0.0003857885494815511
Position 5695: 0.0003756598747450578
Position 2752: 0.0003717584286615614
Position 9719: 0.00034251893558357143
Position 4041: 0.00032161531953068655
Position 570: 0.00028856484278757356
Position 1734: 0.0002679963599654349
Position 2143: 0.00026542920264364066
Position 11596: 0.0002615616065092959
Position 19694: 0.0002425010456901767
Position 1760: 0.00024079500839048942
Position 18937: 0.00023675912809755854
Position 10166: 0.00022665179323261647
Position 8837: 0.00019610851038134473
Position 589: 0.00019335844701810957
Position 8478: 0.00019225688676391032
Position 7945: 0.00018192403035227443
Position 7547: 0.00017908303510039134
Position 1697: 0.00017615110242401983
Position 663: 0.00016356804104169576
Position 1278: 0.00014952623577427565
Position 8771: 0.00014652119055138645
Position 9999: 0.00014580067410758566
Position 10342: 0.0001389223981966455
Position 904: 0.00013786868535003614
Position 7842: 0.00013609549281706
Position 10377: 0.00013274553413133663
Position 17319: 0.00013003524004952583
Position 7091: 0.00012591223603061928
Position 8014: 0.00012225187956829868
Position 644: 0.0001199689992391539
Position 18470: 0.00011642337316547689
Position 831: 0.00011355860389172174
Position 2968: 0.0001089868225848002
Position 264: 0.00010580538531580667
Position 7107: 0.00010505547257130013
Position 2435: 9.833201733260129e-05
Position 7260: 9.259039197526365e-05
Position 8251: 9.101765081566925e-05
Position 8421: 8.878252732243799e-05
Position 1540: 8.791852850353936e-05
Position 2653: 8.452125161052927e-05
Position 388: 8.229575141493852e-05
Position 838: 8.19981872834994e-05
Position 883: 8.157646863894278e-05
Position 1387: 7.335185319270729e-05
Position 2812: 7.253077248826351e-05
Position 1156: 6.912182040286368e-05
Position 6922: 6.737706820662504e-05
Position 2522: 6.212126662843299e-05
Position 18259: 5.5418938545325005e-05
Position 98: 5.535181218545781e-05
Position 17101: 5.217780153147853e-05
Position 1106: 4.681442474666041e-05
Position 1025: 4.2604779159083526e-05
Position 2915: 4.0149142556457644e-05
Position 2787: 3.303918604916018e-05
Position 2105: 3.163689673127793e-05
Position 2304: 3.156463356293985e-05
Position 3540: 3.072118084227467e-05
Position 17974: 2.967428018259999e-05
Position 1810: 2.949987125485624e-05
Position 479: 1.845600094498763e-05
Position 3754: 1.4929020959369052e-05
Position 1237: 1.2653355230050076e-05
Position 8053: 1.2080000892195852e-05
Position 7790: 1.1328983524223773e-05
Position 7569: 1.079465080438684e-05
Position 7651: 1.056260296219804e-05
Position 865: 8.649598887374168e-06
Position 719: 8.233025848935802e-06
Position 16175: 7.204757449235591e-06
Position 16991: 6.891517411672922e-06
Position 1503: 6.8704010966590425e-06
Position 15921: 6.706618527289328e-06
Position 4000: 4.8576842862181636e-06
Position 3960: 4.514358807404093e-06
Position 6828: 3.932374310387127e-06
Position 4324: 3.7813765904496977e-06
Position 686: 3.6948415437740376e-06
Position 3337: 3.6031187361601994e-06
Position 7153: 3.380399201383565e-06
Position 7174: 3.1938357518346493e-06
Position 458: 2.7096583438779825e-06
Position 14376: 2.7056221741372856e-06
Position 5764: 2.6940505390316354e-06
Position 6012: 2.5246763359337526e-06
Position 1406: 2.225254942691533e-06
Position 669: 1.8239483149007411e-06
Position 494: 1.781968485438252e-06
Position 1415: 1.7273391034827675e-06
Position 5715: 1.6947110782568418e-06
Position 15312: 1.6394733437447676e-06
Position 14938: 1.510376200663694e-06
Position 166: 1.4370211801789636e-06
Position 2439: 1.27627947860786e-06
Position 14455: 1.2544504407589614e-06
Position 10052: 1.2141922124952835e-06
Position 15340: 1.0755363001491679e-06
Position 15161: 1.0456146941417187e-06
Position 5744: 1.0114787092250456e-06
Position 3216: 9.947777350385671e-07
Position 3375: 8.575800177152388e-07
Position 2392: 7.136377796029559e-07
Position 1714: 5.291693526197013e-07
Position 112: 4.4921896470783854e-07
Position 1744: 4.0226317787670233e-07
Position 3603: 3.901791345512163e-07
Position 1937: 3.5262664402735917e-07
Position 14219: 2.1571133611231198e-07
Position 12367: 1.1803511326729318e-07
Position 127: 1.0102281886767139e-07
Position 1606: 9.262931571191777e-08
Position 13338: 8.120400700299637e-08
Position 992: 6.792419209989068e-08
Position 137: 6.697182424157267e-08
Position 873: 6.177170313836634e-08
Position 12442: 6.026881019775369e-08
Position 1904: 5.807951758871453e-08
Position 10528: 5.592913795367579e-08
Position 1511: 4.6240180253020276e-08
Position 653: 3.8942691615880406e-08
Position 10837: 3.0290428240759394e-08
Position 11436: 2.5900940352254578e-08
Position 11494: 2.5378320659172488e-08
Position 12253: 2.53145329793665e-08
Position 11477: 2.431034099941068e-08
Position 1217: 1.937826846294481e-08
Position 10507: 1.8264124424868153e-08
Position 176: 1.0469426146959045e-08
Position 11337: 7.28658477047592e-09
Position 11104: 5.893647161416438e-09
Position 182: 5.889449321127725e-09
Position 10589: 5.073067309717512e-09
Position 10575: 4.268238082079549e-09
Position 748: 3.6568860194799208e-09
Position 758: 3.245704613466277e-09
Position 8642: 2.6806044486108087e-09
Position 8661: 2.373033026026315e-09
Position 393: 2.2462205557871606e-09
Position 9378: 2.091905338009717e-09
Position 515: 1.8129735917318123e-09
Position 676: 1.075128856138712e-09
Position 9334: 8.060014031102034e-10
Position 403: 7.236036837094679e-10
Position 8149: 6.473055421868106e-10
Position 449: 6.2366792570123e-10
Position 518: 4.215440964415987e-10
Position 8182: 4.214264171819067e-10
Position 704: 3.514367369257347e-10
Position 6633: 8.405823770278188e-11
Position 463: 3.34200149925354e-11
Position 694: 2.9233012937932024e-11
Position 6066: 1.5197593064152613e-11
Position 5469: 1.5011868245859427e-11
Position 5066: 9.586089833862103e-12
Position 3767: 7.651114037901673e-12
Position 4679: 4.926437136381527e-12
Position 5063: 3.693781251189144e-12
Position 3796: 3.4479402812739203e-12
Position 4839: 3.25617552608935e-12
Position 4436: 1.908600679940802e-12
Position 4103: 1.1977735585346608e-12
Position 4228: 9.852052380696504e-13
Position 3586: 4.216485281936476e-13
Position 734: 1.7869643378567867e-13
