Gene = Sec3
index = 1478
Annotated 5SS: [ 772 1058 1566 2120 2684]
Annotated 3SS: [ 829 1115 1637 2175 2761]
SMsplice 5SS: [ 772 1058 1566 1818 2120 2684]
SMsplice 3SS: [ 829 1115 1637 1880 2175 2761]
top_k =  1000
Partition function (log Z): 7.530504376601

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.9866604604400365
Position 772: 0.9762885908659423
Position 1058: 0.9329837420025624
Position 2120: 0.908479057096505
Position 2684: 0.9043446504957362
Position 1818: 0.5524845834249392
Position 435: 0.09453863247402525
Position 2449: 0.0626909829161212
Position 1323: 0.04280677398415476
Position 2365: 0.036852973783765765
Position 2276: 0.02978547635808064
Position 1052: 0.024439564332809142
Position 2641: 0.016831260069088347
Position 363: 0.014125205252413049
Position 2034: 0.013079966207320765
Position 776: 0.009621114069019448
Position 2525: 0.007289577810912807
Position 2446: 0.0068809909882092315
Position 2918: 0.006765140228452864
Position 749: 0.0064040636264090026
Position 1987: 0.006069947739140401
Position 1587: 0.005607428944708364
Position 2124: 0.004965988937980081
Position 1545: 0.004662167720842229
Position 1808: 0.004522373411304718
Position 2144: 0.003855966099012078
Position 2346: 0.003614381436634577
Position 2694: 0.003589338289090383
Position 2462: 0.003059864609467866
Position 1383: 0.0024116034567012528
Position 2185: 0.0022017772265850574
Position 1773: 0.0016654912498744385
Position 2960: 0.0016557851367804757
Position 2885: 0.0015757665147909117
Position 3131: 0.0014018209731358517
Position 1760: 0.0012082661093755468
Position 2136: 0.0011870103774477357
Position 1062: 0.001087789167635861
Position 2554: 0.0008898541185596421
Position 2082: 0.0007374217426962907
Position 2579: 0.0007162207506094577
Position 2151: 0.000711621060797583
Position 2038: 0.0006034239532132052
Position 1327: 0.000582040820772759
Position 2858: 0.0005315776920695025
Position 205: 0.0004839336780486027
Position 2107: 0.0004250857631355356
Position 866: 0.000405221094883305
Position 211: 0.00038404817091231805
Position 9: 0.0003606437641753635
Position 271: 0.00035794783149548304
Position 426: 0.0003233132539179001
Position 1709: 0.0002963367590023844
Position 1073: 0.00028636648036653716
Position 3173: 0.00023705138385793733
Position 2957: 0.00020494348974955929
