Gene = Oscillin
index = 1346
Annotated 5SS: [ 327  827 1015 1624]
Annotated 3SS: [ 721  886 1081 2357]
SMsplice 5SS: [  85  327  827 1015 1624]
SMsplice 3SS: [ 146  721  886 1081 2357]
top_k =  1000
Partition function (log Z): 8.412130602462948

Sorted 5' Splice Sites (High to Low Probability):
Position 827: 0.9925024779788183
Position 1015: 0.9633867271295752
Position 85: 0.8209823704004673
Position 327: 0.7072372430008648
Position 1624: 0.5682133622154016
Position 671: 0.30282922633099474
Position 643: 0.11176225773484509
Position 2133: 0.10113160367834738
Position 1330: 0.04748636879548999
Position 1996: 0.04260148346193277
Position 1600: 0.03330609606859883
Position 1706: 0.032560238839688845
Position 1685: 0.01941874536234278
Position 1011: 0.01742805688072215
Position 1991: 0.016234859411822313
Position 75: 0.01462410298812726
Position 1396: 0.012753584099615422
Position 1677: 0.012527185967644443
Position 2029: 0.012130833300499817
Position 278: 0.011883875613944144
Position 1511: 0.010227470010702601
Position 1787: 0.00960951005264927
Position 1450: 0.009403366004114467
Position 2293: 0.009168175454350324
Position 2080: 0.00908283412975825
Position 1007: 0.008810197638369526
Position 969: 0.0053981747902382285
Position 1695: 0.005011409606132227
Position 1784: 0.004926884790550813
Position 980: 0.004348450948017973
Position 1531: 0.004139971791495219
Position 1712: 0.003478648781341737
Position 20: 0.0032778067286705387
Position 1708: 0.0027904718146600674
Position 1825: 0.0015254257718065323
Position 648: 0.0013142470000658262
Position 1262: 0.0007931927884221164
Position 1609: 0.0007588768360543273
Position 1513: 0.0007221823805649638
Position 1246: 0.0006554352581094128
Position 1859: 0.0006497821106403797
Position 1215: 0.0005751620041980218
Position 1769: 0.0005003038500120757
Position 2122: 0.0004297593755296923
Position 1791: 0.0003978893997255063
Position 339: 0.0003343365091344749
Position 1491: 0.0003223261627928442
Position 1796: 0.00030538494868546516
Position 1845: 0.0002767928394065805
Position 42: 0.0002757461298533328
Position 1653: 0.00026269120904072127
Position 1315: 0.0002514082392063575
Position 1417: 0.00024108891183367723
Position 1370: 0.00018733590046620622
Position 1848: 0.00014453391089562612
Position 1432: 0.00013925172437935951
Position 1758: 0.0001343170105245661
Position 1864: 0.00011654442986959677
Position 2060: 9.633480599639653e-05
Position 261: 9.355451212944171e-05
Position 14: 8.520941968534468e-05
Position 539: 7.623425743007098e-05
Position 454: 6.333152993596537e-05
Position 1165: 6.0228288804113105e-05
Position 2203: 5.872637645723646e-05
Position 48: 5.7814243955177476e-05
Position 1198: 5.5454853638033254e-05
Position 817: 5.3242122191264644e-05
Position 1871: 5.2380545033914814e-05
Position 570: 4.813782218130651e-05
Position 389: 4.61982416001395e-05
Position 222: 4.324660188671305e-05
Position 370: 4.059636327117085e-05
Position 762: 3.734951188929839e-05
Position 984: 3.643604909159713e-05
Position 496: 3.481197361109019e-05
Position 650: 3.3478607974112115e-05
Position 1254: 2.979329493744777e-05
Position 331: 2.896626878870572e-05
Position 1535: 2.2870480724508502e-05
Position 770: 2.145090037448384e-05
Position 1019: 1.7616129993990695e-05
Position 351: 1.6959600414414094e-05
Position 579: 1.6721051854415142e-05
Position 401: 1.651055835976124e-05
Position 1524: 1.3359396095010688e-05
Position 1206: 1.1092003899812656e-05
Position 439: 9.985436634711668e-06
Position 932: 9.773640229650598e-06
Position 1122: 5.846698785144808e-06
Position 786: 4.875085015502583e-06
Position 24: 3.471605106166187e-06
Position 1035: 2.842367639097208e-06
Position 304: 2.273954422127371e-06
Position 318: 2.1170944353493035e-06
Position 866: 1.926490830668399e-06
Position 316: 1.7883884818416464e-06
Position 2405: 1.6081983586928557e-06
Position 616: 1.4579524048106908e-06
Position 597: 1.080805591611118e-06
Position 950: 5.933219804189064e-07
Position 403: 2.126395487294092e-07
Position 194: 1.8094565962337775e-07
Position 1317: 1.7723471128665704e-07
Position 216: 1.0785719590091743e-07
Position 1423: 5.809391340891102e-08
Position 738: 7.099206147612596e-09
Position 1055: 1.3397398063882035e-11
Position 1062: 4.8153409151001745e-12
Position 1048: 1.4212639027118475e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1081: 0.9919451994881989
Position 886: 0.9909240366846777
Position 721: 0.986038818875525
Position 2357: 0.8853637029333009
Position 146: 0.8313543485624535
Position 389: 0.06510284527304883
Position 1930: 0.05978336184911503
Position 471: 0.036750141745198445
Position 401: 0.014413971745157544
Position 1749: 0.009252118397612676
Position 639: 0.008491412453527079
Position 579: 0.007582755881847232
Position 1851: 0.0072464440869588155
Position 216: 0.005813599784742525
Position 370: 0.005060639743150101
Position 1407: 0.004594501807641112
Position 2288: 0.004174108068130784
Position 454: 0.003916189740320865
Position 2049: 0.0033814849168453806
Position 754: 0.0033622930081199697
Position 326: 0.0029620352281971804
Position 872: 0.002064192725258951
Position 1791: 0.0016588356530436688
Position 1836: 0.0015324240580805303
Position 1693: 0.0014788691228720663
Position 492: 0.001043975833451014
Position 2381: 0.0010391891994040356
Position 590: 0.0009823080246207227
Position 1043: 0.0006011826961101444
Position 2068: 0.0005432276120357395
Position 2203: 0.0004944226777382486
Position 656: 0.0004536989451391908
Position 2251: 0.0004098180141856771
Position 171: 0.00038490807641709785
Position 2218: 0.0002984399996529679
Position 812: 0.0002713815134267702
Position 1656: 0.0002559948019097542
Position 1752: 0.00024720060500884163
Position 1449: 0.00024540702077781404
Position 496: 0.0001914847722175226
Position 1705: 0.0001766995761560072
Position 1395: 0.00015434241125847876
Position 2018: 0.00014955964078779298
Position 1497: 0.00011570249094312376
Position 1884: 0.00011093325792105526
Position 1755: 9.906856873458519e-05
Position 1446: 8.525460880035897e-05
Position 334: 7.165705340871008e-05
Position 675: 6.165971153312096e-05
Position 1941: 5.721113769016658e-05
Position 222: 5.642177853673765e-05
Position 1535: 5.506816367482788e-05
Position 1189: 5.131163223128713e-05
Position 980: 4.036228538495756e-05
Position 1471: 3.4376153290467556e-05
Position 1140: 3.189461525559922e-05
Position 226: 2.835185655757187e-05
Position 301: 2.817388175249676e-05
Position 962: 2.7262075464144252e-05
Position 84: 2.2155422489191412e-05
Position 733: 1.7927661569524125e-05
Position 1548: 1.3944404709683098e-05
Position 671: 1.278823366932084e-05
Position 2414: 1.2779227802214989e-05
Position 2388: 9.146087194337849e-06
Position 939: 8.720530042426226e-06
Position 331: 7.90492361339996e-06
Position 229: 7.336400262686406e-06
Position 2029: 6.9453617251447855e-06
Position 2481: 4.252643050607085e-06
Position 2100: 4.141268849449948e-06
Position 1623: 3.898726172151125e-06
Position 2132: 3.4808677335944835e-06
Position 1796: 3.192043142090777e-06
Position 298: 2.8382606555417658e-06
Position 258: 2.779823823557494e-06
Position 959: 2.2688850626705026e-06
Position 246: 2.2179961975991867e-06
Position 2122: 1.966234357005429e-06
Position 1093: 1.5045150770893445e-06
Position 1091: 1.4884301047068335e-06
Position 75: 1.4566568524940999e-06
Position 2423: 9.91721553374273e-07
Position 770: 6.91396992330809e-07
Position 826: 5.837179820532723e-07
Position 968: 4.929549798667906e-07
Position 1347: 4.217450136301035e-07
Position 261: 3.958711571583812e-07
Position 255: 3.8468609095488183e-07
Position 845: 2.97495414031722e-07
Position 1161: 2.441795052888913e-07
Position 339: 2.2507435963903546e-07
Position 1545: 2.0045525622070696e-07
Position 1479: 1.563430917014939e-07
Position 1227: 2.17228613985668e-08
Position 950: 1.5102770851920148e-08
Position 1007: 1.0284513728302183e-08
Position 1104: 1.0195361485918872e-08
Position 817: 8.356263893742465e-09
Position 278: 6.570336818306433e-09
Position 1221: 1.874713374979901e-09
Position 1215: 3.6521212888867566e-10
Position 267: 4.866955536924978e-13
