Gene = Saf6
index = 1465
Annotated 5SS: [ 476  676 1708 2000]
Annotated 3SS: [ 528  728 1765 2056]
SMsplice 5SS: [ 476  676 1708 2000]
SMsplice 3SS: [ 528  728 1772 2056]
top_k =  1000
Partition function (log Z): 2.9429761232146094

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.9987065411773715
Position 476: 0.9651236390278598
Position 2000: 0.9216148360983192
Position 1708: 0.9078905946159125
Position 196: 0.02403197279028327
Position 176: 0.022405548731123628
Position 1699: 0.01365737934717303
Position 1113: 0.013250923482282682
Position 1459: 0.012991702041942254
Position 1001: 0.012717437802999382
Position 208: 0.009589368097946034
Position 1254: 0.009071199877675365
Position 507: 0.008108285776716823
Position 1938: 0.007820645298533541
Position 369: 0.0072469138337517185
Position 2509: 0.0042975561480507775
Position 16: 0.003269173692796792
Position 2085: 0.002602499066923941
Position 187: 0.0020317371485029843
Position 823: 0.0018818200183789242
Position 2037: 0.001855227680264113
Position 1117: 0.0016648707116132357
Position 2446: 0.0015085311139105544
Position 335: 0.0015050127493383039
Position 1017: 0.0013116696698567954
Position 49: 0.0010662106092411657
Position 1953: 0.0010526327320536137
Position 1826: 0.0009275377397981971
Position 1260: 0.0008808988641797205
Position 278: 0.000856104965355805
Position 2378: 0.0008341536207049739
Position 1930: 0.0008115046605621335
Position 11: 0.0006922443804908005
Position 2032: 0.0006617726442402476
Position 658: 0.0005885714444567342
Position 223: 0.0005079887085129609
Position 1012: 0.0004907097391167398
Position 1365: 0.0004735238633777082
Position 2375: 0.0004406954008942709
Position 2134: 0.00042860731344767354
Position 59: 0.0003286491175960611
Position 1964: 0.0002578528500646477
Position 1235: 0.0002250832891086
Position 46: 0.00019923117101622493
Position 1684: 0.00017932006195211378
Position 2074: 0.00017061261464703344
Position 2326: 0.0001615220598962043
Position 160: 0.0001519053732911395
Position 1692: 0.0001489863372188122
Position 921: 0.00014028495333723157
Position 1987: 0.0001374373300578873
Position 2142: 0.00012525360392105282
Position 1422: 9.695311517763204e-05
Position 296: 8.420560016703994e-05
Position 525: 7.957216282238493e-05
Position 414: 7.149549307763076e-05
Position 1578: 5.935809486047557e-05
Position 2289: 5.770719933791266e-05
Position 908: 4.645486987197061e-05
Position 1728: 4.171883347078154e-05
Position 1773: 3.986023898253891e-05
Position 290: 3.0023142138284795e-05
Position 37: 2.8169568881141166e-05
Position 77: 2.6847874271461076e-05
Position 1346: 2.5992147945174633e-05
Position 1621: 2.5527333677626933e-05
Position 969: 2.507853638630123e-05
Position 468: 2.4906471068066348e-05
Position 2390: 1.938357220736941e-05
Position 865: 1.714676861153881e-05
Position 62: 1.4663183807864769e-05
Position 401: 1.338575009874206e-05
Position 2530: 1.1633219569193607e-05
Position 2138: 1.0583834171573411e-05
Position 1589: 1.0301252549255766e-05
Position 624: 9.8273411894412e-06
Position 2172: 9.703200137329657e-06
Position 363: 8.604757536948934e-06
Position 2454: 6.658157393859945e-06
Position 789: 6.614322563777172e-06
Position 687: 6.212540172202079e-06
Position 680: 6.0506410907971265e-06
Position 780: 6.008771022095485e-06
Position 622: 5.955927703009645e-06
Position 1107: 5.190945581944808e-06
Position 2244: 4.531897146244981e-06
Position 382: 3.7024409434714584e-06
Position 1062: 3.6350454320111075e-06
Position 411: 3.6170512958867695e-06
Position 1003: 3.2773326395050666e-06
Position 1591: 3.058770678969461e-06
Position 765: 2.0827317341799108e-06
Position 530: 1.695360653126549e-06
Position 929: 1.385152888138467e-06
Position 1005: 1.184080965111406e-06
Position 807: 9.222010679424947e-07
Position 244: 1.7281321718505112e-07
Position 551: 9.748018735847095e-08
Position 2153: 7.008379028863509e-08
Position 2384: 4.9043877933951904e-08
Position 1919: 3.4134848964656626e-08
Position 1563: 2.337858729738082e-08
Position 762: 1.8665498061852264e-08
Position 1305: 1.4536989089151058e-08
Position 2308: 1.0235104258810307e-08
Position 604: 6.798149158209712e-09
Position 732: 5.258544767629432e-09
Position 632: 2.994947823627872e-09
Position 1858: 1.3484891315155572e-09
Position 1640: 1.0502565919043482e-09
Position 2015: 2.2771029552937993e-10
Position 2017: 1.3123283711702044e-10
Position 1130: 6.378741204295756e-11
Position 1125: 5.723796390960404e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 728: 0.9972051115137255
Position 2056: 0.8744702154647134
Position 528: 0.8720443414573664
Position 1772: 0.6919179170871332
Position 1765: 0.15963020415817117
Position 566: 0.08742106865223284
Position 2114: 0.06490841107000972
Position 1784: 0.06401890813102772
Position 278: 0.06276646702059063
Position 1079: 0.015853047273116448
Position 537: 0.007612206572472727
Position 1529: 0.007522892281796385
Position 2576: 0.006905320441465177
Position 431: 0.006901683589694996
Position 1296: 0.006415561459511475
Position 1523: 0.004274945933637617
Position 540: 0.004209370126756578
Position 1400: 0.0031426170675500826
Position 1602: 0.0025515522955700037
Position 2244: 0.0024618903610715767
Position 588: 0.002386609364847044
Position 1638: 0.0023860633638327538
Position 1563: 0.0023151190860956506
Position 1877: 0.0019322195541911532
Position 2433: 0.00156184923127629
Position 2119: 0.00151806715705543
Position 2296: 0.0012564359149327337
Position 407: 0.0011112538054133601
Position 2081: 0.0010847016685361043
Position 1314: 0.0010366828336230754
Position 1781: 0.0009821771259848654
Position 2259: 0.00085503316341718
Position 404: 0.0007385969012181531
Position 1546: 0.0007266495068619162
Position 115: 0.0006201087738499297
Position 2167: 0.0004868798355120551
Position 1356: 0.00048685492756127946
Position 618: 0.0004852362327044216
Position 2350: 0.0004683014956605784
Position 118: 0.00041200304249590077
Position 956: 0.00035049546912396324
Position 887: 0.0003399201197026052
Position 2094: 0.0003171409087496505
Position 1166: 0.0002663019120987993
Position 1490: 0.0002525987524865126
Position 1732: 0.00025079103911242564
Position 2289: 0.0002397921552367902
Position 2600: 0.00021020760348249872
Position 2070: 0.00016162449735939742
Position 363: 0.0001560833581696617
Position 2518: 0.00015444078237254744
Position 948: 0.00015233159932941527
Position 1830: 0.00014883257124357556
Position 1448: 0.00013303573683452478
Position 2192: 0.00012612341751965428
Position 1789: 0.00011262240886177695
Position 235: 0.00010862383166626134
Position 2368: 9.853832642174503e-05
Position 2029: 9.432943104640126e-05
Position 1607: 9.066874901162274e-05
Position 1346: 8.03113440785657e-05
Position 1148: 7.871504798605413e-05
Position 1660: 7.453697792103474e-05
Position 2125: 6.661169231951429e-05
