Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198  557 1195]
SMsplice 3SS: [ 252 1095 1263]
top_k =  1000
Partition function (log Z): -1.983971040679508

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9869523732752677
Position 1195: 0.7066375934862381
Position 557: 0.5909868726691235
Position 1197: 0.23415505439374568
Position 1458: 0.1733937687136923
Position 1873: 0.16723386797251327
Position 1614: 0.12346389705006378
Position 443: 0.11293155020393181
Position 1841: 0.1042393685826774
Position 1453: 0.08206306448322878
Position 2375: 0.03966772109473339
Position 1552: 0.030908716891735293
Position 2074: 0.02895095370083657
Position 1178: 0.01711797090956801
Position 2016: 0.014256651020551521
Position 2336: 0.013857411729392224
Position 374: 0.0075780064266860025
Position 2227: 0.006685048956325572
Position 1846: 0.006356513186596887
Position 36: 0.005183880279723356
Position 2169: 0.0047762309664095845
Position 2614: 0.004400972850719672
Position 2457: 0.003556199778540198
Position 365: 0.002327581200778962
Position 2822: 0.001894897720217137
Position 1710: 0.00172225097678705
Position 1952: 0.001693877010993564
Position 2284: 0.0016815207477720658
Position 1664: 0.0012774645835206251
Position 1504: 0.0007608227183751615
Position 671: 0.0006878429633454397
Position 1468: 0.0006134057348985472
Position 2401: 0.0006119959646116527
Position 1877: 0.0006058672269425416
Position 2056: 0.0005893465998805753
Position 1570: 0.0005244562920252559
Position 190: 0.0005007961033905659
Position 959: 0.000488823665090649
Position 58: 0.0004708514661485756
Position 623: 0.0004677158196816662
Position 1366: 0.00044356761060592776
Position 1823: 0.00040537090466255185
Position 1488: 0.00039185256848368313
Position 2584: 0.00038278548572787065
Position 461: 0.00036266158389927487
Position 2032: 0.0003606583283619306
Position 485: 0.00034960490744420885
Position 804: 0.0003196424823720057
Position 1208: 0.0002669777277944574
Position 1537: 0.0002620339192219723
Position 369: 0.00024829106911892183
Position 1007: 0.00022323819198083678
Position 1625: 0.00021247716784303033
Position 807: 0.00020313281990950264
Position 476: 0.00017364386882854306
Position 918: 0.00016892173501843155
Position 17: 0.00013938491169307243
Position 378: 0.00012998416890921472
Position 888: 0.00011994197211977388
Position 1047: 9.232531255137398e-05
Position 2764: 8.45791019886753e-05
Position 1896: 6.834904273904011e-05
Position 1812: 6.237988928696082e-05
Position 1388: 6.204325125495639e-05
Position 2825: 5.686531985967071e-05
Position 2009: 5.399428058963652e-05
Position 677: 5.0622902390632966e-05
Position 935: 4.8356933192177174e-05
Position 153: 4.387112648128467e-05
Position 908: 4.185357077916204e-05
Position 1108: 3.6943635449831584e-05
Position 433: 3.509280980492211e-05
Position 837: 3.425140757900967e-05
Position 545: 3.195634472762824e-05
Position 980: 3.045534366462467e-05
Position 589: 2.3081225703418196e-05
Position 620: 2.2609300532418416e-05
Position 561: 2.169624001095838e-05
Position 739: 2.1629053591579693e-05
Position 857: 2.0825708137730666e-05
Position 1556: 2.0596274121930742e-05
Position 878: 2.0325153343027396e-05
Position 470: 1.9641265612703707e-05
Position 496: 1.4197244061263397e-05
Position 679: 1.0098057064629408e-05
Position 855: 9.904039287954865e-06
Position 744: 9.259702735601959e-06
Position 618: 8.350914572203926e-06
Position 906: 7.5460519934298644e-06
Position 611: 6.96569355619673e-06
Position 323: 5.887050405591877e-06
Position 773: 5.147350573131727e-06
Position 523: 4.011645751783381e-06
Position 1928: 1.0235302983329314e-06
Position 1578: 6.282067740655708e-07
Position 1118: 6.1120255377559e-07
Position 1727: 5.426511558376622e-07
Position 1332: 5.385752087228478e-07
Position 779: 3.984367312590826e-07
Position 1060: 1.5611043504489243e-07
Position 1232: 6.442433737035592e-08
Position 236: 4.4670977579814725e-08
Position 121: 3.216672809884762e-08
Position 273: 2.3600708284234687e-08
Position 1301: 1.8713746429106067e-08
Position 896: 6.643239853969254e-09
Position 1372: 4.406552245295547e-09
Position 1383: 4.124697465262572e-09
Position 534: 4.29866723165213e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.9673390525379283
Position 1263: 0.9663059319151959
Position 1918: 0.480902270159139
Position 1095: 0.34776489863534166
Position 1053: 0.2687409920316963
Position 2404: 0.19682589616109744
Position 618: 0.042322062678297634
Position 1947: 0.026006734202733424
Position 1896: 0.017304395023329717
Position 1075: 0.015233129701733917
Position 2425: 0.014587115210959178
Position 1669: 0.010390591109448233
Position 2506: 0.010206953329229529
Position 2511: 0.009641784000334813
Position 2665: 0.009192093760605981
Position 1617: 0.00911886804691109
Position 2432: 0.007029082060780283
Position 1765: 0.006213702049783247
Position 1099: 0.006107305569241856
Position 1832: 0.006098766409980067
Position 605: 0.005872178301118647
Position 2305: 0.005661291664102728
Position 96: 0.00508458490674679
Position 260: 0.0048447403881189946
Position 313: 0.004110105278538268
Position 2914: 0.003990899223098624
Position 864: 0.003329188878834606
Position 1294: 0.0033240788560971652
Position 2630: 0.003319002057682334
Position 1504: 0.0030145425057988002
Position 516: 0.0027752978095621494
Position 643: 0.002407740001569155
Position 1876: 0.002218258112200547
Position 2055: 0.0021908923377887595
Position 2581: 0.002003478852674989
Position 2133: 0.0016792840557657903
Position 2879: 0.0016775281563703648
Position 1524: 0.001564783194867935
Position 1962: 0.0010764592591597955
Position 2444: 0.0010717433052205606
Position 1520: 0.001002484957897074
Position 2020: 0.0008802438182398259
Position 1710: 0.0007968478556243159
Position 1591: 0.0007035988480277611
Position 1552: 0.0006991689874944127
Position 365: 0.0006193078026807117
Position 271: 0.0004866668419175537
Position 1313: 0.00038824532559409856
Position 1403: 0.00033248727508051725
Position 2081: 0.00033079982087818563
Position 127: 0.0003232561569498377
Position 2144: 0.0003011323859532197
Position 2197: 0.00029789961582895463
Position 1702: 0.0002839855470633134
Position 2739: 0.00027645480185883994
Position 1628: 0.00025936442036289916
Position 1926: 0.00021063850486815488
Position 1388: 0.000149567403127204
Position 2645: 0.00014903510949839017
Position 2568: 0.00014833425840764984
Position 2124: 0.00011379321524172044
Position 76: 0.00010345669240033289
Position 968: 9.571057499024235e-05
Position 153: 8.67613329737019e-05
Position 2715: 7.68450743820767e-05
Position 448: 7.294956559861073e-05
Position 1060: 7.030667466146033e-05
Position 1178: 6.668416361388665e-05
Position 374: 6.355833510535541e-05
Position 132: 5.5077618356318516e-05
Position 2892: 4.6522049203430575e-05
Position 985: 4.634938295384449e-05
Position 767: 4.1974510884360866e-05
Position 2141: 4.067843215934403e-05
Position 770: 3.686083789725102e-05
Position 1528: 3.480831307879346e-05
