Gene = ect
index = 1691
Annotated 5SS: [  435  5630  6019  6395  6941 10265 11176]
Annotated 3SS: [ 5393  5841  6127  6841 10029 10559 11244]
SMsplice 5SS: [  180  5630  6019  6395  6941 10265 11176]
SMsplice 3SS: [ 5393  5865  6127  6841 10029 10559 11244]
top_k =  1000
Partition function (log Z): 13.220414788251773

Sorted 5' Splice Sites (High to Low Probability):
Position 6019: 0.9992210814631813
Position 5630: 0.9960930038719537
Position 11176: 0.9950662597473512
Position 10265: 0.9624088384650122
Position 6941: 0.9216118257427621
Position 6395: 0.5460382206547681
Position 180: 0.4746086819842995
Position 435: 0.27361505035366385
Position 227: 0.11446471041369398
Position 193: 0.06956227246695826
Position 6439: 0.042638567472685615
Position 1114: 0.03761663092186872
Position 6701: 0.03041391348282772
Position 1029: 0.027258114497917926
Position 6244: 0.017033838688501692
Position 15: 0.01344573281133505
Position 9789: 0.011721757593277699
Position 2643: 0.011329623711088135
Position 9267: 0.011313293011659727
Position 897: 0.010259011385939244
Position 355: 0.01022614311606679
Position 10245: 0.00992816944535948
Position 9821: 0.008953941510971097
Position 6254: 0.00865253446660382
Position 388: 0.008586316332948056
Position 9768: 0.008572441275982562
Position 6430: 0.007811394567467481
Position 10482: 0.007151193227354521
Position 5202: 0.004856542161029605
Position 6437: 0.0047536177700540395
Position 6455: 0.004701602150324514
Position 9125: 0.0037342752841511965
Position 9240: 0.003706369698105111
Position 9772: 0.0037038833473001945
Position 8934: 0.002993472531917714
Position 491: 0.002968407819856267
Position 2669: 0.002957553481527102
Position 415: 0.002898355467896828
Position 8710: 0.0028233195761710912
Position 9516: 0.0026946734210470755
Position 8679: 0.0024577296723830556
Position 5764: 0.0019948338346503828
Position 11323: 0.0019415701565048346
Position 9693: 0.0018178308079674966
Position 2162: 0.0018097556087277237
Position 4037: 0.0017724093357619959
Position 9153: 0.001557273537069519
Position 6662: 0.0014831768543747668
Position 1091: 0.0014634874318057234
Position 5634: 0.0014438341009733904
Position 697: 0.0013084406313649594
Position 6333: 0.001298074608434755
Position 366: 0.0012724042694206485
Position 1365: 0.0012189304446867195
Position 11409: 0.0010795475752138853
Position 9188: 0.001059984486552979
Position 564: 0.0010098500923184659
Position 6406: 0.0010081367296998441
Position 11158: 0.0009725691321761313
Position 1563: 0.0009623639381750414
Position 8620: 0.0009192855340545156
Position 4353: 0.0008826866491386957
Position 9425: 0.0008231494904300517
Position 1483: 0.0007934494956184268
Position 2673: 0.0007126059817429449
Position 9831: 0.0006252034786634873
Position 9776: 0.0006007685852426692
Position 846: 0.0005930695667496519
Position 6220: 0.0005688798065301526
Position 6842: 0.0005631691308947761
Position 8972: 0.0004943540423122828
Position 813: 0.0004921168724524622
Position 6706: 0.00045516678412635197
Position 239: 0.0004239184619373397
Position 32: 0.0004227613589728328
Position 6266: 0.0003985785044520012
Position 10195: 0.0003904004055904487
Position 10252: 0.0003873817456377481
Position 6607: 0.0003766398614152439
Position 2501: 0.0003337166828570383
Position 468: 0.00031829810412902426
Position 6049: 0.00031068780730667824
Position 37: 0.00030899169638208134
Position 1568: 0.000292351052452845
Position 8163: 0.00029062863825852337
Position 11290: 0.00025064325644890594
Position 3602: 0.00024957866041110045
Position 398: 0.00021648700875657374
Position 6337: 0.00021613533659217124
Position 1094: 0.00020514502518743976
Position 606: 0.00019661475570037894
Position 9625: 0.00019369353703252564
Position 2920: 0.0001761302413153179
Position 5539: 0.00017168791972559135
Position 6446: 0.00016104037630066857
Position 6458: 0.00015869771373562945
Position 10269: 0.00015743943681017217
Position 3650: 0.0001570557081760454
Position 319: 0.00014623041390541625
Position 3228: 0.0001445734408874524
Position 1777: 0.00014337116850886213
Position 5424: 0.00013905395160932008
Position 6464: 0.00013764869386610296
Position 619: 0.0001332312789823077
Position 1341: 0.00013119110880551357
Position 621: 0.00012617153044714824
Position 1039: 0.00012020962957334628
Position 6078: 0.00011996808201629362
Position 6443: 0.00011611001402939761
Position 5801: 0.00010648796871933597
Position 10382: 0.00010607154440755278
Position 6044: 0.00010492107214346599
Position 205: 9.968586041812597e-05
Position 11251: 9.864026866877182e-05
Position 3380: 9.750913484134235e-05
Position 9104: 9.614949805772357e-05
Position 47: 8.828303329151427e-05
Position 2034: 7.438228608886142e-05
Position 4131: 7.329796706695485e-05
Position 2039: 7.271571438832863e-05
Position 926: 6.794761698780275e-05
Position 4165: 6.751604592041939e-05
Position 3659: 6.622355279259145e-05
Position 944: 6.345632058190268e-05
Position 6655: 5.948277354913798e-05
