Gene = cold
index = 1651
Annotated 5SS: [ 65 408 800]
Annotated 3SS: [342 488 852]
SMsplice 5SS: [ 65 408 800]
SMsplice 3SS: [149 488 852]
top_k =  1000
Partition function (log Z): -0.1934084172036865

Sorted 5' Splice Sites (High to Low Probability):
Position 408: 0.9955916263984995
Position 65: 0.9368009654967637
Position 800: 0.5663696605203805
Position 739: 0.08459026790928678
Position 804: 0.048572228650432085
Position 1076: 0.018780373625729423
Position 781: 0.009139491565350032
Position 1144: 0.006815082331064016
Position 670: 0.003673154509132203
Position 1114: 0.003406990679959651
Position 278: 0.0025299144011194288
Position 986: 0.0007233717937544229
Position 282: 0.0006769014366868361
Position 216: 0.0004500677573934064
Position 18: 0.00034830713479200943
Position 69: 0.0003305579361482484
Position 811: 0.00031906194730129555
Position 1018: 0.00029018428765158487
Position 639: 0.00025852018958880135
Position 270: 0.00022325318192240298
Position 1068: 0.0001700061941405195
Position 721: 0.00014917048505452217
Position 883: 0.00012458128211008924
Position 794: 0.00011654047839133436
Position 258: 0.00011442308822219726
Position 273: 0.00010709001086715583
Position 98: 8.988013471600898e-05
Position 763: 8.19073320665765e-05
Position 1055: 6.243169524380869e-05
Position 625: 5.815875313189872e-05
Position 412: 4.556390670638946e-05
Position 220: 4.494172523345379e-05
Position 236: 3.7547754649011004e-05
Position 754: 2.320568879114583e-05
Position 249: 1.930593379215395e-05
Position 1155: 1.802302191196463e-05
Position 590: 1.3024386700937914e-05
Position 399: 1.2768579585574623e-05
Position 881: 1.0014563372105717e-05
Position 374: 9.58904808110989e-06
Position 173: 7.332236666759623e-06
Position 688: 6.851767054034348e-06
Position 846: 2.9277024756406615e-06
Position 358: 2.325045124496805e-06
Position 661: 2.315818759628335e-06
Position 191: 2.2397589169794714e-06
Position 1049: 1.9412940324624117e-06
Position 550: 1.746462483247574e-06
Position 371: 1.4568260309318349e-06
Position 295: 1.1203693101391922e-06
Position 854: 7.47631671491305e-07
Position 1171: 6.259130007246702e-07
Position 694: 4.6448143896338003e-07
Position 659: 3.706641710653649e-07
Position 887: 2.6792166973074104e-07
Position 149: 2.552690216391937e-07
Position 329: 2.251951705248882e-07
Position 389: 1.931649665561798e-07
Position 397: 1.5903291591134964e-07
Position 488: 1.5358969822169703e-07
Position 222: 1.0504001292525716e-07
Position 196: 6.674171551751715e-08
Position 122: 6.22353122705135e-08
Position 120: 5.279970840949326e-08
Position 504: 3.815454802640587e-08
Position 380: 2.5864502244614963e-08
Position 511: 3.039442422680333e-09
Position 518: 4.149070895721285e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 488: 0.9653394511392362
Position 149: 0.8800514441577627
Position 852: 0.6752911259851608
Position 1201: 0.04293356313488719
Position 342: 0.028141022540360258
Position 807: 0.021294145074291216
Position 160: 0.017450319256462666
Position 532: 0.016401694734207075
Position 459: 0.012293654974144414
Position 172: 0.011222393462368132
Position 1171: 0.003307595754243914
Position 1179: 0.001950060556343753
Position 196: 0.0012295060688636069
Position 913: 0.0007025583553613205
Position 164: 0.0006655692486008864
Position 228: 0.0006471246214384202
Position 869: 0.0003195936261141821
Position 1301: 0.0002779258973402506
Position 874: 0.0002742683727978138
Position 945: 0.0002612993351069323
Position 1055: 0.00021223218100613388
Position 1002: 0.00020030365102784514
Position 1412: 0.00016838932408105685
Position 1068: 6.213859438386506e-05
Position 811: 5.613061193647883e-05
Position 718: 5.3507102282987115e-05
Position 368: 4.878262035998216e-05
Position 270: 4.790884168783455e-05
Position 1340: 4.589402697142778e-05
Position 649: 4.204191259425021e-05
Position 1013: 3.382295349543834e-05
Position 511: 3.1793620208983914e-05
Position 568: 3.162217104200331e-05
Position 550: 1.9688976276358318e-05
Position 669: 1.9223958311219464e-05
Position 1321: 1.7509669914923713e-05
Position 1114: 1.627517894901982e-05
Position 1231: 1.2062224718808539e-05
Position 970: 8.070230165973436e-06
Position 1315: 7.218879428544034e-06
Position 1360: 6.24316107334009e-06
Position 685: 5.354639520966909e-06
Position 622: 5.1251361779492526e-06
Position 216: 4.842385670300824e-06
Position 745: 4.837650933008451e-06
Position 206: 3.5458758436667474e-06
Position 688: 2.2606985716375446e-06
Position 667: 2.243573431434531e-06
Position 1351: 1.879246109091073e-06
Position 1109: 1.382411977319158e-06
Position 1018: 9.376415938032144e-07
Position 637: 8.337786147563066e-07
Position 1021: 8.091737801308288e-07
Position 682: 6.900192615312605e-07
Position 407: 4.7266869758043896e-07
Position 310: 4.6467372400888056e-07
Position 380: 4.0883798207677304e-07
Position 694: 2.7842393199352724e-07
Position 604: 2.52860597116788e-07
Position 179: 1.969203399140859e-07
Position 547: 9.576015486389665e-08
Position 426: 5.811892869275245e-08
Position 700: 4.270662884505801e-08
Position 706: 1.9756738615805058e-08
Position 60: 1.424613338792031e-08
Position 64: 6.143404761150497e-09
Position 364: 3.4324732587357873e-10
Position 412: 3.344447627054772e-14
