Gene = RpL23A
index = 1438
Annotated 5SS: [  59  846 1557 1653 1873 2101]
Annotated 3SS: [ 432  918 1612 1824 2057 2286]
SMsplice 5SS: [ 374  846 1557]
SMsplice 3SS: [ 432  918 1824]
top_k =  1000
Partition function (log Z): -3.986550044899269

Sorted 5' Splice Sites (High to Low Probability):
Position 846: 0.9691480461525371
Position 1557: 0.5733864381469687
Position 374: 0.4884753998224323
Position 1653: 0.4804777449965139
Position 1324: 0.3024090931482347
Position 1873: 0.2955960773211621
Position 1467: 0.14984454148329837
Position 59: 0.06484127048878265
Position 222: 0.019999467541504
Position 246: 0.018499314821918515
Position 1162: 0.016412455434428184
Position 1930: 0.015814554062916028
Position 280: 0.013774024916191573
Position 1207: 0.0070122083576672455
Position 165: 0.006398953558139175
Position 834: 0.005916787146350259
Position 1905: 0.005719652236487631
Position 1405: 0.005351584139413518
Position 1386: 0.004522684276357446
Position 2101: 0.004183508445280049
Position 1329: 0.0036328732158913534
Position 248: 0.003258230561254185
Position 1672: 0.0032389343861287095
Position 1465: 0.002888123259448189
Position 1071: 0.0027672392488504146
Position 153: 0.0024780719685129435
Position 267: 0.0022986808445156276
Position 1711: 0.0019099381165885827
Position 1014: 0.0018918884163959264
Position 1538: 0.0014991765508370876
Position 1480: 0.0014106280465155355
Position 1683: 0.0009841853656968379
Position 1249: 0.0009430300933090642
Position 1363: 0.0008194690083072455
Position 1893: 0.0007137089959085201
Position 378: 0.0006021432880471969
Position 848: 0.000517194194758378
Position 1662: 0.0005113097584155358
Position 681: 0.0004975615868126485
Position 294: 0.00041468939615775074
Position 217: 0.00036170096752133004
Position 1953: 0.00035340146028210316
Position 1198: 0.00034475422267842703
Position 1877: 0.00031451270422263905
Position 1471: 0.00030369455544740435
Position 630: 0.00030251008242619226
Position 333: 0.0002796209662433554
Position 323: 0.00025983232532797104
Position 704: 0.0002396304892635076
Position 203: 0.00021787642313133486
Position 186: 0.00019640684491926654
Position 1439: 0.00017298713769496057
Position 1347: 0.00015803086734323814
Position 1174: 0.00015692449152296758
Position 95: 0.00015071576724558442
Position 1896: 0.00014841130420776755
Position 232: 0.00013999775656280307
Position 1056: 0.00012026163154543667
Position 1430: 0.00011548218218421242
Position 1030: 9.327313069645827e-05
Position 1126: 9.31005616850033e-05
Position 2153: 8.872538721846429e-05
Position 22: 7.707920010266034e-05
Position 762: 7.52578985407831e-05
Position 2265: 4.9337115829420584e-05
Position 184: 4.8422191970429e-05
Position 226: 4.83343986754178e-05
Position 1422: 4.5316539050331876e-05
Position 252: 4.42700998046535e-05
Position 604: 3.931164045531962e-05
Position 1331: 2.8061772020273645e-05
Position 1840: 2.779532396091618e-05
Position 206: 1.8977803562135297e-05
Position 1007: 1.4607304449749137e-05
Position 2267: 9.331277391045896e-06
Position 240: 9.302059547203411e-06
Position 1213: 9.285243048496961e-06
Position 977: 5.83654340591162e-06
Position 810: 4.645124185944956e-06
Position 967: 4.533141424102437e-06
Position 771: 4.0806174743918984e-06
Position 250: 2.315036821625102e-06
Position 1166: 1.8467043292891664e-06
Position 708: 8.470066455535756e-07
Position 224: 8.286460604549576e-07
Position 1493: 7.325576255331765e-07
Position 1500: 5.470687151272628e-07
Position 1433: 2.5362971034391796e-07
Position 1561: 2.169638290824664e-07
Position 394: 1.2466886603897353e-07
Position 894: 2.089100661972091e-08
Position 425: 7.61747403905083e-09
Position 901: 7.277260043953428e-09
Position 406: 4.595163450305985e-09
Position 944: 1.17705117050549e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 918: 0.9778290496866295
Position 432: 0.6102309946461094
Position 1824: 0.42781293023915457
Position 1612: 0.33630273691238105
Position 2057: 0.33519497269953225
Position 1523: 0.2992647690811509
Position 1761: 0.2037517621628645
Position 1386: 0.11168318786296638
Position 1695: 0.047208433776685786
Position 1933: 0.029886985480718227
Position 1510: 0.021185137125843717
Position 1714: 0.016163770664532787
Position 1956: 0.011768892794958226
Position 2021: 0.009583182695453605
Position 2350: 0.008301457866354951
Position 1798: 0.004563622205636169
Position 1366: 0.004052235711355803
Position 1537: 0.0033997676939203783
