Gene = hay
index = 1723
Annotated 5SS: [ 117  381 2240]
Annotated 3SS: [ 286  440 2296]
SMsplice 5SS: [ 117  381 2240]
SMsplice 3SS: [ 182  440 2296]
top_k =  1000
Partition function (log Z): -1.7325490438736546

Sorted 5' Splice Sites (High to Low Probability):
Position 2240: 0.9978152681131981
Position 117: 0.9381380776024048
Position 381: 0.7356239309579882
Position 1900: 0.0477725144166279
Position 803: 0.04385640983384792
Position 1915: 0.02743813427303473
Position 1271: 0.019214654481964293
Position 1763: 0.013517095138933106
Position 1318: 0.01118650632689959
Position 2056: 0.010889743532004588
Position 1481: 0.009927951339443778
Position 1964: 0.009504429876652608
Position 583: 0.008005418848870911
Position 914: 0.007512353072922031
Position 2558: 0.007341943794355532
Position 650: 0.005156934993898233
Position 968: 0.00400368673345002
Position 106: 0.0027826204570333937
Position 419: 0.0023013642529160602
Position 1250: 0.0018167793295364397
Position 159: 0.0017281299419789702
Position 2439: 0.0014364480704441868
Position 1505: 0.001310547682955659
Position 56: 0.0012763503873772653
Position 940: 0.0010694427605403187
Position 531: 0.0008141998476457695
Position 979: 0.0006643516868954143
Position 1605: 0.0005323397951995241
Position 1464: 0.000413707911018941
Position 1443: 0.00039940250158292833
Position 109: 0.00037363944672546195
Position 2415: 0.000350944667746537
Position 2039: 0.000345639156142409
Position 376: 0.00032863875585386064
Position 2418: 0.00030004891706880173
Position 2427: 0.00028227034170725694
Position 369: 0.0002429459127752826
Position 1751: 0.0002150030962247894
Position 1999: 0.0002067609796703959
Position 121: 0.0001906524231432262
Position 1451: 0.00012638423360079388
Position 2527: 8.378826517791601e-05
Position 1461: 7.247309354640972e-05
Position 783: 7.210410667089689e-05
Position 763: 6.177576845172207e-05
Position 387: 6.16455175329511e-05
Position 2534: 5.289122107701439e-05
Position 2409: 4.522764718335909e-05
Position 2394: 3.4468884079427093e-05
Position 923: 2.9865905557762365e-05
Position 1404: 2.7894664765125706e-05
Position 2297: 2.38741678423877e-05
Position 2790: 2.3857792718480805e-05
Position 604: 2.3296674455661685e-05
Position 1417: 2.3111585215932893e-05
Position 385: 2.0888556037333592e-05
Position 366: 1.6616905609122813e-05
Position 2227: 1.5816512211973752e-05
Position 621: 1.4795869465413473e-05
Position 417: 1.0296710189465688e-05
Position 538: 8.981208531872027e-06
Position 1539: 8.875825743123027e-06
Position 46: 8.822454750161477e-06
Position 42: 8.093024394096125e-06
Position 2202: 8.00344607736404e-06
Position 663: 7.70813665208573e-06
Position 1576: 7.460386271658705e-06
Position 737: 7.084518611822571e-06
Position 1567: 5.390883000113905e-06
Position 2357: 5.122731322073752e-06
Position 1536: 4.894371109102479e-06
Position 142: 4.65744808643821e-06
Position 2602: 4.122600293543883e-06
Position 2480: 3.853720936996803e-06
Position 2321: 3.4001961336071082e-06
Position 453: 2.9712421725399917e-06
Position 1243: 2.3104248215694243e-06
Position 2314: 1.8876511751162885e-06
Position 136: 1.5324839487661995e-06
Position 2391: 1.404014577956151e-06
