Gene = RpL18
index = 1436
Annotated 5SS: [ 32 126 497]
Annotated 3SS: [ 95 409 573]
SMsplice 5SS: [ 32 497]
SMsplice 3SS: [ 95 573]
top_k =  1000
Partition function (log Z): -3.863517938865665

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9619419078196542
Position 497: 0.8667513962189162
Position 332: 0.07383805549911912
Position 271: 0.04964416293006337
Position 126: 0.03989414192391511
Position 329: 0.03423863018861741
Position 257: 0.012188371316300798
Position 275: 0.007201612132148216
Position 255: 0.002720631560627264
Position 393: 0.002514000281427246
Position 208: 0.0022863062759201362
Position 361: 0.0013004678941586204
Position 836: 0.0009540806530917733
Position 316: 0.0008045236219053233
Position 1047: 0.0007621719810319571
Position 632: 0.000628663705118064
Position 303: 0.0005769003812386895
Position 443: 0.0005686191592963335
Position 143: 0.00030137977575282065
Position 411: 0.00017455572800753708
Position 1088: 0.0001738831387437458
Position 194: 0.00015995600533116506
Position 491: 0.0001492217763900381
Position 58: 0.00012169771973945887
Position 430: 0.00011079860543434166
Position 532: 9.149067063836776e-05
Position 36: 9.111275431100944e-05
Position 514: 6.604086499209108e-05
Position 475: 5.7361108609349096e-05
Position 636: 4.113932872779432e-05
Position 97: 2.3846174860264518e-05
Position 766: 1.1003842595365233e-05
Position 20: 1.0475088379828162e-05
Position 397: 8.364693334668454e-06
Position 130: 8.197980506038935e-06
Position 763: 8.01091571614104e-06
Position 609: 5.021728880920838e-06
Position 841: 4.568176535761197e-06
Position 781: 3.928892012075083e-06
Position 402: 3.2874338339282684e-06
Position 783: 2.694611075980922e-06
Position 911: 1.9650354953383096e-06
Position 953: 1.8463564190359824e-06
Position 383: 1.829138135865666e-06
Position 77: 1.388188429321199e-06
Position 473: 1.3049612226523318e-06
Position 714: 1.0947909094055838e-06
Position 395: 1.047609851195287e-06
Position 796: 6.292995364111402e-07
Position 1002: 4.289014873792669e-07
Position 546: 3.7570801003651416e-07
Position 724: 6.5093035229008e-08
Position 576: 7.197524030637824e-10
Position 730: 5.962899582131659e-10
Position 560: 3.0275871148324215e-10
Position 739: 3.3876798832352976e-11
Position 727: 2.7328797732252746e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 573: 0.8385317252092419
Position 95: 0.7983120856936488
Position 409: 0.34240023465573244
Position 117: 0.032959551145154205
Position 591: 0.022975148584434973
Position 696: 0.007426481034478891
Position 120: 0.003429989730068253
Position 450: 0.0033892360038794964
Position 383: 0.0022474703587359378
Position 630: 0.0010666669434150722
Position 1145: 0.0010638977254298684
Position 160: 0.0009378271530551274
Position 903: 0.0009058792980464905
Position 430: 0.0008407880388860127
Position 675: 0.0006411829980570161
Position 332: 0.0006334847650036725
Position 469: 0.0005924994636523581
Position 163: 0.0005719776915536862
Position 143: 0.00041796365161744477
Position 656: 0.0002692384260177161
Position 708: 0.00019953011644256654
Position 648: 0.00012741125883971097
Position 442: 0.00012339479663844575
Position 993: 8.321181595910364e-05
Position 606: 6.393018329638715e-05
Position 804: 5.1078183719584096e-05
Position 885: 4.526808018372885e-05
Position 202: 3.3848927068061565e-05
Position 303: 2.676237212692625e-05
Position 774: 2.007767969940905e-05
Position 609: 1.3726169507928747e-05
Position 908: 1.3049369805531197e-05
Position 828: 1.1740611478576225e-05
Position 271: 7.823356076242367e-06
Position 300: 6.164159566937582e-06
Position 1129: 4.451466926064617e-06
Position 1093: 2.6724904104264057e-06
Position 933: 1.5451659448193135e-06
Position 1031: 1.2208394827270017e-06
Position 220: 9.469262593247129e-07
Position 1002: 7.135473832912647e-07
Position 280: 6.37247022822132e-07
Position 812: 6.320067529176147e-07
Position 525: 6.303625817437077e-07
Position 496: 3.869014835350637e-07
Position 945: 3.3759419881204734e-07
Position 1131: 1.0078614501269406e-07
Position 65: 2.4393558183691887e-08
Position 457: 1.1940831169930658e-08
