Gene = Pex3
index = 1372
Annotated 5SS: [195]
Annotated 3SS: [313]
SMsplice 5SS: [1216]
SMsplice 3SS: [1732]
top_k =  1000
Partition function (log Z): -10.839364876882533

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.37075585204834427
Position 275: 0.28649665387080187
Position 1216: 0.2656344669949052
Position 27: 0.1551790727872568
Position 1890: 0.03109887602746072
Position 173: 0.030167294248900394
Position 1861: 0.010619378389629093
Position 195: 0.008816129234956544
Position 493: 0.005207922241211239
Position 1902: 0.004802299676045336
Position 628: 0.0028351758857717143
Position 336: 0.002833766408171883
Position 726: 0.002288932636908796
Position 1662: 0.001908673392393201
Position 802: 0.0018597579853559853
Position 500: 0.0018175658344342692
Position 956: 0.001688506906206837
Position 1376: 0.0016308284181125446
Position 314: 0.0015952544804977667
Position 1650: 0.0011457548866763872
Position 973: 0.0008451321331323701
Position 1814: 0.0006062575964488932
Position 1900: 0.0005327065207243317
Position 1703: 0.0005189738309930814
Position 900: 0.0004875544294238955
Position 1869: 0.00038862998198480915
Position 836: 0.00036014342267661647
Position 620: 0.00029324407722666626
Position 1104: 0.0002698431744238135
Position 217: 0.00023495388502408018
Position 1156: 0.00020085070228622034
Position 471: 0.00019204370442740525
Position 234: 0.00018120229435105153
Position 1223: 0.00014498150530440287
Position 478: 0.00014271167958704079
Position 1326: 0.0001265493672838578
Position 1864: 0.0001120935029840772
Position 1614: 0.00011108038323944442
Position 1321: 8.569187884606586e-05
Position 321: 7.443361863371969e-05
Position 877: 7.288666595802703e-05
Position 1558: 5.9576763740706644e-05
Position 1201: 5.875763550014927e-05
Position 675: 3.733805859614116e-05
Position 421: 3.048508714466978e-05
Position 1297: 2.703541307708776e-05
Position 1925: 2.4457800091390757e-05
Position 1038: 2.411837889316578e-05
Position 1522: 2.154723159163003e-05
Position 387: 1.7874913608805913e-05
Position 1787: 1.423988371177853e-05
Position 754: 5.5624347059725364e-06
Position 543: 4.236155753655428e-06
Position 817: 3.386663322681276e-06
Position 618: 3.3450303443459568e-06
Position 810: 2.5208543308986024e-06
Position 664: 1.2867440611084123e-06
Position 1076: 1.2295486111816904e-06
Position 538: 1.210077587484314e-06
Position 1699: 9.742321134446021e-07
Position 654: 9.152637757306881e-07
Position 355: 7.944051335353165e-07
Position 1226: 7.722903088883356e-07
Position 159: 7.072781335997845e-07
Position 390: 5.508124212423853e-07
Position 1448: 1.5990663329680643e-07
Position 1411: 1.9775608108965878e-10
Position 487: 8.671605895513776e-11
