Gene = rk
index = 1858
Annotated 5SS: [  281  8312  9607 10334 10803 11466 11612 13428 14655 14851 14982 15183
 15612 17450]
Annotated 3SS: [ 7417  9534 10189 10658 11393 11539 13358 14516 14709 14915 15038 15243
 15667 17506]
SMsplice 5SS: [  281  9607 10334 11466 11612 13428 14655 14851 14982 15183 15612 15808
 17450]
SMsplice 3SS: [ 9534 10189 10658 11539 13358 14516 14709 14915 15038 15243 15667 15868
 17506]
top_k =  1000
Partition function (log Z): 10.9564932977948

Sorted 5' Splice Sites (High to Low Probability):
Position 15612: 0.9961201252532185
Position 14851: 0.9841477274566963
Position 14655: 0.9699512923138743
Position 15183: 0.9671365430326236
Position 17450: 0.9537544851616784
Position 15808: 0.9350975949059034
Position 10334: 0.9189424642255045
Position 14982: 0.8328875556961467
Position 13428: 0.7815723322630401
Position 11466: 0.7693115894045169
Position 9607: 0.6410553121804655
Position 281: 0.6351594577296716
Position 11612: 0.5186146555563707
Position 10016: 0.5154619827309689
Position 17989: 0.429576399210087
Position 8312: 0.26839206169639707
Position 6210: 0.23516035285153453
Position 417: 0.14241853100526178
Position 10803: 0.12654278100565067
Position 6940: 0.11836160604569365
Position 16693: 0.09474829651749518
Position 13812: 0.06928042129581302
Position 8988: 0.06756876749134831
Position 12549: 0.06207331158428251
Position 11002: 0.04780643315377142
Position 109: 0.04661497125445208
Position 11065: 0.03716818516842559
Position 114: 0.029899422671632092
Position 15857: 0.029271327856379745
Position 11803: 0.02744479069188655
Position 9326: 0.023088952988510027
Position 12374: 0.021610469794484125
Position 12996: 0.017649940205310098
Position 283: 0.014744084423533773
Position 11918: 0.014739142488796162
Position 15966: 0.013538558694075433
Position 672: 0.01331618831718525
Position 14318: 0.01330333673411
Position 13459: 0.012948740444789407
Position 813: 0.012431072846194794
Position 7162: 0.012233749961948967
Position 16106: 0.012160265165762905
Position 6251: 0.012112575066653083
Position 17829: 0.011962009843378786
Position 12646: 0.010506024322537614
Position 393: 0.009560490225826467
Position 399: 0.009479421853200552
Position 17886: 0.008660256231148236
Position 881: 0.008161874648421382
Position 375: 0.008135304290301092
Position 7100: 0.007714006574309131
Position 14847: 0.007622023392220607
Position 401: 0.007471182739275204
Position 373: 0.00738647954342305
Position 10: 0.007354190785250211
Position 377: 0.007224346621392069
Position 397: 0.007081501648663463
Position 10338: 0.006958203485473472
Position 15187: 0.006703339846825929
Position 7625: 0.006673190520951599
Position 12442: 0.0062867858636871995
Position 11470: 0.006137488469851443
Position 9629: 0.0057762198799012525
Position 16333: 0.005554976539537224
Position 403: 0.005422768008638727
Position 13466: 0.005138106602862007
Position 17855: 0.005033331537796338
Position 17972: 0.005009172259759103
Position 395: 0.0049661051168986255
Position 18321: 0.004874037366643259
Position 10982: 0.004779059686717437
Position 14643: 0.0044535635001448585
Position 12977: 0.004413758376067999
Position 12640: 0.003661913919854006
Position 17225: 0.0035696503459133563
Position 8984: 0.0035667974619082664
Position 677: 0.00347624974566142
Position 15011: 0.003163491483916641
Position 5865: 0.0031596958624081576
Position 612: 0.003153870435212344
Position 13059: 0.0031314068807690816
Position 1368: 0.003097917336334815
Position 13483: 0.0030855504758042795
Position 11487: 0.002998484526937242
Position 12410: 0.0029171482565951675
Position 5658: 0.0027753376095815884
Position 28: 0.0026026051083292015
Position 4545: 0.0025832148330624046
Position 1046: 0.0024921109261505084
Position 305: 0.0024890527295642973
Position 12416: 0.0024343618398242326
Position 12560: 0.002316102469327394
Position 11862: 0.002226740136987634
Position 11899: 0.001964729412490879
Position 9754: 0.0017490017690252357
Position 12681: 0.0016449689727709885
Position 12655: 0.001486951935239216
Position 5871: 0.001412407901386004
Position 7177: 0.0013616286659915535
Position 12543: 0.001269345966098192
Position 10881: 0.0012316243759334681
Position 12037: 0.001124676618858437
Position 11912: 0.0011239217088998483
Position 11766: 0.0010324846259431883
Position 18172: 0.0009758486258899164
Position 369: 0.0009447120409394355
Position 371: 0.0008493752449636115
Position 1497: 0.0008047941411563381
Position 129: 0.0007833255667824292
Position 12594: 0.0007614345414435164
Position 12538: 0.000724400107396733
Position 6260: 0.0005916335958728165
Position 1595: 0.0005779091157301562
Position 9637: 0.0005531325377347029
Position 6060: 0.0005454878840433266
Position 15839: 0.00048910872250108
Position 18157: 0.00046512018004368256
Position 15616: 0.00045473803212070176
Position 731: 0.00042669368348623524
Position 14986: 0.0004258786308918532
Position 640: 0.0004167122873244845
Position 261: 0.0004047248163617231
Position 11607: 0.0003960865179480735
Position 16375: 0.0003871393803427711
Position 18301: 0.00037120923035341777
Position 1075: 0.0003534901803072861
Position 58: 0.0002944910846865092
Position 16064: 0.00029316183150834537
Position 10873: 0.0002845905416351926
Position 8360: 0.0002611109072793439
Position 16006: 0.00025460803329344317
Position 18070: 0.00024546155339634816
Position 16120: 0.00021978317322469038
Position 15970: 0.00021702244933187554
Position 14807: 0.0001795776551468585
Position 16453: 0.00013393463764571034
Position 11271: 0.00010511180761776309
Position 16152: 8.9970183806194e-05
Position 15973: 8.540376309441673e-05
Position 14855: 7.836546702663132e-05
Position 15222: 6.1624112385212e-05
Position 17605: 5.5399236401165295e-05
Position 15217: 4.8772472557348544e-05
Position 16060: 3.979404452132979e-05
Position 15343: 3.3097594028564346e-05
Position 14957: 3.0288663755493594e-05
Position 14979: 2.825131250020879e-05
Position 15812: 2.7549544193943563e-05
Position 16009: 2.4855921476742263e-05
Position 15559: 2.4451630591716428e-05
Position 14897: 2.2899572849283477e-05
Position 15536: 1.987794149017859e-05
Position 15268: 7.525338160558363e-06
Position 15524: 6.2799038928397315e-06
Position 15215: 5.213356997008984e-06
Position 15689: 5.070293180602529e-06
Position 3313: 4.571827788865791e-06
Position 16011: 4.5648543238003976e-06
Position 15574: 4.519417841119852e-06
Position 15409: 3.0294308371041504e-06
Position 15231: 2.881161207320902e-06
Position 15294: 2.4363574011133275e-06
Position 15478: 1.9398207073289773e-06
Position 15243: 1.9071180010579545e-06
