Gene = RhoGEF4
index = 1426
Annotated 5SS: [ 234  857 1468]
Annotated 3SS: [ 298  913 1526]
SMsplice 5SS: [ 234  857 1468]
SMsplice 3SS: [ 298  913 1526]
top_k =  1000
Partition function (log Z): 1.7000597201012524

Sorted 5' Splice Sites (High to Low Probability):
Position 1468: 0.9925140252382186
Position 857: 0.9447078861484306
Position 234: 0.8301252212067712
Position 13: 0.18433013616166702
Position 808: 0.03536497929337761
Position 454: 0.02220734780241205
Position 1854: 0.018644958878504855
Position 1202: 0.01482952558777114
Position 1230: 0.013991962365566447
Position 50: 0.013197025851240052
Position 1051: 0.010275774757687013
Position 1881: 0.005891670040681302
Position 225: 0.004205812722610481
Position 786: 0.0035573880530860294
Position 1289: 0.0031513256319316415
Position 1845: 0.0026247959452685614
Position 1160: 0.0023832729461468367
Position 1137: 0.0018514685316900056
Position 1814: 0.001713323513095965
Position 1992: 0.0016714109725784773
Position 1012: 0.0015354902593148953
Position 35: 0.0009485625865850415
Position 621: 0.0008623826815424252
Position 778: 0.0008120820262798797
Position 846: 0.0007669038252017204
Position 1837: 0.0006679142632433196
Position 1066: 0.0006042511440586115
Position 1441: 0.0005302282420375228
Position 1228: 0.0005092949764694013
Position 1472: 0.0004914167448013452
Position 1817: 0.0004405623089341445
Position 188: 0.0003992542899987841
Position 733: 0.00039229864952980046
Position 630: 0.0003765780898609876
Position 417: 0.00035673407070262116
Position 1196: 0.0003530238118952998
Position 220: 0.0002989718162256169
Position 1064: 0.000186539205798786
Position 1174: 0.00018014828674167157
Position 405: 0.00016083529559229818
Position 1949: 0.00015665560607273576
Position 1212: 0.00013757846412299927
Position 1194: 0.0001234481956654173
Position 580: 0.0001053987158386696
Position 261: 9.993710630502895e-05
Position 1300: 9.074573121200914e-05
Position 849: 8.033990611301125e-05
Position 1033: 7.410095159863753e-05
Position 984: 6.124498776959643e-05
Position 1271: 6.091844340543162e-05
Position 2159: 5.0497378092482075e-05
Position 1425: 4.835017418725727e-05
Position 512: 4.375334945773424e-05
Position 2090: 4.3740870384644564e-05
Position 870: 4.296534491328453e-05
Position 1122: 3.901057503912051e-05
Position 1617: 3.607355730861135e-05
Position 1968: 3.503488192546668e-05
Position 2188: 3.19186757148266e-05
Position 959: 2.6705266761101296e-05
Position 329: 2.6646185536944856e-05
Position 371: 2.6144477222523816e-05
Position 702: 2.48429937751137e-05
Position 57: 2.2921470828193927e-05
Position 1448: 1.7338314673972127e-05
Position 2121: 1.725989449216171e-05
Position 89: 1.606323906401673e-05
Position 1591: 1.4810716357831993e-05
Position 1112: 1.4539668388926978e-05
Position 1321: 1.1343834455827709e-05
Position 628: 1.12653516378973e-05
Position 1177: 1.0890507100846055e-05
Position 2127: 1.056926235964242e-05
Position 824: 1.0424588603491722e-05
Position 289: 9.777706017088354e-06
Position 944: 8.546706261193286e-06
Position 458: 7.038349094636364e-06
Position 2156: 6.88672280644507e-06
Position 1624: 3.2217715751628037e-06
Position 722: 2.1497726045320196e-06
Position 377: 1.983697014764419e-06
Position 278: 1.8706641364002767e-06
Position 763: 1.7661994547379718e-06
Position 103: 1.533769316079941e-06
Position 1114: 1.5183056200957475e-06
Position 725: 1.3176387387458057e-06
Position 1743: 1.058272166323242e-06
Position 1702: 1.0267452496208292e-06
Position 1927: 9.809772367337275e-07
Position 60: 9.77011399555478e-07
Position 263: 5.751846382541393e-07
Position 876: 4.98211692116338e-07
Position 2112: 4.792566768331635e-07
Position 691: 4.3046289345099276e-07
Position 2085: 2.8421356849110896e-07
Position 52: 2.779690858674467e-07
Position 298: 1.5045415652011128e-07
Position 1539: 2.021337605471426e-08
Position 657: 1.0611150100466228e-08
Position 1689: 7.746245962961934e-09
Position 961: 3.5180561319556747e-09
Position 693: 6.57064081046309e-10
Position 919: 3.532035692008353e-10
Position 1482: 5.404247025411799e-11
Position 1359: 8.705445674916141e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 913: 0.9964135865896058
Position 1526: 0.9833648411769931
Position 298: 0.7758343082204879
Position 85: 0.18347900588350968
Position 669: 0.03737718254210209
Position 1957: 0.028770211481261833
Position 1271: 0.019325222214249708
Position 1292: 0.015094871444751476
Position 1359: 0.014228196876806175
Position 114: 0.012808478580486508
Position 468: 0.010704558233971413
Position 2045: 0.006449082621622793
Position 317: 0.006044596329255676
Position 384: 0.0030864590308551797
Position 474: 0.0028095321925889474
Position 774: 0.0026147845892315518
Position 564: 0.0020469900577133066
Position 714: 0.0019107236774361018
Position 702: 0.0018486960064388238
Position 1722: 0.0015979786618499723
Position 1553: 0.0015039107419759434
Position 2225: 0.0013782702487523508
Position 1002: 0.0013040900923934051
Position 118: 0.001297613196762601
Position 1912: 0.0007975495299314925
Position 1305: 0.0007750829962270727
Position 365: 0.0007667816384093217
Position 1074: 0.0007578821772122753
Position 1743: 0.0006028268321417781
Position 1561: 0.0005940533993658803
Position 429: 0.00042435563772047556
Position 807: 0.00037600752066182857
Position 522: 0.0003599705851593018
Position 680: 0.00035013191468685837
Position 1997: 0.00031654459319387855
Position 652: 0.00021078476265376774
Position 89: 0.00017893675069859962
Position 1876: 0.0001781985771717972
Position 1257: 0.00017153118705482746
Position 165: 0.00015965258943057096
Position 884: 0.0001269513463923177
Position 1228: 0.00011929333696284456
Position 2075: 0.0001136160135180871
Position 1104: 9.053711106573406e-05
Position 1146: 8.542347781959507e-05
Position 924: 8.53949188191191e-05
Position 2152: 7.104913741876551e-05
Position 684: 7.00899740376013e-05
Position 2047: 6.361443950409877e-05
Position 326: 6.274117419530133e-05
Position 870: 6.055255119736495e-05
Position 329: 5.9806575516513314e-05
Position 832: 5.774501754876828e-05
Position 1748: 5.299338678724987e-05
Position 1194: 4.7910476217036136e-05
Position 2231: 4.1939035636624625e-05
Position 1664: 3.283163406576983e-05
Position 171: 3.0804595632416434e-05
Position 1610: 3.0335000234154957e-05
Position 1927: 2.9518239013809142e-05
Position 927: 2.689702634735496e-05
Position 1077: 2.043629820804516e-05
Position 711: 1.5204747823397115e-05
Position 744: 1.192757502186641e-05
Position 393: 1.0306471760744201e-05
Position 122: 8.60026102862484e-06
Position 1038: 8.477246725707619e-06
Position 1380: 4.728287980626153e-06
Position 1617: 4.563845709060707e-06
Position 1089: 3.97160946322349e-06
Position 228: 2.8078966965635337e-06
Position 1575: 2.6493531720206743e-06
Position 1368: 2.5759332625541247e-06
Position 856: 2.154166039693843e-06
Position 804: 2.0533549226370326e-06
Position 1413: 1.591253087120158e-06
Position 1826: 1.3434999402327313e-06
Position 1636: 1.3158778033116882e-06
Position 972: 1.262086564392612e-06
Position 2112: 1.0344522695517771e-06
Position 1760: 1.0213494600941118e-06
Position 1410: 9.931321579327935e-07
Position 2001: 9.139971358288303e-07
Position 1458: 8.858259697952229e-07
Position 1580: 7.828584427044416e-07
Position 187: 7.758458544260704e-07
Position 426: 7.002790896157617e-07
Position 435: 6.511000593639239e-07
Position 1062: 6.391533000798866e-07
