Gene = bdl
index = 1627
Annotated 5SS: [ 576 4892 5367 5988 6409]
Annotated 3SS: [4383 4956 5758 6201 6476]
SMsplice 5SS: [ 576 4892 5367 5988 6409]
SMsplice 3SS: [4383 4956 5758 6201 6476]
top_k =  1000
Partition function (log Z): 5.361555733073527

Sorted 5' Splice Sites (High to Low Probability):
Position 5367: 0.9928087074519519
Position 6409: 0.9802393932626996
Position 576: 0.9614113990551701
Position 5988: 0.9442198205552627
Position 4892: 0.9338400374095462
Position 4156: 0.29617193718079726
Position 2014: 0.24264546320030292
Position 1804: 0.22793649615358755
Position 1070: 0.10116489014551311
Position 1489: 0.08911574695870846
Position 2729: 0.05690873241860294
Position 4896: 0.03587053158068927
Position 4291: 0.01999182188912993
Position 7140: 0.016965214348986197
Position 3841: 0.01568561415067963
Position 492: 0.014732215348161656
Position 4178: 0.01179960626997928
Position 4523: 0.006774444433661006
Position 4837: 0.006712231607649455
Position 6107: 0.005655530302848322
Position 919: 0.005457543453772626
Position 591: 0.004288032697899682
Position 632: 0.004106687302407863
Position 6362: 0.0033761961655954906
Position 610: 0.0033439083648993243
Position 2515: 0.0031958154846160186
Position 2278: 0.002978728977939216
Position 2268: 0.0029767452074578884
Position 4168: 0.0023039195987628693
Position 1051: 0.0021174268592122378
Position 5607: 0.0017959924445357716
Position 4172: 0.0017632570756766044
Position 4170: 0.0016283199203525774
Position 2962: 0.0013563624140935885
Position 4283: 0.0013109990241879125
Position 1808: 0.00128053386078298
Position 4174: 0.0012777263748283117
Position 6137: 0.001250069741446537
Position 6419: 0.0012284625876572788
Position 4166: 0.0011660221344351005
Position 2296: 0.0011593818265522192
Position 2752: 0.0011386872635099057
Position 6061: 0.0011356552778978837
Position 6002: 0.0010865033254988706
Position 1906: 0.0009760840103633292
Position 1467: 0.0009454242893041215
Position 6776: 0.0008148028770081421
Position 6332: 0.0008018844059380744
Position 2948: 0.0007436560662719146
Position 5614: 0.0007342447727771757
Position 4056: 0.0007334262607734911
Position 7205: 0.0006843213119221333
Position 2178: 0.000659254045281742
Position 6761: 0.000551919450298631
Position 4006: 0.0005290777415388796
Position 6291: 0.00045212797345787147
Position 6840: 0.0004507452394715695
Position 6144: 0.00044102655766357554
Position 6652: 0.0003878989394415441
Position 2053: 0.00036764590000292884
Position 5437: 0.0003364011950150011
Position 2733: 0.0003234357074039393
Position 6077: 0.00031939629290435057
Position 223: 0.0003172125589202971
Position 6026: 0.0002488256098520783
Position 5451: 0.0002464759544942929
Position 2350: 0.00022357893381515407
Position 3033: 0.00021887982683597073
Position 317: 0.00019607187010898974
Position 4753: 0.0001956169338326895
Position 3868: 0.00019100126487972224
Position 1475: 0.00019090513619097116
Position 6010: 0.00018909638282923073
Position 5109: 0.00016227353162838337
Position 6068: 0.0001568814527266366
Position 6377: 0.00015625179271525367
Position 4824: 0.00015271334270026355
Position 6075: 0.00015254543497012846
Position 6536: 0.000137877251874126
Position 1479: 0.00012791835210558696
Position 7162: 0.00012685908791376104
Position 6845: 0.00012322874018247504
Position 2504: 0.00011684217724073053
Position 4540: 0.00011569461436648723
Position 2508: 0.00011223655741852932
Position 4527: 0.00011068639497967518
Position 1278: 0.00010804055354740772
Position 699: 0.00010685364004764972
Position 2499: 0.0001057285004160407
Position 126: 0.00010549521500811833
Position 580: 0.00010513238016042038
Position 6162: 0.00010486841579777518
Position 1105: 0.00010342884799410007
Position 1291: 9.943877573289862e-05
Position 3479: 8.632114030817047e-05
Position 6389: 8.046215446243066e-05
Position 6065: 7.948573497202132e-05
Position 7144: 6.992047861595906e-05
Position 825: 6.603900827512647e-05
Position 7226: 6.52637930373817e-05
Position 5582: 5.409220223571488e-05
Position 5472: 5.348736295467172e-05
Position 1486: 5.269545804669087e-05
Position 442: 5.1794487246601355e-05
Position 4633: 5.069952886624116e-05
Position 7166: 5.011834555100739e-05
Position 5229: 5.001504590175684e-05
Position 585: 4.957052107738125e-05
Position 558: 4.353090584496953e-05
Position 5661: 4.170653615503531e-05
Position 4713: 4.117084965017395e-05
Position 1028: 3.397500282751027e-05
Position 1710: 3.243692616160879e-05
Position 2311: 3.186485688219584e-05
Position 6000: 3.066314904813001e-05
Position 6872: 2.9647067843938217e-05
Position 1571: 2.8587874155864603e-05
Position 287: 2.3355092959182902e-05
Position 6901: 2.0242776466080106e-05
Position 1542: 1.9774398202759382e-05
Position 6109: 1.90669218490085e-05
Position 6663: 1.8981577972225913e-05
Position 6659: 1.8560224482497446e-05
Position 194: 1.608844597590686e-05
Position 2535: 1.600055147655559e-05
Position 1380: 1.5244866481702659e-05
Position 1271: 1.4720847812514329e-05
Position 952: 1.4592623983184486e-05
Position 142: 1.4139971630054088e-05
Position 504: 1.3925462722278852e-05
Position 5932: 1.3874760505140763e-05
Position 1705: 1.3603853332829225e-05
Position 6306: 1.3487316511090123e-05
Position 6345: 1.3221147529676453e-05
Position 6434: 1.2401800469897826e-05
Position 6111: 1.1909283823610809e-05
Position 147: 1.183155156802413e-05
Position 2939: 1.1241045326834899e-05
Position 507: 1.115644673822783e-05
Position 1421: 1.0785409717053197e-05
Position 4968: 9.33683146460783e-06
Position 1569: 8.9005299550939e-06
Position 308: 8.702095844166175e-06
Position 1736: 8.454763475259404e-06
Position 1493: 7.995122857749206e-06
Position 7190: 7.782745329083144e-06
Position 715: 6.1253954707733865e-06
Position 6767: 6.016100001304847e-06
Position 5788: 5.989754185348928e-06
Position 1416: 5.791859641413461e-06
Position 6091: 5.359642925981784e-06
Position 6667: 4.22222991245027e-06
Position 1699: 3.969393853606258e-06
Position 1108: 3.2264205232804032e-06
Position 244: 3.104013122202407e-06
Position 829: 3.0276886356550176e-06
Position 28: 2.330198589461797e-06
Position 905: 1.9755126869769725e-06
Position 5148: 1.9272430301053743e-06
Position 291: 1.8490057774814106e-06
Position 621: 1.6104316735951877e-06
Position 719: 1.5502249606294263e-06
Position 1744: 1.4682337745919844e-06
Position 934: 1.4207268176942057e-06
Position 7108: 1.08532269251623e-06
Position 1218: 1.052798113361604e-06
Position 1301: 6.957678787341171e-07
Position 752: 4.696663851115285e-07
Position 289: 4.640437932302574e-07
Position 7100: 4.511152526681971e-07
Position 1136: 3.501022422220996e-07
Position 1248: 3.0172668711354857e-07
Position 6: 2.6650945250237915e-07
Position 33: 2.447366365419722e-07
Position 6867: 2.2557814473196064e-07
Position 299: 1.432904077754958e-07
Position 738: 1.1726619735637618e-07
Position 774: 9.600379246451026e-08
Position 1265: 9.565418738564768e-08
Position 6531: 8.938273109286814e-08
Position 1327: 5.7870442744530476e-08
Position 832: 5.1322316012935744e-08
Position 713: 2.5690642952084547e-08
Position 6177: 1.95487270383068e-09
Position 945: 4.837888367325472e-10
Position 1178: 4.5288562840908895e-10
Position 1473: 2.1920057997402868e-10
Position 5000: 6.093332391630591e-11
Position 783: 2.3017345923544786e-11
Position 5093: 2.251682682086553e-11
Position 6236: 1.2116781498588703e-11
Position 6278: 1.2099159312460891e-11
Position 1143: 2.286872950953846e-12
Position 799: 6.941123441553301e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4956: 0.9940686106916313
Position 6476: 0.9863117614982231
Position 5758: 0.95641266076658
Position 6201: 0.8542387117172408
Position 4383: 0.62642379973557
Position 3800: 0.485212339939653
Position 1860: 0.14286786309510424
Position 1155: 0.13989861408466875
Position 820: 0.13731658900634242
Position 4239: 0.11621566679922873
Position 1655: 0.109868173056781
Position 1882: 0.09320209616963247
Position 6251: 0.05799443331064812
