Gene = SCAR
index = 1461
Annotated 5SS: [ 299 1935 2210 2942 4341 4657]
Annotated 3SS: [1125 2107 2860 3672 4406 4714]
SMsplice 5SS: [ 197 1935 2942 4341 4657]
SMsplice 3SS: [1125 2860 3672 4406 4714]
top_k =  1000
Partition function (log Z): 3.438554308626532

Sorted 5' Splice Sites (High to Low Probability):
Position 4657: 0.9978217539789491
Position 4341: 0.9864665174364717
Position 197: 0.8277089248286974
Position 1935: 0.7531796758995882
Position 2942: 0.7101329108345106
Position 2581: 0.44758444104424616
Position 2192: 0.18847600678449677
Position 2012: 0.1589700103346524
Position 2206: 0.11675675948583837
Position 2210: 0.09255699794420831
Position 2664: 0.06626369959053889
Position 4994: 0.06016775856435779
Position 2975: 0.03779957158511984
Position 2459: 0.029228833166871
Position 1041: 0.02914920186431058
Position 3195: 0.026746634363239867
Position 3161: 0.024842559405829377
Position 1033: 0.02325952835273476
Position 442: 0.022245074203071945
Position 3200: 0.019827529074893074
Position 2415: 0.0154773963184858
Position 1463: 0.012641606501059896
Position 27: 0.011279482420305674
Position 3529: 0.011175898250984332
Position 3599: 0.011120534504850526
Position 4063: 0.009459237176660354
Position 739: 0.00911179292099337
Position 651: 0.008696349118488347
Position 4947: 0.008567435804506463
Position 220: 0.008203438035617037
Position 1454: 0.007969038716789313
Position 821: 0.007172380661534608
Position 1967: 0.006760126030184164
Position 1030: 0.006004821498268375
Position 603: 0.0055910771606756775
Position 393: 0.005170828389052743
Position 3135: 0.0048538877697904634
Position 203: 0.004567714391406166
Position 733: 0.004341038260669193
Position 299: 0.004147420306726246
Position 1353: 0.004110354671054177
Position 3562: 0.004006982101946459
Position 3608: 0.0037828014191053955
Position 2678: 0.003729444182023259
Position 826: 0.0036539498066398726
Position 1511: 0.003028421483037839
Position 3633: 0.002687087538779519
Position 2063: 0.0026136428247548102
Position 688: 0.0024120507323270248
Position 831: 0.002322330027382939
Position 185: 0.00224672455977593
Position 2016: 0.002241018037663083
Position 154: 0.0019978366115099974
Position 446: 0.0018566273254397312
Position 215: 0.0017669858084157705
Position 3407: 0.0017411997092017122
Position 4276: 0.0017177521710542109
Position 5116: 0.0017054815143005087
Position 655: 0.0016740172485626554
Position 2355: 0.001641486883310753
Position 523: 0.0016308659092168136
Position 4661: 0.001527609523823822
Position 504: 0.0014723213374234281
Position 3460: 0.0014473190120636663
Position 692: 0.0014257628885410141
Position 2906: 0.0013856438966911378
Position 618: 0.0012642573305320407
Position 2866: 0.0011836088811524826
Position 2585: 0.001176753815070295
Position 1052: 0.0011714574435110893
Position 2711: 0.001140935088916198
Position 4908: 0.0010760827530720846
Position 4189: 0.0010542426998661253
Position 297: 0.001044317126909967
Position 1976: 0.0007919263753322188
Position 2484: 0.000775263752076097
Position 670: 0.0007312921595423167
Position 5100: 0.0006865386116256816
Position 225: 0.00062999521948094
Position 2648: 0.0005860638330391628
Position 4991: 0.0005851219778028039
Position 494: 0.0005830544061697567
Position 471: 0.0005802286960488916
Position 2336: 0.0005481651467625289
Position 5542: 0.0005005350148742355
Position 314: 0.00047715142015896305
Position 2188: 0.0004751204433641742
Position 13: 0.0004663948237482408
Position 1348: 0.0004511258413041832
Position 1983: 0.00043165408707741533
Position 234: 0.00037601429831705035
Position 939: 0.00037540341754856794
Position 5237: 0.00034610394762879857
Position 805: 0.00032697540473859064
Position 773: 0.00032206307537085093
Position 515: 0.00025572550963230543
Position 436: 0.00025047554414658164
Position 1151: 0.00024584875626718365
Position 5087: 0.00022992997759173925
Position 810: 0.000218528854824547
Position 4018: 0.0002165746480876313
Position 1939: 0.00019936420775395518
Position 2228: 0.0001835362638292868
Position 4677: 0.00015791943800949864
Position 187: 0.00014378662496418373
Position 438: 0.00014256297394262408
Position 696: 0.00013124688995365763
Position 778: 0.00012997179595492116
Position 866: 0.0001223101703807705
Position 1965: 0.00012195759354531668
Position 164: 0.00011961118058562606
Position 1910: 0.00011895246530224607
Position 665: 0.00011326913190355428
Position 2270: 0.00010312938087541027
Position 1576: 0.00010172511446670298
Position 397: 9.800776776680361e-05
Position 2553: 9.100998386470613e-05
Position 1370: 8.807720092411863e-05
Position 467: 8.147019984025738e-05
Position 1635: 7.960618125538635e-05
Position 4978: 7.6624394138977e-05
Position 536: 7.619217950737619e-05
Position 1433: 7.452906830916698e-05
Position 5558: 7.210934708456081e-05
Position 683: 7.12933752478489e-05
Position 3787: 6.76209951524734e-05
Position 428: 6.521507418156538e-05
Position 4740: 5.754232660544266e-05
Position 2185: 5.5374145831002305e-05
Position 2429: 5.474297580637954e-05
Position 750: 4.922781591256416e-05
Position 5274: 4.872933834218457e-05
Position 5073: 4.774573440061411e-05
Position 325: 4.217061850249245e-05
Position 919: 3.9920023671418155e-05
Position 158: 3.856209202014135e-05
Position 350: 3.738294679535487e-05
Position 1346: 3.408510738711109e-05
Position 5390: 3.0145440474545567e-05
Position 41: 3.0132735641998034e-05
Position 456: 2.7566753661502205e-05
Position 368: 2.702865825447542e-05
Position 1672: 2.6534845631085667e-05
Position 336: 2.5722468461010654e-05
Position 161: 2.511633435367192e-05
Position 316: 2.3775966783379435e-05
Position 4827: 2.3414263004227757e-05
Position 5270: 2.2746346774839637e-05
Position 5259: 2.200442574968208e-05
Position 141: 2.07749815743142e-05
Position 4727: 2.0472992312050834e-05
Position 5243: 1.6914944994015945e-05
Position 98: 1.630611404012102e-05
Position 3860: 1.6080504627102778e-05
Position 5267: 1.535931897768468e-05
Position 672: 1.044345849667271e-05
Position 539: 1.039328185865659e-05
Position 3057: 1.035501295928855e-05
Position 440: 9.690810737174525e-06
Position 201: 9.104035859444476e-06
Position 1173: 8.741677864935893e-06
Position 318: 8.442092212101236e-06
Position 1959: 8.311186785380866e-06
Position 2990: 7.640493570464186e-06
Position 1811: 7.588713697977677e-06
Position 232: 6.649428843631721e-06
Position 2005: 5.889805077641017e-06
Position 1501: 5.670141306649327e-06
Position 1758: 5.626774428165497e-06
Position 1240: 4.234088417124043e-06
Position 4573: 3.0349365950687793e-06
Position 344: 2.839022262442153e-06
Position 1853: 2.7913846795892627e-06
Position 675: 2.666777151852231e-06
Position 411: 2.620975733358296e-06
Position 629: 2.2172472086537585e-06
Position 450: 6.539642847081618e-07
Position 29: 2.853309114109502e-07
Position 4732: 2.3738088265110832e-07
Position 4715: 1.096149807606878e-07
Position 2368: 9.399584296208752e-08
Position 3464: 6.320768708405229e-08
Position 962: 6.307045995254061e-08
Position 69: 5.8824604286615844e-08
Position 888: 5.573852333829857e-08
Position 4805: 1.2130827537677868e-08
Position 252: 5.476069651930411e-09
Position 660: 5.4462560081732055e-09
Position 5125: 2.2398962802864155e-09
Position 380: 1.6110055950694705e-09
Position 375: 2.2796973822729526e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4406: 0.9949125079190766
Position 4714: 0.9856961081061366
Position 1125: 0.84371557230435
Position 2860: 0.8167332281176835
Position 2107: 0.554521973876441
Position 3672: 0.5213476098133785
Position 2251: 0.24857728998515868
Position 3322: 0.1855932354873628
Position 3066: 0.06976109400908712
Position 3028: 0.06703681660731205
Position 2001: 0.06202777937705685
Position 3051: 0.06019726929638683
Position 5168: 0.038864458737336856
Position 2545: 0.03210389012024403
Position 1214: 0.03171457707222797
Position 1525: 0.031092601983954568
Position 2484: 0.027465200756851025
Position 4270: 0.02308017187947051
Position 1249: 0.022867745731559735
Position 5143: 0.02171338211289606
Position 2941: 0.01714016465049714
Position 4306: 0.01611470858379902
Position 2501: 0.014695086539648038
