Gene = Vps52
index = 1597
Annotated 5SS: [ 227  886 1164 1375 1550 1737]
Annotated 3SS: [ 283  947 1218 1430 1615 1890]
SMsplice 5SS: [ 227  886 1164 1375 1550 1737]
SMsplice 3SS: [ 283  947 1218 1430 1615 1890]
top_k =  1000
Partition function (log Z): 16.935700674366753

Sorted 5' Splice Sites (High to Low Probability):
Position 886: 0.9987074430895471
Position 1550: 0.9970955617055988
Position 227: 0.9898062749910774
Position 1375: 0.9883964053508163
Position 1164: 0.904755327937834
Position 1737: 0.7572699433640937
Position 1755: 0.22101869082771902
Position 1638: 0.007636917132902446
Position 1036: 0.006612351584691386
Position 649: 0.0027294336250953265
Position 205: 0.0026565528186870747
Position 1759: 0.0026300035592716517
Position 1806: 0.0023661649181841897
Position 1765: 0.002313994572216536
Position 1741: 0.0013762733137031868
Position 2541: 0.0009977371195871963
Position 2344: 0.0007732592015506923
Position 1173: 0.000599680811978001
Position 2543: 0.0005153379526110708
Position 583: 0.0004421104380562864
Position 1960: 0.00042779770229996357
Position 2545: 0.00039995442551300504
Position 464: 0.0003996820268095899
Position 1309: 0.00037732998235450366
Position 890: 0.0002686163911536401
Position 550: 0.000230280630481782
Position 839: 0.00020233475626919742
Position 468: 0.00019980291875548156
Position 1057: 0.0001283129253487555
Position 1709: 0.0001256437681407315
Position 436: 0.00012138980868689884
Position 133: 0.00011983498291268028
Position 1993: 9.412805130339987e-05
Position 1696: 9.27140679434159e-05
Position 1379: 8.506167430338132e-05
Position 1554: 7.436146899408215e-05
Position 195: 7.427111242827778e-05
Position 1386: 6.103376705461556e-05
Position 2502: 6.0472479419573064e-05
Position 513: 5.789786145105366e-05
Position 1137: 4.003675604500325e-05
Position 1335: 3.3866437171943303e-05
Position 1788: 2.8143502847733594e-05
Position 1459: 2.2689598887725628e-05
Position 904: 1.778260571992204e-05
Position 216: 1.4507227960254316e-05
Position 726: 1.2171960259042259e-05
Position 630: 1.0464350486750427e-05
Position 1581: 1.03526349332557e-05
Position 607: 1.0140135021748652e-05
Position 2208: 8.976232975175129e-06
Position 658: 8.37204883750437e-06
Position 1568: 7.948544694442155e-06
Position 1927: 7.572901167404452e-06
Position 32: 7.439147450033376e-06
Position 1662: 6.463086935502453e-06
Position 472: 6.3080823260160854e-06
Position 1242: 5.531714646528518e-06
Position 1911: 5.41410446862116e-06
Position 576: 5.165837013117411e-06
Position 636: 4.6460271333135785e-06
Position 1517: 4.296649515088454e-06
Position 492: 3.975294248184299e-06
Position 511: 3.5795835715448135e-06
Position 2279: 3.448387408020975e-06
Position 2488: 3.2942456299055146e-06
Position 2156: 2.7822619085452037e-06
Position 2077: 2.45076513056138e-06
Position 388: 1.9300848418297098e-06
Position 795: 1.5548119949109573e-06
Position 820: 1.5403076573607888e-06
Position 2220: 1.3829563513615042e-06
Position 1299: 1.308732243072806e-06
