Gene = Cka
index = 1077
Annotated 5SS: [ 119 1921 5578 5856]
Annotated 3SS: [1338 5099 5660 6368]
SMsplice 5SS: [1921 5578 5856]
SMsplice 3SS: [5099 5636 6368]
top_k =  1000
Partition function (log Z): -2.067820591044972

Sorted 5' Splice Sites (High to Low Probability):
Position 5578: 0.9854101718340516
Position 1921: 0.9726787632772693
Position 5856: 0.9453905419699344
Position 855: 0.29912874269572176
Position 119: 0.28708845653187753
Position 588: 0.1667420829516335
Position 9219: 0.14690337343175575
Position 6756: 0.08141643160068228
Position 315: 0.06813955478612485
Position 6173: 0.06024800049819818
Position 6511: 0.040294800947182324
Position 6539: 0.033045726803542376
Position 7088: 0.027343959217280753
Position 195: 0.017991549472675568
Position 4602: 0.017717849559044558
Position 362: 0.01726134005188343
Position 3195: 0.015970731941869907
Position 4119: 0.010093391579796497
Position 1783: 0.009935990594772534
Position 7354: 0.009797200573437165
Position 8516: 0.008758903988079091
Position 7607: 0.008215021623344126
Position 818: 0.007831402381652076
Position 9515: 0.00768908008421409
Position 8689: 0.0059340721547177285
Position 1795: 0.005265971031489876
Position 5582: 0.005006620484046739
Position 1020: 0.004647529104414661
Position 861: 0.00415512093355307
Position 822: 0.003922929527803387
Position 442: 0.0038347096319573098
Position 8646: 0.0037507768122385424
Position 6393: 0.003641643297938575
Position 155: 0.0036254971289722765
Position 572: 0.003452904856245809
Position 2095: 0.002527255477240266
Position 7909: 0.002330738322381904
Position 617: 0.0023045549455539376
Position 810: 0.0021560844715355783
Position 8476: 0.002149615035280351
Position 2411: 0.0019777271905297477
Position 4181: 0.0019103529590366478
Position 5183: 0.0017703596789260796
Position 5807: 0.0016111538886107995
Position 668: 0.0015842275278023087
Position 824: 0.0013652392971300578
Position 1097: 0.001328121579736384
Position 9234: 0.001297626221937851
Position 1273: 0.0011960913657220232
Position 674: 0.0011471026126788474
Position 4139: 0.0011066492215142851
Position 1266: 0.0010632850626816149
Position 6294: 0.0010521584320413748
Position 146: 0.0010476260690552455
Position 2099: 0.0009718653729337734
Position 2158: 0.0009709162131542373
Position 2493: 0.0009626889668526115
Position 873: 0.0009397356543618321
Position 7872: 0.0009200841241768977
Position 871: 0.0009131854750701818
Position 348: 0.0009094645724400125
Position 2673: 0.0008916148711150816
Position 5412: 0.0008565327330398606
Position 6305: 0.0008564058254310009
Position 869: 0.000856201127580291
Position 2120: 0.0008420068163184576
Position 399: 0.0008346793770777399
Position 624: 0.0008249576394424485
Position 919: 0.000820462813633783
Position 1137: 0.0008093785114863677
Position 875: 0.0008092761607843265
Position 53: 0.0007585511848321175
Position 2446: 0.0007447974334191186
Position 4300: 0.0007302007140691134
Position 879: 0.0007247918314655971
Position 6914: 0.0007016321751344229
Position 4427: 0.0006381100435356168
Position 4327: 0.0006114365946078172
Position 570: 0.0005594418910932164
Position 865: 0.000559340049230934
Position 1105: 0.0005506187988169863
Position 2270: 0.0005080354549897272
Position 343: 0.0005034681662130291
Position 474: 0.0004997499092565345
Position 323: 0.0004526888518940479
Position 814: 0.00043594251525920036
Position 3550: 0.0004295724558954458
Position 309: 0.0004016831192365099
Position 867: 0.000392114656970257
Position 1149: 0.0003421858717449283
Position 6480: 0.00033067343133962154
Position 2654: 0.0003301008924569524
Position 4478: 0.00032247149534599405
Position 377: 0.0003105348299488462
Position 750: 0.00030050050560456845
Position 460: 0.0002980809469761724
Position 1154: 0.0002940376775425514
Position 6278: 0.0002830241366609384
Position 2170: 0.0002744869201323239
Position 3330: 0.0002358465037332418
Position 102: 0.00022814751915649668
Position 7145: 0.00022261989296739753
Position 241: 0.00020702064362099163
Position 5830: 0.00019900670594216497
Position 1068: 0.0001977302434661621
Position 3084: 0.0001701105636363748
Position 8856: 0.00015909498103661984
Position 5427: 0.00015593812482183415
Position 8566: 0.00014327137485076107
Position 6130: 0.00014199383990347702
Position 3224: 0.00012270196709471439
Position 243: 0.00011979979626883965
Position 7085: 0.000116769406374001
Position 6289: 0.0001146528749837221
Position 7232: 0.00011272270793761436
Position 2199: 0.00010739260436992917
Position 245: 0.00010527372769167828
Position 425: 0.00010501199049155999
Position 6040: 0.0001024210168376187
Position 6486: 0.00010225990307782481
Position 239: 9.403710239371316e-05
Position 3574: 7.924884478147107e-05
Position 1170: 6.896811678982287e-05
Position 4112: 6.891521939204797e-05
Position 8313: 6.458058189207941e-05
Position 6025: 5.321635114681005e-05
Position 7387: 4.8844106513558995e-05
Position 1893: 4.48117583853731e-05
Position 956: 4.2128515450112986e-05
Position 546: 4.132107769832235e-05
Position 6108: 3.950498423912711e-05
Position 655: 3.906161270687259e-05
Position 6981: 3.522241963884357e-05
Position 6629: 3.516659488195176e-05
Position 581: 3.3997249091440786e-05
Position 2152: 3.3448437067707366e-05
Position 3105: 3.293158287559572e-05
Position 970: 3.194329401007482e-05
Position 859: 3.060844777042954e-05
Position 641: 3.06031461910997e-05
Position 2985: 2.9710059045928403e-05
Position 6413: 2.5786584327342456e-05
Position 6261: 2.418804284470638e-05
Position 5984: 2.273507396537333e-05
Position 2134: 1.7982734672602666e-05
Position 26: 1.3043738509068301e-05
Position 427: 1.0593971412614373e-05
Position 5780: 7.625475971874873e-06
Position 14: 7.39199079440109e-06
Position 5860: 7.254727541383294e-06
Position 366: 6.4749272500122456e-06
Position 6272: 6.370642627817403e-06
Position 5605: 5.975594204393065e-06
Position 446: 4.256999244303139e-06
Position 1994: 3.9874274092240546e-06
Position 364: 3.634421977160037e-06
Position 599: 2.230423675370009e-06
Position 2290: 1.6423225471934186e-06
Position 6017: 1.5145117257518122e-06
Position 6471: 1.4876262525970482e-06
Position 5290: 1.4101831861329055e-06
Position 5313: 1.24135797468936e-06
Position 5865: 9.451993589199689e-07
Position 2143: 7.301351349610087e-07
Position 6347: 6.435424291666036e-07
Position 231: 6.1100160745914e-07
Position 1122: 5.92470503421126e-07
Position 6572: 5.663627213063791e-07
Position 826: 5.178985921827776e-07
Position 5948: 4.6448422989628826e-07
Position 1095: 4.2157809707173593e-07
Position 6033: 4.101561710344886e-07
Position 259: 3.808221421119714e-07
Position 6112: 3.638649602987539e-07
Position 2163: 2.795489927506984e-07
Position 5356: 2.7121471012891396e-07
Position 1157: 2.3233241628249588e-07
Position 549: 1.6693537765201425e-07
Position 1925: 9.325725887121236e-08
Position 5743: 8.829567967680076e-08
Position 5870: 6.385223943539638e-08
Position 721: 4.317645687954476e-08
Position 247: 3.1121167090863965e-08
Position 233: 3.040534619109033e-08
Position 3538: 2.2393500072451643e-08
Position 249: 5.883092797405129e-09
Position 2041: 2.4464477596004535e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5099: 0.9896931795547073
Position 5636: 0.781956209439192
Position 6368: 0.571881083528865
Position 1338: 0.45433085292494535
Position 9136: 0.34437187504743183
Position 266: 0.20067892268753412
Position 9442: 0.15388902222415318
Position 5660: 0.1504191677058831
Position 979: 0.09145511451676053
Position 9590: 0.07784423833541149
Position 9378: 0.06786351185925936
Position 6115: 0.06099743681219021
Position 375: 0.05623199154076608
Position 9612: 0.03330451079262112
Position 8424: 0.02645490689999956
Position 6563: 0.026432561675781622
Position 1857: 0.023027098300898857
Position 916: 0.021375236470721887
Position 3868: 0.016039025922118803
Position 9393: 0.014204477895361
Position 546: 0.013463073513387958
Position 4259: 0.012393262182350461
Position 1993: 0.010257598114128626
Position 8047: 0.010179144862753987
Position 6231: 0.00950770969204462
Position 8575: 0.009254263105259052
Position 641: 0.007991951641160736
Position 850: 0.006942109338735086
Position 5041: 0.0067268903842433786
Position 5698: 0.006525551496614803
Position 6020: 0.0061265782802644286
Position 5963: 0.005544865154037201
Position 2041: 0.004995495045213371
Position 1024: 0.004391941112386617
Position 5989: 0.0040807318205817004
Position 460: 0.003647815101549356
Position 5702: 0.003545865083773183
Position 8721: 0.0028560745364544764
Position 1040: 0.0026169316316727214
Position 2209: 0.002611527042681504
Position 2989: 0.002548918482499026
Position 6247: 0.002218165895769159
Position 2058: 0.0020319946773524502
Position 5246: 0.0019952379317367056
Position 4362: 0.0019637435346987926
Position 667: 0.0017932202607487447
Position 9390: 0.0017570539716964299
Position 1345: 0.0015826065633125855
Position 274: 0.0015822428235015495
Position 2345: 0.0015176529094864935
Position 929: 0.0014719720299166761
Position 8000: 0.0014144161348444843
Position 1350: 0.0013897586381577188
