Gene = Proc
index = 1388
Annotated 5SS: [ 262 1166]
Annotated 3SS: [ 958 5282]
SMsplice 5SS: [ 800 1166]
SMsplice 3SS: [ 958 5282]
top_k =  1000
Partition function (log Z): -4.845950649836402

Sorted 5' Splice Sites (High to Low Probability):
Position 1166: 0.9893065143047022
Position 800: 0.48068395290677746
Position 262: 0.41333121190900546
Position 6238: 0.12317323096741588
Position 824: 0.09875417642234413
Position 321: 0.09002035640453447
Position 283: 0.05378270437156644
Position 373: 0.05265736242728656
Position 1636: 0.0399126650905082
Position 3404: 0.015057442631873665
Position 564: 0.014192894663900465
Position 6521: 0.013053592327495141
Position 500: 0.009248389663818864
Position 5699: 0.006873632090665264
Position 494: 0.005762043026355736
Position 2911: 0.003976438805545382
Position 1205: 0.0038646226591850675
Position 804: 0.00377382446876297
Position 354: 0.0036601451466243473
Position 808: 0.0026099037254157546
Position 719: 0.0026007576218420743
Position 4715: 0.0023973193540584624
Position 185: 0.0023489917259670893
Position 543: 0.001838090484580971
Position 4395: 0.0017655349232616668
Position 2244: 0.0017228293379841168
Position 1941: 0.0015159315503141724
Position 3412: 0.0014383506278242842
Position 503: 0.0012833268528333272
Position 551: 0.0012738337814839466
Position 1739: 0.0012333429265200546
Position 6072: 0.0011768752951736856
Position 5501: 0.001154565192017372
Position 3543: 0.0011444530451335205
Position 1197: 0.0011023058577494876
Position 6044: 0.0010534627423280044
Position 2053: 0.001016543257094078
Position 4707: 0.0009798720792261071
Position 1144: 0.0009470090075160281
Position 1651: 0.0009193997129435618
Position 1773: 0.0008609177353623773
Position 579: 0.0008495482120885674
Position 5882: 0.0007794958736535768
Position 1120: 0.0007538042915604518
Position 182: 0.0007170894819659938
Position 1801: 0.0007066776609663013
Position 2996: 0.0006891583103305336
Position 4279: 0.0006528382369086064
Position 4614: 0.0006515179044211197
Position 313: 0.0006471328422448355
Position 3768: 0.0006117367734416842
Position 1397: 0.0006058765465953396
Position 3408: 0.000592496855524298
Position 1445: 0.0005912050464742812
Position 230: 0.0005809389605920065
Position 1692: 0.0005633235469937514
Position 6268: 0.0005333538228089084
Position 1950: 0.00046434635482630774
Position 5624: 0.00046025998836596
Position 81: 0.0004252979159723275
Position 1191: 0.0004135973102165931
Position 3617: 0.0003628044899262295
Position 2473: 0.0003567626596793391
Position 4820: 0.0003541713523216687
Position 4703: 0.0003369703269306449
Position 1042: 0.0003076319363238937
Position 6421: 0.0002918965475566756
Position 5788: 0.00026505096050086295
Position 2433: 0.0002598408792931501
Position 6665: 0.0002547004858472085
Position 52: 0.0002535592821886805
Position 2330: 0.00024248086578533218
Position 140: 0.0002281223303470764
Position 3630: 0.00022444442669478809
Position 1225: 0.00021976705435826311
Position 291: 0.0001956782883995501
Position 352: 0.0001903263080511921
Position 386: 0.0001798452640870157
Position 1441: 0.00016946806638934464
Position 6408: 0.00014034310705855028
Position 1324: 0.00014015149497447895
Position 899: 0.00010351239342803015
Position 5756: 0.00010035922891806951
Position 757: 9.019792960340162e-05
Position 6705: 8.54114019881818e-05
Position 112: 7.150522851265177e-05
Position 177: 6.944676357750893e-05
Position 1736: 6.728240353720721e-05
Position 905: 6.618721592440452e-05
Position 4599: 6.586514881292533e-05
Position 325: 6.0323235175494176e-05
Position 5617: 5.954599235849493e-05
Position 1233: 4.888076975477818e-05
Position 1212: 4.799508091938289e-05
Position 4109: 4.562474641569888e-05
Position 828: 4.2900784482553705e-05
Position 121: 4.102208053686804e-05
Position 3802: 3.985116968967559e-05
Position 1174: 3.942897049191488e-05
Position 1149: 3.810091741866327e-05
Position 1642: 3.785711117695032e-05
Position 319: 3.639881829054907e-05
Position 31: 3.14223409858703e-05
Position 2716: 2.3949893398103825e-05
Position 400: 1.9503282862989453e-05
Position 929: 1.7487335292414493e-05
Position 266: 1.585191454924171e-05
Position 297: 1.4649099123810222e-05
Position 739: 7.852101617302518e-06
Position 778: 7.215363725249165e-06
Position 2046: 6.6063082748757185e-06
Position 2566: 6.352947177129332e-06
Position 2494: 5.472331749446319e-06
Position 23: 5.345940258328005e-06
Position 1628: 4.613131369621866e-06
Position 5: 4.4696003548481025e-06
Position 621: 3.9457622228889305e-06
Position 2602: 3.4466390687452467e-06
Position 3315: 2.8700087591869166e-06
Position 419: 2.394634257335721e-06
Position 1916: 2.188044665323738e-06
Position 2252: 2.181363499213576e-06
Position 3514: 1.7010143069376287e-06
Position 2242: 1.3559970629551346e-06
Position 1493: 9.392456151972996e-07
Position 1064: 8.534274362261857e-07
Position 1472: 5.577066581087716e-07
Position 1052: 4.358075312911807e-07
Position 2226: 4.135062241486722e-07
Position 1535: 3.775208415781021e-07
Position 2967: 2.648093300212787e-07
Position 2734: 2.2068812287008134e-07
Position 1491: 1.9210869493941048e-07
Position 2229: 6.593882141359829e-08
Position 2232: 4.56688138749169e-08
Position 1104: 4.330137418745548e-08
Position 1094: 3.2734405352831045e-08
Position 1550: 8.593022990452043e-09
Position 1475: 5.71272592883379e-09
Position 1032: 4.4696673438768595e-10
Position 1076: 4.195726576373871e-10
Position 1319: 4.0582524152487334e-11
Position 1079: 5.03253000192507e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 958: 0.9922612371882913
Position 5282: 0.9097025219233635
Position 621: 0.14696472649729428
Position 6288: 0.12755402090171652
Position 6574: 0.0502651149234079
Position 319: 0.03373871044353534
Position 673: 0.033148738263399424
Position 1319: 0.026109793581493422
Position 2767: 0.017955015574301555
Position 1459: 0.014529605373875439
Position 730: 0.013160274099301794
Position 3764: 0.009164445799801166
Position 6144: 0.008961675394586255
Position 602: 0.006492960996163813
Position 419: 0.006244284271733152
Position 3639: 0.006222459025598936
Position 1626: 0.004651955274682104
Position 585: 0.0037626915789835224
Position 5956: 0.0037171752019394847
Position 5939: 0.0036813594717122495
Position 6759: 0.0036688342997749975
Position 2074: 0.003158939144070734
Position 1593: 0.003139791781611197
Position 2645: 0.0031182403635390005
Position 1267: 0.0026177978992420275
Position 4970: 0.002248694047932636
Position 5907: 0.0019457538665058165
Position 5953: 0.0018564969975316558
Position 5234: 0.0017838043752869011
Position 4531: 0.0015995111932893629
Position 6312: 0.0015943465412462064
Position 4663: 0.001359831126205126
Position 739: 0.0011943732960978492
Position 2277: 0.0011915005199838
Position 5136: 0.0011833264073543494
Position 400: 0.0010589565842074916
Position 4445: 0.00100156845770001
Position 325: 0.0009542540088100214
Position 3178: 0.0008785196652575563
Position 4332: 0.0008703295910082533
Position 6345: 0.0008059280385373792
Position 4283: 0.000758617794475954
Position 4507: 0.0007261813974672243
Position 5669: 0.0007249238509378337
Position 5018: 0.0007114895219145526
Position 3385: 0.0006904993384591171
Position 3800: 0.0006294825050829286
Position 3353: 0.0006290230827634102
Position 5756: 0.0006059373367485858
Position 386: 0.0005756123482293492
Position 649: 0.0005414850278901806
Position 3525: 0.0005041829324468106
Position 1420: 0.0005031482345601319
Position 5694: 0.0004988787956504933
Position 4855: 0.0004963985671795017
Position 1384: 0.0004618487679776085
Position 4749: 0.00043255114572063693
Position 1323: 0.0004311918688047483
Position 3934: 0.00040399554465096656
Position 695: 0.0003940069194804918
Position 2707: 0.0003813679806641325
Position 6039: 0.0003391482364097624
Position 3767: 0.0002905777028004924
Position 6762: 0.00029006928167023494
Position 460: 0.00027073550588954665
Position 4791: 0.000242361660469105
Position 2683: 0.00023059320289194472
Position 5450: 0.00021580678341102946
Position 1341: 0.0002131131778988088
Position 3894: 0.00019697231335717068
Position 710: 0.00018739795865879008
Position 981: 0.0001750290638928218
Position 121: 0.0001649649422409036
Position 5315: 0.00015481757264086929
Position 1221: 0.0001400267828608125
Position 757: 0.00013883764002323919
Position 6092: 0.00013745405465768773
Position 689: 0.00013744627694394708
Position 579: 0.00011514071685313653
Position 4480: 0.00010505335020821461
Position 2098: 0.00010135762645459924
Position 4858: 8.847585162646233e-05
Position 4830: 8.565567116971124e-05
Position 5919: 7.18055825430867e-05
Position 3779: 7.088915484322894e-05
Position 3677: 7.012215968797845e-05
Position 778: 6.710721121269215e-05
Position 5318: 6.671195560820816e-05
Position 2649: 6.614620205367982e-05
Position 2851: 5.7245439299501e-05
Position 4007: 5.474975328933027e-05
Position 1212: 5.357260000251746e-05
Position 4994: 5.2016925354255553e-05
Position 1472: 4.9929484154308545e-05
Position 3984: 4.9888920958176786e-05
Position 189: 4.859488930028908e-05
Position 1441: 4.754282725617146e-05
Position 2715: 4.7132472713522225e-05
Position 3919: 4.667540775042668e-05
Position 2824: 4.665909124311635e-05
Position 5076: 4.239674152659217e-05
Position 2954: 4.095236582501742e-05
Position 5168: 3.968463543783966e-05
Position 860: 3.803905831326671e-05
Position 2302: 3.652838901785528e-05
Position 4359: 2.7300234364475434e-05
Position 3742: 2.562258826904222e-05
Position 491: 2.532339784277703e-05
