Gene = Shaw
index = 1500
Annotated 5SS: [3405 3578 3833 4387 5072 5580]
Annotated 3SS: [3459 3637 4167 4467 5450 8493]
SMsplice 5SS: [ 301 3405 3578 3833 4387 5072 5580]
SMsplice 3SS: [2689 3459 3637 4167 4467 5450 8511]
top_k =  1000
Partition function (log Z): 25.478241010957035

Sorted 5' Splice Sites (High to Low Probability):
Position 3578: 0.9999436307954235
Position 3833: 0.9997326870213826
Position 5580: 0.9986962644098134
Position 3405: 0.9964111032494131
Position 4387: 0.9931782560142751
Position 5072: 0.9909316199471202
Position 301: 0.7126226932932058
Position 2384: 0.34496876138952276
Position 2635: 0.18265834632848954
Position 2907: 0.15178750745222666
Position 1645: 0.13511789119767842
Position 2858: 0.1275901476098762
Position 7012: 0.10412860012995948
Position 2720: 0.09604178098387935
Position 311: 0.09463433788706553
Position 8643: 0.0650811005222936
Position 119: 0.04707522115687492
Position 10429: 0.045988294592741355
Position 124: 0.04237344642893094
Position 520: 0.03647836009001943
Position 7717: 0.028663238051488633
Position 6077: 0.026023723485689206
Position 10098: 0.025733615946868557
Position 1877: 0.023177328012502465
Position 2997: 0.021380282783468398
Position 5254: 0.01796645081916798
Position 5335: 0.014724976369214457
Position 5345: 0.011121319185339878
Position 2917: 0.009989751022433085
Position 384: 0.00983037967872729
Position 1892: 0.008900357342010735
Position 5093: 0.008769407408809852
Position 1987: 0.008744104543475234
Position 2381: 0.008522268146876275
Position 5839: 0.00817453083881727
Position 1462: 0.007650043002120713
Position 7660: 0.006691486182743508
Position 8966: 0.006620261686500449
Position 2177: 0.006478325320659188
Position 1659: 0.006142238781537814
Position 4494: 0.00568228951154985
Position 1148: 0.005314723255212985
Position 628: 0.005232400517476745
Position 5348: 0.0051234650667299824
Position 400: 0.004660339834277223
Position 7413: 0.004602974695825286
Position 2578: 0.0045244674308360915
Position 3241: 0.004298373420385882
Position 7155: 0.004287034610623684
Position 1485: 0.004211781131976404
Position 954: 0.004191883477859599
Position 2657: 0.004006564148948729
Position 5360: 0.0038614657709195067
Position 1312: 0.0034116546066533335
Position 958: 0.0031252327793904414
Position 4899: 0.0027788322308938728
Position 534: 0.002521072904813436
Position 7136: 0.0025184675279798716
Position 7977: 0.002444899797092613
Position 536: 0.00239388994244989
Position 4289: 0.0023774650487618913
Position 2087: 0.002188570021549517
Position 2717: 0.002086480388898027
Position 783: 0.002057862126858838
Position 532: 0.001808041606974197
Position 761: 0.00164726119833969
Position 839: 0.0016396870760384222
Position 127: 0.0015750330464353824
Position 2311: 0.0014635096060932995
Position 4060: 0.0014466887223244043
Position 1025: 0.001434667522432645
Position 463: 0.0013378102534064946
Position 2467: 0.0013183187911217377
Position 4930: 0.0010860760262194524
Position 8007: 0.0010769033138129794
Position 117: 0.0010587704974566613
Position 2463: 0.0010064618591216381
Position 1345: 0.0009713374229071516
Position 7346: 0.0008989135419812008
Position 1415: 0.0008712863023440265
Position 549: 0.0008064389135682897
Position 735: 0.0007996433927077867
Position 5684: 0.0007692504402558669
Position 4833: 0.0007672202291638833
Position 4009: 0.0006924637614939959
Position 2335: 0.000685980188962566
Position 1921: 0.0006457818486082177
Position 2037: 0.0006433583893406598
Position 7719: 0.0006425513376907303
Position 6022: 0.0005968949972370821
Position 122: 0.0004907549871780239
Position 5295: 0.00047206905985862905
Position 8185: 0.0004697106175597579
Position 3034: 0.0004544655684340066
