Gene = poe
index = 1841
Annotated 5SS: [  177   453   989  3411  4000 10055 10317 11059 12784 13323 15316 16968]
Annotated 3SS: [  357   575  1243  3471  4068 10111 10365 11119 12839 13379 15370 17030]
SMsplice 5SS: [  453   989  1374  1970  3411  4000  4294 10055 10317 11059 12784 13323
 15316 15500 16968]
SMsplice 3SS: [  642  1243  1809  2090  3471  4068  9338 10111 10365 11119 12839 13379
 15370 16522 17030]
top_k =  1000
Partition function (log Z): 37.52747798951848

Sorted 5' Splice Sites (High to Low Probability):
Position 13323: 0.999797061246565
Position 4000: 0.9992983453403292
Position 16968: 0.9979928346845478
Position 15316: 0.9955471306347338
Position 10317: 0.9943868270072508
Position 10055: 0.9922809195087092
Position 3411: 0.9888169009452175
Position 4294: 0.9884018032314269
Position 12784: 0.9585340567188286
Position 11059: 0.9183704332428259
Position 453: 0.765483480290574
Position 15500: 0.6771764441813253
Position 1374: 0.6712678310963057
Position 1970: 0.6459202209418198
Position 177: 0.6073476347308645
Position 989: 0.5551518335347363
Position 13687: 0.2473233764868564
Position 13713: 0.10545995192349616
Position 11490: 0.10500052664488033
Position 11876: 0.09711678209620951
Position 12263: 0.07718394131711645
Position 1082: 0.07464685961609098
Position 16811: 0.07324902646800398
Position 12457: 0.058081863300331396
Position 12071: 0.051880197717450935
Position 15178: 0.04917427708472523
Position 11067: 0.04821292729218061
Position 1078: 0.0401049309930955
Position 9162: 0.03717882296653501
Position 12345: 0.035760314049749276
Position 10892: 0.0320453581370434
Position 13101: 0.029429295196881766
Position 13090: 0.02532256299637158
Position 12767: 0.02435190706412383
Position 1914: 0.024196788403206288
Position 13756: 0.023529999954596568
Position 1316: 0.021516292301352536
Position 14926: 0.018944964537299998
Position 14124: 0.01814451553620821
Position 10529: 0.017647499405796276
Position 15625: 0.016988378648420524
Position 11700: 0.015717065467850202
Position 16361: 0.015611875084873413
Position 3704: 0.01502046863680242
Position 15815: 0.014087533571432633
Position 1310: 0.013491612797755504
Position 11074: 0.012689521762691525
Position 11433: 0.012662021674795456
Position 11470: 0.01241513291341461
Position 14062: 0.011274997114820417
Position 15174: 0.009674933931665606
Position 2133: 0.00867612576553026
Position 4458: 0.008610068494046962
Position 11643: 0.008030809586372025
Position 15914: 0.0075737375203056
Position 16019: 0.007300540826720884
Position 13480: 0.00716961820958766
Position 1587: 0.00692985139983265
Position 5940: 0.0067787657821038625
Position 4204: 0.00651521560353935
Position 9613: 0.0060540079819089996
Position 1653: 0.006018956685503071
Position 742: 0.005873392491506139
Position 1312: 0.005649205223946111
Position 11930: 0.0054157667747483
Position 16562: 0.005151692894910886
Position 13736: 0.0050620319551643615
Position 14510: 0.005012621799463196
Position 6076: 0.004981871126742169
Position 868: 0.0049474166338977525
Position 2343: 0.004786125004320285
Position 758: 0.00473487296849539
Position 5331: 0.004593534993575828
Position 974: 0.004087800382251169
Position 10667: 0.003950201729274096
Position 3650: 0.003919480519869612
Position 7545: 0.003595286520206107
Position 889: 0.003550742509423979
Position 1662: 0.003282458833348504
Position 13921: 0.0032358760505391353
Position 1162: 0.00306948563231667
Position 11977: 0.003058431319086893
Position 1715: 0.0029416530869301846
Position 11883: 0.0029291612223741707
Position 15022: 0.002883001142883851
Position 11296: 0.0027714441704588494
Position 11035: 0.002565584622715164
Position 905: 0.002478466849733207
Position 1646: 0.002476261710334696
Position 1403: 0.0023059531739432213
Position 13559: 0.002174571077802169
Position 1917: 0.00215151312061948
Position 1045: 0.0021020614695764113
Position 3266: 0.001984951999263408
Position 16407: 0.001960492081311119
Position 11731: 0.0018011376372051664
Position 1167: 0.0017770839798403081
Position 1036: 0.0017261789292213653
Position 15677: 0.001669837014956062
Position 12116: 0.0015646617449888074
Position 2567: 0.0014889851117836
Position 11487: 0.0013830672399546915
Position 4: 0.0013830435659848094
Position 11754: 0.0013146437526792812
Position 17168: 0.001267616272764278
Position 13512: 0.0011866971840739488
Position 12965: 0.0011866481075627055
Position 14017: 0.001111098648516517
Position 3606: 0.0011086619700386357
Position 10194: 0.0010713204473160353
Position 12276: 0.0010364659849724201
Position 13033: 0.0009633284748451461
Position 12680: 0.0008767251143002291
Position 2054: 0.0008638560973481308
Position 251: 0.0008502338486433043
Position 2253: 0.0008419656151708591
Position 3498: 0.0008352381025586945
Position 16410: 0.0007958038236359494
Position 767: 0.0007694675217191505
Position 13528: 0.0007311622515954791
Position 15504: 0.0007272960895194676
Position 11309: 0.0007198269917932348
Position 1533: 0.0006782230402316497
Position 16212: 0.0006702851233481086
Position 13105: 0.0006654464069126105
Position 15321: 0.0006648683194569842
Position 10061: 0.0006263356044174076
Position 14136: 0.0006064063101777585
Position 3550: 0.0005757504887525206
Position 11263: 0.0005548780205494534
Position 730: 0.000550651495425443
Position 13152: 0.0005411631284804905
Position 11713: 0.0005371019668006796
Position 16026: 0.0005274721228880716
Position 2110: 0.0004812332968086135
Position 1909: 0.00046612980891246595
Position 13022: 0.0004445049402630036
Position 13017: 0.00042001624272390776
Position 16863: 0.0004168454991435244
Position 13738: 0.0004006864913808687
Position 181: 0.00038648129570144764
Position 11047: 0.00036204703892163425
Position 15283: 0.0003559634267885296
Position 13156: 0.0003506671670476761
Position 3644: 0.0003449472198426541
Position 1955: 0.0003279427985319548
Position 594: 0.00032072326241305556
Position 1506: 0.0003058755361820072
Position 2150: 0.0003034763982298404
Position 956: 0.00030111776066207087
Position 13108: 0.00028057505541581774
Position 2555: 0.00027811469920688503
Position 837: 0.00026771527267743583
Position 3739: 0.0002568840085592026
Position 10675: 0.00024945664566247157
Position 16974: 0.00023133467928735838
Position 3762: 0.0002305531455695323
Position 10087: 0.0002271494096132392
Position 1314: 0.0002215244394476182
Position 565: 0.00021954473458061358
Position 221: 0.0002060606567264926
Position 282: 0.00020559231886832104
Position 13009: 0.00020185783675226874
Position 13771: 0.00018258005505264273
Position 119: 0.0001785024915411848
Position 1707: 0.00017683065461762757
Position 16569: 0.00017181577514495576
Position 4004: 0.00017065252479533653
Position 13291: 0.00016497625805836388
Position 10896: 0.00016456944785258782
Position 715: 0.00015962820433808447
Position 1756: 0.00015857852604472293
Position 1418: 0.00015765886957842836
Position 1827: 0.0001574259695893094
Position 145: 0.0001506923987944048
Position 14024: 0.00013499617903727615
Position 10443: 0.00012976878298555668
Position 13499: 0.00012937236559902723
Position 11239: 0.0001265099926237026
Position 1049: 0.00010393107204363517
Position 2316: 0.00010342510086085776
Position 11289: 9.930841868518528e-05
Position 10508: 9.570465545130536e-05
Position 11246: 8.958473380474117e-05
Position 4306: 8.826597082426403e-05
Position 148: 8.791455916460488e-05
Position 1012: 8.437556483692421e-05
Position 575: 8.370606623663624e-05
Position 503: 7.788094753246641e-05
Position 1659: 7.77289855320736e-05
Position 13785: 7.758812366867928e-05
Position 11171: 7.580914665642383e-05
Position 520: 6.92012154250627e-05
Position 16075: 6.481918874226379e-05
Position 6693: 6.23220554947581e-05
Position 1749: 6.113762199506208e-05
Position 1528: 6.038586197939178e-05
Position 5343: 5.8265487772673006e-05
Position 1165: 5.094211265989831e-05
Position 13168: 4.759397460941772e-05
Position 1894: 4.719641831122225e-05
Position 3964: 4.712155644356382e-05
Position 457: 4.394279065539324e-05
Position 94: 4.0989327348249666e-05
Position 13497: 3.691827397557596e-05
Position 10284: 3.671864165895216e-05
Position 733: 3.5548878264184055e-05
Position 13797: 3.286804745206741e-05
Position 3287: 3.211209128836338e-05
Position 3925: 2.9378973199212622e-05
Position 11684: 2.8560045496613e-05
Position 10248: 2.6297058090024133e-05
Position 11776: 2.5997719596613788e-05
Position 10703: 2.5269780982226072e-05
Position 13: 2.4235468107712292e-05
Position 10535: 2.3361047392748806e-05
Position 97: 2.150228670859782e-05
Position 13396: 2.081948953935952e-05
Position 10832: 2.0746503868865272e-05
Position 17126: 2.05698536036308e-05
Position 3982: 1.9643317072513862e-05
Position 6354: 1.9394406175779853e-05
Position 4026: 1.8724600382753413e-05
Position 14866: 1.7501149085514063e-05
Position 859: 1.6324680608828473e-05
Position 4347: 1.6215333555375655e-05
Position 14353: 1.6108645896964997e-05
Position 13950: 1.5229405437619876e-05
Position 11193: 1.4482172099759726e-05
Position 11697: 1.4048874356950593e-05
Position 673: 1.3897950770850585e-05
Position 60: 1.3434343813584008e-05
Position 20: 1.268491252310591e-05
Position 3912: 1.214488943006472e-05
Position 655: 1.2033489413678908e-05
Position 4319: 1.102657336885962e-05
Position 4902: 1.1025923645656875e-05
Position 3887: 9.676883728773642e-06
Position 7200: 9.406270789451339e-06
Position 14079: 9.292123981787908e-06
Position 11023: 8.91297749148766e-06
Position 3814: 8.397151209629615e-06
Position 13998: 8.389378339440008e-06
Position 224: 7.772089063068064e-06
Position 4196: 6.8180386645071485e-06
Position 543: 5.693053127732877e-06
Position 16730: 5.672837839571094e-06
Position 5694: 5.642272725612658e-06
Position 14576: 5.557076728741856e-06
Position 4566: 5.155166992145768e-06
Position 825: 4.72852833658062e-06
Position 3878: 4.582267556749857e-06
Position 10936: 4.486252769318445e-06
Position 14498: 4.088047496389279e-06
Position 242: 4.0505253327835855e-06
Position 10275: 3.8084300645981014e-06
Position 16433: 3.7851974130500105e-06
Position 13450: 3.5245074037318066e-06
