Gene = TORIP
index = 1540
Annotated 5SS: [604 793]
Annotated 3SS: [670 847]
SMsplice 5SS: [604 766]
SMsplice 3SS: [670 847]
top_k =  1000
Partition function (log Z): -1.2113949634061645

Sorted 5' Splice Sites (High to Low Probability):
Position 604: 0.9863728590448059
Position 766: 0.894769536491462
Position 202: 0.05897829708086522
Position 778: 0.031113542621927847
Position 722: 0.02502528206637599
Position 793: 0.01976957018300887
Position 331: 0.006547999506654599
Position 1267: 0.005706890978620569
Position 1061: 0.004875766585635896
Position 42: 0.0044429349071581905
Position 383: 0.0022565220513618804
Position 153: 0.0013300109839307632
Position 1049: 0.0006543825780076407
Position 462: 0.0006019975308525921
Position 82: 0.0005650071689311266
Position 55: 0.00034976625434147697
Position 596: 0.00031157060976692256
Position 991: 0.00030430024433130077
Position 364: 0.00029843850428285657
Position 223: 0.00021029174509265035
Position 1248: 0.00013464696797205902
Position 1238: 0.0001092252872039724
Position 372: 8.030298191267415e-05
Position 259: 7.120689469245956e-05
Position 1255: 6.880718038291509e-05
Position 1000: 6.217074312803487e-05
Position 1012: 4.692248690215542e-05
Position 1074: 3.2841265741130686e-05
Position 354: 2.8498546965312202e-05
Position 440: 2.6934228030106248e-05
Position 352: 1.836069925925114e-05
Position 905: 1.677188310077231e-05
Position 525: 1.6541888201350295e-05
Position 1280: 1.5494117679918637e-05
Position 917: 6.272713369079778e-06
Position 375: 6.205535534546449e-06
Position 33: 5.261428326393068e-06
Position 640: 4.441236964781155e-06
Position 671: 4.373696560860739e-06
Position 415: 4.015439461646115e-06
Position 413: 3.0277103517796386e-06
Position 280: 2.7523516805347753e-06
Position 1176: 1.069275636414595e-06
Position 523: 3.632313047687031e-07
Position 956: 2.846570370921487e-07
Position 245: 2.3121784982847642e-07
Position 533: 1.820991929513643e-07
Position 120: 1.443284620117554e-07
Position 968: 9.319011937263127e-08
Position 1198: 6.890702451460532e-08
Position 1168: 4.4137280923447326e-08
Position 107: 4.1640934424622925e-08
Position 1196: 2.7121399669720304e-08
Position 674: 9.786146669545693e-10
Position 1142: 3.371685263185043e-10
Position 814: 7.891421257674633e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 847: 0.9883231086710259
Position 670: 0.9662621661532603
Position 274: 0.05480721062783352
Position 1330: 0.005648982779313797
Position 107: 0.0043469591451926835
Position 833: 0.0038299454347617257
Position 433: 0.0036028316854465735
Position 425: 0.0028363848730958456
Position 1112: 0.002011326633648445
Position 394: 0.0018204629440001392
Position 245: 0.0011398979216129372
Position 402: 0.001004694226160681
Position 1290: 0.0008746892084994176
Position 1185: 0.0008250835830926305
Position 1133: 0.0007211439661735081
Position 545: 0.0007162695690954958
Position 1121: 0.0007075055259465828
Position 509: 0.0005366775136699476
Position 413: 0.0004501156724252864
Position 452: 0.00043628397770217495
Position 897: 0.00040309338337711205
Position 113: 0.0004017206498080575
Position 684: 0.0003400755496739733
Position 449: 0.0003390699547891405
Position 1191: 0.0003064250913760282
Position 145: 0.0003060710615582693
Position 1168: 0.00030581969677823914
Position 699: 0.0002580187630753296
Position 455: 0.00022772021916255263
Position 1135: 0.00019875361595213188
Position 1315: 0.0001606314121307503
Position 149: 0.0001577765096230927
Position 1304: 0.00015163753669923395
Position 250: 0.00012966910830957575
Position 1176: 0.00011511980545014688
Position 223: 0.00010023235824944557
Position 253: 7.147163531977988e-05
Position 515: 5.462750659907683e-05
Position 702: 3.5616895717563196e-05
Position 440: 3.544266706859955e-05
Position 977: 2.902468988471847e-05
Position 1060: 2.7538743789688497e-05
Position 523: 2.751743619629598e-05
Position 259: 2.732669463135705e-05
Position 342: 2.6007978233363102e-05
Position 286: 2.177466813363253e-05
Position 482: 2.153754656035707e-05
Position 705: 1.6451985768842076e-05
Position 778: 1.5725415943822312e-05
Position 280: 5.447761299023497e-06
Position 128: 5.384657151619755e-06
Position 1049: 5.084239179395069e-06
Position 793: 4.941220414368278e-06
Position 290: 4.729029453371876e-06
Position 1220: 3.4139231881554194e-06
Position 296: 2.4601244552596866e-06
Position 293: 2.304790911102662e-06
Position 554: 1.8871251515755633e-06
Position 608: 8.978430910344176e-07
Position 404: 4.5090005167050934e-07
Position 160: 4.3713089644529853e-07
Position 714: 2.8733445022918214e-07
Position 1265: 2.7681053736312333e-07
Position 198: 2.3677881299623908e-07
Position 1009: 2.2933738041606662e-07
Position 613: 1.7089896665949258e-07
Position 863: 1.4811931155448952e-07
Position 1086: 1.2568225217377592e-07
Position 171: 1.3164361113947455e-08
Position 491: 1.2653049383366604e-08
Position 202: 1.2242786456861003e-08
Position 587: 1.8587321716673389e-09
Position 917: 5.167044167719639e-10
Position 869: 4.25297472110809e-10
Position 1012: 1.3796782024445992e-10
Position 765: 1.0771778871319384e-10
Position 167: 3.755174746707427e-11
