Gene = Arpc4
index = 27
Annotated 5SS: [624]
Annotated 3SS: [691]
SMsplice 5SS: [624]
SMsplice 3SS: [691]
top_k =  1000
Partition function (log Z): -5.537980932221106

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9992105037959425
Position 18: 0.002301206735828875
Position 324: 0.0013849080317044763
Position 330: 0.0011038952462951914
Position 297: 0.0007347885415860007
Position 392: 0.0005705909907322052
Position 617: 0.0004752506766896043
Position 416: 0.000443430697674782
Position 57: 0.0003552289211743716
Position 52: 0.00012483318780356383
Position 201: 0.00012069933166641387
Position 38: 0.00012061421691045026
Position 228: 0.00010052733619271033
Position 64: 3.816572487567273e-05
Position 150: 1.888563336487269e-05
Position 692: 1.4134805623468593e-05
Position 383: 1.404049873795778e-05
Position 628: 9.150357066664483e-06
Position 494: 8.426315276785853e-06
Position 255: 8.338104303099781e-06
Position 420: 6.956286874993349e-06
Position 630: 5.44720709354216e-06
Position 204: 4.6214357534272814e-06
Position 342: 4.234831154389922e-06
Position 705: 3.377422091094243e-06
Position 605: 2.3077368419423077e-06
Position 374: 2.114587675693964e-06
Position 413: 1.3792446990689837e-06
Position 176: 1.3421591079534025e-06
Position 573: 9.107142758109714e-07
Position 3: 8.349897113133401e-07
Position 510: 4.956725970014926e-07
Position 270: 4.788893573041257e-07
Position 267: 3.9621511510629273e-07
Position 238: 2.255989821059429e-07
Position 273: 9.776069132953826e-08
Position 275: 5.777018178490829e-08
Position 311: 3.777912637546386e-08
Position 519: 6.686406733240802e-09
Position 657: 4.61438444562756e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 691: 0.998757771678764
Position 526: 0.0021935822610528403
Position 85: 0.0021928233156377256
Position 391: 0.0014822511937513682
Position 697: 0.0007939783976510721
Position 491: 0.0005792721961304596
Position 111: 0.00038964074373242115
Position 750: 0.0002465392391097107
Position 123: 0.00011015125369142196
Position 89: 7.730725129277031e-05
Position 383: 7.018973059420815e-05
Position 69: 6.591813692040163e-05
Position 488: 5.938743999444695e-05
Position 200: 4.9863325820003525e-05
Position 350: 4.88789797452157e-05
Position 730: 2.538132315233278e-05
Position 437: 1.098835898275852e-05
Position 460: 6.42873910974172e-06
Position 583: 5.618323999835401e-06
Position 347: 4.5618720361905774e-06
Position 757: 3.0924844543492785e-06
Position 185: 3.0820656773774942e-06
Position 92: 2.265223892282275e-06
Position 643: 2.1594088912060757e-06
Position 536: 2.1433203059067066e-06
Position 134: 2.1064355778813366e-06
Position 64: 1.6595580815703872e-06
Position 623: 1.3330440705772406e-06
Position 551: 9.572335500160585e-07
Position 413: 9.328762738647111e-07
Position 705: 7.698789143212147e-07
Position 244: 5.385146773670481e-07
Position 251: 3.9174533332192817e-07
Position 548: 1.6858212873280315e-07
Position 248: 1.4555958412794887e-07
Position 221: 1.4383150920866882e-07
Position 556: 1.254814701668065e-07
Position 296: 9.914549737588836e-08
Position 446: 9.169894985968559e-08
Position 500: 6.495447305736774e-08
Position 293: 6.200720106207037e-08
Position 287: 4.844094627936866e-08
Position 52: 9.11093051164814e-09
Position 602: 7.308939624704057e-09
Position 57: 2.5952618337838112e-09
Position 605: 2.167838565063232e-09
Position 539: 2.0237793253947976e-09
Position 359: 1.890371560420485e-09
Position 227: 1.1763237152321725e-09
Position 365: 6.181414022815241e-10
Position 628: 2.5324470013127614e-10
Position 209: 2.008703487416766e-10
Position 233: 1.8675069971791413e-13
Position 308: 1.0823497626760547e-13
