Gene = vn
index = 1929
Annotated 5SS: [ 3457 27556 27767 28130 29018]
Annotated 3SS: [27377 27638 28020 28963 30797]
SMsplice 5SS: [  200 27556 27767 28130]
SMsplice 3SS: [27377 27638 28020 28963]
top_k =  1000
Partition function (log Z): -2.322154928560841

Sorted 5' Splice Sites (High to Low Probability):
Position 27767: 0.9947630738807427
Position 200: 0.9064509281166978
Position 27556: 0.7780392430867715
Position 28130: 0.7315893225446375
Position 28126: 0.2543544917530725
Position 27567: 0.22122064426998442
Position 29014: 0.1746904722945114
Position 29018: 0.149438739915619
Position 625: 0.09334653448323867
Position 31478: 0.0853952777420581
Position 21651: 0.06464296171787375
Position 18579: 0.04317434161249345
Position 29575: 0.03677688034896614
Position 29056: 0.03450548131078194
Position 30101: 0.013810941955363337
Position 29955: 0.005855443727866646
Position 27889: 0.005752514106615907
Position 30739: 0.005243857852739399
Position 28119: 0.004065032071099602
Position 29238: 0.0031366055529643048
Position 28658: 0.0028151214272830716
Position 29351: 0.002684031572491999
Position 28338: 0.0023200499157335413
Position 31207: 0.002290126202489144
Position 30411: 0.002110833308160217
Position 31759: 0.002093585723721561
Position 27789: 0.002086580386577972
Position 29602: 0.002053263687580916
Position 29737: 0.001979344680130254
Position 28527: 0.0019716119545549818
Position 28399: 0.001796136000224261
Position 28093: 0.0017627574400477825
Position 28881: 0.0014122535266925052
Position 29521: 0.001186236279272233
Position 28769: 0.0011757186298803437
Position 29428: 0.0011313443844749038
Position 28341: 0.0010396234859026447
Position 28698: 0.0008524443368809508
Position 28387: 0.0007236939994093619
Position 29586: 0.0006695177300673463
Position 28521: 0.0006515049395815926
Position 29120: 0.0006489434833439992
Position 28536: 0.0006287555815571921
Position 29417: 0.0005923147228224603
Position 28523: 0.0005894769148904703
Position 27801: 0.0003476735846489883
Position 28365: 0.00026244373513731773
Position 28408: 0.0002347086810233007
Position 29820: 0.00021780292997815626
Position 28902: 0.00015615518607114083
Position 29580: 0.00013601250480346395
Position 28134: 0.0001211369983365243
Position 29540: 0.00010492357532948911
Position 27823: 9.869726854655036e-05
Position 27693: 9.51917312355559e-05
Position 28850: 7.371503770966309e-05
Position 28573: 6.810489591015307e-05
Position 853: 6.367553022521817e-05
Position 1168: 6.31089280045622e-05
Position 28879: 6.142811318944995e-05
Position 28489: 4.986873679849736e-05
Position 29725: 4.553303909455529e-05
Position 28188: 4.523638043939833e-05
Position 27771: 4.4943064261959896e-05
Position 41: 4.095517063384148e-05
Position 29109: 4.0267125039915284e-05
Position 712: 3.4797771198372583e-05
Position 28579: 3.178969210892432e-05
Position 28749: 2.734092310458319e-05
Position 27793: 2.2863779287551957e-05
Position 29182: 2.2472913499393575e-05
Position 29095: 2.1583593808635655e-05
Position 30202: 1.3089708674158193e-05
Position 27847: 1.2775161657026585e-05
Position 27907: 1.2597298469983097e-05
Position 28828: 6.829608680189759e-06
Position 28825: 4.7510516792523835e-06
Position 29370: 4.590433756988226e-06
Position 29294: 4.100421974492565e-06
Position 27926: 3.323030834777025e-06
Position 28208: 3.236454389213885e-06
Position 28689: 2.197173555573011e-06
Position 29104: 2.1763847151437434e-06
Position 28040: 2.1571338017603143e-06
Position 28300: 2.1465406105434655e-06
Position 29627: 1.933616623539113e-06
Position 27855: 1.8492253667412628e-06
Position 27784: 1.6663453744874186e-06
Position 28525: 1.5263582872114477e-06
Position 27816: 1.2173677067185977e-06
Position 28545: 1.1265635961943187e-06
Position 27827: 9.431103662873292e-07
Position 28560: 8.32361095591305e-07
Position 27869: 5.051454698415599e-07
Position 27986: 4.929357269114787e-07
Position 28401: 4.770494681267091e-07
Position 28219: 4.621756691785048e-07
Position 29751: 3.7604423690571866e-07
Position 28581: 2.4236739493835865e-07
Position 28254: 1.2328170483203077e-07
Position 28230: 3.2551475534153165e-08
Position 28403: 3.9351550721797165e-09
Position 28252: 2.5868532354711563e-09
Position 28227: 2.411591506055691e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 27377: 0.9993918387616607
Position 28020: 0.9889864839773165
Position 27638: 0.9717980388220789
Position 28963: 0.8444211368720402
Position 31545: 0.1097797562049864
Position 32189: 0.0992710356300717
Position 29294: 0.07913202154874525
Position 30797: 0.06652328827118843
Position 21533: 0.05854468809828536
Position 29849: 0.047367081143526835
Position 30501: 0.044993795794918544
Position 18426: 0.03730322971215883
Position 30290: 0.02969303416353331
Position 29074: 0.024017228469339985
Position 27641: 0.02225356104064901
Position 31106: 0.021115767414935684
Position 29086: 0.017934508624969363
Position 30310: 0.016729005709546215
Position 31275: 0.01556242904005229
Position 28208: 0.013140652597381633
Position 28300: 0.012865775682433168
Position 28252: 0.011252389769068073
Position 31594: 0.007346434927358369
Position 32200: 0.007218811362424641
Position 31062: 0.006791636646221897
Position 32083: 0.0066874123177592055
Position 27858: 0.006433103500884024
Position 30975: 0.006098304208089085
Position 18081: 0.005871111900334631
Position 28553: 0.005724651090278782
Position 29182: 0.0042946823652182005
Position 27674: 0.004275046148744983
Position 21005: 0.0038895480681125803
Position 27950: 0.00372579073509892
Position 30273: 0.0035683940235655084
Position 28219: 0.003495728709277648
Position 30856: 0.0032627196392040216
Position 31432: 0.0027246342315449656
Position 30029: 0.0025608884738740232
Position 28675: 0.0024764353437016023
Position 29872: 0.0024710302075779617
Position 19716: 0.0022087255514758077
Position 29301: 0.0018686167750181272
Position 29370: 0.0015132430916842948
Position 29460: 0.0013461148096014573
Position 30992: 0.0012898300044740965
Position 27658: 0.0011920260447053882
Position 28371: 0.00106060133747895
Position 29723: 0.0010490293468739008
Position 29391: 0.0010200663247512188
Position 30524: 0.0010138827014375712
Position 30693: 0.0009730638228260571
Position 28573: 0.0009090988757350682
Position 30190: 0.00081814944370859
Position 29672: 0.0007911410946131539
Position 29478: 0.0007600032768784069
Position 30050: 0.0006170734485109761
Position 29409: 0.0005565011357838872
Position 32262: 0.0004980450943225258
Position 28467: 0.00044826417026681045
Position 27965: 0.0004438031914064652
Position 30247: 0.00043991405808250605
