Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  1000
Partition function (log Z): -6.731499933869547

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.9390490582357455
Position 1322: 0.7489142209176648
Position 614: 0.14116153629447914
Position 1241: 0.07834479140607155
Position 192: 0.00816188153000706
Position 1072: 0.0068348517999441295
Position 1308: 0.004969906323734531
Position 1326: 0.004284085576934986
Position 938: 0.0036892536360391037
Position 814: 0.0025186104235920014
Position 1281: 0.001891239018209833
Position 231: 0.0010179721221216334
Position 145: 0.001003257716466923
Position 430: 0.0009217770390207608
Position 1111: 0.0009045276299896223
Position 809: 0.0008811073366878313
Position 1035: 0.0005922604621103247
Position 932: 0.0004495140345505564
Position 1068: 0.0004392785115233581
Position 508: 0.0003854489810805645
Position 891: 0.00038294534952658626
Position 377: 0.0003639753746029019
Position 337: 0.00022050819962398077
Position 593: 0.0001993081025396587
Position 648: 8.424212999534996e-05
Position 612: 6.889898034102498e-05
Position 1083: 6.6398787654945e-05
Position 504: 6.383243669257644e-05
Position 79: 6.184624725816265e-05
Position 383: 6.02110922113479e-05
Position 1029: 5.818693721216737e-05
Position 856: 5.6446435934198924e-05
Position 1337: 5.616849505331525e-05
Position 701: 5.1388319674966304e-05
Position 390: 4.968668041666121e-05
Position 408: 4.8453904523527576e-05
Position 523: 4.820437155275971e-05
Position 1330: 4.372715982804308e-05
Position 962: 4.3127926542969656e-05
Position 266: 4.084500432123072e-05
Position 237: 3.162030490754621e-05
Position 124: 2.979973819927437e-05
Position 591: 2.752299254094778e-05
Position 683: 2.168343686869387e-05
Position 993: 1.9150150887058983e-05
Position 948: 1.7738367629000547e-05
Position 898: 1.3462933283296232e-05
Position 1061: 1.2907856530196935e-05
Position 1002: 1.1765630581123228e-05
Position 960: 1.1185059494975858e-05
Position 1014: 1.0582561163039242e-05
Position 1320: 8.619445790645948e-06
Position 818: 8.179057786331744e-06
Position 286: 8.057655920557017e-06
Position 101: 7.664305807819952e-06
Position 914: 7.196491157199613e-06
Position 1169: 6.269879342807532e-06
Position 380: 5.764588194542347e-06
Position 1191: 3.1180579616153954e-06
Position 844: 3.093178084746645e-06
Position 1245: 2.953130855649451e-06
Position 800: 2.4419040769130564e-06
Position 618: 1.5471695703991108e-06
Position 1438: 1.2666159823227266e-06
Position 785: 1.1114967218088535e-06
Position 148: 8.48730586700069e-07
Position 995: 6.841100363650574e-07
Position 688: 6.540326346153862e-07
Position 53: 4.268718194874208e-07
Position 276: 2.204326337394406e-07
Position 274: 1.9082257543166756e-07
Position 114: 1.8286502151436943e-07
Position 1160: 1.4424496003790347e-07
Position 434: 7.628905809651512e-09
Position 686: 2.684606792116376e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9175110407226019
Position 1389: 0.8426355442434558
Position 664: 0.04422614680469894
Position 695: 0.03722536521222173
Position 1199: 0.034808927769134156
Position 1110: 0.010324459285273615
Position 785: 0.009313916362137124
Position 701: 0.007980485264431176
Position 901: 0.007495361735212889
Position 245: 0.007140640229259317
Position 800: 0.006891485321013112
Position 993: 0.0056527251987098315
Position 715: 0.00409246470610262
Position 1019: 0.0026643039605610754
Position 1438: 0.001749489041257531
Position 1153: 0.0013193418943367012
Position 302: 0.0011530627234225697
Position 870: 0.0009824391515368272
Position 928: 0.000841649877554103
Position 807: 0.0006031453405854546
Position 1496: 0.0005887875953875421
Position 965: 0.000566268804336238
Position 266: 0.000560028108231373
Position 319: 0.0004919631666484771
Position 841: 0.0004877845097950051
Position 555: 0.00036331029290979396
Position 648: 0.0001170898740318212
Position 430: 0.00011169969814618012
Position 1241: 0.00010539133511870054
Position 517: 9.783389343575617e-05
Position 274: 8.597828384587036e-05
Position 434: 8.10810401371623e-05
Position 589: 7.399111141130965e-05
Position 130: 5.8854396386900194e-05
Position 1278: 4.783266594109164e-05
Position 812: 4.3979601773567196e-05
Position 514: 3.761551938520596e-05
Position 203: 3.4282348825241724e-05
Position 212: 3.286743299647617e-05
Position 401: 2.6561449082672794e-05
Position 1068: 2.0619597490973205e-05
Position 1326: 1.7886896253840787e-05
Position 853: 1.661938603959331e-05
Position 390: 1.5700708238401105e-05
Position 612: 1.0005419111829545e-05
Position 395: 9.544444275780158e-06
Position 337: 8.699161731210053e-06
Position 930: 7.6206554986457354e-06
Position 380: 4.832191997245336e-06
Position 941: 4.393916185951196e-06
Position 1014: 3.7747577771995045e-06
Position 1029: 3.1448166141768036e-06
Position 818: 2.8027805135488117e-06
Position 938: 1.8464349376798329e-06
Position 973: 1.6250494978564403e-06
Position 1050: 1.4735970935648137e-06
Position 906: 1.3448877006532389e-06
Position 170: 1.1405595691635884e-06
Position 1448: 1.1204013492770922e-06
Position 1075: 5.544338006444442e-07
Position 1058: 4.902897006184892e-07
Position 1502: 1.8493197986321565e-07
Position 412: 1.6703437517112482e-07
Position 366: 9.575352592968266e-08
Position 346: 7.17837527967288e-08
Position 221: 4.713654312776167e-08
Position 519: 3.952480064835392e-08
Position 101: 1.6098837207281564e-10
