Gene = obst-E
index = 1829
Annotated 5SS: [182]
Annotated 3SS: [2773]
SMsplice 5SS: [182]
SMsplice 3SS: [2773]
top_k =  1000
Partition function (log Z): -6.3739423862418505

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.4722606389042196
Position 870: 0.4411032694774914
Position 1746: 0.43910658234287386
Position 308: 0.188229434997134
Position 599: 0.16605201164581215
Position 1811: 0.13480165510144718
Position 285: 0.07445805423041747
Position 1039: 0.058451578035552926
Position 382: 0.054979549065461646
Position 2592: 0.05198346692738213
Position 633: 0.05130120308163671
Position 1988: 0.04271240292444034
Position 590: 0.041256993412738696
Position 156: 0.03307014767483625
Position 2226: 0.02216738485262984
Position 1312: 0.01769604088906637
Position 2501: 0.015179191399336284
Position 1614: 0.014947446746293537
Position 1652: 0.013012945531157588
Position 2245: 0.01054931572008315
Position 3245: 0.00931045913799494
Position 3294: 0.008991441162336432
Position 2368: 0.008490380572902238
Position 2448: 0.006676261090101356
Position 2545: 0.0063033989928257235
Position 471: 0.006185906573127386
Position 2557: 0.006167984211806313
Position 1418: 0.005851268299605308
Position 1319: 0.005611789444356531
Position 1995: 0.005012030898942992
Position 400: 0.004257933777424871
Position 531: 0.004089862002899348
Position 2609: 0.0035748728533332805
Position 2613: 0.003444923626534648
Position 2198: 0.003069508315328376
Position 2126: 0.0027584666901839857
Position 2554: 0.0027085579485304186
Position 927: 0.0021641700300338755
Position 944: 0.001993095471905595
Position 2007: 0.0019210636278052947
Position 2370: 0.0016804139208491866
Position 885: 0.0016299831404900458
Position 2106: 0.0015355243979418482
Position 648: 0.0012851679861135572
Position 1303: 0.0012136949366611692
Position 2492: 0.0011589940658261785
Position 2041: 0.001054238585529167
Position 186: 0.0009816394693401248
Position 1658: 0.0009208574520340681
Position 168: 0.0008207518869955333
Position 697: 0.0007928282740185382
Position 275: 0.0007850878690872948
Position 787: 0.0007562792519130298
Position 2483: 0.000613526824207241
Position 2255: 0.0006133879677923278
Position 1329: 0.0006030918401532651
Position 953: 0.000574393259290788
Position 2015: 0.0004997624420441867
Position 312: 0.0004997077191974933
Position 2467: 0.00048325664982275035
Position 2381: 0.00045933532055895574
Position 3285: 0.00044706982532046483
Position 2399: 0.0004188051312345784
Position 1422: 0.00039373324489454947
Position 2181: 0.0003874486672191136
Position 1092: 0.0003871686611458123
Position 828: 0.00033653509978849615
Position 605: 0.000308068930455116
Position 2148: 0.00030186479939789553
Position 1760: 0.0002390325593142182
Position 2349: 0.00023248794586691433
Position 71: 0.00018461714343928368
Position 2046: 0.00017333636818994528
Position 2094: 0.00017125915129864158
Position 1750: 0.00010561519945282361
Position 809: 0.00010245480563072476
Position 1343: 8.890952511224276e-05
Position 57: 7.575650913877867e-05
Position 250: 6.130069791790458e-05
Position 3448: 6.043423011731658e-05
Position 1101: 4.631505682437696e-05
Position 196: 4.343479098260186e-05
Position 662: 4.2109542248192135e-05
Position 1261: 4.164471805334036e-05
Position 32: 4.145177828617944e-05
Position 506: 2.488313848429847e-05
Position 837: 2.329675260250355e-05
Position 888: 2.2235386965750113e-05
Position 906: 2.0138453345627412e-05
Position 23: 1.910038312342168e-05
Position 160: 1.7881358507587173e-05
Position 451: 1.7829071537776728e-05
Position 83: 1.6547275143036212e-05
Position 434: 1.1872721984350867e-05
Position 6: 9.3452703012922e-06
Position 265: 4.096142188123306e-06
Position 874: 1.5111640115890723e-06
Position 40: 1.3047457505633653e-06
Position 146: 9.649858411315625e-07
Position 997: 8.442994096104332e-07
Position 1007: 7.063549764582636e-07
Position 1072: 6.179369839300216e-07
Position 482: 5.46767639640174e-07
Position 971: 3.6001337972191547e-07
