Gene = ppk7
index = 1846
Annotated 5SS: [ 978 1176 1287 1591]
Annotated 3SS: [1042 1232 1347 1693]
SMsplice 5SS: [ 978 1591]
SMsplice 3SS: [1406 1693]
top_k =  1000
Partition function (log Z): -5.3630058314023925

Sorted 5' Splice Sites (High to Low Probability):
Position 978: 0.6772224717571695
Position 1591: 0.6652778360017909
Position 1176: 0.6427615893467309
Position 1287: 0.6373196198477123
Position 201: 0.1908004529213686
Position 1624: 0.06546451254349735
Position 1595: 0.050875292956211834
Position 965: 0.019471635292520047
Position 224: 0.014607007649525366
Position 435: 0.007726830126222101
Position 463: 0.007712702107183846
Position 1291: 0.004610414531304399
Position 1490: 0.002550796499147353
Position 1133: 0.0022810845496811986
Position 1548: 0.002068365418717493
Position 756: 0.001408200674407884
Position 1104: 0.0009699116309243364
Position 276: 0.0005849548418016577
Position 1331: 0.0005163151533334768
Position 1645: 0.0004214723352809267
Position 1578: 0.0004182841216956456
Position 1385: 0.00040958873980684096
Position 279: 0.00040811340259480617
Position 945: 0.00027927375974351487
Position 1184: 0.00019562346396836017
Position 721: 0.00015004060342649618
Position 228: 0.00014534957300316897
Position 534: 0.00012902747310035594
Position 1233: 0.00012859050210571913
Position 222: 0.00011975957517126012
Position 377: 0.00011589418679290181
Position 993: 0.00011529290571964035
Position 982: 0.00010972850186368512
Position 300: 9.883545612367981e-05
Position 1631: 7.853820920642837e-05
Position 1126: 7.681820581544228e-05
Position 473: 7.635392990769347e-05
Position 1812: 7.084203411999558e-05
Position 728: 6.919006328931718e-05
Position 293: 4.667504222965146e-05
Position 1389: 4.472895583746169e-05
Position 1108: 4.277780527489232e-05
Position 1843: 3.867108129865198e-05
Position 969: 3.718392162076205e-05
Position 985: 3.4036224951990037e-05
Position 205: 3.202716698860106e-05
Position 77: 3.0554848683275924e-05
Position 736: 2.711302338454362e-05
Position 1165: 2.3887737322087608e-05
Position 834: 2.0593836181547937e-05
Position 1521: 1.9458404795831524e-05
Position 321: 1.678999368237537e-05
Position 1069: 1.5951331403912563e-05
Position 537: 1.4590088365359696e-05
Position 1085: 1.2214694708353871e-05
Position 849: 1.0377229372367626e-05
Position 1297: 7.962872015904307e-06
Position 1196: 7.285756517842833e-06
Position 1219: 6.739266919096302e-06
Position 1421: 6.424655623670529e-06
Position 1566: 6.369263933668894e-06
Position 1693: 4.802318913479965e-06
Position 154: 4.511546884027362e-06
Position 191: 3.970799121151573e-06
Position 647: 3.666640741056267e-06
Position 166: 3.577608792658686e-06
Position 183: 3.420596551588763e-06
Position 1267: 1.7069126983448553e-06
Position 9: 1.6637224150067008e-06
Position 519: 6.385612850557582e-07
Position 1114: 6.043133126553695e-07
Position 710: 5.003181134154745e-07
Position 912: 4.938799264282298e-07
Position 760: 8.143612779804192e-08
Position 61: 6.225338364546742e-08
Position 584: 1.862885499726805e-08
Position 762: 9.529577934553034e-09
Position 1488: 4.2810487287414567e-10
Position 866: 8.636053377648008e-11
Position 851: 6.850954308584181e-11
Position 873: 1.7652441412725055e-13
Position 828: 1.631356718501862e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1232: 0.6626487262229693
Position 1406: 0.5731802210676269
Position 1693: 0.47047309681263405
Position 1042: 0.39142033293252104
Position 1347: 0.29218327771412306
Position 1679: 0.15745170186022722
Position 1742: 0.14739633732855295
Position 272: 0.09854006993949921
Position 529: 0.088827798231906
Position 1114: 0.030169073798035725
Position 1108: 0.021813789547575502
Position 1258: 0.012118413636842346
Position 473: 0.010552403839159707
Position 1697: 0.010535080501224122
Position 1008: 0.008031861056740683
Position 1652: 0.005330673820294618
Position 533: 0.0030255038503513563
Position 1069: 0.002581975192984237
Position 1456: 0.002347141156269126
Position 773: 0.002240410533858174
Position 1056: 0.00200799220964365
Position 1660: 0.0012895322426878387
Position 1079: 0.0010379694352164054
Position 1382: 0.0006074824531374839
Position 1889: 0.00038956875683195054
Position 1923: 0.0002898780305986518
Position 497: 0.00021217394106583178
Position 799: 0.00018787746904846056
Position 1126: 0.00018192713046178566
Position 1561: 0.00016704092150863389
Position 400: 0.0001603406645484666
Position 634: 0.00015755812724416494
Position 818: 9.01360650928253e-05
Position 1989: 8.48912053271925e-05
Position 1123: 8.152823794873932e-05
Position 1379: 5.218460131234292e-05
Position 1060: 4.7545700140653346e-05
Position 1294: 4.4521961572728807e-05
Position 1811: 4.358559663795867e-05
Position 1830: 4.089021951881596e-05
Position 782: 3.7676864739632375e-05
Position 1654: 3.323194816935798e-05
Position 416: 3.312494261616049e-05
Position 1776: 2.9920119904929574e-05
Position 377: 2.8303577577593334e-05
