Gene = CycY
index = 1115
Annotated 5SS: [  56 2187]
Annotated 3SS: [1097 2280]
SMsplice 5SS: [2187]
SMsplice 3SS: [2303]
top_k =  1000
Partition function (log Z): -8.00492609426462

Sorted 5' Splice Sites (High to Low Probability):
Position 2187: 0.9643642019245471
Position 56: 0.3629011146485606
Position 1281: 0.2556934098880996
Position 630: 0.11090963892004166
Position 3588: 0.09009170381354453
Position 147: 0.07989408784157784
Position 472: 0.041031522458531096
Position 686: 0.02890591623124583
Position 855: 0.027138634540826403
Position 316: 0.023136870517195502
Position 2660: 0.02258164867780738
Position 3145: 0.017492789703166468
Position 1265: 0.017238340567940033
Position 3003: 0.015752962361099042
Position 550: 0.01410461746397775
Position 738: 0.01213744869180773
Position 869: 0.01022373201290573
Position 2999: 0.00997822377619713
Position 294: 0.00867199621049372
Position 204: 0.005726970380711363
Position 3082: 0.005456961069978396
Position 3592: 0.004981548817904377
Position 334: 0.004802177906131588
Position 3155: 0.004060207244015248
Position 2565: 0.003909188403977057
Position 928: 0.0037256665504809597
Position 2438: 0.003595733640852542
Position 3311: 0.003557131125192962
Position 752: 0.0029169195750590763
Position 3183: 0.002889773382771751
Position 2003: 0.0027910706514279937
Position 3602: 0.002638631910770977
Position 1121: 0.00245980406422193
Position 3064: 0.0017352788538484484
Position 2623: 0.0016919914098996562
Position 194: 0.0015845153229932058
Position 2424: 0.0015231214202114987
Position 3237: 0.0013313330264265156
Position 776: 0.0013254877647834425
Position 2244: 0.0011636617850430417
Position 637: 0.0010953845842064183
Position 263: 0.0010550881675565505
Position 2228: 0.0010530090299023475
Position 1205: 0.0009539576029733273
Position 939: 0.0009442866224820163
Position 408: 0.0009395024937672987
Position 825: 0.0009255293961478819
Position 704: 0.000865363272166584
Position 3159: 0.0007980399203346223
Position 727: 0.0007001275713464785
Position 2053: 0.0005578002248774945
Position 93: 0.0005194490261229182
Position 895: 0.00047915880912353275
Position 859: 0.0004748785276700423
Position 2603: 0.00041606674357687204
Position 478: 0.00038748543438671276
Position 372: 0.00035457179002864545
Position 2600: 0.00035073913362547985
Position 3274: 0.00031152069705677333
Position 2808: 0.0003071401714691482
Position 2550: 0.00029933581027121164
Position 3319: 0.00023871943701950598
Position 1005: 0.00023274752630658607
Position 102: 0.00023022125729774934
Position 910: 0.00022252090584637526
Position 897: 0.00017308225991183678
Position 1402: 0.00014587279365141522
Position 2331: 0.00012739893053511232
Position 2760: 0.00012671529921455375
Position 882: 0.00011245714583700641
Position 2727: 0.00010206959413128729
Position 2984: 8.041339388762157e-05
Position 2304: 7.678938606653852e-05
Position 2180: 7.646064109040885e-05
Position 95: 7.510960758398951e-05
Position 2903: 7.274507973043281e-05
Position 2548: 6.392598151018049e-05
Position 2724: 6.331945121401303e-05
Position 208: 6.061206385554445e-05
Position 2646: 5.646826998875094e-05
Position 2839: 5.402595262178812e-05
Position 733: 5.316990521122335e-05
Position 2436: 5.137139215073039e-05
Position 197: 3.268732551091737e-05
Position 1231: 1.8032733863869693e-05
Position 931: 1.7335059979099794e-05
Position 417: 1.700359934825278e-05
Position 1254: 1.584312024583986e-05
Position 481: 1.5620708034568807e-05
Position 2886: 9.722297658660398e-06
Position 3491: 9.371918770055701e-06
Position 2191: 4.55891767411446e-06
Position 2153: 4.0774287772011346e-06
Position 104: 3.763598732628275e-06
Position 989: 3.377710881844647e-06
Position 942: 1.5992415547220867e-06
Position 2182: 1.248566816312513e-06
Position 2281: 6.737873027166369e-07
Position 2196: 2.2837996761803806e-07
Position 1803: 2.010652172751845e-07
Position 1688: 9.764219566750711e-08
Position 1297: 1.0855793992545331e-08
Position 210: 8.66487149252681e-09
Position 1569: 2.7993373115282482e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1097: 0.5048832853815579
Position 2303: 0.35720601558270265
Position 3406: 0.3422127208909407
Position 2280: 0.3086225117122795
Position 2002: 0.1728258045323872
Position 3671: 0.09982128706055983
Position 1936: 0.0923769249534275
Position 197: 0.05466526111679308
Position 2083: 0.05313446297619943
Position 3395: 0.02889416066540689
Position 2249: 0.02286089748749576
Position 1471: 0.017471696238221975
Position 698: 0.013214834820459563
Position 794: 0.011829316249487243
Position 2044: 0.011247830666156271
Position 1978: 0.009938040124878953
Position 967: 0.009671423237430029
Position 2334: 0.00931053748144386
Position 2727: 0.005635743471805255
Position 1687: 0.005472309753520641
Position 615: 0.004655948791504988
Position 1383: 0.004366356655344805
Position 3053: 0.00408429534002164
Position 910: 0.0037755933917015747
Position 1390: 0.0029868059240213884
Position 984: 0.0026852372731636133
Position 686: 0.0025811463892906985
Position 3024: 0.0022445978180221536
Position 1661: 0.002012244062904667
Position 2114: 0.0018630477824111214
Position 1729: 0.001567004282732854
Position 855: 0.0014761844874563934
Position 2964: 0.001453500772873747
Position 658: 0.0012752386234127506
Position 1444: 0.0012134856725250999
Position 3270: 0.0012094333617235773
Position 2355: 0.0011250785998810659
Position 3208: 0.001054279055920822
Position 328: 0.0010111555363961592
Position 2318: 0.0009505733651809322
Position 776: 0.0009339302042449486
Position 1308: 0.0008831598115579313
Position 1360: 0.0008786342188728622
Position 1591: 0.0008564145459967001
Position 360: 0.0007178969912597803
Position 822: 0.0006914608025144016
Position 1741: 0.0006843887450865522
Position 3446: 0.0006617305239668208
Position 931: 0.000656154843478432
Position 3007: 0.0006348603617996733
Position 1036: 0.0006074182258980501
Position 2811: 0.0005917948790453453
Position 3517: 0.0005529634098937807
Position 891: 0.0005237111190547317
Position 2702: 0.00047667303532728016
Position 223: 0.000467482606196793
Position 1549: 0.00039027508809875435
Position 1138: 0.0003714718553114208
Position 1726: 0.00035064086733831303
Position 541: 0.0003484364117371976
Position 2558: 0.0003144921343974881
Position 2792: 0.0003059160037834057
Position 2673: 0.0003058705839832728
Position 3682: 0.00028407783762491646
Position 2734: 0.000278343526815746
Position 1543: 0.0002653011443974401
Position 2891: 0.0002553075425321063
Position 1866: 0.0002419052181925099
Position 450: 0.00023086886462752345
Position 2411: 0.0002156594863531172
Position 825: 0.0002003100758941303
Position 989: 0.0001981620936364644
Position 417: 0.00018600832984948422
Position 1402: 0.00018597499563019465
Position 102: 0.00018386293138811152
Position 885: 0.00015665296120740657
Position 147: 0.00014968335791525005
Position 2763: 0.00014502927305424395
Position 2705: 0.00013330637539289464
Position 167: 0.00012219200884799447
Position 1588: 0.00011504543702971822
Position 1408: 0.00010721266112959824
Position 928: 9.799247895764167e-05
Position 633: 8.889140541510478e-05
Position 3220: 7.859153903314191e-05
Position 3148: 7.456734059046221e-05
Position 1167: 6.598454879862878e-05
Position 495: 6.593453572504525e-05
Position 1477: 4.627234832923669e-05
Position 868: 3.765400494877706e-05
Position 1118: 3.700720758876054e-05
Position 2850: 3.4664653021312906e-05
Position 3061: 3.228506009401581e-05
Position 1161: 2.4776332847344628e-05
