Gene = Taf2
index = 1544
Annotated 5SS: [ 164  282 2110 2581 2850]
Annotated 3SS: [ 226  343 2167 2638 2909]
SMsplice 5SS: [ 282 2110 2581 2850]
SMsplice 3SS: [ 343 2167 2638 2909]
top_k =  1000
Partition function (log Z): 6.517908781802768

Sorted 5' Splice Sites (High to Low Probability):
Position 2581: 0.9996150718787358
Position 282: 0.9864900476851651
Position 2110: 0.9825237847091156
Position 2850: 0.9188975083996174
Position 2318: 0.09721668827214779
Position 2855: 0.07133378443950307
Position 3592: 0.02142453480068123
Position 969: 0.020373886554829548
Position 926: 0.015226388466521329
Position 4140: 0.015198890245598992
Position 3674: 0.014306430562357756
Position 938: 0.014018697112151967
Position 521: 0.011505768247006413
Position 2275: 0.008954408318509357
Position 1193: 0.00872950156847527
Position 965: 0.006850979569580253
Position 1055: 0.005910821365360248
Position 1579: 0.005721898801551609
Position 1810: 0.005489084369639005
Position 4097: 0.0051103468856546356
Position 636: 0.0047281053245296105
Position 596: 0.004066023769050159
Position 630: 0.004030043531491519
Position 2385: 0.003620240700639912
Position 2076: 0.003229291642178066
Position 683: 0.003160414023224538
Position 2998: 0.003149922319175011
Position 2758: 0.0028753151123996307
Position 2480: 0.0023567663112394163
Position 428: 0.0021837364690947708
Position 3756: 0.002102388299015573
Position 141: 0.0019446863313023533
Position 881: 0.001405550872550378
Position 463: 0.0012556692767671065
Position 1775: 0.0012163542228648173
Position 132: 0.0012103185436389962
Position 1135: 0.0012051176106998576
Position 569: 0.001062437630859007
Position 1692: 0.0010034123005931868
Position 553: 0.00097822856818712
Position 1814: 0.0009361963130162123
Position 2720: 0.0009085815616750294
Position 3445: 0.0008839491378123575
Position 4081: 0.000834515022252212
Position 3360: 0.0007467388705261786
Position 1007: 0.0007452619665783368
Position 1946: 0.0007304657913901065
Position 168: 0.0007018558225027977
Position 3854: 0.0006458944335428199
Position 240: 0.000588857223327261
Position 2433: 0.0005832545135118103
Position 2006: 0.0005393953730555411
Position 237: 0.0005350959027001131
Position 778: 0.0005296148916991165
Position 1935: 0.0005212935472785358
Position 1306: 0.0005132358838087928
Position 1397: 0.000499433348815558
Position 2657: 0.0004990294226935542
Position 1661: 0.00042170856125232524
Position 1713: 0.00040338473102278155
Position 862: 0.0003616387356198026
Position 36: 0.00035184687891138796
Position 3685: 0.0003212433353243323
Position 1164: 0.00031467831480008074
Position 3023: 0.0003139129828929171
Position 2831: 0.00031265263884350236
Position 2280: 0.0003116798286307972
Position 3296: 0.000267680694764454
Position 2703: 0.0002481183034593775
Position 1464: 0.00022477128587860033
Position 184: 0.00021646348362125181
Position 1438: 0.00021255957729301978
Position 2255: 0.0002041588685096513
Position 4187: 0.0001897916535275621
Position 4174: 0.00018336971606387883
Position 2979: 0.000182256223535514
Position 259: 0.00017867313356896328
Position 1133: 0.00017289847338121183
Position 1904: 0.0001497185759012645
Position 3291: 0.00014594302157947833
Position 3637: 0.00014083195910512194
Position 3658: 0.00013347574373916547
Position 2970: 0.0001309730793011844
Position 1384: 0.00011564340932404419
Position 864: 0.0001118405079521523
Position 661: 0.00010710954010425054
Position 3454: 9.619678637053934e-05
Position 4113: 9.393335247132444e-05
Position 2084: 9.293182754667338e-05
Position 1792: 8.552681029436593e-05
Position 2990: 7.124956227557775e-05
Position 1613: 7.047741562378644e-05
Position 155: 6.104361954076827e-05
Position 3716: 5.817970445982076e-05
Position 3127: 5.491427559270911e-05
Position 2043: 4.748887656033214e-05
Position 1389: 4.709452965056073e-05
Position 3652: 4.696721697256438e-05
Position 4087: 4.511427839571987e-05
Position 2114: 3.863650709952647e-05
Position 1487: 3.835028871299972e-05
Position 798: 3.74674504200324e-05
Position 313: 3.344639618915235e-05
Position 3348: 2.7273396452173216e-05
Position 3340: 2.594189627836673e-05
Position 2446: 2.2140313516604674e-05
Position 3277: 1.9794349310775513e-05
