Gene = TfIIEalpha
index = 1553
Annotated 5SS: [ 185 1370]
Annotated 3SS: [ 262 1437]
SMsplice 5SS: [ 185 1370]
SMsplice 3SS: [ 262 1437]
top_k =  1000
Partition function (log Z): 0.41979076178602637

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9935112763265568
Position 1370: 0.8474120816691904
Position 566: 0.08224862745908249
Position 1292: 0.046894547588907314
Position 330: 0.031006754609018992
Position 379: 0.005742678537239358
Position 194: 0.004731314888654953
Position 1010: 0.003368904530905989
Position 580: 0.0024134819658391047
Position 427: 0.002093956143111348
Position 1093: 0.0011609523666277033
Position 1596: 0.0010597045650665676
Position 653: 0.00073923219405878
Position 343: 0.0007070839508622048
Position 683: 0.0006507278636266473
Position 876: 0.0006430945923754284
Position 489: 0.0006026154962112622
Position 525: 0.0004481725755728468
Position 325: 0.00040601083527210446
Position 671: 0.0002828933688427194
Position 627: 0.00021481435820920855
Position 1300: 0.00017277216336975944
Position 895: 0.00014144381613383187
Position 1107: 0.00013826120736763477
Position 922: 0.00011978362088856546
Position 1636: 0.00010421973874736427
Position 98: 7.391885960218261e-05
Position 692: 6.158712227863508e-05
Position 189: 6.08944630232039e-05
Position 1236: 5.9226753102110186e-05
Position 622: 5.542558149407712e-05
Position 890: 5.530421441494128e-05
Position 353: 4.8839386247701694e-05
Position 1180: 4.332551874599743e-05
Position 619: 3.6042854200514174e-05
Position 1138: 3.263724391032947e-05
Position 376: 2.163546831763843e-05
Position 1661: 2.0954640040407077e-05
Position 1410: 1.8657184461068786e-05
Position 171: 1.6605328828833274e-05
Position 180: 1.2851009312797162e-05
Position 383: 8.256137794435334e-06
Position 1005: 7.703181653759359e-06
Position 791: 6.834223506260343e-06
Position 30: 6.508386189398917e-06
Position 774: 4.71727952515593e-06
Position 1052: 4.7141449663402635e-06
Position 796: 4.138458678260759e-06
Position 165: 2.334724255021049e-06
Position 699: 2.092012008904228e-06
Position 613: 2.0225484131521236e-06
Position 149: 1.9813781935759347e-06
Position 1060: 1.9113466053951402e-06
Position 1002: 1.308572783136893e-06
Position 468: 1.0789513050733175e-06
Position 1503: 1.07093655599414e-06
Position 1240: 8.112274964584917e-07
Position 1039: 7.695124041097443e-07
Position 334: 5.471098568885169e-07
Position 768: 5.248882677261184e-07
Position 1422: 3.69192693669319e-07
Position 1672: 2.488608893720531e-07
Position 747: 2.4192548838234505e-07
Position 1509: 1.713578641195093e-07
Position 710: 1.5762976512521792e-07
Position 1428: 1.4541917244908565e-07
Position 708: 1.3584561801043338e-07
Position 940: 5.0937418989450436e-08
Position 1054: 4.5499470806195405e-08
Position 1494: 3.567889852003547e-08
Position 50: 6.410723268359695e-09
Position 229: 2.029234260198839e-09
Position 279: 1.767982000956023e-12
Position 276: 2.662026100976693e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 262: 0.9915654475189357
Position 1437: 0.9818542764235705
Position 791: 0.006995284074686587
Position 1251: 0.006913348905563659
Position 864: 0.006422056804803868
Position 1129: 0.0063701952145960245
Position 1470: 0.00607942931744402
Position 1325: 0.005948489775336376
Position 1185: 0.0031926795068537885
Position 1218: 0.0020995269453036617
Position 847: 0.0020364612611939678
Position 627: 0.0013463794608634522
Position 633: 0.0010397273763342206
Position 606: 0.0010228637359742448
Position 894: 0.0006267465724571855
Position 1691: 0.0006170846330485919
Position 447: 0.0004864012452318635
Position 298: 0.0004186531552194764
Position 1719: 0.00035845573429770037
Position 736: 0.0002831410267639141
Position 1334: 0.00020985616804926178
Position 870: 0.0002054577876082986
Position 744: 0.0001991454621289779
Position 686: 0.0001675384920374675
Position 402: 0.0001621856827126119
Position 1647: 0.00015047755716509953
Position 483: 9.75152686984689e-05
Position 921: 9.062279036171607e-05
Position 450: 7.995232660302512e-05
Position 1509: 7.304413883788489e-05
Position 486: 5.965025633844191e-05
Position 651: 5.7260379749288504e-05
Position 149: 5.4080439772105034e-05
Position 1107: 4.956707861778119e-05
Position 1672: 4.220565616286158e-05
Position 1708: 3.9765495382663394e-05
Position 534: 3.66186528617326e-05
Position 307: 2.8939706787813096e-05
Position 825: 2.6708586845571858e-05
Position 829: 2.2214304259058382e-05
Position 539: 2.1927485684790612e-05
Position 1365: 1.6132065406248645e-05
Position 1347: 1.5205868366227063e-05
Position 768: 1.2397507510090522e-05
Position 861: 8.884495784992298e-06
Position 489: 7.866479320801788e-06
Position 1029: 7.764022109111578e-06
Position 579: 7.2102781883141835e-06
Position 229: 6.554828443182796e-06
Position 576: 6.170435568569227e-06
Position 1557: 5.848527847523063e-06
Position 80: 5.78095292778238e-06
Position 570: 5.4428554762873854e-06
Position 1481: 5.365157338104204e-06
Position 666: 5.1465900558289285e-06
Position 1290: 5.023989980840062e-06
Position 1607: 4.772846171827881e-06
Position 909: 4.309875445658785e-06
Position 699: 3.7710628950704807e-06
Position 525: 3.392325883120962e-06
Position 683: 3.1366184895418e-06
Position 1562: 5.782929552132818e-07
Position 1377: 4.024373506281238e-07
Position 1604: 3.876940801033934e-07
Position 353: 2.4845154563274957e-07
Position 313: 1.8169527206583312e-07
Position 101: 1.305144409710716e-07
Position 919: 1.230177584810315e-07
Position 87: 1.1562145231507806e-07
Position 660: 9.476930924125362e-08
Position 350: 9.27310839022302e-08
Position 1574: 7.393323408008957e-08
Position 1725: 6.43876368129395e-08
Position 1374: 5.3777277112474075e-08
Position 480: 3.523079022848095e-08
Position 111: 3.4368682916098796e-08
Position 1693: 2.822096514456177e-08
Position 318: 2.341304158151359e-08
Position 165: 1.0414535838721694e-08
Position 84: 5.587713392535141e-09
Position 494: 2.9068888737303048e-09
Position 178: 7.515901790612281e-10
Position 324: 3.2982515274130937e-10
Position 218: 1.1778948128097833e-10
Position 342: 1.4297695055692152e-11
Position 360: 1.004410188860566e-12
Position 180: 3.6225979199399436e-13
Position 189: 2.068723789815047e-13
Position 465: 6.650796825849868e-15
Position 198: 2.297263709093467e-16
Position 201: 1.407708367616131e-17
Position 203: 1.5302274016522972e-22
