Gene = Cpsf5
index = 1105
Annotated 5SS: [ 384  706  945 2280]
Annotated 3SS: [ 440  778 2164 2352]
SMsplice 5SS: [ 384  706  945 2280]
SMsplice 3SS: [ 440  778 2164 2352]
top_k =  1000
Partition function (log Z): 10.863755883841037

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 0.9998153418573018
Position 2280: 0.9967895623810213
Position 384: 0.8348052753779158
Position 967: 0.5361027075270219
Position 945: 0.3069913276163253
Position 2109: 0.26317397450087276
Position 68: 0.24637193026755136
Position 1298: 0.20409797081379785
Position 388: 0.12130065469917495
Position 981: 0.10448773447245771
Position 985: 0.04020792473700384
Position 1995: 0.030816863110119188
Position 33: 0.028634761277605485
Position 1463: 0.02086973033977934
Position 2053: 0.01991099852484101
Position 66: 0.01966592016832733
Position 103: 0.018476798203024333
Position 1701: 0.014825584194044323
Position 332: 0.013981501103051647
Position 1979: 0.011948749126109829
Position 342: 0.011805311285564129
Position 2484: 0.010808005607694073
Position 2072: 0.01056362246832864
Position 112: 0.008898688504283284
Position 1624: 0.008770882836390244
Position 1443: 0.00724074878024237
Position 2501: 0.006026356185161668
Position 90: 0.005106267425074059
Position 1169: 0.003820885224480124
Position 1737: 0.002754133669193813
Position 1322: 0.0025550673988303098
Position 1352: 0.002521124986627851
Position 1861: 0.0023307733905145876
Position 2503: 0.0022169929674362874
Position 123: 0.002200672903320752
Position 2505: 0.0021542152919832797
Position 1171: 0.002023862165010736
Position 1566: 0.0011466698861971577
Position 2060: 0.0011076118395111165
Position 2284: 0.0010824262880720149
Position 2515: 0.001063260920537041
Position 2598: 0.0010443757760311158
Position 1708: 0.0009112515115088684
Position 1972: 0.0008805474651733165
Position 2509: 0.000799669486934441
Position 2097: 0.0007830962545730861
Position 1483: 0.0007031471010995324
Position 1028: 0.0006105335650415329
Position 1431: 0.000390012431314164
Position 2409: 0.00022528067384408498
Position 1696: 0.00020762677410383285
Position 1302: 0.0001959875334658929
Position 153: 0.0001749031082400801
Position 2371: 0.0001609218049730449
Position 222: 0.00013218254198820272
Position 1178: 0.00012544749113061352
Position 180: 0.0001185128186646251
Position 1949: 7.544239809081555e-05
Position 13: 7.384535047303679e-05
Position 2288: 7.258733652954973e-05
Position 2525: 7.092352638947948e-05
Position 728: 6.951684933806692e-05
Position 562: 6.6672016416285e-05
Position 1003: 5.980727870263107e-05
Position 1629: 4.840120436503257e-05
Position 1387: 4.6956983168034896e-05
Position 1051: 4.0853198459832454e-05
Position 710: 3.83271505673287e-05
Position 1143: 3.8012004992258934e-05
Position 2657: 3.240780543208696e-05
Position 2587: 2.9838648414412862e-05
Position 571: 2.2501818042938978e-05
Position 1057: 2.0311390965740203e-05
Position 1001: 1.807507158254332e-05
Position 187: 1.7896555183030594e-05
Position 1331: 1.60408316169335e-05
Position 2156: 1.5944871998478943e-05
Position 971: 1.308375684112597e-05
Position 2683: 1.264924881745966e-05
Position 1425: 1.2437489436054908e-05
Position 717: 1.0355663692996606e-05
Position 676: 9.619051668040193e-06
Position 24: 8.162001163164021e-06
Position 1135: 8.02165353647529e-06
Position 1374: 7.514286070643189e-06
Position 2733: 6.523940060021891e-06
Position 275: 5.638418524040268e-06
Position 224: 5.50431238918147e-06
Position 498: 2.2782479519448047e-06
Position 2303: 2.277466880623144e-06
Position 2573: 2.0237144802060016e-06
Position 502: 1.8230620193877271e-06
Position 1204: 1.6738487635955941e-06
Position 228: 1.3132322177731027e-06
Position 1537: 8.852628813276322e-07
Position 841: 7.368458297451213e-07
Position 926: 6.555270442144356e-07
Position 434: 6.219657423680895e-07
Position 1155: 4.607369146348422e-07
Position 1175: 4.285802418957668e-07
Position 800: 3.8174256204014206e-07
Position 1372: 3.503002489548807e-07
Position 1314: 2.983244741696188e-07
Position 1542: 2.6653859523111605e-07
Position 818: 2.3742338595923868e-07
Position 253: 2.366133365831419e-07
Position 962: 2.0270116193135453e-07
Position 243: 1.3279536673592443e-07
Position 630: 9.326577463759472e-08
Position 647: 8.187478862611479e-08
Position 580: 7.925045165334962e-08
Position 1173: 5.2148939799275274e-08
Position 226: 5.0445305738801235e-08
Position 738: 1.836735216523559e-08
Position 811: 9.147596731451934e-09
Position 199: 6.458244667774901e-09
Position 604: 4.9494954658257114e-09
Position 1111: 1.9315443814022202e-09
