Gene = Eip63F-1
index = 1150
Annotated 5SS: [ 2371  4660  4805 15734 21766 21992]
Annotated 3SS: [ 4620  4764 15589 21614 21842 23702]
SMsplice 5SS: [  132  4805 15734 21766 21992]
SMsplice 3SS: [ 4620 15589 21614 21842 23702]
top_k =  1000
Partition function (log Z): 3.448756832576282

Sorted 5' Splice Sites (High to Low Probability):
Position 21992: 0.9842324927104865
Position 21766: 0.9675837412032661
Position 2371: 0.7961934550372548
Position 4805: 0.7619092970014913
Position 132: 0.7605549330185534
Position 15734: 0.7165450405122709
Position 17150: 0.5260386772381545
Position 16842: 0.49766055826589506
Position 4707: 0.30425364923099923
Position 4703: 0.24628942869337545
Position 15685: 0.21466133866625756
Position 4385: 0.19507995746943782
Position 2678: 0.19483967439457084
Position 17157: 0.1913569598133066
Position 3358: 0.18855086581456124
Position 3775: 0.17952122122382844
Position 885: 0.1691666191264771
Position 6291: 0.1237176300486118
Position 6060: 0.07557979883793134
Position 3057: 0.055743722190337325
Position 4660: 0.05092287515825734
Position 19075: 0.04239911303709413
Position 16969: 0.036276993134693576
Position 23554: 0.035310250321190326
Position 987: 0.03252936907386706
Position 6620: 0.028874411367582252
Position 6054: 0.028467924799561815
Position 21770: 0.026501002231506445
Position 504: 0.025371835398961946
Position 1350: 0.023485644867031478
Position 24598: 0.022030366947329835
Position 1089: 0.02028191543142267
Position 17361: 0.019822836044218393
Position 3204: 0.018819480358928855
Position 5821: 0.018091960164201837
Position 24231: 0.016138319035751233
Position 17698: 0.015280184186292444
Position 4908: 0.015067102603034954
Position 5851: 0.014450373941691555
Position 25327: 0.013573213431046493
Position 3342: 0.012101380315179173
Position 5086: 0.011867514907597375
Position 3856: 0.01184298606963424
Position 19784: 0.01132706719750427
Position 998: 0.011258827152268138
Position 5164: 0.011173016833703467
Position 23818: 0.01077151704550337
Position 22590: 0.010626868793663098
Position 7067: 0.010130587479089518
Position 4413: 0.0098335247715371
Position 3889: 0.009819695052293393
Position 558: 0.008696572602117814
Position 157: 0.00860088431939503
Position 5078: 0.008499501764730355
Position 16016: 0.0084658277255995
Position 2811: 0.008439958590432003
Position 22432: 0.008236648422153336
Position 23927: 0.007749678497955212
Position 19271: 0.0076930399464608034
Position 22468: 0.007193253736503408
Position 4517: 0.007154749420629962
Position 22376: 0.006620469939320325
Position 2705: 0.006395676513122198
Position 2842: 0.005732101454561432
Position 6276: 0.0056385442849579675
Position 23376: 0.005621171313416564
Position 19710: 0.005321568869474751
Position 11394: 0.005020965851422098
Position 24388: 0.004980750607016846
Position 2152: 0.004789910449016172
Position 3695: 0.004667990777795517
Position 24773: 0.004652109846421831
Position 5180: 0.0045542998698728685
Position 25331: 0.004470011533492894
Position 17329: 0.004196378763530546
Position 3794: 0.00411223504836156
Position 22878: 0.004100875062917554
Position 16374: 0.00391316857250696
Position 19769: 0.0037308748977355507
Position 17983: 0.003684465634697899
Position 24334: 0.0036150050936882634
Position 22963: 0.003582400643685031
Position 9444: 0.003556013419773316
Position 3711: 0.003375865168598515
Position 16709: 0.0033175887559319045
Position 636: 0.003254920992151429
Position 149: 0.003137473246641634
Position 333: 0.0028559317770553683
Position 18563: 0.0027387049853503957
Position 22576: 0.0026776941252521736
Position 694: 0.0022907531873243895
Position 20099: 0.002150296275499992
Position 22583: 0.0019961623544624534
Position 66: 0.0019925445890724377
Position 22417: 0.0019470246910251415
Position 6280: 0.0017885318724553594
Position 328: 0.0016793640707838025
Position 22488: 0.0016717295876710122
Position 23881: 0.0016027143882636624
Position 20353: 0.0015743909579433234
Position 541: 0.001546808901967002
Position 4689: 0.0014543032028361295
Position 1597: 0.0014391995251075253
Position 946: 0.001302537068970191
Position 22641: 0.0012987499637704435
Position 4868: 0.0012940846708582227
Position 68: 0.0012883959601365231
Position 1372: 0.001242301822817614
Position 19715: 0.0012029475752086483
Position 1425: 0.0011614744103544165
Position 2765: 0.0010945212113142888
Position 19779: 0.0010822045864739755
Position 70: 0.0010561879395329927
Position 24925: 0.0009362243447308327
Position 72: 0.0009082783999012626
Position 19065: 0.000891831180487109
Position 3700: 0.0008795132770675154
Position 459: 0.0008423762997056602
Position 22476: 0.0008385397992440995
Position 4929: 0.0008366452691972269
Position 15716: 0.0006926139415464803
Position 136: 0.0006547534182784139
Position 3442: 0.0006338567838172737
Position 64: 0.0006168396746014758
Position 5862: 0.0005904288270886903
Position 24018: 0.0005475698651289497
Position 530: 0.000542695803672275
Position 25174: 0.0004754520752324058
Position 16704: 0.00045247641204457885
Position 24439: 0.00044503208012360777
Position 16114: 0.00044068504171793766
Position 929: 0.00042719196876844854
Position 15949: 0.00036863590008591083
Position 213: 0.0003509111551257128
Position 3364: 0.00034691090504452324
Position 2849: 0.0003096768162594595
Position 22092: 0.0003033247506514309
Position 4204: 0.00029876717445109704
Position 3061: 0.00028922936120970587
Position 2648: 0.00027954299604149096
Position 282: 0.00026945017333046567
Position 3173: 0.0002653945611910985
Position 1200: 0.0002552954363710866
Position 22853: 0.00019192316949825708
Position 890: 0.00018007774021523902
Position 286: 0.0001786033693769994
Position 2552: 0.00015883996508848637
Position 1599: 0.00014688011979392072
Position 6008: 0.00014674398881499095
Position 3812: 0.00014419511698871023
Position 23117: 0.0001100435247585095
