Gene = Deaf1
index = 1130
Annotated 5SS: [  493  1837 10772]
Annotated 3SS: [ 1037 10142 10845]
SMsplice 5SS: [  235   493 10772]
SMsplice 3SS: [  369 10062 10845]
top_k =  1000
Partition function (log Z): -3.2624052995977877

Sorted 5' Splice Sites (High to Low Probability):
Position 10772: 0.9982739536419809
Position 493: 0.8827942044348744
Position 235: 0.5274541598755936
Position 1828: 0.37730051491955313
Position 11022: 0.28707724563967146
Position 11213: 0.25321635489814137
Position 3431: 0.22702839219320647
Position 9222: 0.10676801062822197
Position 3193: 0.10203741993907398
Position 153: 0.0813136691083967
Position 11032: 0.0808240103570714
Position 1837: 0.06375547935512973
Position 9469: 0.05908558301250994
Position 11230: 0.05818247822601534
Position 9465: 0.055113663694909165
Position 2904: 0.053334971869359545
Position 11431: 0.046866023583553004
Position 283: 0.04558959300119419
Position 2444: 0.040344848257882183
Position 10987: 0.03991797039299881
Position 11424: 0.0347626349879997
Position 2440: 0.028872174392595325
Position 280: 0.02098758549370081
Position 241: 0.019992112856186427
Position 11679: 0.01926245634008243
Position 304: 0.018817973379526363
Position 52: 0.014107375445503705
Position 1672: 0.012036157490028397
Position 8808: 0.01196309887597665
Position 8856: 0.011697747468195688
Position 11457: 0.010453646607687106
Position 9193: 0.009995300682070773
Position 2448: 0.009762603294832832
Position 222: 0.008366692090358835
Position 10948: 0.008075021780373646
Position 163: 0.0078347420466341
Position 9473: 0.006616689062935929
Position 1029: 0.0053486676167923295
Position 2370: 0.005342863186025958
Position 8830: 0.005150349899523577
Position 2266: 0.004403112793963423
Position 11010: 0.0038441732201503318
Position 521: 0.003672078951875032
Position 3172: 0.003607227589620424
Position 11797: 0.003261945794468496
Position 2121: 0.0029663250503216645
Position 11122: 0.0024559342382876772
Position 2197: 0.0024100265354116512
Position 11790: 0.002217820075209609
Position 82: 0.002007298242296525
Position 445: 0.0019937210878552894
Position 10995: 0.0016329513620817622
Position 2117: 0.0014837269088381387
Position 3137: 0.0013262429256403988
Position 317: 0.0010207309496498673
Position 60: 0.0009723595354391721
Position 226: 0.0009036372918457073
Position 11242: 0.000624557505375161
Position 3160: 0.0006227427941489963
Position 2512: 0.0005926989995736113
Position 1924: 0.0005447668281494468
Position 606: 0.0005313198002957722
Position 685: 0.00040808865215543206
Position 591: 0.000351450574193759
Position 3175: 0.0003397803610081692
Position 106: 0.00032259464786876547
Position 1177: 0.0003083011802820902
Position 2594: 0.00029106264348174887
Position 1161: 0.00021174718100834991
Position 2399: 0.0001844279709331897
Position 678: 0.00018386684588344394
Position 1686: 0.00018071243702402155
Position 2671: 0.00017619341230465732
Position 2168: 0.0001705094115630993
Position 2452: 0.00016124092041597257
Position 2133: 0.00014863463685696983
Position 65: 0.00014527406367021385
Position 1019: 0.0001277873566768737
Position 860: 0.0001201537355327553
Position 2037: 0.00011118810711967487
Position 1009: 0.0001040528381262445
Position 229: 0.00010364759877060942
Position 340: 8.040241726130412e-05
Position 2582: 7.068260119572918e-05
Position 1050: 6.138089522787463e-05
Position 537: 5.6417345456787646e-05
Position 1108: 5.396572546179287e-05
Position 2998: 4.5314522609211705e-05
Position 1768: 4.462291842858517e-05
Position 1250: 4.054063539755287e-05
Position 2549: 3.0749187926876426e-05
Position 1206: 3.0441393834463633e-05
Position 572: 2.931219081448835e-05
Position 1155: 2.9058202638635023e-05
Position 11116: 2.8308076349277812e-05
Position 1905: 2.6416854000777483e-05
Position 1144: 2.5766204884872082e-05
Position 2796: 2.2881280617230546e-05
Position 157: 2.217046638648616e-05
Position 334: 2.0081994771304416e-05
Position 430: 1.4805402629907646e-05
Position 600: 1.4272837039376567e-05
Position 2684: 1.1861695556293621e-05
Position 595: 1.0389454034125453e-05
Position 13: 9.045270691260647e-06
Position 370: 8.907015469453387e-06
Position 11133: 8.558865878602676e-06
Position 865: 7.886552957120073e-06
Position 160: 7.273178343616425e-06
Position 433: 5.982762741167748e-06
Position 3269: 3.766167463046857e-06
Position 1730: 1.5111550903328274e-07
Position 1532: 9.865475151970039e-08
Position 1287: 9.694204295067521e-08
Position 1646: 9.43346983612495e-08
Position 1000: 8.407255590420434e-08
Position 581: 2.7357517964762957e-08
Position 575: 2.2721544188089774e-08
Position 593: 1.2914638046571439e-08
Position 702: 4.308349664760088e-09
Position 689: 6.219687107519609e-11
Position 692: 3.8193687486652683e-11
Position 1146: 2.2222814575553758e-11
Position 744: 6.981053720503899e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10845: 0.9984605721437533
Position 369: 0.6093885067856241
Position 10062: 0.5586806619346019
Position 9289: 0.20923335342012453
Position 2951: 0.20756350304346352
Position 10024: 0.2073206293902121
Position 11288: 0.18794352385288454
Position 11069: 0.1862637845713602
Position 9084: 0.18380921987304097
Position 11093: 0.14131656564593678
Position 11495: 0.11979806161520071
Position 3249: 0.11798799055255901
Position 328: 0.1023925650761536
Position 668: 0.1016375169585459
Position 1084: 0.09253807110922069
Position 2264: 0.07257192486013025
Position 1282: 0.0636669947203892
Position 12083: 0.05351178518897611
Position 11509: 0.04040889250704129
Position 10142: 0.03901287495362593
Position 8557: 0.035501467922129035
Position 2144: 0.027955268967037587
Position 11181: 0.0268299458552178
Position 2321: 0.023507923986549936
Position 11675: 0.022294182245208388
Position 2019: 0.021403703076971925
Position 1037: 0.020079600392357202
Position 304: 0.01968101823316378
Position 11790: 0.017446100989563933
Position 1751: 0.016656089761462305
Position 9346: 0.016515189432526892
Position 605: 0.014729668000213149
Position 1223: 0.013988562912302343
Position 9147: 0.013226178895442454
Position 11874: 0.010931015245589927
Position 12318: 0.0104442693112862
Position 1730: 0.009017235778008505
Position 1049: 0.0068367556770737746
Position 218: 0.006675928153787648
Position 2343: 0.00659534657422966
Position 11746: 0.006079568763259375
Position 1325: 0.00551779385708365
Position 11111: 0.005042947596805397
Position 11975: 0.004836473494347585
Position 11905: 0.004624091537690926
Position 1241: 0.0044639798183711615
Position 103: 0.0033136511154049633
Position 12103: 0.0026108701914436716
Position 12294: 0.0025177646093432313
Position 3082: 0.0023789849869058632
Position 11102: 0.002263734107402983
Position 11758: 0.0021219377027767486
Position 12045: 0.0019960583549877746
Position 2759: 0.0015514879456142501
Position 701: 0.0015411485973321451
Position 9368: 0.0014498347689906334
Position 401: 0.001315023395488393
Position 1609: 0.0012528105396960479
Position 1571: 0.0012151936523886245
Position 12186: 0.0010291807515554528
Position 11136: 0.0009889732356033697
Position 113: 0.0008024812700728131
Position 492: 0.000752062342649688
Position 10867: 0.0007312402659672578
Position 3044: 0.0007187996150979455
Position 11532: 0.0007181599713829774
Position 11952: 0.0006968641170522441
Position 2117: 0.0006451826442146967
Position 2635: 0.0006405859993607697
Position 2357: 0.0005299293997338109
Position 2057: 0.0005106339228493205
Position 764: 0.00048711842053541913
Position 1447: 0.0004534805725810628
Position 1798: 0.00044545080945615283
Position 2417: 0.00036408182718525664
Position 1090: 0.00036087735369018495
Position 12324: 0.00035919657194029004
Position 3323: 0.00033474854100119144
Position 334: 0.0003075286454139744
Position 1334: 0.00027717411785824203
Position 11073: 0.0002448630207063717
Position 1672: 0.00022856300492873075
Position 1331: 0.00022446048767262486
Position 2158: 0.00020236492840192035
Position 2189: 0.0002010081630265957
Position 11121: 9.974379042653538e-05
Position 1310: 8.804957502837509e-05
Position 238: 8.419013667771918e-05
Position 1652: 5.7449827259953565e-05
Position 1344: 4.004640620853954e-05
Position 1438: 3.1793600769488e-05
Position 1613: 3.163959495624923e-05
Position 280: 2.9908114847040304e-05
Position 3135: 2.950681861975333e-05
Position 2269: 2.35713499989353e-05
Position 1553: 1.8382101516190668e-05
Position 2302: 1.5125812828177699e-05
Position 387: 1.1639502079138508e-05
Position 10896: 1.025814566806054e-05
Position 157: 1.0197096130620626e-05
Position 340: 7.3535267047551725e-06
Position 2037: 7.2086113001478486e-06
Position 1963: 6.872900850603907e-06
Position 406: 4.778963094957776e-06
Position 1291: 4.4473298376296854e-06
Position 10947: 4.24164464043951e-06
Position 442: 1.901228444331623e-06
Position 454: 1.226681574657332e-06
Position 197: 9.405726518210381e-07
Position 678: 2.2128207174293485e-07
Position 3502: 1.9307208153356236e-07
Position 464: 1.5031612152064693e-07
Position 2208: 1.0699092218137844e-07
Position 4329: 8.234462416070532e-08
Position 3788: 8.055525051046962e-08
Position 503: 6.677829260687059e-08
Position 4308: 4.887222662785846e-08
Position 4342: 4.696205388609281e-08
Position 439: 3.205935510292064e-08
Position 458: 3.099683152590738e-08
Position 4399: 1.7738906130332007e-08
Position 71: 1.6368131423167708e-08
Position 525: 6.831828206014962e-09
Position 444: 5.388605635136532e-09
Position 3430: 5.121854070972272e-09
Position 497: 4.51279422135901e-09
Position 65: 2.4576055464691944e-09
Position 3269: 3.786025544108333e-10
Position 60: 2.805209944362218e-10
Position 2998: 2.4089864010422445e-10
Position 426: 1.8401857297369907e-10
Position 2904: 3.491384900662175e-11
Position 167: 1.4520033748053303e-13
