Gene = ndl
index = 1815
Annotated 5SS: [ 287  853 2721 3852 4405 4794 6134 6366 6535 7586 8121 8468 8639 8845]
Annotated 3SS: [ 708  908 2781 3912 4459 4854 6195 6420 6600 7650 8175 8530 8700 8899]
SMsplice 5SS: [ 287  853 2366 2721 3852 4405 4794 6134 6366 6535 7586 8121 8484 8639
 8845]
SMsplice 3SS: [ 708  908 2552 2781 3912 4459 5868 6195 6420 6600 7650 8175 8530 8700
 8899]
top_k =  1000
Partition function (log Z): 26.452409660484726

Sorted 5' Splice Sites (High to Low Probability):
Position 7586: 0.9978378535812575
Position 853: 0.9977715942855905
Position 8639: 0.9948336577930276
Position 4405: 0.9830845827596331
Position 6535: 0.9799512431450793
Position 2721: 0.9663835541492066
Position 4794: 0.9095229867153315
Position 6366: 0.806754005614188
Position 6134: 0.7851644956625712
Position 8845: 0.6950740202570753
Position 8121: 0.6925875968840154
Position 8484: 0.6793937607735573
Position 287: 0.5578433997492714
Position 2366: 0.4569423657559035
Position 3852: 0.4345440681395329
Position 995: 0.3173239279239548
Position 8468: 0.303166696521512
Position 5577: 0.26998314547814517
Position 3855: 0.24613221805431718
Position 7823: 0.24203120390445126
Position 604: 0.16609696823756354
Position 5197: 0.15670193147493533
Position 2860: 0.14881205226887514
Position 5298: 0.12300716339798519
Position 552: 0.12082825365922843
Position 8835: 0.10887585996504377
Position 8980: 0.0715176214207685
Position 9346: 0.05606140755939834
Position 6995: 0.05577647720865876
Position 535: 0.04071122206468893
Position 6759: 0.02856123952566452
Position 5809: 0.02829809291414501
Position 5265: 0.026255844960450653
Position 3824: 0.0220858761840891
Position 4060: 0.01639538295158152
Position 4608: 0.012741149630237389
Position 1478: 0.01060040720785269
Position 4757: 0.010212575201409493
Position 2163: 0.009710817055841115
Position 3088: 0.008838045491307208
Position 2361: 0.008562557348299122
Position 1419: 0.008451089196746826
Position 9003: 0.008420523265287746
Position 8073: 0.008396096484592162
Position 1448: 0.008084531273262724
Position 6138: 0.008060042657654962
Position 6894: 0.007863074110100505
Position 1212: 0.007719542418379975
Position 4981: 0.00731436291080245
Position 2947: 0.006588489383593438
Position 1256: 0.006354909337310335
Position 2878: 0.00566722626998338
Position 2904: 0.005544925020576392
Position 4972: 0.005452542383020364
Position 8083: 0.005318246771975783
Position 8093: 0.004851745413291461
Position 28: 0.004651000272495155
Position 7176: 0.004249720155894586
Position 401: 0.003612803903151317
Position 7859: 0.0035796757930634626
Position 8472: 0.0035762463243156862
Position 608: 0.003472611675913432
Position 5040: 0.0034695629119867143
Position 7225: 0.003363404981699894
Position 5388: 0.0033368986586422497
Position 8776: 0.003213393461178314
Position 6547: 0.0032065168071341746
Position 4252: 0.0028237723969308146
Position 197: 0.002773450548284821
Position 3539: 0.0027191963937935808
Position 8635: 0.002462549937273184
Position 1581: 0.0024489160985029707
Position 3628: 0.002291275272804307
Position 7173: 0.0022885309428088566
Position 8128: 0.0018172897881754756
Position 3043: 0.0017699114602269695
Position 7943: 0.0015910875599383376
Position 523: 0.0014457496176678525
Position 5114: 0.0013124937742915882
Position 8994: 0.0013011117782184723
Position 7985: 0.0012408898011653758
Position 1472: 0.0012238722712692445
Position 2577: 0.0011485108668132331
Position 4754: 0.0011049915713942902
Position 9118: 0.0010662410007575014
Position 1874: 0.0010662310474246802
Position 2972: 0.0010479509684493283
Position 6145: 0.0010313527164014455
Position 1097: 0.0010241411882192567
Position 2255: 0.0009929176730390527
Position 7359: 0.0009433318085867346
Position 6539: 0.0008829358616811369
Position 3620: 0.0008566977151966865
Position 1787: 0.0007692959960488835
Position 3996: 0.0007275715218881362
Position 9258: 0.0007027084333810873
Position 3347: 0.0006893143496032211
Position 857: 0.0006368752169584023
Position 1147: 0.0006266543068000811
Position 2111: 0.0006205425845634742
Position 3616: 0.000579137921212111
Position 31: 0.0005427756691713192
