Gene = Sema5c
index = 1484
Annotated 5SS: [  484  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
Annotated 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
SMsplice 5SS: [  810  1036  1890  9967 10244 10766 11032 11913 12932 13152 13421]
SMsplice 3SS: [  871  1789  9758 10069 10633 10828 11105 12020 12995 13217 13476]
top_k =  1000
Partition function (log Z): 63.693554187893334

Sorted 5' Splice Sites (High to Low Probability):
Position 13421: 0.9999170035220738
Position 13152: 0.9998723482167549
Position 11032: 0.9995158667318312
Position 10766: 0.9994188898349426
Position 12932: 0.9986820072120143
Position 9967: 0.9946972635321201
Position 1036: 0.9916006854197891
Position 10244: 0.9896810058271623
Position 11913: 0.9735356185387427
Position 1890: 0.944489028601243
Position 810: 0.6076319782550851
Position 484: 0.3906905884161271
Position 13670: 0.09709700690268579
Position 9699: 0.08248392546280413
Position 11551: 0.048056114839260665
Position 12495: 0.042693082444081064
Position 10559: 0.035544305972445504
Position 270: 0.03391142853948455
Position 3073: 0.030436946162355347
Position 13923: 0.026070592570466435
Position 9675: 0.020608434894635753
Position 4163: 0.018485837203024193
Position 89: 0.016627457152047147
Position 14025: 0.014987467329626344
Position 3945: 0.01364113422529057
Position 2222: 0.012188809824243071
Position 11891: 0.01104786508796796
Position 13611: 0.01038758835535093
Position 13879: 0.010269410197181908
Position 10466: 0.009176599789464156
Position 108: 0.0089666099280643
Position 9048: 0.00828419654797646
Position 12314: 0.007743902876920782
Position 5652: 0.007505780253491969
Position 1873: 0.006858168973651116
Position 2235: 0.006772250773847376
Position 4219: 0.00632249450273237
Position 11952: 0.005749010742540023
Position 13689: 0.00573031413372613
Position 8338: 0.005123104989068541
Position 12269: 0.004713384867732147
Position 4167: 0.004666910785836824
Position 1049: 0.004539568235052135
Position 9905: 0.004225639547962722
Position 11926: 0.004210176021483732
Position 9585: 0.0040817558988760945
Position 13931: 0.004015229665730056
Position 801: 0.003986089282260521
Position 11516: 0.003938412797654715
Position 9601: 0.0038968798053941457
Position 10248: 0.0035299240695514894
Position 313: 0.0035050024278708105
Position 13866: 0.0033224854509921993
Position 10278: 0.0031501769943064264
Position 13532: 0.0028692315933422923
Position 6238: 0.00279100615625209
Position 540: 0.002785854146472028
Position 9599: 0.002735968508585726
Position 14086: 0.002689371727890017
Position 3540: 0.0024205650662838816
Position 2065: 0.0022393751202825283
Position 14072: 0.0021542299390446256
Position 11234: 0.00210205955376538
Position 11457: 0.001984844547242918
Position 9463: 0.001977984560634072
Position 3870: 0.0019688766546481808
Position 12409: 0.0019198865789001127
Position 4481: 0.0018098792763084908
Position 4215: 0.0017836846684734205
Position 560: 0.0017815133067318018
Position 1910: 0.0017529941830662793
Position 12706: 0.0016427499183809238
Position 3864: 0.0016249489109016664
Position 2424: 0.0015708122831911834
Position 10287: 0.0015373841000891663
Position 13724: 0.0014886127550938833
Position 13767: 0.001484763818713824
Position 9473: 0.0013730931343246314
Position 11917: 0.0013114003711525634
Position 2504: 0.0012219253680124092
Position 611: 0.0011045243254189062
Position 13597: 0.0011024762600161339
Position 3122: 0.0010692443333198598
Position 2617: 0.001051893812140295
Position 1260: 0.001050721970685607
Position 779: 0.0010194151439211654
Position 7992: 0.0010173757234828377
Position 11255: 0.0009311000332202084
Position 4178: 0.0009230548187550928
Position 625: 0.0008694597470827165
Position 12445: 0.0008164967324199414
Position 56: 0.0007696485683321004
Position 10578: 0.0007624149520061082
Position 5765: 0.0006840638493678026
Position 10581: 0.0006613421033449321
Position 13853: 0.0006608241206867183
Position 3097: 0.0006382038881611092
Position 13804: 0.000598130176787214
Position 6682: 0.0005974879783848814
Position 1219: 0.0005479347652385663
Position 43: 0.0005463652966136707
Position 1347: 0.0005213038569638513
Position 2226: 0.0005007692434629402
Position 10485: 0.0004993622167484469
Position 773: 0.0004850969617209934
Position 11758: 0.0004849237437371818
Position 13748: 0.00046153576865972154
Position 2543: 0.00045648229819385895
Position 13869: 0.00041406958835370336
Position 790: 0.0004064761191752391
Position 12467: 0.0003985476897159027
Position 5647: 0.00038220637584834816
Position 5637: 0.00036754442555125876
Position 7882: 0.0003664768031947672
Position 11783: 0.0003635497819943478
Position 60: 0.00035071862081531146
Position 11935: 0.00035066115370783086
Position 6407: 0.000316490062678925
Position 3431: 0.00030930517115599086
Position 298: 0.0003031779824545569
Position 8475: 0.00029818411745955906
Position 2448: 0.00029787602556094066
Position 304: 0.0002897074145218842
Position 428: 0.00027774375808310546
Position 8009: 0.0002673515252805929
Position 1537: 0.00026292419138155627
Position 10413: 0.000258392907052204
Position 1917: 0.00023941282102636022
Position 250: 0.0002386711906889218
Position 1131: 0.00022770476998948096
Position 144: 0.00021061772661127833
Position 11555: 0.00020555748237912374
Position 11452: 0.00020251613898182916
Position 875: 0.0002006384547995312
Position 11036: 0.00018083276342800806
Position 4522: 0.00017523288202112274
Position 6039: 0.00017141565535276962
Position 3440: 0.00016799069645855285
Position 69: 0.00015403764336180547
Position 12909: 0.00015263610001674366
Position 1264: 0.00014351654164822806
Position 10984: 0.00014142840395720742
Position 7460: 0.00013848804915512103
Position 401: 0.00013552950613885724
Position 1964: 0.0001334480883677494
Position 3077: 0.00013286620219735625
Position 3897: 0.00012982009393925267
Position 1373: 0.0001253717611533426
Position 13963: 0.00012356342295125503
Position 2181: 0.00012150431106065452
Position 4246: 0.00011683174349909365
Position 11258: 0.0001134343119760272
Position 469: 0.00011313605453558938
Position 2597: 0.00011118498100393237
Position 488: 0.00011097476442667003
Position 14062: 0.00010893168153469187
Position 307: 0.0001084253160832763
Position 14229: 0.00010749343466524822
Position 12919: 0.00010513335756842958
Position 558: 0.00010492541982704871
Position 7885: 0.00010458488699159409
Position 173: 0.00010399243509143588
Position 506: 0.000103489854588225
Position 2661: 0.00010172013836891625
Position 10497: 9.948044412776134e-05
Position 11426: 9.758951082989748e-05
Position 1205: 9.611069576556501e-05
Position 2330: 9.355227689082735e-05
Position 3903: 9.071081087387906e-05
Position 276: 8.983220649854884e-05
Position 13886: 8.890321008071293e-05
Position 288: 8.854657014683902e-05
Position 13935: 8.838616567777582e-05
Position 13827: 8.674900596347832e-05
Position 991: 8.595179525233723e-05
Position 11488: 8.430358668861968e-05
Position 2631: 8.380990666605168e-05
Position 12936: 8.215766432101732e-05
Position 11401: 7.937715624337143e-05
Position 10229: 7.935778653419199e-05
Position 5629: 7.929945416856287e-05
Position 3725: 7.793446295658744e-05
Position 5913: 7.39874489912246e-05
Position 10881: 7.396649650645073e-05
Position 11244: 7.27246764339719e-05
Position 10428: 7.238285821551074e-05
Position 150: 7.215249691286656e-05
Position 2407: 7.211975303233777e-05
Position 11215: 7.144129649120906e-05
Position 10770: 7.120701588440382e-05
Position 13989: 6.731103915200004e-05
Position 13144: 6.633909981747559e-05
Position 2022: 6.493531229146615e-05
Position 12598: 6.471490621038828e-05
Position 565: 6.346044296802173e-05
Position 10755: 6.056152622929032e-05
Position 9918: 5.895844591723267e-05
Position 14011: 5.809479420489308e-05
Position 617: 5.643185225205109e-05
Position 11370: 5.575263826529789e-05
Position 11026: 5.574085231283178e-05
Position 13830: 5.4762535514984016e-05
Position 448: 5.437137058931088e-05
Position 415: 5.41059525786014e-05
Position 11522: 5.311192539626962e-05
Position 11448: 5.139122441220942e-05
Position 12189: 4.979783961570697e-05
Position 14014: 4.947791796043108e-05
Position 148: 4.817594309759879e-05
Position 11334: 4.780428621519932e-05
Position 1437: 4.5661806896049795e-05
Position 1727: 4.4584755979198016e-05
Position 1632: 4.4502919321176146e-05
Position 9953: 4.388395990902906e-05
Position 13156: 4.1769849387784845e-05
Position 3321: 4.074938857528824e-05
Position 2815: 3.933183643720662e-05
Position 13914: 3.7473449407424284e-05
Position 13952: 3.655388265184407e-05
Position 3738: 3.646002738437677e-05
Position 118: 3.417542374418422e-05
Position 160: 3.397250201527621e-05
Position 1427: 3.303480762142498e-05
Position 4526: 3.222721895598188e-05
Position 3293: 3.1784199709716774e-05
Position 2027: 3.104896689066861e-05
Position 1591: 3.0556000157635607e-05
Position 11473: 3.021406780151948e-05
Position 11716: 2.9768155595443353e-05
Position 11680: 2.9724882226669498e-05
Position 13425: 2.873311644400295e-05
Position 2281: 2.772453895391572e-05
Position 899: 2.716481377670982e-05
Position 2540: 2.6986592320647437e-05
Position 12911: 2.6705257965367813e-05
Position 1200: 2.4428889427334118e-05
Position 1345: 2.362954719666065e-05
Position 2304: 2.266688038221914e-05
Position 139: 2.24343524027834e-05
Position 167: 2.1537972950146926e-05
Position 1163: 2.0988340904623517e-05
Position 10006: 2.0631492417453468e-05
Position 2270: 2.053998597964433e-05
Position 1836: 1.9888612523217155e-05
Position 2069: 1.9786563371142932e-05
Position 13984: 1.969398548900992e-05
