Gene = IFT57
index = 1221
Annotated 5SS: [ 411 1228]
Annotated 3SS: [ 464 1579]
SMsplice 5SS: [ 411 1228]
SMsplice 3SS: [ 464 1579]
top_k =  1000
Partition function (log Z): -1.0829972696944794

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.997126577999181
Position 1228: 0.937105881529631
Position 8: 0.03780996629275065
Position 1533: 0.022877014529094273
Position 1523: 0.01759394977055283
Position 1242: 0.014300416578517182
Position 191: 0.012101029531585672
Position 1232: 0.008941111970008117
Position 570: 0.0038893235023496502
Position 1687: 0.003502186983887621
Position 872: 0.0021240234924274006
Position 740: 0.001992093407175717
Position 1390: 0.0015628473855383931
Position 1460: 0.0014764779942541308
Position 688: 0.0010079666820599438
Position 1271: 0.0010041588789245742
Position 1293: 0.0009024262950763717
Position 1684: 0.0005264465178414271
Position 356: 0.0005258290480289006
Position 1269: 0.0004275560216350332
Position 1477: 0.0003302214831641948
Position 1257: 0.0002941663026748133
Position 1780: 0.00026582818288968985
Position 415: 0.0002308183121740163
Position 109: 0.0002164557216669041
Position 1660: 0.0001454991204331795
Position 697: 0.0001238162749035898
Position 1217: 0.00012035951247544885
Position 258: 8.240151694501044e-05
Position 748: 8.069585373397491e-05
Position 1648: 8.007622179482445e-05
Position 870: 4.3266604117610776e-05
Position 707: 4.1327766418185615e-05
Position 608: 4.091617048851767e-05
Position 27: 3.098508168971838e-05
Position 1580: 3.0667296515609195e-05
Position 561: 2.957591980988412e-05
Position 1067: 2.835173558877316e-05
Position 524: 2.3432753195261818e-05
Position 852: 1.9800445681752998e-05
Position 1695: 1.6603637089514976e-05
Position 876: 1.5405579127924e-05
Position 247: 1.344404885658628e-05
Position 79: 1.2327206641472977e-05
Position 992: 1.0773049460817212e-05
Position 1446: 9.145934449211828e-06
Position 537: 6.273822457889355e-06
Position 10: 5.9781291253749324e-06
Position 47: 4.289473819040449e-06
Position 1443: 4.0560091410694955e-06
Position 431: 3.993606328534236e-06
Position 1161: 3.5187071547212153e-06
Position 1793: 3.427220398367425e-06
Position 12: 3.172107289372096e-06
Position 774: 2.197374639511167e-06
Position 375: 1.8806618310767966e-06
Position 428: 1.4127312654628034e-06
Position 1585: 1.1049626258431866e-06
Position 461: 7.420144934610767e-07
Position 830: 7.271242082785389e-07
Position 528: 6.58172413944302e-07
Position 311: 5.965946616167446e-07
Position 502: 2.1919105468983986e-07
Position 293: 2.375728464868428e-08
Position 242: 1.6966127676174152e-09
Position 474: 2.0472863556112007e-11
Position 468: 1.3855519896901804e-13
Position 1118: 2.565508828253742e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9811230801958153
