Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  1000
Partition function (log Z): 3.7749344501426587

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9815122625620213
Position 175: 0.9730383288096269
Position 1354: 0.8832980058886536
Position 1087: 0.1262016889454802
Position 391: 0.0424386161244617
Position 2207: 0.01684408232337008
Position 1457: 0.015856019911992467
Position 209: 0.015176804250741967
Position 624: 0.011911563468716784
Position 340: 0.004326549645248991
Position 819: 0.002972400951961656
Position 1259: 0.002773007747007116
Position 636: 0.0021656698665368673
Position 619: 0.0021142213556414745
Position 2278: 0.0020710294548957203
Position 877: 0.0018790130717058389
Position 1580: 0.0014356034922458
Position 1244: 0.0011993415284930497
Position 2113: 0.001119075610061267
Position 1267: 0.0011139266817338258
Position 814: 0.0009049429096786206
Position 1548: 0.000880277587641816
Position 1072: 0.0006989812090264014
Position 1003: 0.0006847460394237522
Position 1331: 0.0004948390430080906
Position 1362: 0.0004791254932812188
Position 1461: 0.00029669686367309983
Position 471: 0.0002841049911390181
Position 1091: 0.0002657585389667887
Position 168: 0.00026151962084506317
Position 1876: 0.0002231744732979488
Position 817: 0.00019434699027035283
Position 2097: 0.00015618573297152355
Position 1884: 0.00013377081772124257
Position 179: 0.00010628658367384266
Position 2118: 8.039259521111163e-05
Position 1760: 7.010702183728255e-05
Position 1276: 6.203014032100637e-05
Position 1381: 5.7179173414632835e-05
Position 1722: 5.5088562601670436e-05
Position 1567: 4.139478324130087e-05
Position 1373: 3.881099537400065e-05
Position 1125: 3.785871914879536e-05
Position 514: 3.756124328715699e-05
Position 1301: 3.0551573260937736e-05
Position 1248: 2.8159504365959837e-05
Position 1345: 2.6596250147210245e-05
Position 622: 2.6288039353260206e-05
Position 1319: 2.5449391653990106e-05
Position 1732: 2.2512114736322623e-05
Position 1175: 1.7527518068079833e-05
Position 561: 1.4236802875011448e-05
Position 572: 1.1457523117882417e-05
Position 1475: 1.1346968044496856e-05
Position 1523: 1.128246150947643e-05
Position 997: 1.0762219688005446e-05
Position 594: 1.0186483079121424e-05
Position 2139: 1.013112460349423e-05
Position 646: 9.819726446546662e-06
Position 1066: 8.700090115580896e-06
Position 431: 7.869601754941338e-06
Position 1116: 6.1587495654179e-06
Position 369: 5.942663696837064e-06
Position 2211: 5.661917861441907e-06
Position 1007: 4.538837470183747e-06
Position 141: 1.6037997230197456e-06
Position 1095: 1.350351302074377e-06
Position 2167: 1.3167611393654172e-06
Position 723: 6.913506772580148e-07
Position 2215: 6.20231363706181e-07
Position 2224: 5.697852638736822e-07
Position 5: 4.86914591139505e-07
Position 3: 4.5032254118524947e-07
Position 49: 4.4325040838119685e-07
Position 538: 3.926803007783828e-07
Position 52: 3.7700917847723223e-07
Position 926: 2.771479703663385e-07
Position 81: 1.556307096632707e-07
Position 60: 1.0572888437129836e-07
Position 979: 3.941420029940266e-08
Position 1210: 3.212375332083332e-08
Position 935: 2.2252149222316146e-08
Position 62: 1.2902375654678787e-08
Position 114: 1.1149892827995108e-08
Position 84: 1.0476411712564792e-08
Position 1076: 7.954514394804078e-09
Position 1058: 5.102038798583213e-09
Position 278: 5.068432994892242e-09
Position 658: 4.184548706249009e-09
Position 1934: 4.141784239109062e-09
Position 1106: 3.3904552726623223e-09
Position 1444: 1.1046366934042845e-09
Position 687: 1.6746425732796975e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9986005019628967
Position 278: 0.9367724375642914
Position 1411: 0.8870366435344412
Position 1444: 0.07909548406015109
Position 452: 0.07450628917651145
Position 1519: 0.017819736677451486
Position 2253: 0.013288060845869702
Position 1194: 0.012744461165962158
Position 304: 0.008639154670317636
Position 1230: 0.008222428084275151
Position 1206: 0.007902019526982197
Position 1417: 0.006766928194217738
Position 337: 0.00610655918592784
Position 526: 0.003953646047554987
Position 295: 0.0034441401297326114
Position 2339: 0.0030935458285555684
Position 876: 0.003071177165658323
Position 1806: 0.0030575385365997484
Position 1316: 0.0028259474530530344
Position 1149: 0.0026906093253982414
Position 1301: 0.0025832293150217286
Position 2324: 0.0025258039479394995
Position 1486: 0.002169650487286203
Position 1263: 0.001237118311479438
Position 2181: 0.0010535411249191057
Position 923: 0.0010522031728076415
Position 1329: 0.000730659393958312
Position 2313: 0.0006125317388326307
Position 1651: 0.0005795277754128636
Position 1239: 0.0005706301231908724
Position 717: 0.0002877602661130223
Position 1606: 0.000253929810385491
Position 1007: 0.00024493216438574753
Position 1540: 0.00022686238672401805
Position 400: 0.0002154917604804352
Position 339: 0.00020866409227248794
Position 1345: 0.00020162606310272484
Position 1146: 0.00019058174598150348
Position 1162: 0.0001776048665530805
Position 2188: 0.000166609333383509
Position 1942: 0.00012701155724512933
Position 2050: 0.0001214878695700774
Position 357: 0.00010912004894761033
Position 2282: 0.0001053312803057714
Position 502: 9.432208160990622e-05
Position 1158: 9.028288164762135e-05
Position 1106: 7.449798331342092e-05
Position 1537: 7.211166343544795e-05
Position 457: 5.972135815976768e-05
Position 535: 5.119322886373978e-05
Position 1065: 4.9748431187124924e-05
Position 460: 4.862023373288771e-05
Position 2080: 3.932429852153866e-05
Position 1086: 3.83271925902883e-05
Position 1137: 3.369134657568404e-05
Position 423: 3.0372026446639752e-05
Position 610: 2.809250862108574e-05
Position 1664: 2.717093840242038e-05
Position 1924: 2.097071839564025e-05
Position 774: 1.7932464791513268e-05
Position 1353: 1.6898391753604305e-05
Position 532: 1.5414700619021578e-05
Position 409: 1.1689145428367241e-05
Position 1507: 1.1351162202133774e-05
Position 935: 1.0324725006476744e-05
Position 721: 8.059045411067822e-06
Position 382: 7.923582398018694e-06
Position 1852: 6.708954038534567e-06
Position 1113: 6.531101284493039e-06
Position 1900: 6.007594624577798e-06
Position 1738: 5.393741663298738e-06
Position 975: 5.1709053195592715e-06
Position 1041: 4.677916306107142e-06
Position 1744: 4.491834909771241e-06
Position 945: 3.816848276825103e-06
Position 1011: 2.6493025758325943e-06
Position 2224: 2.394083292979046e-06
Position 1028: 1.8386455281153854e-06
Position 391: 1.8294628390836166e-06
Position 580: 1.4920760163984143e-06
Position 1357: 1.392362266254533e-06
Position 119: 9.012947706005721e-07
Position 378: 7.843414445534786e-07
Position 217: 5.97990445551773e-07
Position 559: 5.364495055885749e-07
Position 814: 5.022332562132386e-07
Position 74: 4.7104961874348647e-07
Position 588: 2.4278782708133303e-07
Position 538: 1.213250905706771e-07
Position 1786: 8.543448867770739e-08
Position 616: 8.472930524372697e-08
Position 147: 8.027519850850735e-08
Position 979: 7.0897311884298e-08
Position 1715: 6.034829905013506e-08
Position 850: 5.8078071077170715e-08
Position 125: 4.7006547373386394e-08
Position 804: 4.141281113737547e-08
Position 837: 3.8187438324827875e-08
Position 93: 3.338138823572436e-08
Position 768: 3.095306961124754e-08
Position 1017: 2.7260784905208235e-08
Position 696: 2.226248670037623e-08
Position 197: 1.9319807835132467e-08
Position 730: 1.6216483821097764e-08
Position 90: 1.59818961626013e-08
Position 859: 9.719042697494478e-09
Position 1023: 7.30646486468537e-09
Position 963: 5.61266722302984e-09
Position 619: 3.4313787268746744e-09
Position 550: 2.8730126861345833e-09
Position 208: 4.306922459457655e-10
Position 723: 3.022877825922619e-10
Position 158: 3.125379353080173e-12
Position 131: 2.6399750945114e-12
Position 179: 8.003616621534822e-13
Position 173: 3.92641919863342e-13
Position 149: 2.7247245589575996e-13
Position 175: 2.2016073180704813e-15
Position 469: 1.8056920034019187e-17
