Gene = RpL26
index = 1439
Annotated 5SS: [265]
Annotated 3SS: [430]
SMsplice 5SS: [265]
SMsplice 3SS: [430]
top_k =  1000
Partition function (log Z): -7.7371734785476445

Sorted 5' Splice Sites (High to Low Probability):
Position 265: 0.9590805748415788
Position 40: 0.12570328502569508
Position 891: 0.032673556327859156
Position 643: 0.016501450095638876
Position 269: 0.00921935382157495
Position 574: 0.009142190865802155
Position 380: 0.009126290723283234
Position 953: 0.006803308721300628
Position 965: 0.005697307629876509
Position 675: 0.0032946148045695308
Position 365: 0.003158480832789281
Position 613: 0.0019314955942700478
Position 147: 0.0014112303129755048
Position 15: 0.0008006546788487239
Position 459: 0.0003766288789769071
Position 652: 0.00034007361669275424
Position 567: 0.00033957660355265476
Position 77: 0.0002425848857894843
Position 117: 0.00020161084007691202
Position 279: 0.0002008206167573883
Position 754: 0.00011996188414355616
Position 852: 0.00011505590446279263
Position 164: 0.00010660512714933894
Position 1413: 8.953287132088882e-05
Position 1124: 5.538129527752487e-05
Position 944: 4.447886933011875e-05
Position 250: 4.226105699160071e-05
Position 369: 3.9194561449182574e-05
Position 963: 2.390553580804928e-05
Position 1173: 2.0508853799018486e-05
Position 1370: 1.6465979858715094e-05
Position 1379: 1.53687363497549e-05
Position 1430: 1.465371292348433e-05
Position 688: 1.4283011452654367e-05
Position 231: 1.1905672225635825e-05
Position 273: 1.0146152678115704e-05
Position 471: 7.366497537513379e-06
Position 931: 6.833447727038024e-06
Position 1252: 6.495057698227096e-06
Position 733: 3.890851488786523e-06
Position 1127: 2.182507327650928e-06
Position 682: 1.2276652015440253e-06
Position 468: 5.882563079613459e-07
Position 410: 4.2897615844214623e-07
Position 174: 3.918237128370882e-07
Position 494: 3.5029781489099747e-07
Position 291: 2.8591120667910123e-07
Position 607: 2.6981521134424145e-07
Position 679: 2.4969271219808374e-07
Position 578: 2.1081765500478809e-07
Position 463: 6.989714892315373e-08
Position 423: 3.767689410345753e-08
Position 465: 2.6767196841441088e-08
Position 534: 1.07946426344746e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 430: 0.768131599217868
Position 120: 0.12030705872945932
Position 524: 0.11722439574935575
Position 345: 0.04933567823216268
Position 1279: 0.0231947050372957
Position 1026: 0.015882018307760166
Position 1526: 0.015552550374970598
Position 479: 0.011757403795155524
Position 504: 0.009873794677856226
Position 749: 0.006764471759168922
Position 963: 0.006726519312788136
Position 1205: 0.005776706971319312
Position 1400: 0.003937499642368647
Position 696: 0.0036844649827498864
Position 552: 0.0035825580972108514
Position 642: 0.003313660362720491
Position 1082: 0.002865368739645757
Position 633: 0.0026658339285970663
Position 1352: 0.002272545313341516
Position 194: 0.0018548972016321716
Position 1252: 0.0016455352655208246
Position 1403: 0.001204273032639993
Position 1193: 0.0009745291000438169
Position 555: 0.0009573225996248088
Position 392: 0.0009224502125400742
Position 675: 0.0007867568631483711
Position 1511: 0.0007660714637099632
Position 63: 0.0006037753816758014
Position 1289: 0.0005138026643087709
Position 1163: 0.0005060472575185422
Position 702: 0.0003419282223213329
Position 1470: 0.0003139038729777805
Position 753: 0.0003016638589341594
Position 1076: 0.00027617730918113497
Position 410: 0.00024798443677240755
Position 1375: 0.00023969135925208806
Position 147: 0.00022332646298287644
Position 1479: 0.0002096173681318739
Position 1530: 0.0001565105117534451
Position 1370: 0.00015491632472452484
Position 1108: 0.00015042024823439518
Position 1031: 0.00011819228058747857
Position 1492: 0.00011500217659033424
Position 453: 0.00010442107406653991
Position 606: 7.949552094430002e-05
Position 440: 7.691063769876502e-05
Position 86: 7.593384164296195e-05
Position 342: 6.964563899542413e-05
Position 444: 3.358025523277089e-05
Position 1513: 2.8084252650823945e-05
Position 840: 2.7521602759312196e-05
Position 407: 1.608069321901714e-05
Position 708: 1.3910755822972364e-05
Position 768: 1.2875187205167232e-05
Position 612: 9.351163884520755e-06
Position 483: 7.93931415542263e-06
Position 269: 7.2713261135095415e-06
Position 567: 6.828295478914291e-06
Position 80: 3.87432475154072e-06
Position 83: 3.446468783614822e-06
Position 75: 2.347646574624084e-06
Position 846: 7.04780402756735e-07
Position 816: 4.961680279786277e-07
Position 660: 3.691939456194101e-07
Position 792: 3.275930336365865e-07
Position 693: 2.9542835808922965e-07
Position 774: 1.6674382515838659e-07
Position 783: 1.164927278581304e-07
Position 651: 7.122267009375682e-08
Position 564: 6.606285885870939e-09
Position 492: 5.548866193754569e-09
Position 95: 5.501240658486661e-09
Position 347: 3.710801920852167e-09
Position 394: 7.517520701048023e-27
