Gene = Exo70
index = 1159
Annotated 5SS: [ 158  377  959 2432 3225 3607 3810]
Annotated 3SS: [ 210  446 2366 2493 3283 3675 3864]
SMsplice 5SS: [ 158  377  959 2432 3225 3607 3810]
SMsplice 3SS: [ 210  446 2366 2493 3283 3675 3864]
top_k =  1000
Partition function (log Z): 19.377241493164874

Sorted 5' Splice Sites (High to Low Probability):
Position 3225: 0.9979679513743661
Position 3810: 0.9950385551301311
Position 959: 0.9938465922745131
Position 158: 0.9857783843844958
Position 377: 0.973069298292506
Position 3607: 0.9391380839049396
Position 2432: 0.8784486986285513
Position 3611: 0.054923037294801774
Position 3076: 0.024808135334300468
Position 1314: 0.012351817131013673
Position 2668: 0.011855147217834035
Position 2638: 0.011660284516133722
Position 1682: 0.0114957490926797
Position 2729: 0.008299933225459591
Position 687: 0.004435376291912761
Position 3565: 0.0033386472333095576
Position 1878: 0.00256986069753428
Position 1461: 0.0025661218916119602
Position 1132: 0.0024691953889660304
Position 3014: 0.002198725423663178
Position 2123: 0.0021426363017690527
Position 1849: 0.0018089716039643472
Position 2864: 0.0017981209721779324
Position 20: 0.0017268674983413634
Position 963: 0.0015450341914167492
Position 3584: 0.0014827324289756556
Position 3816: 0.00147507606596334
Position 2463: 0.0013150352898821335
Position 645: 0.0012456231078398748
Position 2930: 0.0011364668480389702
Position 1976: 0.0010222401341963788
Position 2645: 0.0007981557618723112
Position 25: 0.0007964427700532028
Position 2765: 0.0005453758536757125
Position 3324: 0.0004892201796081275
Position 2177: 0.0004778479977709592
Position 675: 0.000409710290460793
Position 725: 0.0003872583062006938
Position 3761: 0.0003668016539229135
Position 2650: 0.00034402471806287344
Position 939: 0.0002850301341065037
Position 3586: 0.00026606486455727467
Position 1329: 0.0002539117805952624
Position 3: 0.000247122573609067
Position 3029: 0.00024337423042665926
Position 3393: 0.0002411200786321489
Position 2071: 0.00023850262173794794
Position 730: 0.0002311133091288131
Position 70: 0.0002255323188513746
Position 3091: 0.0001993272427625964
Position 1686: 0.0001920318073978805
Position 2248: 0.00018527890820642663
Position 835: 0.00018344287631287326
Position 509: 0.00016503222753646142
Position 1024: 0.00015847000264586437
Position 5: 0.00014986260820181488
Position 2768: 0.00014106000499903716
Position 3333: 0.000125014849323446
Position 1812: 0.00012131931647177122
Position 990: 0.00010316189281675877
Position 3047: 9.565682123734306e-05
Position 623: 8.409421863920795e-05
Position 1689: 8.403293100821914e-05
Position 2984: 7.869065886725015e-05
Position 1980: 7.739714295265726e-05
Position 1430: 7.255937334927246e-05
Position 3825: 7.098623735646378e-05
Position 1860: 6.020751069393391e-05
Position 3444: 5.425510028397029e-05
Position 1779: 5.30053497911921e-05
Position 1606: 5.2853458056912133e-05
Position 1363: 5.246086743286175e-05
Position 554: 4.55776623335536e-05
Position 2955: 4.2390059047051136e-05
Position 1996: 3.8192876910192e-05
Position 2191: 3.6613832711936335e-05
Position 2457: 3.579575393142034e-05
Position 2920: 3.537979532009447e-05
Position 708: 3.51882039534737e-05
Position 1070: 2.8233503898033697e-05
