Gene = CkIIalpha
index = 1074
Annotated 5SS: [ 403  686 3286]
Annotated 3SS: [ 487 3172 5049]
SMsplice 5SS: [ 686 1158]
SMsplice 3SS: [ 931 5049]
top_k =  1000
Partition function (log Z): -8.257469553821123

Sorted 5' Splice Sites (High to Low Probability):
Position 686: 0.9004254232056238
Position 1158: 0.7362080637126871
Position 3286: 0.5405252278813197
Position 4024: 0.2483767933635115
Position 2652: 0.13511541024236776
Position 3696: 0.1058852365119716
Position 5365: 0.09845030793443832
Position 403: 0.09843115537469055
Position 2134: 0.07166434089906824
Position 1905: 0.060914833213756236
Position 4859: 0.053133508313461156
Position 5642: 0.03690731572766141
Position 4115: 0.036072075604001774
Position 2090: 0.018970807294316272
Position 2934: 0.015596558883317043
Position 3500: 0.013394598205134474
Position 3658: 0.013224160906689174
Position 270: 0.010504654991864924
Position 598: 0.008919731110701198
Position 2378: 0.008088359602020066
Position 294: 0.007972507933564544
Position 3067: 0.006874126524958283
Position 3430: 0.0067678846449598755
Position 4322: 0.006706048255664862
Position 2913: 0.004987307198537146
Position 1073: 0.004964370680507667
Position 683: 0.0042786228206738155
Position 5301: 0.003525021970529154
Position 1652: 0.003143951168773454
Position 3369: 0.0028898793655941736
Position 1612: 0.0028556605706176125
Position 712: 0.0028532904055306287
Position 612: 0.0026944234664760085
Position 4382: 0.002288404560269826
Position 3475: 0.002272261701131323
Position 408: 0.0019949113669719206
Position 2138: 0.0019379007097768395
Position 3847: 0.0018608396164900049
Position 4824: 0.001828887112937663
Position 1395: 0.0016797496940800772
Position 1883: 0.001598981398801657
Position 978: 0.0015214182802860958
Position 2107: 0.0013688969356571634
Position 2404: 0.0013326635340351644
Position 4584: 0.0010920246235317636
Position 463: 0.001085512593241418
Position 3504: 0.0010697818421112613
Position 4833: 0.0008890489402552558
Position 3588: 0.0008342278602468323
Position 4213: 0.0008284726089544025
Position 1647: 0.0008272792388597652
Position 4014: 0.0007801235132154521
Position 4052: 0.0007603119979898863
Position 3622: 0.0006566072947479801
Position 79: 0.000649406362472219
Position 2817: 0.0005740624102561718
Position 1341: 0.0005467729530858886
Position 59: 0.0004916278944339227
Position 503: 0.00047212680473741344
Position 405: 0.0004417517529446375
Position 4549: 0.0004313326153114607
Position 274: 0.00040910345076867745
Position 1703: 0.00039003828800707256
Position 2313: 0.00036424066842605284
Position 421: 0.0003600560029278658
Position 4039: 0.0003484843713912601
Position 104: 0.0003138727099018645
Position 3898: 0.000302044076228246
Position 315: 0.00028128958732351355
Position 665: 0.000271651017808825
Position 1886: 0.0002668695643620004
Position 1577: 0.00017044925171111954
Position 903: 0.00015871053634217738
Position 111: 0.00014330873627761974
Position 432: 0.00013253377287069594
Position 1162: 0.00013103725292977448
Position 97: 0.0001140683856833415
Position 1046: 9.931779728673691e-05
Position 85: 9.099165900728533e-05
Position 221: 7.191180581889223e-05
Position 454: 6.211733185428017e-05
Position 854: 6.12930481505002e-05
Position 780: 5.6919968888360935e-05
Position 835: 5.545833848928494e-05
Position 116: 5.275439121967428e-05
Position 968: 5.037064256685155e-05
Position 2061: 5.021044947538816e-05
Position 1892: 4.910734615471277e-05
Position 5297: 4.8170070196327146e-05
Position 1917: 4.657628870292071e-05
Position 4396: 3.988456031081819e-05
Position 1423: 2.9864301852778396e-05
Position 840: 2.583213361921304e-05
Position 561: 2.5599587426326755e-05
Position 1034: 2.403931410291523e-05
Position 910: 1.9757634584588105e-05
Position 1219: 1.818113928951477e-05
Position 1021: 1.6881571958011392e-05
Position 88: 1.2834095548655565e-05
Position 1780: 1.2608844130136474e-05
Position 833: 1.189958755816993e-05
Position 246: 1.180489449462219e-05
Position 57: 1.156617076274468e-05
Position 1363: 1.1324656105656945e-05
Position 346: 9.45209562546426e-06
Position 1827: 7.4206293671375624e-06
Position 1037: 6.7469214376242e-06
Position 473: 5.72121284322043e-06
Position 160: 5.258768903741778e-06
Position 1077: 5.11974279346561e-06
Position 1031: 4.986777468327945e-06
Position 638: 4.618961684409406e-06
Position 806: 4.55602759046111e-06
Position 427: 3.6575303956400752e-06
Position 476: 2.584207015781974e-06
Position 1039: 2.3651939774454515e-06
Position 1142: 2.1245495738415745e-06
Position 1601: 1.4909231298099676e-06
Position 479: 1.391417647904251e-06
Position 2206: 1.3465249616451403e-06
Position 2168: 8.433186221318246e-07
Position 1473: 7.328695539739561e-07
Position 1386: 4.223323798596726e-07
Position 1097: 2.814854534161919e-07
Position 531: 2.6631796800677076e-07
Position 1180: 1.064717886517798e-07
Position 1122: 1.0489098061836082e-07
Position 659: 6.658422357373822e-09
Position 795: 2.3607988369323757e-11

