Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  1000
Partition function (log Z): 1.2153934039613354

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9934568763518624
Position 224: 0.9716769022312
Position 696: 0.3223739149659681
Position 228: 0.010729706387517825
Position 679: 0.004003885188912983
Position 246: 0.0036948257059640577
Position 369: 0.0014563249241035835
Position 541: 0.0011925975786143427
Position 254: 0.0011808679724924043
Position 558: 0.001139604789458713
Position 555: 0.0004728267770768938
Position 489: 0.00014041050685989842
Position 40: 0.00011734926628819927
Position 837: 8.250238718052967e-05
Position 285: 6.589951676431824e-05
Position 412: 6.31351155321253e-05
Position 660: 6.212251312145425e-05
Position 861: 5.954113688219876e-05
Position 674: 4.595782667690416e-05
Position 171: 4.4292620461156996e-05
Position 11: 3.970104610000434e-05
Position 204: 3.739848799291354e-05
Position 755: 2.4025230750727114e-05
Position 201: 1.7792160803652757e-05
Position 472: 9.356386962791344e-06
Position 894: 6.5399562415364014e-06
Position 69: 6.292577217995162e-06
Position 174: 5.263261597730658e-06
Position 565: 5.205222014359959e-06
Position 89: 3.802013510476016e-06
Position 672: 3.1807473529645297e-06
Position 439: 3.122587749967806e-06
Position 100: 1.589377203650145e-06
Position 267: 1.0597984387733155e-06
Position 325: 1.0003039019167298e-06
Position 274: 7.777998735194267e-07
Position 137: 3.698398453754504e-07
Position 289: 2.034635027123431e-07
Position 459: 1.698208101777932e-07
Position 373: 1.1324921855579885e-07
Position 340: 1.53031557808818e-08
Position 652: 6.973144542537099e-09
Position 433: 1.8824541313437547e-09
Position 605: 9.207927892296794e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9939618164583018
Position 310: 0.9739228340091278
Position 750: 0.31903737376097807
Position 321: 0.0069040212864482885
Position 624: 0.003397315105910112
Position 971: 0.0028360643071680186
Position 333: 0.0027189310443586656
Position 447: 0.0024796428422457855
Position 849: 0.00208095094722786
Position 948: 0.0015347931601792123
Position 887: 0.001233868254142649
Position 894: 0.0004338772083614569
Position 354: 0.0004223683436915625
Position 411: 0.00039250832947384444
Position 995: 0.0001887142791850002
Position 627: 0.00017392412280012548
Position 82: 0.000104330014179822
Position 914: 0.00010043826038484925
Position 861: 7.87430758938834e-05
Position 450: 7.328897903875318e-05
Position 330: 3.8220183729764364e-05
Position 340: 2.1852183520617557e-05
Position 350: 1.7367631022766092e-05
Position 369: 9.927524406233171e-06
Position 94: 9.044480397199263e-06
Position 420: 8.997093263466783e-06
Position 660: 8.314139983062334e-06
Position 918: 7.79125855370825e-06
Position 669: 7.127448050124154e-06
Position 69: 4.705228167629722e-06
Position 162: 3.880247960823064e-06
Position 363: 2.077771258175529e-06
Position 672: 1.7114577665299522e-06
Position 468: 1.691139139022843e-06
Position 504: 1.413952902757171e-06
Position 159: 1.3354338692804097e-06
Position 456: 9.280415697710837e-07
Position 189: 8.622441983011689e-07
Position 58: 7.532946703714805e-07
Position 639: 6.026799934401542e-07
Position 678: 5.085084952433684e-07
Position 501: 4.3272315803682983e-07
Position 169: 3.2598102934555957e-07
Position 705: 1.8690074745004708e-07
Position 480: 1.680682885564201e-07
Position 565: 1.3305892356614193e-07
Position 384: 1.0899421098819106e-07
Position 183: 7.822813263163341e-08
Position 337: 4.293190503945596e-08
Position 210: 3.3825038836217864e-08
Position 238: 3.274534290337043e-08
Position 555: 2.8756765611976707e-08
Position 696: 1.2479832358774047e-08
Position 510: 1.1280366422602323e-08
Position 195: 1.01196535568315e-08
Position 459: 4.280903105793924e-09
Position 531: 3.947477187992383e-09
Position 254: 6.726173587707657e-10
Position 489: 4.681589629292648e-10
Position 228: 6.734164827229898e-11
Position 201: 5.274528902339846e-14
Position 164: 2.6895350727912384e-14
