Gene = Pfdn1
index = 1374
Annotated 5SS: [172 411]
Annotated 3SS: [267 479]
SMsplice 5SS: [183 411]
SMsplice 3SS: [267 479]
top_k =  1000
Partition function (log Z): -4.134668259089567

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9876309952919228
Position 172: 0.6966862709733249
Position 30: 0.0040476928427060415
Position 453: 0.0012160730876293003
Position 61: 0.0005729125733990326
Position 221: 0.0002018622293372276
Position 363: 0.000152087093073379
Position 187: 9.516462038789213e-05
Position 445: 7.682220024734813e-05
Position 76: 6.774379483655874e-05
Position 333: 5.650939238395332e-05
Position 343: 4.949264557218947e-05
Position 118: 1.1890520897236941e-05
Position 447: 5.317515086752089e-06
Position 493: 1.0547912174421294e-06
Position 520: 9.669362086681515e-07
Position 481: 8.729567217785087e-07
Position 468: 4.3608092132090614e-07
Position 241: 2.187305563511065e-07
Position 489: 9.00209506606767e-08
Position 63: 5.705855428718523e-08
Position 635: 4.6694946823921645e-08
Position 497: 2.570889474175225e-08
Position 645: 6.883723767391816e-09
Position 600: 3.7277524459479474e-09
Position 504: 3.6175511822445398e-09
Position 612: 1.7257126358571044e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 479: 0.9396008896218848
Position 267: 0.6794042426928485
Position 525: 0.04986551956311342
Position 234: 0.013466613946198476
Position 87: 0.0029988482549633626
Position 241: 0.002137885088835189
Position 489: 0.0012859422313090103
Position 247: 0.00041909815505142663
Position 123: 0.0003152876140410394
Position 285: 0.0002973874697268576
Position 481: 0.00028013546203770414
Position 333: 0.0002155941908144862
Position 76: 0.00019509862317928532
Position 444: 0.00018399243458786204
Position 129: 7.186833800946289e-05
Position 546: 3.24797959491722e-05
Position 577: 3.051352299871726e-05
Position 215: 1.464859371248717e-05
Position 92: 1.329437864729141e-05
Position 612: 6.120499960455341e-06
Position 294: 5.1115605617730724e-06
Position 312: 4.810912891025562e-06
Position 609: 4.37587108903246e-06
Position 309: 3.3850920951343752e-06
Position 551: 3.107316979257923e-06
Position 537: 2.989856827989082e-06
Position 168: 2.4278093616660663e-06
Position 352: 1.5946113602395634e-06
Position 452: 1.1295579671742195e-06
Position 300: 1.0663963147352704e-06
Position 621: 1.0424258980770244e-06
Position 591: 9.634726263073431e-07
Position 348: 8.867914010020509e-07
Position 369: 7.618296446636212e-07
Position 171: 7.41209407284746e-07
Position 97: 7.289333402644248e-07
Position 363: 5.498612878684123e-07
Position 594: 5.451640852816997e-07
Position 389: 4.734276967630976e-07
Position 657: 4.3988842465808896e-07
Position 279: 2.710643489859702e-07
Position 654: 2.0228999152962293e-07
Position 422: 1.911189845832459e-07
Position 381: 1.7507260098746664e-07
Position 376: 1.664764161984647e-07
Position 392: 1.646827775702153e-07
Position 198: 1.5688433451733375e-07
Position 627: 1.4905871782634175e-07
Position 555: 1.1538631100534792e-07
Position 597: 1.0571760962108576e-07
Position 588: 1.0281705227026152e-07
Position 687: 8.491483556819803e-08
Position 571: 4.9971036214825326e-08
Position 558: 3.3041208828737146e-08
Position 410: 2.3777505500940328e-08
Position 631: 1.693558941576825e-08
Position 645: 7.418117941987286e-09
Position 675: 6.431371928416226e-09
Position 182: 1.947260729098499e-09
Position 663: 1.2508790461712833e-09
Position 600: 9.095753293586926e-10
Position 187: 7.820756656413322e-11
Position 176: 2.65268743904681e-12
Position 217: 1.1634028491234407e-15
