Gene = mRpS35
index = 1781
Annotated 5SS: [232]
Annotated 3SS: [294]
SMsplice 5SS: [232]
SMsplice 3SS: [294]
top_k =  1000
Partition function (log Z): -8.858336400708358

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9923096901915834
Position 42: 0.007957340293458596
Position 21: 0.007483751148123901
Position 792: 0.0013526408800751256
Position 84: 0.001100920964223393
Position 36: 0.0010463310776379058
Position 351: 0.0003826935885601393
Position 178: 0.0002871343459116425
Position 396: 0.0002603666194914029
Position 73: 0.00019254628646577976
Position 433: 0.0001366306881874005
Position 244: 7.382006897167567e-05
Position 509: 3.016590256936573e-05
Position 619: 2.644605100189865e-05
Position 688: 2.596271694999749e-05
Position 663: 2.3322593405606728e-05
Position 25: 1.9629004109023717e-05
Position 755: 1.0412845052593476e-05
Position 976: 5.6581437103523645e-06
Position 990: 4.925651172205505e-06
Position 638: 4.168593102796576e-06
Position 451: 2.9148095971935496e-06
Position 184: 2.673525016466698e-06
Position 926: 2.258239741708355e-06
Position 960: 1.8673464416259013e-06
Position 779: 1.8158622371290103e-06
Position 881: 1.5749874829117504e-06
Position 723: 1.5139035481985064e-06
Position 261: 1.4296477081670661e-06
Position 453: 1.104243286629919e-06
Position 571: 1.0234546384760787e-06
Position 1041: 9.16575558860956e-07
Position 503: 7.956215585962663e-07
Position 1131: 4.836135618730819e-07
Position 186: 3.5536030410750803e-07
Position 1103: 3.313352391559776e-07
Position 321: 2.662662410953333e-07
Position 137: 2.529592683502367e-07
Position 1055: 2.449147006819319e-07
Position 1030: 2.28159549356987e-07
Position 121: 1.226440418575048e-07
Position 116: 1.132736955679387e-09
Position 596: 9.759557817222275e-10
Position 355: 6.267534160721941e-10
Position 437: 2.788896487537813e-10
Position 417: 4.488096081208879e-11
Position 303: 3.649530181394588e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 294: 0.9030113355348184
Position 310: 0.053601230616177296
Position 303: 0.027996004801844287
Position 121: 0.013631007403548872
Position 854: 0.002394732839448794
Position 329: 0.0016401657524507986
Position 164: 0.0014788215886470603
Position 740: 0.0014038123905928761
Position 451: 0.0014033938791075092
Position 332: 0.0010195217991680109
Position 83: 0.0008240258268864533
Position 755: 0.0007304048092730584
Position 772: 0.0004582147239766523
Position 200: 0.00035386225872397923
Position 703: 0.0003331957874241383
Position 73: 0.00032527346062670865
Position 575: 0.00023591998496468047
Position 92: 0.00022696611819307262
Position 473: 0.00022364523681707587
Position 350: 0.0002059651799191128
Position 983: 0.00013180162323250997
Position 326: 0.00012305932208164303
Position 617: 0.00010897457744970145
Position 1051: 9.882040630112209e-05
Position 495: 9.726643785207292e-05
Position 522: 8.615518449104828e-05
Position 860: 6.357430104212764e-05
Position 812: 5.2714725075016166e-05
Position 686: 5.103061475621912e-05
Position 143: 4.8252636023677435e-05
Position 662: 4.4553677625433574e-05
Position 857: 4.363229354034692e-05
Position 596: 4.315251277345453e-05
Position 426: 3.750650386412792e-05
Position 675: 3.580399502074619e-05
Position 338: 2.598904809589488e-05
Position 989: 2.5556345312321357e-05
Position 923: 1.8532030037455255e-05
Position 524: 1.3010334525227474e-05
Position 718: 1.2959718697741237e-05
Position 206: 1.0748363534968331e-05
Position 1157: 1.0328231171694107e-05
Position 1124: 9.877178779574732e-06
Position 630: 7.93076188848198e-06
Position 404: 6.601052115845588e-06
Position 341: 6.2889561005180435e-06
Position 688: 5.217210996691469e-06
Position 1055: 4.67347250608731e-06
Position 1187: 4.42547870510028e-06
Position 1025: 2.8612603673341883e-06
Position 498: 2.809986096287059e-06
Position 1092: 2.779549483860186e-06
Position 593: 2.4550162756686432e-06
Position 959: 2.4469240320617895e-06
Position 347: 2.052001531047807e-06
Position 632: 1.997962488442928e-06
Position 1028: 1.7278437060957515e-06
Position 244: 1.493295627924983e-06
Position 779: 1.4202142034485217e-06
Position 585: 1.320416154908111e-06
Position 203: 1.182139398751135e-06
Position 974: 1.179262830365523e-06
Position 1169: 8.966889663965168e-07
Position 1041: 6.740915087881564e-07
Position 533: 6.548230697752879e-07
Position 644: 5.845022993979208e-07
Position 1127: 5.264178874715991e-07
Position 1194: 4.488858039582804e-07
Position 638: 3.7641992594335184e-07
Position 175: 2.8701493189145937e-07
Position 492: 2.7718205400379273e-07
Position 509: 2.7603476177986067e-07
Position 1191: 6.920346908941397e-08
Position 231: 3.391495221220041e-11
Position 213: 2.5637582141926992e-11
Position 221: 1.067700424930505e-13
