Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  1000
Partition function (log Z): 1.7866398341247478

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9879329848308666
Position 184: 0.9862876106369578
Position 841: 0.01820231765189165
Position 157: 0.009489725034158032
Position 328: 0.008709027516130926
Position 772: 0.006087584764120762
Position 1343: 0.0016818827948568214
Position 355: 0.0010295445803417253
Position 982: 0.0006605652441359493
Position 195: 0.00025506523713283367
Position 364: 0.00022097221670703976
Position 527: 0.00018989068763432956
Position 519: 0.00011215775311766181
Position 438: 9.259981032450495e-05
Position 512: 8.11344338553373e-05
Position 514: 7.939469105903043e-05
Position 492: 7.064309396142011e-05
Position 470: 6.741689679903696e-05
Position 8: 2.8526546148212363e-05
Position 291: 1.7232768932976394e-05
Position 845: 9.143846431714241e-06
Position 926: 8.059690483086313e-06
Position 268: 7.833832590317739e-06
Position 1181: 7.694570034763676e-06
Position 745: 5.385728853127976e-06
Position 271: 3.4199071065873833e-06
Position 1073: 2.7922611751206207e-06
Position 556: 2.6232127624411717e-06
Position 608: 2.418585826865284e-06
Position 299: 1.5178203649905962e-06
Position 1089: 1.5085542106619444e-06
Position 1238: 1.4586224125141495e-06
Position 780: 1.1671740419024056e-06
Position 598: 1.0895217289118013e-06
Position 1375: 9.30932371704929e-07
Position 220: 8.243948541079638e-07
Position 139: 8.057746072296095e-07
Position 1038: 7.147778391754588e-07
Position 1170: 6.620076089236077e-07
Position 743: 5.288779697240308e-07
Position 886: 3.5765878173639616e-07
Position 778: 3.0231524212692754e-07
Position 1143: 2.0873953409898438e-07
Position 13: 1.8888145867012528e-07
Position 116: 1.6425583622858198e-07
Position 1361: 1.503470657607773e-07
Position 1357: 1.458233073330337e-07
Position 1086: 1.297338813234401e-07
Position 122: 1.0933873039125358e-07
Position 1140: 8.476781809065053e-08
Position 27: 7.930395019996443e-08
Position 1332: 6.957901667707991e-08
Position 25: 5.830128557185544e-08
Position 106: 5.6346536763530215e-08
Position 1195: 2.503557418855634e-08
Position 1252: 2.223157914620739e-08
Position 1322: 1.2145827864838297e-08
Position 992: 8.023194909978833e-09
Position 1262: 7.120151014940874e-09
Position 1347: 4.345847467579882e-09
Position 1071: 3.949953020060105e-09
Position 1345: 2.8708093476045103e-09
Position 1068: 8.306012758839694e-12
Position 1002: 6.785493237649241e-12
Position 1061: 5.644750624361144e-12
Position 1220: 2.119582900912336e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.9978292069544253
Position 246: 0.9878916689234986
Position 908: 0.011084156700330016
Position 405: 0.008541438716111526
Position 735: 0.0066925667657593176
Position 929: 0.0024740319214289815
Position 1397: 0.0016357047514873938
Position 816: 0.0011485615479789027
Position 230: 0.0010559363261871686
Position 578: 0.0008662169406625752
Position 926: 0.0005134586096710642
Position 448: 0.00048375263384733426
Position 527: 0.0003417414969352252
Position 350: 0.00016394374511346322
Position 608: 0.00010015376966393855
Position 470: 7.201357996960635e-05
Position 942: 6.008864330765358e-05
Position 1448: 4.829772489842553e-05
Position 635: 4.5361094671224495e-05
Position 797: 4.2724116768111164e-05
Position 368: 4.176740729808332e-05
Position 259: 3.6703017041084334e-05
Position 65: 2.6103530605940276e-05
Position 582: 2.3994950924913503e-05
Position 1161: 2.1411239222046336e-05
Position 813: 1.4838823466155108e-05
Position 605: 1.3676196383516817e-05
Position 820: 1.3209385142067735e-05
Position 1237: 1.1332445219519495e-05
Position 373: 9.372151156547566e-06
Position 743: 7.075810096278627e-06
Position 1037: 6.754548628373581e-06
Position 1135: 6.052891019181692e-06
Position 1033: 5.625049997204271e-06
Position 501: 5.414162862833736e-06
Position 1170: 4.977082702665596e-06
Position 651: 3.5161139286107466e-06
Position 375: 2.2649733631399323e-06
Position 654: 2.123065000559031e-06
Position 765: 1.6626158126633532e-06
Position 690: 1.4884593606958608e-06
Position 143: 1.4606006798607336e-06
Position 1111: 1.2327119149622564e-06
Position 1234: 1.1777547900095578e-06
Position 1309: 1.1142425802978544e-06
Position 794: 8.273415865799008e-07
Position 702: 4.2060741119446086e-07
Position 268: 3.4682567867754026e-07
Position 721: 3.1844146878096185e-07
Position 519: 3.0317334343481085e-07
Position 697: 2.2618338429646987e-07
Position 1140: 2.1316690627202714e-07
Position 775: 1.9707845812879195e-07
Position 778: 1.365297527827465e-07
Position 786: 1.2315831738425426e-07
Position 1179: 1.0191966804259124e-07
Position 1195: 1.0111757112300656e-07
Position 1282: 6.031226780837741e-08
Position 992: 5.364765653977457e-08
Position 155: 4.466916572900772e-08
Position 972: 3.9009051789035154e-08
Position 661: 3.86996950455158e-08
Position 801: 2.8780816801431425e-08
Position 1342: 2.3813606588452705e-08
Position 976: 1.975109406126276e-08
Position 1322: 1.6859166132258456e-08
Position 310: 1.3152661222126292e-08
Position 1312: 9.693346869809429e-09
Position 1364: 5.7684644718612395e-09
Position 111: 4.12389807334402e-09
Position 183: 1.7784427780965745e-10
Position 714: 1.3089239487782932e-10
Position 122: 8.602982138339911e-11
Position 1243: 4.6661026209147965e-12
Position 191: 3.2725993704403568e-12
Position 312: 1.5381631422149686e-12
Position 195: 5.1066269294020393e-14
Position 188: 2.743430994180195e-16
