Gene = Atac2
index = 33
Annotated 5SS: [ 481  693  923 2221]
Annotated 3SS: [ 540  747  988 2286]
SMsplice 5SS: [ 481  693  923 2221]
SMsplice 3SS: [ 540  747  988 2286]
top_k =  1000
Partition function (log Z): 9.635683701429143

Sorted 5' Splice Sites (High to Low Probability):
Position 693: 0.9974753669356886
Position 923: 0.9966523954751345
Position 481: 0.9923309961678215
Position 2221: 0.9809332288936663
Position 1240: 0.14319416479445454
Position 247: 0.09371330683424252
Position 1410: 0.08484385384919045
Position 1297: 0.05580546999988089
Position 1198: 0.054621552824824116
Position 256: 0.02226001618791838
Position 1168: 0.01609742300625573
Position 2473: 0.013287097724405561
Position 1470: 0.01189890142250934
Position 2409: 0.007833908801191771
Position 2373: 0.006117648750773084
Position 176: 0.0017192401544970277
Position 1093: 0.0016034218628380083
Position 1134: 0.0015412032407495183
Position 2197: 0.0012925413035428876
Position 1193: 0.0012910286243888584
Position 1464: 0.0012097004145808616
Position 491: 0.0009445902318015435
Position 323: 0.0007039209758641078
Position 2154: 0.000660027705762401
Position 910: 0.0005913139758205988
Position 471: 0.0004756554504247838
Position 2225: 0.000465799038873409
Position 485: 0.0004529718375588357
Position 317: 0.0004194442006456296
Position 230: 0.00034492630137294213
Position 479: 0.0003265429992470889
Position 2178: 0.0003050303140866355
Position 258: 0.0002616482179351579
Position 2109: 0.00022151965742477574
Position 1779: 0.00018394616166163383
Position 34: 0.00017781061119839637
Position 1548: 0.0001375182355711266
Position 284: 0.00010309773616425701
Position 2377: 0.00010178857580164112
Position 27: 9.342317221088999e-05
Position 241: 8.402169178769282e-05
Position 2492: 7.780736393808001e-05
Position 2319: 6.322795745526897e-05
Position 1712: 4.846331142071029e-05
Position 260: 3.0373574391027287e-05
Position 680: 2.7096498961986118e-05
Position 643: 2.6795741399904496e-05
Position 251: 2.2163235118365543e-05
Position 120: 2.2026575552313517e-05
Position 2417: 2.007818766405538e-05
Position 697: 1.9429728230798736e-05
Position 67: 1.8665328252258045e-05
Position 154: 1.711047812572799e-05
Position 2090: 1.597038931966441e-05
Position 615: 1.5753260508822637e-05
Position 1631: 1.4893399981895091e-05
Position 2450: 1.405703102505144e-05
Position 1268: 1.2050888796613366e-05
Position 438: 9.94046181664937e-06
Position 52: 7.787013461212849e-06
Position 2327: 7.123061852477928e-06
Position 2582: 7.0656820416721794e-06
Position 895: 7.032904386529395e-06
Position 708: 6.424084649580879e-06
Position 2499: 6.0749568970590205e-06
Position 1003: 4.399288433635947e-06
Position 84: 4.320223892458808e-06
Position 350: 3.7623996065235547e-06
Position 2350: 3.4703174435533805e-06
Position 131: 3.351463922814362e-06
Position 443: 1.7511602294419188e-06
Position 954: 1.714941161721286e-06
Position 2149: 1.417195947787852e-06
Position 1897: 1.207842933890975e-06
Position 1715: 1.1260155537593988e-06
Position 2477: 1.1071930595766406e-06
Position 2528: 9.095847800954291e-07
Position 2031: 8.197612201058122e-07
Position 57: 7.939428663924496e-07
Position 1934: 7.796159710895324e-07
Position 2525: 6.959912967134686e-07
Position 2317: 6.805388888552148e-07
Position 569: 5.599757169139289e-07
Position 610: 5.553283817930609e-07
Position 546: 5.517498661216965e-07
Position 623: 4.815301316326319e-07
Position 601: 3.7617768668632755e-07
Position 594: 2.2344375884960565e-07
Position 820: 1.496621559440484e-07
Position 733: 1.3902193563205767e-07
Position 837: 1.1683909649650174e-07
Position 564: 5.214575252809171e-08
Position 764: 3.572955237174216e-08
Position 794: 9.819111644913918e-09
Position 376: 9.738047634716279e-09
Position 781: 9.728568799240291e-09
Position 988: 8.811997851548816e-09
Position 2330: 4.353589985928512e-09
Position 583: 3.107760800400643e-09
Position 1931: 2.9779177509003345e-09
Position 736: 2.966336209910574e-09
Position 535: 1.532607963029207e-09
Position 1594: 1.1238247481191024e-09
Position 1037: 9.391189912223545e-12
Position 2431: 8.22787213586996e-12
Position 1602: 7.655480267233162e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.9975805855036368
Position 2286: 0.9890931133523118
Position 747: 0.9566685334551236
Position 988: 0.8823183964162021
Position 1365: 0.11232029332588425
Position 1043: 0.10338262984206804
Position 1578: 0.07243928687932344
Position 296: 0.0647294346956515
Position 1368: 0.03882564415854846
Position 1296: 0.037899245107112026
Position 1469: 0.03509143045807333
Position 791: 0.027643326282066887
Position 1924: 0.027288679126903186
Position 391: 0.024637456688689902
Position 1606: 0.020383912646782378
Position 2468: 0.012416065415857637
Position 2549: 0.011332740789764855
Position 313: 0.010996155708121874
Position 302: 0.009014547991991449
Position 333: 0.006804129554860195
Position 1484: 0.006785405580074458
Position 1056: 0.006290309542277866
Position 758: 0.005432340620668082
Position 804: 0.004558751082415407
Position 1637: 0.003394904497059115
Position 1454: 0.0033034852986227703
Position 2534: 0.00199079450839304
Position 1209: 0.0017318481056423157
Position 764: 0.0016067656829398507
Position 1822: 0.0016055116499853253
